query_id,model_id,bs,seq_len,latency
1.0,4.0,32.0,0.0,62.50596046447754
2.0,3.0,32.0,0.0,58.283090591430664
3.0,4.0,16.0,0.0,64.33844566345215
4.0,4.0,8.0,0.0,20.893096923828125
5.0,3.0,4.0,0.0,29.877662658691406
6.0,4.0,8.0,0.0,29.87360954284668
7.0,4.0,4.0,0.0,4.358530044555664
8.0,4.0,4.0,0.0,6.233930587768555
9.0,4.0,8.0,0.0,6.995201110839844
10.0,4.0,16.0,0.0,12.022733688354492
11.0,3.0,4.0,0.0,16.906023025512695
12.0,3.0,32.0,0.0,19.788265228271484
13.0,3.0,16.0,0.0,18.64933967590332
14.0,3.0,4.0,0.0,16.536235809326172
15.0,3.0,8.0,0.0,20.029783248901367
16.0,3.0,8.0,0.0,15.303850173950195
17.0,4.0,16.0,0.0,9.711503982543945
18.0,4.0,16.0,0.0,17.233848571777344
19.0,3.0,8.0,0.0,30.042409896850586
20.0,4.0,32.0,0.0,32.022714614868164
21.0,4.0,16.0,0.0,30.20501136779785
22.0,3.0,8.0,0.0,34.255266189575195
23.0,3.0,16.0,0.0,45.74465751647949
24.0,4.0,8.0,0.0,32.09733963012695
25.0,3.0,4.0,0.0,49.51024055480957
26.0,4.0,16.0,0.0,9.586334228515625
27.0,3.0,32.0,0.0,19.19865608215332
28.0,4.0,16.0,0.0,9.430646896362305
29.0,3.0,4.0,0.0,17.35997200012207
30.0,4.0,16.0,0.0,18.703460693359375
31.0,3.0,16.0,0.0,16.12114906311035
32.0,3.0,16.0,0.0,25.62570571899414
33.0,3.0,4.0,0.0,16.854524612426758
34.0,3.0,8.0,0.0,23.825645446777344
35.0,3.0,4.0,0.0,18.812179565429688
36.0,3.0,8.0,0.0,23.12159538269043
37.0,3.0,16.0,0.0,43.67351531982422
38.0,3.0,4.0,0.0,49.098968505859375
39.0,3.0,8.0,0.0,63.26913833618164
40.0,3.0,4.0,0.0,16.422033309936523
41.0,3.0,4.0,0.0,18.84627342224121
42.0,4.0,4.0,0.0,10.108709335327148
43.0,4.0,8.0,0.0,13.46588134765625
44.0,3.0,4.0,0.0,27.906179428100586
45.0,3.0,32.0,0.0,29.567480087280273
46.0,3.0,32.0,0.0,31.632661819458008
47.0,3.0,8.0,0.0,47.04928398132324
48.0,3.0,8.0,0.0,38.35129737854004
49.0,3.0,16.0,0.0,22.756099700927734
50.0,3.0,32.0,0.0,29.883146286010742
51.0,3.0,32.0,0.0,27.263641357421875
52.0,4.0,32.0,0.0,41.02182388305664
53.0,4.0,4.0,0.0,22.918701171875
54.0,4.0,16.0,0.0,27.251243591308594
55.0,3.0,8.0,0.0,24.73139762878418
56.0,3.0,32.0,0.0,25.70366859436035
57.0,4.0,16.0,0.0,7.538557052612305
58.0,3.0,32.0,0.0,21.87371253967285
59.0,4.0,4.0,0.0,3.0014514923095703
60.0,3.0,16.0,0.0,17.8070068359375
61.0,3.0,32.0,0.0,16.27373695373535
62.0,4.0,32.0,0.0,24.008989334106445
63.0,3.0,32.0,0.0,18.338918685913086
64.0,3.0,4.0,0.0,30.199050903320312
65.0,4.0,32.0,0.0,39.85476493835449
66.0,4.0,4.0,0.0,18.359899520874023
67.0,3.0,16.0,0.0,23.70166778564453
68.0,4.0,32.0,0.0,23.168563842773438
69.0,3.0,4.0,0.0,43.24150085449219
70.0,3.0,32.0,0.0,43.0605411529541
71.0,4.0,8.0,0.0,6.36744499206543
72.0,3.0,4.0,0.0,19.233226776123047
73.0,3.0,8.0,0.0,26.216745376586914
74.0,4.0,8.0,0.0,28.296709060668945
75.0,3.0,32.0,0.0,43.47419738769531
76.0,3.0,32.0,0.0,51.27525329589844
77.0,3.0,8.0,0.0,71.84696197509766
78.0,4.0,8.0,0.0,36.67902946472168
79.0,4.0,4.0,0.0,37.47272491455078
80.0,3.0,16.0,0.0,24.252653121948242
81.0,4.0,4.0,0.0,23.05150032043457
82.0,4.0,32.0,0.0,13.29660415649414
83.0,4.0,8.0,0.0,5.343437194824219
84.0,3.0,16.0,0.0,29.772043228149414
85.0,3.0,16.0,0.0,42.42825508117676
86.0,4.0,16.0,0.0,46.767473220825195
87.0,3.0,4.0,0.0,60.36663055419922
89.0,4.0,8.0,0.0,50.17495155334473
88.0,3.0,8.0,0.0,79.5280933380127
90.0,4.0,8.0,0.0,68.10331344604492
91.0,3.0,4.0,0.0,93.81890296936035
92.0,4.0,16.0,0.0,93.57643127441406
93.0,4.0,4.0,0.0,88.71054649353027
95.0,3.0,32.0,0.0,89.05220031738281
94.0,4.0,16.0,0.0,109.6808910369873
97.0,3.0,32.0,0.0,104.01225090026855
96.0,4.0,16.0,0.0,112.38789558410645
98.0,3.0,4.0,0.0,82.7939510345459
99.0,3.0,4.0,0.0,102.6756763458252
100.0,4.0,32.0,0.0,88.2256031036377
101.0,4.0,32.0,0.0,101.50980949401855
102.0,3.0,16.0,0.0,120.5132007598877
103.0,3.0,16.0,0.0,134.98473167419434
106.0,4.0,8.0,0.0,37.73927688598633
104.0,3.0,16.0,0.0,73.58646392822266
105.0,3.0,4.0,0.0,83.22882652282715
107.0,3.0,16.0,0.0,74.31149482727051
110.0,4.0,8.0,0.0,41.52178764343262
108.0,3.0,8.0,0.0,85.03007888793945
109.0,3.0,32.0,0.0,85.33716201782227
111.0,3.0,32.0,0.0,94.64836120605469
