query_id,model_id,bs,seq_len,latency
1.0,3.0,32.0,0.0,64.64767456054688
2.0,2.0,32.0,0.0,76.19738578796387
3.0,3.0,16.0,0.0,95.05987167358398
5.0,2.0,4.0,0.0,61.95878982543945
4.0,3.0,8.0,0.0,86.39049530029297
6.0,3.0,8.0,0.0,85.56008338928223
7.0,3.0,4.0,0.0,16.011476516723633
8.0,3.0,4.0,0.0,29.54864501953125
9.0,3.0,8.0,0.0,31.95953369140625
10.0,3.0,16.0,0.0,36.20719909667969
11.0,2.0,4.0,0.0,50.30226707458496
12.0,2.0,32.0,0.0,50.95815658569336
13.0,2.0,16.0,0.0,50.76336860656738
14.0,2.0,4.0,0.0,62.444448471069336
15.0,2.0,8.0,0.0,60.91666221618652
16.0,2.0,8.0,0.0,41.68081283569336
17.0,3.0,16.0,0.0,25.602340698242188
19.0,2.0,8.0,0.0,45.163631439208984
18.0,3.0,16.0,0.0,63.15803527832031
20.0,3.0,32.0,0.0,60.60910224914551
22.0,2.0,8.0,0.0,54.93426322937012
21.0,3.0,16.0,0.0,87.68916130065918
23.0,2.0,16.0,0.0,98.38986396789551
24.0,3.0,8.0,0.0,94.64168548583984
25.0,2.0,4.0,0.0,119.99344825744629
26.0,3.0,16.0,0.0,84.2278003692627
27.0,2.0,32.0,0.0,81.05063438415527
28.0,3.0,16.0,0.0,58.86960029602051
29.0,2.0,4.0,0.0,71.22421264648438
30.0,3.0,16.0,0.0,78.68647575378418
31.0,2.0,16.0,0.0,86.81988716125488
32.0,2.0,16.0,0.0,107.47408866882324
33.0,2.0,4.0,0.0,108.44731330871582
34.0,2.0,8.0,0.0,126.62267684936523
35.0,2.0,4.0,0.0,132.11655616760254
36.0,2.0,8.0,0.0,129.64749336242676
37.0,2.0,16.0,0.0,156.76212310791016
42.0,3.0,4.0,0.0,66.7879581451416
43.0,3.0,8.0,0.0,80.94286918640137
38,2,4,0,-1
39,2,8,0,-1
40.0,2.0,4.0,0.0,136.44170761108398
41.0,2.0,4.0,0.0,149.86920356750488
44.0,2.0,4.0,0.0,148.56934547424316
45.0,2.0,32.0,0.0,158.86759757995605
52.0,3.0,32.0,0.0,61.048030853271484
53.0,3.0,4.0,0.0,55.96017837524414
46,2,32,0,-1
54.0,3.0,16.0,0.0,68.22943687438965
47,2,8,0,-1
48,2,8,0,-1
49.0,2.0,16.0,0.0,145.0498104095459
50.0,2.0,32.0,0.0,168.08843612670898
57.0,3.0,16.0,0.0,73.13156127929688
59.0,3.0,4.0,0.0,44.7232723236084
51,2,32,0,-1
55.0,2.0,8.0,0.0,161.2997055053711
56.0,2.0,32.0,0.0,169.6493625640869
62.0,3.0,32.0,0.0,61.309814453125
58.0,2.0,32.0,0.0,170.95589637756348
65.0,3.0,32.0,0.0,64.53895568847656
60.0,2.0,16.0,0.0,155.67827224731445
66.0,3.0,4.0,0.0,91.19033813476562
68.0,3.0,32.0,0.0,45.85433006286621
61,2,32,0,-1
63.0,2.0,32.0,0.0,170.7308292388916
64,2,4,0,-1
67.0,2.0,16.0,0.0,108.5960865020752
69.0,2.0,4.0,0.0,117.96188354492188
70.0,2.0,32.0,0.0,126.07526779174805
71.0,3.0,8.0,0.0,64.08500671386719
72.0,2.0,4.0,0.0,88.00339698791504
74.0,3.0,8.0,0.0,80.96981048583984
73.0,2.0,8.0,0.0,117.57874488830566
78.0,3.0,8.0,0.0,74.38397407531738
75.0,2.0,32.0,0.0,161.33737564086914
79.0,3.0,4.0,0.0,131.58273696899414
81.0,3.0,4.0,0.0,105.83829879760742
76,2,32,0,-1
82.0,3.0,32.0,0.0,64.2240047454834
77,2,8,0,-1
80.0,2.0,16.0,0.0,166.36133193969727
83.0,3.0,8.0,0.0,99.4875431060791
84.0,2.0,16.0,0.0,122.45345115661621
86.0,3.0,16.0,0.0,136.39116287231445
85.0,2.0,16.0,0.0,165.64106941223145
89.0,3.0,8.0,0.0,155.40003776550293
90.0,3.0,8.0,0.0,162.56165504455566
87,2,4,0,-1
88,2,8,0,-1
92,3,16,0,-1
93.0,3.0,4.0,0.0,158.06174278259277
91,2,4,0,-1
94.0,3.0,16.0,0.0,163.03086280822754
95.0,2.0,32.0,0.0,173.56157302856445
97,2,32,0,-1
96,3,16,0,-1
98.0,2.0,4.0,0.0,134.34195518493652
100.0,3.0,32.0,0.0,120.51653861999512
99.0,2.0,4.0,0.0,172.93763160705566
101.0,3.0,32.0,0.0,159.97052192687988
102.0,2.0,16.0,0.0,172.1792221069336
106.0,3.0,8.0,0.0,81.97617530822754
110.0,3.0,8.0,0.0,32.854318618774414
103,2,16,0,-1
104.0,2.0,16.0,0.0,134.79900360107422
105.0,2.0,4.0,0.0,147.92227745056152
107.0,2.0,16.0,0.0,142.26770401000977
108.0,2.0,8.0,0.0,152.38094329833984
109.0,2.0,32.0,0.0,156.20660781860352
113.0,3.0,16.0,0.0,53.04145812988281
114.0,3.0,8.0,0.0,45.46046257019043
111,2,32,0,-1
112.0,2.0,32.0,0.0,109.30299758911133
115.0,2.0,16.0,0.0,25.429487228393555
116.0,3.0,8.0,0.0,43.17879676818848
117.0,3.0,8.0,0.0,66.99490547180176
119.0,2.0,4.0,0.0,57.52897262573242
118.0,3.0,32.0,0.0,95.17359733581543
120.0,2.0,4.0,0.0,69.64731216430664
121.0,3.0,32.0,0.0,80.6114673614502
122.0,3.0,8.0,0.0,95.57223320007324
123.0,3.0,32.0,0.0,71.4569091796875
124.0,2.0,4.0,0.0,26.507139205932617
125.0,3.0,8.0,0.0,24.686098098754883
126.0,3.0,32.0,0.0,31.330347061157227
127.0,3.0,32.0,0.0,37.84584999084473
128.0,2.0,4.0,0.0,25.196075439453125
129.0,2.0,16.0,0.0,27.158021926879883
130.0,3.0,32.0,0.0,15.613794326782227
131.0,3.0,16.0,0.0,33.09154510498047
132.0,3.0,32.0,0.0,21.300554275512695
133.0,2.0,8.0,0.0,37.98031806945801
134.0,2.0,16.0,0.0,57.8618049621582
135.0,2.0,32.0,0.0,74.79524612426758
136.0,3.0,4.0,0.0,40.81988334655762
137.0,2.0,16.0,0.0,65.64998626708984
138.0,3.0,32.0,0.0,56.69546127319336
139.0,3.0,4.0,0.0,72.45254516601562
141.0,2.0,8.0,0.0,53.102731704711914
140.0,3.0,4.0,0.0,99.63417053222656
143.0,2.0,32.0,0.0,72.19243049621582
142.0,3.0,16.0,0.0,102.33426094055176
144.0,2.0,32.0,0.0,116.61577224731445
145.0,3.0,16.0,0.0,95.14522552490234
146.0,2.0,32.0,0.0,99.17950630187988
147.0,3.0,4.0,0.0,51.929473876953125
148.0,2.0,32.0,0.0,27.158737182617188
149.0,3.0,8.0,0.0,52.14285850524902
150.0,3.0,4.0,0.0,65.45686721801758
151.0,2.0,4.0,0.0,81.68888092041016
152.0,3.0,4.0,0.0,51.268815994262695
153.0,2.0,32.0,0.0,69.04196739196777
154.0,3.0,8.0,0.0,86.40408515930176
155.0,3.0,32.0,0.0,50.229787826538086
156.0,2.0,32.0,0.0,40.1303768157959
157.0,2.0,8.0,0.0,33.38479995727539
158.0,2.0,32.0,0.0,55.73463439941406
159.0,3.0,16.0,0.0,50.173282623291016
161.0,2.0,4.0,0.0,72.46780395507812
160.0,3.0,4.0,0.0,97.17321395874023
163.0,2.0,4.0,0.0,109.83395576477051
162.0,3.0,4.0,0.0,135.33830642700195
164.0,2.0,8.0,0.0,115.58961868286133
165.0,2.0,16.0,0.0,134.90986824035645
166.0,3.0,8.0,0.0,131.61015510559082
167.0,2.0,4.0,0.0,137.221097946167
168.0,3.0,16.0,0.0,154.2344093322754
169.0,2.0,8.0,0.0,173.55680465698242
170.0,3.0,16.0,0.0,196.78997993469238
172.0,2.0,4.0,0.0,158.33663940429688
171,3,16,0,-1
173.0,2.0,16.0,0.0,165.1136875152588
177.0,3.0,4.0,0.0,117.44952201843262
180.0,3.0,32.0,0.0,81.47811889648438
174,2,8,0,-1
182.0,3.0,32.0,0.0,77.05497741699219
175,2,16,0,-1
183.0,3.0,4.0,0.0,99.86305236816406
176,2,8,0,-1
184.0,3.0,32.0,0.0,102.874755859375
178,2,32,0,-1
185.0,3.0,16.0,0.0,108.43873023986816
179,2,8,0,-1
186.0,3.0,4.0,0.0,112.75172233581543
181,2,16,0,-1
187.0,2.0,16.0,0.0,76.1411190032959
189.0,3.0,8.0,0.0,42.47641563415527
188.0,2.0,8.0,0.0,89.40315246582031
190.0,3.0,8.0,0.0,46.92363739013672
191.0,3.0,8.0,0.0,57.817697525024414
192.0,3.0,4.0,0.0,65.21296501159668
194.0,2.0,32.0,0.0,63.901662826538086
193.0,3.0,16.0,0.0,108.71624946594238
196.0,2.0,16.0,0.0,75.69408416748047
195.0,3.0,16.0,0.0,92.7121639251709
197.0,2.0,32.0,0.0,95.86954116821289
198.0,2.0,8.0,0.0,117.5391674041748
199.0,3.0,4.0,0.0,122.72334098815918
200.0,2.0,4.0,0.0,148.96893501281738
