colocation,FCFS_tail,FCFS_throughput,FCFS_violation,SJF_tail,SJF_throughput,SJF_violation,EDF_tail,EDF_throughput,EDF_violation,Abacus_tail,Abacus_throughput,Abacus_violation
Res101Bert_Res152VGG19,1.3235600022536058,975,0.08499999999999996,1.3852009113018298,971,0.09899999999999998,1.32551664851262,970,0.10099999999999998,1.0094412630521334,943,0.06899999999999995
Res101Res152_VGG19Bert,1.26203462101863,978,0.07199999999999995,1.3635834972675036,956,0.124,1.2795245126577517,971,0.09399999999999997,1.0349197387695312,938,0.07799999999999996
Res101VGG19_Resn152Bert,1.248007084773137,976,0.07299999999999995,1.2898217773437504,981,0.06799999999999995,1.2309412607046275,979,0.07099999999999995,0.962140932523287,947,0.06000000000000005
