model,start,end,bs,seq_len,model,start,end,bs,seq_len,median,mean,var
resnet152,0,52,4,0,bert,0,12,4,32,24413.0,25315.581632653062,3156.9525473458184
resnet152,0,52,4,0,bert,2,12,4,32,24001.5,24039.95918367347,275.4630209030749
resnet152,0,52,4,0,bert,3,12,4,16,23949.5,24017.571428571428,336.0363804405586
resnet152,0,52,4,0,bert,0,1,4,8,23841.0,23949.571428571428,358.4268632880781
resnet152,0,52,4,0,bert,10,12,4,16,23882.0,23924.775510204083,256.8005074464217
resnet152,11,52,4,0,bert,0,12,4,8,19255.5,19688.54081632653,1777.055327244802
resnet152,29,35,4,0,bert,0,12,4,16,10707.5,10827.010204081633,296.95421535705754
resnet152,0,52,4,0,bert,0,3,4,16,24033.0,24463.98979591837,1603.6363047321736
resnet152,19,52,4,0,bert,0,12,4,16,15578.0,15685.214285714286,492.84416649584034
resnet152,0,52,4,0,bert,5,5,4,64,24056.0,24111.520408163266,280.27035889173646
resnet152,25,52,4,0,bert,0,12,4,8,12875.0,13236.775510204081,948.4795838777464
resnet152,0,52,4,0,bert,7,12,4,8,23865.5,23928.38775510204,310.1341590098652
resnet152,0,52,4,0,bert,0,3,4,64,23819.0,23863.448979591838,270.428010053337
resnet152,0,52,4,0,bert,7,8,4,32,23835.5,23929.438775510203,376.6519821258305
resnet152,41,47,4,0,bert,0,12,4,64,10502.5,10657.959183673469,746.8082413541214
resnet152,0,52,4,0,bert,0,7,4,32,24038.0,25660.19387755102,3050.6287396714556
resnet152,27,52,4,0,bert,0,12,4,64,13222.0,13783.183673469388,2238.5917691980376
resnet152,32,52,4,0,bert,0,12,4,64,10654.0,11016.0,971.502014030494
resnet152,41,52,4,0,bert,0,12,4,8,10597.0,10665.377551020409,220.3492828098581
resnet152,0,6,4,0,bert,0,12,4,8,10610.0,10783.744897959185,646.5441461200716
resnet152,0,52,4,0,bert,7,8,4,8,23785.0,24362.591836734693,1935.0492945086073
resnet152,50,52,4,0,bert,0,12,4,8,10394.5,10450.142857142857,256.6862612893294
resnet152,0,52,4,0,bert,0,5,4,8,24244.5,24546.26530612245,1274.7991322447017
resnet152,0,52,4,0,bert,0,11,4,8,24340.0,24393.591836734693,274.85520628715955
resnet152,0,52,4,0,bert,0,12,4,64,24285.0,24341.113402061856,245.55835287309117
resnet152,0,52,4,0,bert,6,12,4,16,24231.0,24278.163265306124,288.26740327935
resnet152,33,52,4,0,bert,0,12,4,16,10730.5,10977.84693877551,965.0619981357316
resnet152,0,52,4,0,bert,5,12,4,64,24221.0,24533.255102040817,1365.3248945126613
resnet152,5,52,4,0,bert,0,12,4,8,22074.5,22098.79591836735,218.98168589827432
resnet152,0,38,4,0,bert,0,12,4,16,18011.0,18019.163265306124,164.98124159774557
resnet152,0,52,4,0,bert,0,12,4,8,24169.5,24227.877551020407,244.43513664499127
resnet152,0,52,4,0,bert,0,12,4,16,24227.0,24369.132653061224,407.2088076348671
resnet152,0,52,4,0,bert,3,11,4,64,24111.5,24203.714285714286,339.49079516240204
resnet152,6,52,4,0,bert,0,12,4,16,21566.5,21619.275510204083,237.87021759913125
resnet152,0,9,4,0,bert,0,12,4,16,10594.5,10646.357142857143,206.83752126749545
resnet152,46,52,4,0,bert,0,12,4,64,10572.0,10656.795918367347,406.5200489366077
resnet152,45,52,4,0,bert,0,12,4,32,10515.0,10554.061224489797,205.8571833214261
resnet152,33,52,4,0,bert,0,12,4,64,10659.0,10880.448979591836,813.8295855618014
resnet152,0,52,4,0,bert,0,1,4,64,23923.0,24014.183673469386,283.4141106239972
resnet152,0,28,4,0,bert,0,12,4,8,13392.0,13433.622448979591,212.4343123110382
resnet152,0,52,4,0,bert,1,12,4,64,24189.0,24220.469387755104,252.47857876730822
resnet152,43,52,4,0,bert,0,12,4,32,10737.0,10918.632653061224,717.9719224195032
resnet152,0,52,4,0,bert,4,12,4,64,23941.5,25548.061224489797,3000.580531641137
resnet152,0,52,4,0,bert,4,7,4,8,23724.5,23807.26530612245,299.0094036819117
resnet152,33,52,4,0,bert,0,12,4,8,10761.0,11023.040816326531,749.3038662974544
resnet152,0,52,4,0,bert,0,2,4,32,23809.5,23872.73469387755,352.669457054608
resnet152,26,52,4,0,bert,0,12,4,64,12287.5,12548.448979591836,853.777669315266
resnet152,24,52,4,0,bert,0,12,4,8,13329.5,13345.530612244898,198.08976547348286
resnet152,0,52,4,0,bert,2,12,4,16,24196.5,24293.622448979593,358.90165543161476
resnet152,0,52,4,0,bert,0,8,4,16,24106.0,24151.336734693876,247.5419545507532
resnet152,0,37,4,0,bert,0,12,4,64,17571.0,17901.520408163266,1059.7032914500348
resnet152,0,16,4,0,bert,0,12,4,8,10780.5,10976.255102040815,884.8542173394197
resnet152,0,14,4,0,bert,7,12,4,8,6887.0,7292.989795918367,659.1685779689374
resnet152,0,52,4,0,bert,0,11,4,32,24070.5,25187.98979591837,2825.1583827550235
resnet152,0,52,4,0,bert,0,10,4,32,24226.5,24434.632653061224,1028.8228401842553
resnet152,0,7,4,0,bert,0,12,4,32,10578.0,10707.142857142857,334.5002364173534
resnet152,0,52,4,0,bert,0,11,4,64,24265.0,25922.04081632653,3010.327756643064
