model,start,end,bs,seq_len,model,start,end,bs,seq_len,median,mean,var
resnet152,17,52,4,0,vgg19,0,1,4,0,16086.5,16180.336734693878,454.8972959636626
resnet152,2,52,4,0,vgg19,0,3,4,0,22972.0,23402.244897959183,1755.4521718862327
resnet152,0,52,4,0,vgg19,0,4,4,0,23609.5,23697.928571428572,549.8869317915293
resnet152,0,52,4,0,vgg19,0,22,4,0,23689.5,23734.897959183672,365.8088463072639
resnet152,0,52,4,0,vgg19,0,14,4,0,23918.5,24673.80612244898,2246.0391198101643
resnet152,0,52,4,0,vgg19,0,6,4,0,23461.0,23857.51020408163,1486.349453821499
resnet152,5,52,4,0,vgg19,0,22,4,0,21526.0,21538.581632653062,210.31919005040146
resnet152,16,52,4,0,vgg19,0,22,4,0,16618.0,16631.581632653062,201.60306137685043
resnet152,38,52,4,0,vgg19,0,22,4,0,10850.0,10860.520408163266,48.91730414415089
resnet152,0,16,4,0,vgg19,9,22,4,0,8315.5,8548.091836734693,527.5496511449486
resnet152,0,52,4,0,vgg19,0,0,4,0,23824.5,23819.867346938776,271.8339318127853
resnet152,35,52,4,0,vgg19,0,22,4,0,11414.0,11466.602040816326,440.5346181536173
resnet152,0,30,4,0,vgg19,12,22,4,0,14009.5,14019.775510204081,356.95676667882475
resnet152,0,52,4,0,vgg19,18,20,4,0,23935.0,23937.95918367347,304.7186028214491
resnet152,0,33,4,0,vgg19,16,22,4,0,15284.0,15309.479591836734,184.05268930567064
resnet152,0,43,4,0,vgg19,0,22,4,0,19891.0,19916.84693877551,223.58655138450672
resnet152,0,52,4,0,vgg19,0,13,4,0,23669.5,23714.724489795917,294.6396893548237
resnet152,0,52,4,0,vgg19,8,22,4,0,23617.5,23652.683673469386,257.09184402476996
resnet152,0,3,4,0,vgg19,0,22,4,0,9974.5,9983.234693877552,45.818141184916946
resnet152,0,42,4,0,vgg19,0,22,4,0,19804.5,21009.30612244898,2232.926328368605
resnet152,8,52,4,0,vgg19,0,22,4,0,20546.0,20563.867346938776,238.96783310794825
resnet152,0,52,4,0,vgg19,15,21,4,0,23942.0,23933.20408163265,301.99263267076884
resnet152,11,52,4,0,vgg19,0,22,4,0,19220.0,19270.673469387755,284.1422744916171
resnet152,0,52,4,0,vgg19,19,22,4,0,23891.5,23883.163265306124,238.93815671046542
resnet152,20,52,4,0,vgg19,0,12,4,0,14872.5,14878.734693877552,172.05146068216183
resnet152,51,52,4,0,vgg19,0,22,4,0,8810.5,8817.010204081633,38.569178478803245
resnet152,0,52,4,0,vgg19,2,6,4,0,23831.5,24617.020408163266,2196.2969297581644
resnet152,0,52,4,0,vgg19,0,8,4,0,23801.5,23846.73469387755,225.0233797839595
resnet152,10,52,4,0,vgg19,0,22,4,0,19529.5,19901.163265306124,1564.9919129599853
resnet152,37,52,4,0,vgg19,0,22,4,0,11029.0,11036.081632653062,30.96761754010073
resnet152,0,52,4,0,vgg19,0,5,4,0,23789.5,23778.673469387755,246.28106456955715
resnet152,32,52,4,0,vgg19,0,22,4,0,11975.5,11982.489795918367,30.117201301649278
resnet152,0,36,4,0,vgg19,0,22,4,0,16851.5,16867.673469387755,172.59654355504057
resnet152,0,52,4,0,vgg19,0,2,4,0,23734.5,23754.51020408163,301.0708183317984
resnet152,0,52,4,0,vgg19,0,11,4,0,23792.0,23816.622448979593,235.3747994810345
resnet152,0,7,4,0,vgg19,13,22,4,0,5161.0,5247.1122448979595,458.40844639645707
resnet152,48,52,4,0,vgg19,0,18,4,0,8027.0,8035.2040816326535,41.16516240202597
resnet152,0,52,4,0,vgg19,0,12,4,0,23630.5,23694.80612244898,430.11739399328746
resnet152,0,51,4,0,vgg19,0,22,4,0,23501.5,23582.581632653062,368.718407113441
resnet152,0,17,4,0,vgg19,0,22,4,0,12979.5,12987.183673469388,36.976646501618056
resnet152,42,52,4,0,vgg19,0,22,4,0,9996.0,10090.459183673469,478.8933920896056
resnet152,22,52,4,0,vgg19,0,22,4,0,13974.5,14225.92857142857,845.8237169789468
resnet152,0,31,4,0,vgg19,0,22,4,0,15643.5,15777.275510204081,512.3379341684597
resnet152,0,5,4,0,vgg19,0,22,4,0,10615.0,10613.887755102041,44.66425376459555
resnet152,0,2,4,0,vgg19,0,22,4,0,9730.0,9731.836734693878,21.827100678552185
resnet152,0,52,4,0,vgg19,2,5,4,0,23628.0,25250.19387755102,3072.1272449803037
resnet152,0,15,4,0,vgg19,0,22,4,0,12597.0,12601.642857142857,34.18116500086453
resnet152,38,52,4,0,vgg19,0,5,4,0,6650.5,6667.34693877551,82.38623597655136
resnet152,0,52,4,0,vgg19,2,17,4,0,23735.0,24102.561224489797,1405.2822366410633
resnet152,33,44,4,0,vgg19,0,22,4,0,10117.0,10210.887755102041,414.89563188863127
resnet152,0,27,4,0,vgg19,15,22,4,0,12512.5,12517.34693877551,165.35472704442117
resnet152,49,52,4,0,vgg19,0,22,4,0,9096.0,9097.969387755102,23.216133588710022
resnet152,12,52,4,0,vgg19,0,22,4,0,18643.0,19896.76530612245,2123.6553671413285
resnet152,0,52,4,0,vgg19,5,22,4,0,25701.0,25250.69387755102,1413.29629465768
resnet152,0,52,4,0,vgg19,13,21,4,0,23627.5,23654.602040816328,321.80158482492755
resnet152,46,52,4,0,vgg19,0,22,4,0,9456.5,9454.224489795919,41.30734248420054
resnet152,0,52,4,0,vgg19,15,22,4,0,23595.0,23658.163265306124,400.5292084403178
resnet152,0,4,4,0,vgg19,3,22,4,0,8098.5,8096.326530612245,31.09064283087144
resnet152,43,52,4,0,vgg19,0,22,4,0,9850.5,9889.887755102041,242.28528818413767
resnet152,0,52,4,0,vgg19,0,9,4,0,23944.0,23972.19387755102,279.681876794714
resnet152,18,52,4,0,vgg19,0,22,4,0,15855.5,15854.775510204081,170.99549645652414
resnet152,0,52,4,0,vgg19,18,22,4,0,23831.0,23861.918367346938,252.80167565437728
resnet152,0,40,4,0,vgg19,1,22,4,0,18767.5,19091.367346938776,1155.479795986835
resnet152,30,39,4,0,vgg19,0,22,4,0,9746.0,9928.897959183674,628.1545937659808
resnet152,12,52,4,0,vgg19,0,12,4,0,18641.5,18900.673469387755,1070.2005607906094
resnet152,0,52,4,0,vgg19,0,18,8,0,25292.0,25445.408163265307,1061.8639737315093
resnet152,0,52,4,0,vgg19,9,22,8,0,23676.0,24041.897959183672,1560.4117489695998
resnet152,0,52,4,0,vgg19,2,17,8,0,23696.0,23730.84693877551,227.43132410577584
resnet152,0,52,4,0,vgg19,0,22,8,0,26655.0,26667.438775510203,112.93614471095644
resnet152,36,52,4,0,vgg19,0,9,8,0,12626.5,12671.295918367347,260.29544474456105
resnet152,0,52,4,0,vgg19,12,22,8,0,23598.5,23895.979591836734,1354.3776338576
resnet152,0,52,4,0,vgg19,15,22,8,0,23598.5,23619.551020408162,309.54516080951976
resnet152,0,52,4,0,vgg19,0,3,8,0,23435.0,23681.918367346938,1243.5125749055999
resnet152,13,40,4,0,vgg19,0,22,8,0,19890.0,19822.285714285714,330.44098549961865
resnet152,0,47,4,0,vgg19,0,22,8,0,25416.0,25484.336734693876,391.78458637362195
resnet152,0,52,4,0,vgg19,14,22,8,0,23583.5,23584.479591836734,318.8895026331681
resnet152,22,52,4,0,vgg19,0,22,8,0,20623.5,20590.84693877551,293.79707532618625
resnet152,21,52,4,0,vgg19,0,22,8,0,20868.5,20864.79591836735,136.44883613024868
resnet152,0,52,4,0,vgg19,20,22,8,0,23552.0,23559.897959183672,241.60342314931657
resnet152,0,8,4,0,vgg19,0,22,8,0,17667.5,17632.602040816328,158.27589834158286
resnet152,37,52,4,0,vgg19,0,10,8,0,13405.5,13402.316326530612,33.77192317101424
resnet152,14,52,4,0,vgg19,0,22,8,0,22310.0,22330.80612244898,104.21755680397179
resnet152,0,52,4,0,vgg19,3,13,8,0,23803.5,23829.26530612245,293.98925952269445
resnet152,0,5,4,0,vgg19,0,22,8,0,17402.0,17398.14285714286,55.99416879261188
