model,start,end,bs,seq_len,model,start,end,bs,seq_len,model,start,end,bs,seq_len,model,start,end,bs,seq_len,median,mean,var
resnet101,10,14,8,0,resnet152,0,52,8,0,vgg19,0,22,8,0,bert,0,12,16,64,31030.5,31029.20408163265,151.7328451913787
resnet101,23,35,8,0,resnet152,24,37,8,0,vgg19,0,0,8,0,bert,10,12,32,64,7326.5,7835.234693877551,1193.8624318334478
resnet101,0,35,8,0,resnet152,0,52,8,0,vgg19,0,22,8,0,bert,0,12,32,64,44642.5,44606.295918367345,240.9286544061385
resnet101,0,35,8,0,resnet152,0,48,8,0,vgg19,0,22,8,0,bert,0,3,32,32,33349.5,33376.11224489796,186.34129772494765
resnet101,0,35,8,0,resnet152,15,45,8,0,vgg19,4,22,8,0,bert,4,12,32,16,23809.0,23804.69387755102,232.1029595676596
resnet101,9,35,8,0,resnet152,0,52,8,0,vgg19,17,22,8,0,bert,0,12,32,8,24661.0,25929.530612244896,2843.5955258033823
resnet101,0,35,8,0,resnet152,0,52,8,0,vgg19,10,22,8,0,bert,0,12,32,8,27245.0,27628.622448979593,1005.7293679399343
resnet101,23,30,8,0,resnet152,0,52,8,0,vgg19,0,22,8,0,bert,0,9,32,8,27465.5,27489.408163265307,215.21113680000127
resnet101,0,0,8,0,resnet152,0,52,8,0,vgg19,0,1,8,0,bert,0,0,32,32,24119.0,24171.34693877551,343.0055661487088
resnet101,0,7,8,0,resnet152,2,52,8,0,vgg19,16,22,8,0,bert,4,12,32,8,23648.0,24545.65306122449,2358.9403713430006
resnet101,18,35,8,0,resnet152,0,13,8,0,vgg19,21,22,8,0,bert,4,12,32,8,9798.5,10065.897959183674,948.4029270498121
resnet101,0,35,8,0,resnet152,18,26,8,0,vgg19,0,4,8,0,bert,4,12,32,64,22898.5,22910.183673469386,261.7453329579749
resnet101,8,35,8,0,resnet152,0,52,8,0,vgg19,7,22,8,0,bert,6,8,32,16,25114.0,26523.030612244896,2633.819363175539
resnet101,0,27,8,0,resnet152,34,49,8,0,vgg19,0,22,8,0,bert,0,12,32,8,22647.0,22622.479591836734,287.14513963527213
resnet101,0,4,8,0,resnet152,41,52,8,0,vgg19,0,22,8,0,bert,6,11,32,64,19820.5,19787.326530612245,120.69270944200873
resnet101,0,35,8,0,resnet152,44,52,8,0,vgg19,0,1,8,0,bert,5,12,32,32,16639.5,16663.448979591838,196.38717082922116
resnet101,15,35,8,0,resnet152,0,29,8,0,vgg19,4,22,8,0,bert,0,12,32,64,30585.0,30582.29591836735,151.6174838595856
resnet101,0,35,8,0,resnet152,0,52,8,0,vgg19,0,22,8,0,bert,0,12,32,32,37822.5,37847.47959183674,197.165745544605
resnet101,0,35,8,0,resnet152,0,52,8,0,vgg19,18,22,8,0,bert,0,8,32,8,24541.0,24602.571428571428,286.8287194227843
resnet101,18,35,8,0,resnet152,44,52,8,0,vgg19,0,22,8,0,bert,9,11,32,32,16577.0,16592.683673469386,151.7643579556455
resnet101,0,35,8,0,resnet152,28,52,8,0,vgg19,15,22,8,0,bert,0,7,32,32,18700.0,18827.479591836734,462.68341602121194
resnet101,31,35,8,0,resnet152,0,52,8,0,vgg19,0,22,8,0,bert,0,12,32,64,36934.5,36912.948979591834,175.10220761373532
resnet101,0,35,8,0,resnet152,0,52,8,0,vgg19,15,22,8,0,bert,0,10,32,16,26065.5,26841.38775510204,1849.774970498497
resnet101,0,35,8,0,resnet152,0,52,8,0,vgg19,0,22,8,0,bert,0,6,32,8,33720.0,33705.69387755102,195.83866788779645
resnet101,0,21,8,0,resnet152,0,15,8,0,vgg19,0,22,8,0,bert,0,12,32,8,23806.0,23782.285714285714,174.34009690187483
resnet101,0,35,8,0,resnet152,5,52,8,0,vgg19,12,22,8,0,bert,0,12,32,32,27722.0,27727.683673469386,160.0370873431566
resnet101,0,32,8,0,resnet152,0,32,8,0,vgg19,0,20,8,0,bert,9,12,32,64,30304.5,30324.438775510203,185.0740098141949
resnet101,33,33,8,0,resnet152,18,32,8,0,vgg19,0,22,8,0,bert,1,12,32,64,24333.0,24345.659793814433,174.72345670117383
resnet101,0,35,8,0,resnet152,11,52,8,0,vgg19,0,22,8,0,bert,0,12,32,8,29581.5,29568.785714285714,170.0315246880857
resnet101,0,35,8,0,resnet152,0,52,8,0,vgg19,0,22,8,0,bert,0,12,32,16,35650.5,35673.948979591834,214.2401081206089
resnet101,0,35,8,0,resnet152,14,52,8,0,vgg19,12,22,8,0,bert,0,12,32,8,20976.5,21222.23469387755,952.4530284740534
resnet101,6,25,8,0,resnet152,0,52,8,0,vgg19,0,22,8,0,bert,5,12,32,32,31784.5,31913.561224489797,775.7644428184097
resnet101,6,10,8,0,resnet152,31,51,8,0,vgg19,0,22,8,0,bert,0,12,32,64,27478.0,27500.0,168.69511201077088
resnet101,0,35,8,0,resnet152,0,52,8,0,vgg19,17,22,8,0,bert,4,12,32,32,27066.5,27703.877551020407,1658.1965077986492
resnet101,0,9,8,0,resnet152,28,52,8,0,vgg19,3,10,8,0,bert,11,12,32,8,13572.0,14158.479591836734,1819.8720645188662
resnet101,0,35,8,0,resnet152,0,52,8,0,vgg19,0,22,8,0,bert,0,2,32,64,34874.0,34869.21428571428,160.03311200740774
resnet101,0,22,8,0,resnet152,0,33,8,0,vgg19,12,20,8,0,bert,0,12,32,16,21066.0,21041.183673469386,159.7196106279961
resnet101,0,35,8,0,resnet152,0,13,8,0,vgg19,5,19,8,0,bert,4,8,32,64,24237.0,24243.34693877551,213.11992896789818
resnet101,14,35,8,0,resnet152,0,52,8,0,vgg19,12,22,8,0,bert,0,12,32,64,32648.0,32687.45918367347,332.4688160416702
resnet101,0,35,8,0,resnet152,0,52,8,0,vgg19,6,22,8,0,bert,0,12,32,64,40000.5,39972.91836734694,188.99209968745575
resnet101,0,35,8,0,resnet152,0,52,8,0,vgg19,9,9,8,0,bert,0,6,32,64,28388.5,28393.663265306124,180.04760956976563
resnet101,15,35,8,0,resnet152,35,52,8,0,vgg19,15,19,8,0,bert,0,12,32,16,11998.0,12212.795918367347,904.2659212365967
resnet101,25,35,8,0,resnet152,0,52,8,0,vgg19,0,22,8,0,bert,6,12,32,32,29871.0,29945.030612244896,564.3159206034895
resnet101,32,35,8,0,resnet152,18,52,8,0,vgg19,20,21,8,0,bert,0,12,32,8,16322.5,17226.724489795917,1766.6321630730974
resnet101,21,35,8,0,resnet152,39,52,8,0,vgg19,6,22,8,0,bert,0,12,32,16,14317.5,14445.316326530612,558.9816468992333
resnet101,0,15,8,0,resnet152,0,9,8,0,vgg19,0,22,8,0,bert,3,12,32,16,21682.0,21642.051020408162,141.31989854032787
resnet101,21,35,8,0,resnet152,16,52,8,0,vgg19,0,21,8,0,bert,0,4,32,32,22824.5,22827.377551020407,295.3962580872711
resnet101,0,28,8,0,resnet152,0,52,8,0,vgg19,0,22,8,0,bert,0,12,32,64,43485.0,43459.23469387755,233.7842979757373
resnet101,0,35,8,0,resnet152,10,52,8,0,vgg19,7,22,8,0,bert,1,12,32,8,24572.0,24655.571428571428,619.9372911012525
resnet101,2,35,8,0,resnet152,0,52,8,0,vgg19,0,19,8,0,bert,4,12,32,32,34643.5,34664.051020408166,173.19567631692522
resnet101,11,35,8,0,resnet152,0,52,8,0,vgg19,0,22,8,0,bert,10,12,32,8,29337.0,29370.29591836735,288.548804246907
resnet101,7,24,8,0,resnet152,0,52,8,0,vgg19,0,6,8,0,bert,0,3,32,32,24978.0,26471.48979591837,2843.730290337252
resnet101,0,35,8,0,resnet152,0,52,8,0,vgg19,0,22,8,0,bert,0,7,32,16,34529.0,34552.82653061225,391.6068943523465
resnet101,0,35,8,0,resnet152,44,52,8,0,vgg19,0,22,8,0,bert,0,12,32,32,27439.0,27411.34693877551,213.5553793320349
resnet101,1,35,8,0,resnet152,0,29,8,0,vgg19,0,22,8,0,bert,0,10,32,8,28448.5,28455.336734693876,170.81819574477726
resnet101,25,35,8,0,resnet152,0,52,8,0,vgg19,0,22,8,0,bert,8,12,32,64,31036.5,31086.132653061224,656.7151657558835
resnet101,0,1,8,0,resnet152,0,49,8,0,vgg19,2,22,8,0,bert,0,12,32,8,23549.0,24356.163265306124,2380.39058574247
resnet101,0,35,8,0,resnet152,19,52,8,0,vgg19,4,22,8,0,bert,10,12,32,64,24103.5,24130.38775510204,167.63021941853853
resnet101,0,35,8,0,resnet152,40,52,8,0,vgg19,0,22,8,0,bert,0,12,32,64,33734.5,33763.13265306123,187.92153365521634
resnet101,0,35,8,0,resnet152,0,40,8,0,vgg19,0,2,8,0,bert,0,12,32,64,33585.5,33540.4693877551,179.46190568893084
resnet101,0,23,8,0,resnet152,0,52,8,0,vgg19,21,22,8,0,bert,0,12,32,64,32278.5,32258.26530612245,135.02309334002967
resnet101,23,35,8,0,resnet152,45,52,8,0,vgg19,0,22,8,0,bert,0,11,32,8,15901.0,15973.397959183674,264.0126674371206
resnet101,0,0,8,0,resnet152,3,52,8,0,vgg19,0,22,8,0,bert,0,12,32,16,25346.5,25318.938775510203,222.3531304454893
resnet101,0,35,8,0,resnet152,41,52,8,0,vgg19,0,22,8,0,bert,0,12,32,32,27617.5,27684.928571428572,344.5696887541957
resnet101,0,19,8,0,resnet152,0,52,8,0,vgg19,19,22,8,0,bert,7,12,32,64,26265.5,27166.102040816328,1819.6382937825629
resnet101,0,35,8,0,resnet152,0,51,8,0,vgg19,0,22,8,0,bert,0,12,32,8,34980.0,34962.36734693877,233.36523829392772
resnet101,0,5,8,0,resnet152,51,52,8,0,vgg19,0,11,8,0,bert,5,5,32,16,10140.5,10131.418367346938,58.23298095412798
resnet101,0,35,8,0,resnet152,0,30,8,0,vgg19,0,22,8,0,bert,0,12,32,8,29790.0,29765.876288659794,136.24434218703735
resnet101,0,35,8,0,resnet152,0,1,8,0,vgg19,0,18,8,0,bert,11,12,32,32,21279.5,21449.19387755102,1053.198497272187
resnet101,18,35,8,0,resnet152,23,52,8,0,vgg19,0,2,8,0,bert,0,12,32,16,16814.0,16678.969387755104,757.6400450335243
resnet101,19,35,8,0,resnet152,0,43,8,0,vgg19,0,1,8,0,bert,0,12,32,16,20872.0,20874.88775510204,169.17898278867094
resnet101,0,35,8,0,resnet152,31,52,8,0,vgg19,0,22,8,0,bert,7,12,32,16,25375.0,25371.88775510204,245.27976041750904
resnet101,5,35,8,0,resnet152,6,52,8,0,vgg19,10,22,8,0,bert,0,12,32,8,22280.5,23747.377551020407,2272.0197232333503
resnet101,18,27,8,0,resnet152,0,52,8,0,vgg19,0,22,8,0,bert,10,11,32,32,27033.0,27019.744897959183,209.92857440453457
resnet101,21,35,8,0,resnet152,43,46,8,0,vgg19,11,22,8,0,bert,0,0,32,8,7209.5,7586.530612244898,958.7710160970597
resnet101,0,35,8,0,resnet152,0,52,8,0,vgg19,19,19,8,0,bert,1,7,32,16,24834.5,26352.69387755102,2722.817877127174
resnet101,20,30,8,0,resnet152,0,49,8,0,vgg19,3,22,8,0,bert,11,12,32,8,23938.5,24634.84693877551,1724.6526674988902
resnet101,8,8,8,0,resnet152,0,52,8,0,vgg19,16,22,8,0,bert,0,3,32,64,24234.0,24294.836734693876,324.3829210468529
resnet101,17,35,8,0,resnet152,44,52,8,0,vgg19,0,22,8,0,bert,5,12,32,16,17493.0,17520.20408163265,237.14784672821736
resnet101,13,29,8,0,resnet152,0,48,8,0,vgg19,1,22,8,0,bert,0,6,32,64,31541.0,31526.581632653062,200.122458605102
resnet101,0,35,8,0,resnet152,35,52,8,0,vgg19,16,22,8,0,bert,5,6,32,8,16659.5,17454.683673469386,1772.4677113258304
resnet101,0,31,8,0,resnet152,0,44,8,0,vgg19,3,22,8,0,bert,0,12,32,16,29976.0,29987.418367346938,243.1649277992617
resnet101,0,1,8,0,resnet152,0,52,8,0,vgg19,0,6,8,0,bert,0,12,32,8,24372.5,24403.061224489797,197.91803169991866
resnet101,0,35,8,0,resnet152,0,52,8,0,vgg19,0,13,8,0,bert,0,12,32,16,33041.5,33079.37755102041,195.37199031100678
resnet101,0,35,8,0,resnet152,0,0,8,0,vgg19,19,22,8,0,bert,6,12,32,8,16749.5,17795.897959183672,1993.0843879130593
resnet101,0,24,8,0,resnet152,0,52,8,0,vgg19,0,22,8,0,bert,0,12,32,64,42648.5,42577.9081632653,266.51228431061696
resnet101,33,35,8,0,resnet152,6,52,8,0,vgg19,0,22,8,0,bert,0,12,32,64,32882.0,32914.244897959186,225.43875865196875
resnet101,0,13,8,0,resnet152,14,39,8,0,vgg19,18,18,8,0,bert,3,12,32,8,12321.0,13280.216494845361,1885.6139322734095
resnet101,0,35,8,0,resnet152,0,52,8,0,vgg19,0,19,8,0,bert,0,12,32,64,43601.0,43570.67346938775,269.08244603748193
resnet101,0,35,8,0,resnet152,40,52,8,0,vgg19,0,22,8,0,bert,4,12,32,16,24674.5,24793.714285714286,553.8872463170217
resnet101,0,35,8,0,resnet152,0,15,8,0,vgg19,17,22,8,0,bert,0,12,32,32,21552.5,21502.326530612245,143.94902552357843
resnet101,0,35,8,0,resnet152,0,52,8,0,vgg19,0,22,8,0,bert,0,12,32,8,34249.5,34241.58163265306,206.68387195895738
resnet101,0,35,8,0,resnet152,6,52,8,0,vgg19,12,22,8,0,bert,3,12,32,32,26076.5,26230.15306122449,975.1469627811191
resnet101,4,35,8,0,resnet152,5,52,8,0,vgg19,0,7,8,0,bert,11,12,32,64,23509.0,23699.775510204083,928.804427148173
resnet101,0,35,8,0,resnet152,0,42,8,0,vgg19,0,13,8,0,bert,0,8,32,64,35724.0,35752.91836734694,270.56704150423576
resnet101,0,35,8,0,resnet152,6,52,8,0,vgg19,0,22,8,0,bert,6,12,32,16,30866.5,30913.397959183672,256.04112152973084
resnet101,20,23,8,0,resnet152,35,52,8,0,vgg19,2,22,16,0,bert,0,12,8,64,21424.5,21399.163265306124,240.36815699143727
resnet101,18,35,8,0,resnet152,31,52,8,0,vgg19,0,22,16,0,bert,0,12,8,8,27824.0,27783.80612244898,126.52358481143358
resnet101,0,28,8,0,resnet152,0,52,8,0,vgg19,19,22,16,0,bert,1,12,8,8,24613.5,24960.581632653062,1364.9644753056082
resnet101,0,29,8,0,resnet152,4,52,8,0,vgg19,0,10,16,0,bert,0,0,8,16,32874.5,32879.897959183676,166.85637779887708
resnet101,0,35,8,0,resnet152,1,17,8,0,vgg19,0,17,16,0,bert,0,12,8,8,33537.5,33540.52040816326,195.947110189638
resnet101,0,35,8,0,resnet152,0,23,8,0,vgg19,0,22,16,0,bert,1,12,8,64,38658.5,38650.38775510204,199.7359804614051
resnet101,0,35,8,0,resnet152,0,52,8,0,vgg19,0,22,16,0,bert,1,12,8,8,42507.5,42506.62244897959,223.48905444165936
resnet101,8,35,8,0,resnet152,0,52,8,0,vgg19,0,22,16,0,bert,8,12,8,64,39832.5,39851.051020408166,188.21369598438267
resnet101,0,35,8,0,resnet152,45,52,8,0,vgg19,0,22,16,0,bert,3,12,8,8,31687.5,31670.45918367347,172.96650426985454
resnet101,0,35,8,0,resnet152,5,18,8,0,vgg19,0,22,16,0,bert,10,12,8,16,33054.0,33019.704081632655,157.2855332283682
resnet101,19,35,8,0,resnet152,6,52,8,0,vgg19,0,17,16,0,bert,8,12,8,32,32984.0,33038.489795918365,197.62705780714685
resnet101,0,24,8,0,resnet152,19,24,8,0,vgg19,0,8,16,0,bert,1,12,8,8,20922.0,20840.938775510203,311.4597565096191
resnet101,24,35,8,0,resnet152,0,1,8,0,vgg19,11,12,16,0,bert,0,12,8,32,11368.0,11505.142857142857,581.5767448962189
resnet101,0,13,8,0,resnet152,0,52,8,0,vgg19,3,22,16,0,bert,0,0,8,32,32861.0,32890.67346938775,185.4266330247684
resnet101,21,35,8,0,resnet152,50,50,8,0,vgg19,0,15,16,0,bert,7,9,8,32,21376.0,21371.5,188.23580793184675
resnet101,0,25,8,0,resnet152,19,45,8,0,vgg19,0,22,16,0,bert,0,12,8,32,33111.5,33168.08163265306,192.37716321836822
resnet101,0,31,8,0,resnet152,0,51,8,0,vgg19,0,14,16,0,bert,0,12,8,64,41500.0,41523.4081632653,280.7101358011933
resnet101,0,10,8,0,resnet152,45,52,8,0,vgg19,0,2,16,0,bert,0,10,8,8,11676.5,11687.438775510203,75.41058583278267
resnet101,22,33,8,0,resnet152,44,45,8,0,vgg19,21,21,16,0,bert,0,12,8,64,11761.0,11908.479591836734,712.700716155103
resnet101,0,25,8,0,resnet152,0,52,8,0,vgg19,0,10,16,0,bert,0,7,8,64,36607.0,36633.5,228.6495067538426
resnet101,12,35,8,0,resnet152,14,52,8,0,vgg19,12,22,16,0,bert,0,12,8,16,18560.0,18843.11224489796,1042.4103923966766
resnet101,0,35,8,0,resnet152,0,31,8,0,vgg19,0,10,16,0,bert,0,12,8,64,34548.5,34571.45918367347,189.8110859091942
resnet101,0,35,8,0,resnet152,0,13,8,0,vgg19,0,22,16,0,bert,0,12,8,16,35542.5,35513.61224489796,151.3001903672448
resnet101,9,20,8,0,resnet152,8,52,8,0,vgg19,0,1,16,0,bert,0,6,8,16,20830.5,22423.122448979593,2861.0575334124346
resnet101,18,31,8,0,resnet152,19,28,8,0,vgg19,13,22,16,0,bert,0,12,8,16,12058.5,12135.448979591836,377.7418706819588
resnet101,0,25,8,0,resnet152,0,52,8,0,vgg19,0,22,16,0,bert,0,12,8,16,41340.0,41717.23469387755,850.5729257751161
resnet101,25,26,8,0,resnet152,0,52,8,0,vgg19,0,22,16,0,bert,0,12,8,64,38050.5,38045.989795918365,221.3987304730097
resnet101,0,35,8,0,resnet152,0,24,8,0,vgg19,0,22,16,0,bert,0,12,8,16,38166.0,38075.28571428572,309.48264927792263
resnet101,24,35,8,0,resnet152,0,52,8,0,vgg19,16,22,16,0,bert,1,12,8,16,24489.0,26053.877551020407,3160.784287409829
resnet101,17,17,8,0,resnet152,0,52,8,0,vgg19,3,22,16,0,bert,11,12,8,16,28463.5,28475.95918367347,243.70574086374302
resnet101,26,35,8,0,resnet152,0,52,8,0,vgg19,5,22,16,0,bert,0,12,8,32,27862.5,28002.85714285714,664.2402288574918
resnet101,0,23,8,0,resnet152,23,51,8,0,vgg19,0,22,16,0,bert,11,11,8,8,31840.0,31830.877551020407,174.23841660946627
resnet101,0,0,8,0,resnet152,0,31,8,0,vgg19,21,22,16,0,bert,0,5,8,16,15045.0,15032.591836734693,212.1899340134362
resnet101,0,35,8,0,resnet152,0,52,8,0,vgg19,4,22,16,0,bert,0,12,8,16,35709.0,35674.744897959186,273.1944179974942
resnet101,0,35,8,0,resnet152,0,52,8,0,vgg19,0,22,16,0,bert,0,12,8,64,44986.5,44990.56122448979,224.90315676982223
resnet101,0,31,8,0,resnet152,29,52,8,0,vgg19,0,22,16,0,bert,0,8,8,32,33685.5,33667.56122448979,151.79430673672945
resnet101,0,35,8,0,resnet152,0,52,8,0,vgg19,0,22,16,0,bert,0,12,8,8,42742.0,42747.816326530614,239.32333806298055
resnet101,0,35,8,0,resnet152,20,52,8,0,vgg19,0,1,16,0,bert,0,12,8,16,18542.0,19148.367346938776,1667.0574919248456
resnet101,0,35,8,0,resnet152,0,52,8,0,vgg19,1,12,16,0,bert,0,12,8,32,36349.0,36373.13265306123,246.54476092153982
resnet101,0,31,8,0,resnet152,0,52,8,0,vgg19,0,22,16,0,bert,0,12,8,32,42952.0,42959.88775510204,231.1605980589262
resnet101,23,25,8,0,resnet152,0,15,8,0,vgg19,0,22,16,0,bert,0,12,8,64,28701.5,28656.928571428572,164.11943448449426
resnet101,0,35,8,0,resnet152,35,52,8,0,vgg19,14,22,16,0,bert,3,12,8,32,17054.0,17795.316326530614,1545.9100786805477
resnet101,21,35,8,0,resnet152,0,50,8,0,vgg19,21,22,16,0,bert,1,12,8,32,24281.5,25844.316326530614,2791.2059371553
resnet101,15,35,8,0,resnet152,0,52,8,0,vgg19,0,22,16,0,bert,0,12,8,16,38624.5,38639.9693877551,193.4539155205637
resnet101,0,5,8,0,resnet152,0,11,8,0,vgg19,7,19,16,0,bert,0,12,8,64,19358.0,19343.438775510203,157.1524715452682
resnet101,0,35,8,0,resnet152,0,52,8,0,vgg19,0,22,16,0,bert,0,12,8,32,43646.5,43640.37755102041,208.23875206932607
resnet101,0,35,8,0,resnet152,0,52,8,0,vgg19,4,22,16,0,bert,9,12,8,16,35038.0,35065.78571428572,230.0511145509242
resnet101,0,35,8,0,resnet152,0,36,8,0,vgg19,8,22,16,0,bert,0,12,8,16,27624.0,27636.673469387755,207.67040092072725
resnet101,15,35,8,0,resnet152,0,52,8,0,vgg19,0,19,16,0,bert,0,0,8,8,36852.0,36851.183673469386,194.3869141339139
resnet101,0,35,8,0,resnet152,0,52,8,0,vgg19,12,22,16,0,bert,0,1,8,8,27343.0,27369.5,178.3505061983971
resnet101,34,34,8,0,resnet152,33,34,8,0,vgg19,0,10,16,0,bert,7,12,8,64,16097.0,16101.755102040815,80.29385586890015
resnet101,22,28,8,0,resnet152,0,38,8,0,vgg19,14,22,16,0,bert,1,8,8,64,18414.0,19487.76530612245,1754.9822535356038
resnet101,0,35,8,0,resnet152,33,52,8,0,vgg19,21,22,16,0,bert,9,12,8,16,16891.0,17502.673469387755,1570.5517214355884
resnet101,0,14,8,0,resnet152,0,45,8,0,vgg19,0,0,16,0,bert,0,12,8,32,21650.0,23300.020408163266,2614.1983669232764
resnet101,0,21,8,0,resnet152,0,50,8,0,vgg19,0,22,16,0,bert,0,2,8,16,39865.5,39845.663265306124,194.65495081053567
resnet101,0,35,8,0,resnet152,14,52,8,0,vgg19,0,22,16,0,bert,8,12,8,64,37441.5,37412.4693877551,172.97918974055415
resnet101,29,31,8,0,resnet152,0,51,8,0,vgg19,0,22,16,0,bert,4,12,8,32,35486.0,35509.0918367347,201.88616143326678
resnet101,22,35,8,0,resnet152,15,52,8,0,vgg19,0,22,16,0,bert,0,0,8,8,30627.5,30664.469387755104,143.62488017661707
resnet101,0,3,8,0,resnet152,0,52,8,0,vgg19,0,11,16,0,bert,0,12,8,64,33075.0,33096.295918367345,173.91935787762316
resnet101,5,35,8,0,resnet152,24,48,8,0,vgg19,0,22,16,0,bert,3,12,8,64,33019.5,33009.37755102041,156.99996849773
resnet101,22,35,8,0,resnet152,15,52,8,0,vgg19,0,22,16,0,bert,0,12,8,64,33286.5,33255.67346938775,141.90013558767336
resnet101,0,35,8,0,resnet152,14,51,8,0,vgg19,0,7,16,0,bert,0,0,8,32,26898.0,26899.377551020407,127.92484363286239
resnet101,5,35,8,0,resnet152,22,30,8,0,vgg19,0,22,16,0,bert,4,10,8,32,29298.5,29267.938775510203,141.08593533559974
resnet101,0,35,8,0,resnet152,20,48,8,0,vgg19,0,11,16,0,bert,6,6,8,64,29070.5,29092.79591836735,208.39126069574195
resnet101,20,33,8,0,resnet152,0,38,8,0,vgg19,17,20,16,0,bert,3,12,8,16,18362.5,18381.969387755104,166.77557045210534
resnet101,0,35,8,0,resnet152,0,52,8,0,vgg19,0,2,16,0,bert,0,4,8,16,28104.0,28405.877551020407,1111.6406267159502
resnet101,2,35,8,0,resnet152,45,52,8,0,vgg19,0,16,16,0,bert,3,9,8,32,29080.0,29077.102040816328,190.29474934555637
resnet101,0,35,8,0,resnet152,0,52,8,0,vgg19,0,22,16,0,bert,0,4,8,8,42391.0,42400.63265306123,265.25714854108065
resnet101,0,35,8,0,resnet152,0,47,8,0,vgg19,5,5,16,0,bert,0,4,8,64,22591.5,23083.867346938776,1574.704952200506
resnet101,0,35,8,0,resnet152,0,8,8,0,vgg19,0,22,16,0,bert,0,12,8,32,34848.0,34814.65306122449,156.5263948557791
resnet101,5,35,8,0,resnet152,0,52,8,0,vgg19,0,22,16,0,bert,0,12,8,64,42387.0,42394.91836734694,177.1789521676093
resnet101,22,27,8,0,resnet152,0,17,8,0,vgg19,18,22,16,0,bert,8,12,8,32,9243.0,9591.612244897959,813.0331548408531
resnet101,0,19,8,0,resnet152,0,7,8,0,vgg19,0,16,16,0,bert,0,12,8,64,30165.5,30172.377551020407,76.90817680395644
resnet101,0,35,8,0,resnet152,0,52,8,0,vgg19,8,22,16,0,bert,0,12,8,16,31546.0,31703.14285714286,1009.7274536290695
resnet101,13,35,8,0,resnet152,49,52,8,0,vgg19,0,2,16,0,bert,0,12,8,16,12007.5,12369.367346938776,1256.439270544514
resnet101,6,33,8,0,resnet152,0,9,8,0,vgg19,0,22,16,0,bert,10,12,8,16,30230.0,30210.438775510203,165.12562109302652
resnet101,19,30,8,0,resnet152,0,52,8,0,vgg19,10,20,16,0,bert,11,12,8,32,24389.0,25319.551020408162,2068.077723850512
resnet101,5,35,8,0,resnet152,0,52,8,0,vgg19,0,22,16,0,bert,0,12,8,32,41023.5,41017.836734693876,206.5566925131956
resnet101,21,35,8,0,resnet152,0,52,8,0,vgg19,21,22,16,0,bert,0,12,8,16,24514.5,24572.785714285714,293.4128612430906
resnet101,4,17,8,0,resnet152,0,52,8,0,vgg19,1,6,16,0,bert,11,12,8,32,24796.5,24804.98979591837,256.80694308823837
resnet101,22,33,8,0,resnet152,2,33,8,0,vgg19,17,22,16,0,bert,0,6,8,8,18327.5,17429.785714285714,1814.751628870958
resnet101,0,35,8,0,resnet152,37,52,8,0,vgg19,0,19,16,0,bert,6,12,8,64,33260.0,33229.5,165.73437378245112
resnet101,30,35,8,0,resnet152,37,52,8,0,vgg19,10,22,16,0,bert,0,12,8,32,11862.5,11880.30612244898,205.0526268020822
resnet101,0,35,8,0,resnet152,39,52,8,0,vgg19,0,22,16,0,bert,0,12,8,32,33563.5,33554.26530612245,130.31958762512963
resnet101,0,35,8,0,resnet152,21,52,8,0,vgg19,17,20,16,0,bert,7,12,8,16,16747.5,16908.622448979593,728.9149262431968
resnet101,0,35,8,0,resnet152,0,52,8,0,vgg19,0,22,16,0,bert,7,12,8,64,43511.0,43469.04081632653,248.66561919727098
resnet101,0,35,8,0,resnet152,46,52,8,0,vgg19,13,22,16,0,bert,7,12,8,64,16727.0,16930.581632653062,1133.2053682371152
resnet101,0,12,8,0,resnet152,20,52,8,0,vgg19,0,22,16,0,bert,0,12,8,32,32676.5,32654.755102040817,173.4919313082635
resnet101,0,35,8,0,resnet152,0,52,8,0,vgg19,14,22,16,0,bert,4,12,8,8,25743.0,26068.581632653062,1080.227611346656
resnet101,0,35,8,0,resnet152,0,13,8,0,vgg19,1,22,16,0,bert,0,11,8,64,34800.5,34775.92857142857,127.59280336048643
resnet101,9,35,8,0,resnet152,36,44,8,0,vgg19,0,11,16,0,bert,0,1,8,8,21866.0,21865.26530612245,319.15953246563356
resnet101,32,35,8,0,resnet152,44,52,8,0,vgg19,0,22,16,0,bert,11,12,8,16,21875.5,21850.275510204083,171.29457743137334
resnet101,0,35,8,0,resnet152,0,52,8,0,vgg19,2,22,16,0,bert,0,12,8,64,39614.5,39627.0306122449,208.66907959057133
resnet101,0,35,8,0,resnet152,0,52,8,0,vgg19,13,22,16,0,bert,6,8,8,32,26643.5,26956.091836734693,1319.5106861066674
resnet101,0,35,8,0,resnet152,0,26,8,0,vgg19,0,22,16,0,bert,0,12,8,64,39396.5,39372.58163265306,100.54189130675097
resnet101,0,35,8,0,resnet152,0,52,8,0,vgg19,0,22,16,0,bert,9,12,16,8,42465.5,42459.84693877551,247.46809120389295
resnet101,21,35,8,0,resnet152,0,17,8,0,vgg19,17,19,16,0,bert,0,12,16,8,11889.0,12057.724489795919,771.9092124449562
resnet101,0,34,8,0,resnet152,32,48,8,0,vgg19,6,22,16,0,bert,4,4,16,8,23185.5,23210.918367346938,267.8366724928241
resnet101,16,35,8,0,resnet152,0,52,8,0,vgg19,0,10,16,0,bert,0,12,16,16,33298.5,33457.65306122449,854.6352856454153
resnet101,0,35,8,0,resnet152,0,52,8,0,vgg19,0,22,16,0,bert,0,12,16,64,47755.0,47761.34693877551,215.80452710543474
