model_id,bs,seq_len,search_times,latency
6,8,8,0,29.3271541595459
6,8,64,0,23.571252822875977
6,4,16,0,18.942594528198242
2,1,0,0,-1
6,16,16,0,21.584033966064453
6,1,32,0,19.14072036743164
6,4,64,0,-1
6,2,64,0,16.447067260742188
6,4,8,0,15.792369842529297
2,8,0,0,-1
2,4,0,0,50.61912536621094
2,1,0,0,-1
2,2,0,0,46.48709297180176
2,2,0,0,-1
6,4,64,0,18.960952758789062
2,4,0,0,-1
2,16,0,0,-1
2,16,0,0,38.698673248291016
6,16,64,0,-1
6,4,16,0,21.130800247192383
2,1,0,0,-1
6,1,16,0,20.763874053955078
2,1,0,0,-1
6,16,32,0,18.784761428833008
2,16,0,0,-1
6,8,64,0,18.809080123901367
6,16,8,0,16.787290573120117
6,4,16,0,30.39073944091797
2,4,0,0,-1
2,4,0,0,-1
2,1,0,0,44.645071029663086
2,2,0,0,-1
2,16,0,0,40.450334548950195
2,2,0,0,-1
2,4,0,0,44.47650909423828
2,1,0,0,-1
2,2,0,0,-1
2,1,0,0,47.35589027404785
2,16,0,0,-1
2,1,0,0,-1
2,4,0,0,41.2602424621582
6,1,64,0,-1
2,8,0,0,-1
2,8,0,0,-1
2,2,0,0,53.34734916687012
2,2,0,0,-1
2,4,0,0,38.32244873046875
2,8,0,0,-1
2,8,0,0,-1
6,8,32,0,-1
2,1,0,0,51.046133041381836
6,4,8,0,-1
6,8,32,0,24.916410446166992
6,16,16,0,37.78862953186035
6,8,8,0,47.36781120300293
2,4,0,0,60.58025360107422
2,8,0,0,-1
6,16,64,0,-1
2,16,0,0,-1
6,1,16,0,-1
6,2,64,2,24.828433990478516
6,16,8,0,-1
2,4,0,0,42.89722442626953
6,8,16,0,-1
2,2,0,0,-1
2,8,0,0,51.552772521972656
6,1,8,0,-1
2,16,0,0,-1
2,4,0,0,-1
2,8,0,0,50.314903259277344
2,8,0,0,-1
2,2,0,0,-1
6,2,32,0,-1
2,2,0,0,73.16970825195312
6,4,8,0,-1
6,8,64,0,-1
6,2,16,0,-1
6,1,16,0,23.354768753051758
2,4,0,0,-1
6,4,8,0,16.80469512939453
2,2,0,0,52.765607833862305
6,16,16,0,-1
6,2,8,0,-1
6,16,8,0,-1
6,4,32,0,-1
6,16,64,0,-1
6,4,8,0,-1
6,8,64,0,-1
2,2,0,0,-1
2,8,0,0,-1
2,1,0,0,-1
2,1,0,0,-1
6,8,32,0,19.22440528869629
