model_id,bs,seq_len,search_times,latency
2,8,0,0,45.3801155090332
0,16,0,0,-1
2,4,0,0,-1
2,2,0,0,54.05068397521973
0,1,0,0,66.12396240234375
2,16,0,0,-1
0,1,0,0,19.313335418701172
2,1,0,0,-1
2,16,0,0,57.118892669677734
0,8,0,0,-1
2,4,0,0,47.902584075927734
0,16,0,0,-1
0,8,0,0,22.090673446655273
0,4,0,0,-1
0,1,0,0,16.013383865356445
0,2,0,0,14.647722244262695
0,2,0,0,19.909381866455078
2,4,0,0,-1
2,16,0,0,42.296648025512695
2,16,0,0,-1
2,16,0,0,-1
0,16,0,0,17.101049423217773
2,16,0,0,-1
2,2,0,0,45.66836357116699
2,2,0,0,-1
0,4,0,0,-1
2,2,0,0,-1
0,1,0,0,-1
2,16,0,0,38.41996192932129
2,2,0,0,-1
0,16,0,0,21.32129669189453
2,8,0,0,-1
2,4,0,0,43.28012466430664
0,1,0,0,-1
2,4,0,0,-1
0,4,0,0,-1
0,4,0,0,17.565488815307617
0,1,0,0,19.442319869995117
0,2,0,0,25.826692581176758
0,16,0,0,15.767812728881836
0,2,0,0,18.126964569091797
0,4,0,0,30.028343200683594
0,1,0,0,33.74648094177246
0,2,0,0,-1
0,1,0,0,18.485069274902344
0,16,0,0,17.765045166015625
0,1,0,0,16.756296157836914
0,4,0,0,17.33994483947754
2,1,0,0,-1
2,1,0,0,52.522897720336914
2,4,0,0,-1
2,16,0,0,-1
0,2,0,0,30.09200096130371
0,2,0,0,20.13993263244629
0,4,0,0,17.658472061157227
0,8,0,0,21.80624008178711
0,8,0,0,35.77089309692383
2,8,0,0,48.14004898071289
2,1,0,0,-1
2,4,0,0,-1
0,2,0,0,17.92454719543457
0,8,0,0,15.162229537963867
2,4,0,0,-1
0,8,0,0,16.16382598876953
2,1,0,0,48.52032661437988
0,4,0,0,-1
0,8,0,0,18.776416778564453
2,16,0,0,-1
2,16,0,0,38.73443603515625
2,1,0,0,-1
0,4,0,0,25.251388549804688
0,8,0,0,26.471853256225586
0,8,0,0,27.091264724731445
2,8,0,0,-1
0,8,0,0,16.043663024902344
0,1,0,0,17.51995086669922
0,8,0,0,14.604330062866211
2,2,0,0,-1
0,1,0,0,21.539688110351562
0,16,0,0,12.92562484741211
0,4,0,0,22.240400314331055
0,8,0,0,15.820026397705078
0,8,0,0,26.355981826782227
0,2,0,0,38.88249397277832
2,2,0,0,-1
2,1,0,0,45.58968544006348
