model_id,bs,seq_len,search_times,latency
5,8,0,0,19.399404525756836
0,16,0,0,20.42078971862793
5,4,0,0,24.027347564697266
5,2,0,0,19.03820037841797
0,1,0,0,28.714418411254883
5,16,0,0,41.18800163269043
0,1,0,0,19.217729568481445
5,1,0,0,17.151832580566406
5,16,0,0,23.693323135375977
0,8,0,0,31.7990779876709
5,4,0,0,7.242679595947266
0,16,0,0,19.411087036132812
0,8,0,0,19.191503524780273
0,4,0,0,31.79764747619629
0,1,0,0,28.5184383392334
0,2,0,0,17.74764060974121
0,2,0,0,21.898746490478516
5,4,0,0,7.426738739013672
5,16,0,0,24.830102920532227
5,16,0,0,41.301727294921875
5,16,0,0,36.081790924072266
0,16,0,0,16.14546775817871
5,16,0,0,19.65498924255371
5,2,0,0,12.829065322875977
5,2,0,0,9.870529174804688
0,4,0,0,19.899845123291016
5,2,0,0,6.247758865356445
0,1,0,0,20.509719848632812
5,16,0,0,17.964839935302734
5,2,0,0,5.552768707275391
0,16,0,0,19.75083351135254
5,8,0,0,9.975671768188477
5,4,0,0,7.361412048339844
0,1,0,0,22.32646942138672
5,4,0,0,20.822763442993164
0,4,0,0,17.641782760620117
0,4,0,0,27.02188491821289
0,1,0,0,18.16558837890625
0,2,0,0,25.708913803100586
0,16,0,0,17.169952392578125
0,2,0,0,19.109249114990234
0,4,0,0,33.17093849182129
0,1,0,0,38.34366798400879
0,2,0,0,52.08754539489746
0,1,0,0,20.772933959960938
0,16,0,0,22.390127182006836
0,1,0,0,23.025035858154297
0,4,0,0,18.48578453063965
5,1,0,0,22.23038673400879
5,1,0,0,15.380382537841797
5,4,0,0,20.325422286987305
5,16,0,0,32.79399871826172
0,2,0,0,15.734434127807617
0,2,0,0,15.989542007446289
0,4,0,0,17.986059188842773
0,8,0,0,23.650407791137695
0,8,0,0,-1
5,8,0,0,23.372650146484375
5,1,0,0,8.31151008605957
5,4,0,0,15.237569808959961
0,2,0,0,19.428014755249023
0,8,0,0,17.907142639160156
5,4,0,0,6.61468505859375
0,8,0,0,19.25349235534668
5,1,0,0,6.40416145324707
0,4,0,0,24.207115173339844
0,8,0,0,-1
5,16,0,0,22.566556930541992
5,16,0,0,17.839908599853516
5,1,0,0,22.505521774291992
0,4,0,0,17.597675323486328
0,8,0,0,20.191192626953125
0,8,0,0,22.519588470458984
5,8,0,0,9.987592697143555
0,8,0,0,17.786026000976562
0,1,0,0,19.0274715423584
0,8,0,0,18.070459365844727
5,2,0,0,6.546497344970703
0,1,0,0,18.224239349365234
0,16,0,0,16.18361473083496
0,4,0,0,27.068138122558594
0,8,0,0,18.202781677246094
0,8,0,0,29.91199493408203
0,2,0,0,44.04878616333008
