model_id,bs,seq_len,search_times,latency
3,8,0,0,33.089637756347656
1,16,0,0,39.8101806640625
3,4,0,0,-1
3,2,0,0,-1
1,1,0,0,-1
3,16,0,0,-1
1,1,0,0,34.01947021484375
3,1,0,0,-1
3,16,0,0,48.31981658935547
1,8,0,0,64.19181823730469
3,4,0,0,28.464317321777344
1,16,0,0,27.0540714263916
1,8,0,0,24.387359619140625
1,4,0,0,-1
1,1,0,0,31.44216537475586
1,2,0,0,32.5319766998291
1,2,0,0,30.242443084716797
3,4,0,0,30.284404754638672
3,16,0,0,-1
3,16,0,0,48.697471618652344
3,16,0,0,45.46976089477539
1,16,0,0,-1
3,16,0,0,28.08666229248047
3,2,0,0,42.43922233581543
3,2,0,5,59.44705009460449
1,4,0,0,-1
3,2,0,0,-1
1,1,0,0,-1
3,16,0,2,25.21824836730957
3,2,0,0,28.856515884399414
1,16,0,0,-1
3,8,0,0,26.645660400390625
3,4,0,0,33.29300880432129
1,1,0,0,-1
3,4,0,0,37.31870651245117
1,4,0,0,-1
1,4,0,0,47.3177433013916
1,1,0,0,-1
1,2,0,0,43.97177696228027
1,16,0,0,-1
1,2,0,0,31.250953674316406
1,4,0,0,-1
1,1,0,0,48.467159271240234
1,2,0,0,-1
1,1,0,0,30.88665008544922
1,16,0,0,-1
1,1,0,0,29.825687408447266
1,4,0,0,26.354551315307617
3,1,0,0,-1
3,1,0,0,43.792009353637695
3,4,0,0,66.64252281188965
3,16,0,0,-1
1,2,0,0,-1
1,2,0,4,33.600807189941406
1,4,0,0,32.26804733276367
1,8,0,0,-1
1,8,0,0,-1
3,8,0,0,-1
3,1,0,0,31.47411346435547
3,4,0,0,-1
1,2,0,0,37.58740425109863
1,8,0,0,-1
3,4,0,0,28.362512588500977
1,8,0,0,37.40096092224121
3,1,0,0,-1
1,4,0,0,29.66785430908203
1,8,0,0,-1
3,16,0,0,33.261775970458984
3,16,0,0,30.306339263916016
3,1,0,0,54.195404052734375
1,4,0,0,-1
1,8,0,0,44.77858543395996
1,8,0,0,-1
3,8,0,0,27.189254760742188
1,8,0,0,-1
1,1,0,0,31.38279914855957
1,8,0,0,-1
3,2,0,0,28.7630558013916
1,1,0,0,-1
1,16,0,0,30.059337615966797
1,4,0,0,-1
1,8,0,0,27.608394622802734
1,8,0,0,-1
1,2,0,0,52.05821990966797
3,2,0,0,44.27933692932129
3,1,0,0,66.28632545471191
1,4,0,0,58.9144229888916
3,16,0,0,-1
1,16,0,0,24.01280403137207
3,8,0,0,29.394865036010742
3,16,0,0,26.238441467285156
1,16,0,0,-1
3,2,0,0,42.78230667114258
3,4,0,1,66.3151741027832
1,16,0,0,-1
1,2,0,0,-1
1,4,0,0,-1
3,16,0,0,25.29311180114746
1,8,0,0,-1
1,4,0,0,41.811466217041016
1,1,0,0,31.287431716918945
3,4,0,0,27.856826782226562
3,1,0,0,42.68908500671387
3,4,0,0,55.791378021240234
1,8,0,0,-1
3,4,0,0,-1
1,16,0,0,-1
3,1,0,2,28.532028198242188
1,2,0,0,30.42888641357422
1,1,0,0,28.086185455322266
1,16,0,0,-1
3,8,0,0,-1
1,4,0,0,-1
1,4,0,0,32.05990791320801
1,4,0,0,-1
1,1,0,0,30.897855758666992
3,2,0,0,-1
1,4,0,0,-1
1,2,0,0,33.58578681945801
1,8,0,0,-1
3,2,0,0,45.36175727844238
1,8,0,0,58.672428131103516
1,8,0,0,27.843236923217773
3,4,0,0,-1
3,2,0,0,31.70323371887207
1,4,0,0,29.236555099487305
3,2,0,0,60.24503707885742
3,2,0,0,-1
3,8,0,0,-1
1,16,0,0,-1
1,2,0,0,32.04226493835449
1,8,0,0,-1
3,2,0,0,-1
3,16,0,0,26.003122329711914
3,16,0,0,25.351762771606445
1,16,0,0,28.00583839416504
1,2,0,0,-1
3,16,0,0,24.773359298706055
3,8,0,0,32.457590103149414
3,2,0,0,25.383949279785156
1,1,0,0,37.9030704498291
1,16,0,0,-1
3,8,0,0,40.99893569946289
3,4,0,0,57.57784843444824
3,8,0,0,25.17533302307129
1,2,0,0,-1
