model_id,bs,seq_len,search_times,latency
4,8,0,0,18.224239349365234
3,16,0,0,30.90834617614746
4,4,0,0,-1
4,2,0,0,24.564027786254883
3,1,0,1,45.58372497558594
4,16,0,0,42.24681854248047
3,1,0,0,31.551599502563477
4,1,0,0,30.132055282592773
4,16,0,1,34.830331802368164
3,8,0,0,49.515485763549805
4,4,0,0,6.295919418334961
3,16,0,0,34.219980239868164
3,8,0,0,29.176712036132812
3,4,0,0,59.38863754272461
3,1,0,0,74.50175285339355
3,2,0,0,78.0792236328125
3,2,0,0,-1
4,4,0,0,7.078647613525391
4,16,0,0,21.35014533996582
4,16,0,0,34.455299377441406
4,16,0,0,26.30138397216797
3,16,0,0,30.194520950317383
4,16,0,0,16.320228576660156
4,2,0,0,9.050607681274414
4,2,0,0,5.625247955322266
3,4,0,0,36.1785888671875
4,2,0,0,23.928403854370117
3,1,0,0,63.83633613586426
4,16,0,0,29.289960861206055
4,2,0,0,5.197048187255859
3,16,0,0,30.681610107421875
4,8,0,0,9.757518768310547
4,4,0,0,8.944272994995117
3,1,0,0,34.691810607910156
4,4,0,0,-1
3,4,0,0,35.2940559387207
3,4,0,0,53.1001091003418
3,1,0,0,52.79684066772461
3,2,0,0,71.59018516540527
3,16,0,0,62.37196922302246
3,2,0,0,52.65641212463379
3,4,0,0,-1
3,1,0,0,-1
3,2,0,0,-1
3,1,0,0,28.17988395690918
3,16,0,0,36.57889366149902
3,1,0,0,49.46422576904297
3,4,0,0,-1
4,1,0,0,22.274255752563477
4,1,0,0,14.386177062988281
4,4,0,0,18.68414878845215
4,16,0,0,29.30474281311035
3,2,0,0,28.740644454956055
3,2,0,0,29.763221740722656
3,4,0,0,24.652957916259766
3,8,0,0,44.33751106262207
3,8,0,0,-1
4,8,0,0,-1
4,1,0,0,16.24608039855957
4,4,0,0,18.152952194213867
3,2,0,0,25.762557983398438
3,8,0,0,33.608198165893555
4,4,0,0,11.216402053833008
3,8,0,0,27.088165283203125
4,1,0,0,11.548280715942383
3,4,0,0,39.141178131103516
3,8,0,0,-1
4,16,0,0,35.27045249938965
4,16,0,0,26.694774627685547
4,1,0,0,30.153751373291016
3,4,0,0,35.46643257141113
3,8,0,0,-1
3,8,0,0,44.64006423950195
4,8,0,0,10.420083999633789
3,8,0,0,25.885820388793945
3,1,0,0,30.829668045043945
3,8,0,0,38.38920593261719
4,2,0,0,9.096384048461914
3,1,0,0,36.48209571838379
3,16,0,0,37.50753402709961
3,4,0,0,63.72642517089844
3,8,0,0,-1
3,8,0,0,51.88393592834473
3,2,0,0,-1
4,2,0,0,17.43006706237793
4,1,0,0,19.07515525817871
3,4,0,0,30.820131301879883
4,16,0,0,-1
3,16,0,0,31.18133544921875
4,8,0,0,10.597705841064453
4,16,0,0,17.475605010986328
3,16,0,0,-1
4,2,0,0,10.084390640258789
4,4,0,0,15.575885772705078
3,16,0,0,28.66649627685547
3,2,0,0,45.48192024230957
3,4,0,0,68.66979598999023
4,16,0,0,17.074108123779297
3,8,0,0,30.094623565673828
3,4,0,0,48.68006706237793
3,1,0,0,28.41472625732422
4,4,0,0,12.47715950012207
4,1,0,0,7.154703140258789
4,4,0,0,5.891084671020508
3,8,0,0,26.456356048583984
4,4,0,0,23.484468460083008
3,16,0,0,46.45895957946777
4,1,0,0,6.056785583496094
3,2,0,0,30.3189754486084
3,1,0,0,25.2683162689209
3,16,0,0,-1
4,8,0,0,29.184341430664062
3,4,0,0,43.51544380187988
3,4,0,0,56.69856071472168
3,4,0,0,33.215999603271484
3,1,0,0,-1
4,2,0,0,-1
3,4,0,0,26.965856552124023
3,2,0,0,38.518428802490234
3,8,0,0,44.49939727783203
4,2,0,0,-1
3,8,0,0,-1
3,8,0,2,31.122922897338867
4,4,0,0,23.511409759521484
4,2,0,0,9.07588005065918
3,4,0,0,31.15081787109375
4,2,0,0,34.95216369628906
4,2,0,0,-1
4,8,0,0,24.12104606628418
3,16,0,0,28.95975112915039
3,2,0,0,25.544166564941406
3,8,0,0,-1
4,2,0,0,27.151107788085938
4,16,0,0,15.311002731323242
4,16,0,0,15.031576156616211
3,16,0,0,27.037382125854492
3,2,0,0,34.86323356628418
4,16,0,0,22.63808250427246
4,8,0,0,16.208410263061523
4,2,0,0,5.889892578125
3,1,0,0,30.135154724121094
3,16,0,0,-1
4,8,0,0,12.563705444335938
4,4,0,0,10.121583938598633
4,8,0,0,8.653640747070312
3,2,0,0,26.281356811523438
3,4,0,0,-1
3,8,0,0,41.97406768798828
4,16,0,0,15.569210052490234
3,2,0,0,37.59360313415527
4,16,0,0,30.825138092041016
4,1,0,0,24.13177490234375
3,2,0,0,38.70368003845215
3,16,0,0,47.2867488861084
3,1,0,0,-1
4,8,0,0,-1
3,16,0,0,-1
4,4,0,3,5.585432052612305
3,16,0,0,25.94447135925293
4,2,0,0,4.141569137573242
4,1,0,0,5.873680114746094
3,8,0,0,30.534029006958008
4,2,0,0,-1
4,1,0,0,-1
3,1,0,0,40.82131385803223
4,1,0,0,4.624605178833008
3,16,0,0,24.22189712524414
4,1,0,0,-1
3,16,0,0,28.653621673583984
4,1,0,0,22.214412689208984
4,8,0,0,8.667230606079102
3,1,0,0,36.44728660583496
4,8,0,0,18.38231086730957
3,4,0,0,31.45599365234375
4,1,0,0,23.1630802154541
3,1,0,1,52.61492729187012
4,1,0,1,51.45835876464844
3,1,0,0,-1
3,2,0,0,34.75141525268555
3,4,0,0,57.79385566711426
4,16,0,0,46.36955261230469
3,2,0,0,51.563262939453125
4,4,0,0,19.315242767333984
4,2,0,0,21.985292434692383
4,4,0,0,24.765968322753906
4,16,0,0,32.30166435241699
4,1,0,0,4.532337188720703
3,4,0,0,28.00154685974121
3,2,0,0,37.57834434509277
3,4,0,0,52.43706703186035
3,2,0,0,48.52128028869629
4,1,0,2,46.65565490722656
3,8,0,0,-1
3,2,0,0,43.831586837768555
4,8,0,0,-1
3,4,0,0,38.7883186340332
