model_id,bs,seq_len,search_times,latency
6,8,8,0,30.3497314453125
6,8,64,0,20.323514938354492
6,4,16,0,21.48580551147461
4,1,0,0,10.485649108886719
6,16,16,0,24.71160888671875
6,1,32,0,21.72255516052246
6,4,64,0,-1
6,2,64,0,21.79741859436035
6,4,8,0,21.100759506225586
4,8,0,0,10.884761810302734
4,4,0,0,17.323017120361328
4,1,0,0,6.881475448608398
4,2,0,0,8.654594421386719
4,2,0,0,8.291482925415039
6,4,64,0,21.32558822631836
4,4,0,0,-1
4,16,0,0,34.34348106384277
4,16,0,0,-1
6,16,64,0,21.160125732421875
6,4,16,0,27.41241455078125
4,1,0,0,18.95761489868164
6,1,16,0,24.454355239868164
4,1,0,0,18.58353614807129
6,16,32,0,21.61240577697754
4,16,0,0,17.01641082763672
6,8,64,0,21.56853675842285
6,16,8,0,22.15576171875
6,4,16,0,37.98508644104004
4,4,0,0,25.72345733642578
4,4,0,0,-1
4,1,0,0,6.37507438659668
4,2,0,0,5.13768196105957
4,16,0,0,16.660213470458984
4,2,0,0,5.690097808837891
4,4,0,0,11.178731918334961
4,1,0,0,7.066249847412109
4,2,0,0,10.021448135375977
4,1,0,0,4.149675369262695
4,16,0,0,16.82257652282715
4,1,0,0,5.153894424438477
4,4,0,0,6.052494049072266
6,1,64,0,26.256322860717773
4,8,0,0,-1
4,8,0,0,9.612798690795898
4,2,0,0,10.039806365966797
4,2,0,0,5.19871711730957
4,4,0,0,6.150960922241211
4,8,0,0,12.878656387329102
4,8,0,0,10.080099105834961
6,8,32,0,34.83080863952637
4,1,0,0,19.006729125976562
6,4,8,0,20.968914031982422
6,8,32,0,20.775556564331055
6,16,16,0,36.15999221801758
6,8,8,0,-1
4,4,0,0,16.475439071655273
4,8,0,0,10.190486907958984
6,16,64,0,25.538921356201172
4,16,0,0,17.284154891967773
6,1,16,0,27.89139747619629
6,2,64,0,18.891334533691406
6,16,8,0,-1
4,4,0,0,6.142139434814453
6,8,16,0,23.336410522460938
4,2,0,0,-1
4,8,0,0,9.561538696289062
6,1,8,0,21.25239372253418
4,16,0,0,37.48345375061035
4,4,0,0,38.793087005615234
4,8,0,0,9.760618209838867
4,8,0,0,17.267227172851562
4,2,0,0,23.863554000854492
6,2,32,0,22.646188735961914
4,2,0,0,-1
6,4,8,0,-1
6,8,64,0,22.69268035888672
6,2,16,0,18.4934139251709
6,1,16,0,22.220373153686523
4,4,0,0,12.778043746948242
6,4,8,0,24.845361709594727
4,2,0,0,8.411407470703125
6,16,16,0,23.08487892150879
6,2,8,0,31.703948974609375
6,16,8,0,46.90909385681152
6,4,32,1,60.92953681945801
6,16,64,0,-1
6,4,8,0,-1
6,8,64,0,-1
4,2,0,0,-1
4,8,0,0,-1
4,1,0,2,26.174306869506836
4,1,0,0,30.941009521484375
6,8,32,0,24.913787841796875
6,16,16,0,42.02103614807129
6,2,32,0,18.70894432067871
4,4,0,0,26.268482208251953
4,1,0,0,-1
6,2,8,3,32.20796585083008
6,2,8,0,24.912357330322266
4,1,0,0,23.54145050048828
4,4,0,0,11.357307434082031
4,16,0,0,17.304182052612305
6,8,64,0,-1
6,4,64,0,34.57832336425781
6,2,16,0,30.575037002563477
4,4,0,0,32.76634216308594
6,2,32,2,40.37213325500488
4,16,0,0,-1
6,8,8,0,23.560762405395508
4,1,0,0,8.124589920043945
4,1,0,0,7.4863433837890625
6,8,32,0,-1
4,8,0,0,14.729499816894531
6,16,8,0,21.662473678588867
4,16,0,0,24.216651916503906
4,2,0,0,5.578517913818359
6,16,64,0,21.040678024291992
6,8,16,0,23.919343948364258
4,1,0,0,6.748676300048828
4,16,0,0,16.84284210205078
6,8,32,0,33.24604034423828
6,8,64,0,42.387962341308594
4,2,0,0,19.46568489074707
4,4,0,0,26.776790618896484
4,8,0,0,28.95641326904297
6,16,8,0,21.810054779052734
4,4,0,0,24.779081344604492
6,8,64,0,21.167993545532227
6,8,16,0,-1
4,16,0,0,-1
4,1,0,0,-1
6,8,8,0,-1
4,8,0,0,16.278743743896484
6,16,32,0,21.421194076538086
4,8,0,0,10.133743286132812
6,1,16,0,21.733522415161133
4,8,0,0,9.900808334350586
6,8,32,0,24.263858795166016
4,1,0,0,9.543418884277344
6,1,16,0,23.711442947387695
4,16,0,0,-1
6,1,16,0,-1
6,8,8,0,21.56829833984375
4,1,0,0,8.830547332763672
6,1,64,0,21.947383880615234
6,1,64,0,18.49651336669922
6,1,32,0,18.875837326049805
4,1,0,0,9.00411605834961
6,1,16,0,27.591705322265625
6,2,16,0,38.22493553161621
4,1,0,0,42.18173027038574
4,1,0,0,-1
4,2,0,0,-1
6,4,32,0,21.777629852294922
4,2,0,0,27.004718780517578
6,4,32,1,43.00808906555176
6,1,8,0,-1
6,2,16,0,-1
4,2,0,0,-1
4,4,0,9,29.72865104675293
6,1,16,0,22.721290588378906
4,1,0,0,20.36571502685547
4,16,0,0,26.82971954345703
6,2,64,0,-1
6,1,16,0,21.474599838256836
6,16,8,0,19.906997680664062
6,8,32,0,18.45097541809082
6,4,64,0,-1
4,1,0,0,12.613296508789062
6,16,16,0,21.099090576171875
6,2,64,0,-1
6,8,32,0,21.456480026245117
4,1,0,0,32.291412353515625
6,4,8,0,31.14151954650879
6,1,16,0,20.524263381958008
6,4,16,0,20.158767700195312
6,8,8,0,41.19563102722168
6,2,64,0,-1
6,1,8,0,24.66869354248047
6,1,8,0,23.921728134155273
6,16,64,0,24.145126342773438
6,4,32,0,32.256364822387695
6,2,8,0,47.165632247924805
4,4,0,0,-1
6,1,16,0,25.861263275146484
4,4,0,0,31.728029251098633
6,16,16,0,36.13448143005371
4,16,0,0,-1
6,4,32,4,29.404163360595703
