model_id,bs,seq_len,search_times,latency
4,8,0,0,19.691944122314453
2,16,0,0,-1
4,4,0,0,6.124973297119141
4,2,0,0,6.328821182250977
2,1,0,0,55.72915077209473
4,16,0,0,-1
2,1,0,0,69.60892677307129
4,1,0,0,-1
2,8,0,0,-1
4,16,0,0,-1
4,4,0,0,8.143424987792969
2,16,0,0,-1
2,8,0,0,51.891326904296875
2,4,0,0,-1
2,1,0,0,-1
2,2,0,0,50.8882999420166
2,2,0,0,-1
4,4,0,0,8.472204208374023
4,16,0,0,24.11937713623047
4,16,0,0,37.83369064331055
4,16,0,0,30.063629150390625
2,16,0,0,-1
4,16,0,0,16.572237014770508
4,2,0,0,8.884668350219727
4,2,0,0,5.428552627563477
2,4,0,0,-1
4,2,0,0,4.500389099121094
2,1,0,0,-1
4,16,0,0,16.697168350219727
4,2,0,0,4.216909408569336
2,16,0,0,-1
4,8,0,0,9.496688842773438
4,4,0,0,6.359338760375977
2,1,0,0,54.1377067565918
4,4,0,0,-1
2,4,0,0,-1
2,4,0,0,-1
2,1,0,0,58.605194091796875
2,2,0,0,-1
2,16,0,0,-1
2,2,0,0,49.38936233520508
2,4,0,0,-1
2,1,0,0,-1
2,2,0,0,-1
2,1,0,0,53.734540939331055
2,16,0,0,-1
2,1,0,0,-1
2,4,0,0,47.21522331237793
4,1,0,0,-1
4,1,0,0,-1
4,4,0,0,-1
4,16,0,0,-1
2,2,0,0,46.26607894897461
2,2,0,0,-1
2,4,0,0,51.4225959777832
2,8,0,0,-1
2,8,0,0,-1
4,8,0,0,-1
4,1,0,0,22.506237030029297
4,4,0,0,25.962352752685547
2,2,0,0,49.562931060791016
2,8,0,0,-1
4,4,0,0,-1
2,8,0,0,49.35312271118164
4,1,0,0,-1
2,4,0,0,47.985076904296875
2,8,0,0,-1
4,16,0,0,-1
4,16,0,0,21.06642723083496
4,1,0,0,26.923179626464844
2,4,0,0,-1
2,8,0,0,47.41716384887695
2,8,0,0,-1
4,8,0,0,9.68790054321289
2,8,0,0,-1
2,1,0,0,51.93614959716797
2,8,0,0,-1
4,2,0,0,7.04503059387207
2,1,0,0,50.12059211730957
2,16,0,0,-1
2,4,0,0,-1
2,8,0,0,44.59524154663086
2,8,0,0,-1
2,2,0,0,-1
4,2,0,0,-1
4,1,0,0,13.60464096069336
2,4,0,0,-1
4,16,0,0,16.986608505249023
2,16,0,0,-1
4,8,0,0,9.389400482177734
4,16,0,0,16.71886444091797
2,16,0,0,-1
4,2,0,0,9.163856506347656
4,4,0,0,14.43028450012207
2,16,0,0,-1
2,2,0,0,51.81550979614258
2,4,0,0,-1
4,16,0,0,16.560077667236328
2,8,0,0,-1
2,4,0,0,49.05962944030762
2,1,0,0,-1
4,4,0,0,6.326198577880859
