model,bs,seq_len,latency
resnet152,16,0,52316
resnet152,16,0,64451
resnet152,16,0,67324
resnet152,16,0,54549
resnet152,16,0,62025
resnet152,16,0,65289
resnet152,16,0,67387
resnet152,16,0,84754
resnet152,16,0,85803
resnet152,16,0,67230
resnet152,16,0,59095
resnet152,16,0,45329
resnet152,16,0,59095
resnet152,16,0,57497
resnet152,16,0,50256
resnet152,16,0,39383
resnet152,16,0,51089
resnet152,16,0,67098
resnet152,16,0,61665
resnet152,16,0,60206
resnet152,16,0,61331
resnet152,16,0,77668
resnet152,16,0,55442
resnet152,16,0,61366
resnet152,16,0,66988
resnet152,16,0,56844
resnet152,16,0,44642
resnet152,16,0,52409
resnet152,16,0,74247
resnet152,16,0,84866
resnet152,16,0,65772
resnet152,16,0,44963
resnet152,16,0,54842
resnet152,16,0,61961
resnet152,16,0,83592
resnet152,16,0,47107
resnet152,16,0,64568
resnet152,16,0,41339
resnet152,16,0,70408
resnet152,16,0,72805
resnet152,16,0,61641
resnet152,16,0,65491
resnet152,16,0,57589
resnet152,16,0,52830
resnet152,16,0,68958
resnet152,16,0,89722
resnet152,16,0,66531
resnet152,16,0,59602
resnet152,16,0,92357
resnet152,16,0,69122
resnet152,16,0,60889
resnet152,16,0,57973
resnet152,16,0,66824
resnet152,16,0,42362
resnet152,16,0,90001
resnet152,16,0,65319
resnet152,16,0,61913
resnet152,16,0,46238
resnet152,16,0,61441
resnet152,16,0,78037
resnet152,16,0,67653
resnet152,16,0,77413
resnet152,16,0,57187
resnet152,16,0,41890
resnet152,16,0,83987
resnet152,16,0,70006
resnet152,16,0,64114
resnet152,16,0,61538
resnet152,16,0,72090
resnet152,16,0,69165
resnet152,16,0,62310
resnet152,16,0,62579
resnet152,16,0,54299
resnet152,16,0,82507
resnet152,16,0,80540
resnet152,16,0,49171
resnet152,16,0,42792
resnet152,16,0,39937
resnet152,16,0,74863
resnet152,16,0,64754
resnet152,16,0,63971
resnet152,16,0,69036
resnet152,16,0,60429
resnet152,16,0,64358
resnet152,16,0,52587
resnet152,16,0,48081
resnet152,16,0,58647
resnet152,16,0,83060
resnet152,16,0,70654
resnet152,16,0,57053
resnet152,16,0,53471
resnet152,16,0,51959
resnet152,16,0,76404
resnet152,16,0,70366
resnet152,16,0,60898
resnet152,16,0,63099
resnet152,16,0,47639
resnet152,16,0,52932
resnet152,16,0,53037
resnet152,16,0,42318
resnet152,16,0,62350
resnet152,16,0,51153
resnet152,16,0,80521
resnet152,16,0,81469
resnet152,16,0,53332
resnet152,16,0,52311
resnet152,16,0,66139
resnet152,16,0,52792
resnet152,16,0,70994
resnet152,16,0,66503
resnet152,16,0,61955
resnet152,16,0,47300
resnet152,16,0,67539
resnet152,16,0,51820
resnet152,16,0,65018
resnet152,16,0,55902
resnet152,16,0,58407
resnet152,16,0,66504
resnet152,16,0,55921
resnet152,16,0,59884
resnet152,16,0,45012
resnet152,16,0,73872
resnet152,16,0,66507
resnet152,16,0,65744
resnet152,16,0,62927
resnet152,16,0,50797
resnet152,16,0,84780
resnet152,16,0,51172
resnet152,16,0,62325
resnet152,16,0,69775
resnet152,16,0,60083
resnet152,16,0,72100
resnet152,16,0,46531
resnet152,16,0,61176
resnet152,16,0,69551
resnet152,16,0,70320
resnet152,16,0,69082
resnet152,16,0,44928
resnet152,16,0,86365
resnet152,16,0,68438
resnet152,16,0,53192
resnet152,16,0,71925
resnet152,16,0,56025
resnet152,16,0,101860
resnet152,16,0,56427
resnet152,16,0,71379
resnet152,16,0,77735
resnet152,16,0,66769
resnet152,16,0,46697
resnet152,16,0,61879
resnet152,16,0,78352
resnet152,16,0,66402
resnet152,16,0,69024
resnet152,16,0,54647
resnet152,16,0,42218
resnet152,16,0,44570
resnet152,16,0,69758
resnet152,16,0,48929
resnet152,16,0,79980
resnet152,16,0,77540
resnet152,16,0,58107
resnet152,16,0,59183
resnet152,16,0,46289
resnet152,16,0,50425
resnet152,16,0,58932
resnet152,16,0,100143
resnet152,16,0,62527
resnet152,16,0,49266
resnet152,16,0,71336
resnet152,16,0,87022
resnet152,16,0,87997
resnet152,16,0,60488
resnet152,16,0,67544
resnet152,16,0,62244
resnet152,16,0,77947
resnet152,16,0,67157
resnet152,16,0,69277
resnet152,16,0,84259
resnet152,16,0,45982
resnet152,16,0,56416
resnet152,16,0,50872
resnet152,16,0,66689
resnet152,16,0,73898
resnet152,16,0,82980
