model_id,bs,seq_len,latency
4.0,8.0,0.0,21.152734756469727
0.0,16.0,0.0,22.269487380981445
4.0,4.0,0.0,24.37567710876465
0.0,1.0,0.0,22.394418716430664
4.0,2.0,0.0,39.97182846069336
4.0,16.0,0.0,42.42968559265137
0.0,1.0,0.0,17.295122146606445
4.0,1.0,0.0,18.7070369720459
4.0,16.0,0.0,23.06389808654785
0.0,8.0,0.0,30.642032623291016
4.0,4.0,0.0,7.313728332519531
0.0,16.0,0.0,17.92168617248535
0.0,8.0,0.0,16.13140106201172
0.0,4.0,0.0,27.256250381469727
0.0,1.0,0.0,22.19223976135254
0.0,2.0,0.0,13.712644577026367
0.0,2.0,0.0,21.246671676635742
4.0,4.0,0.0,8.849859237670898
4.0,16.0,0.0,23.943185806274414
4.0,16.0,0.0,38.80667686462402
4.0,16.0,0.0,31.398534774780273
0.0,16.0,0.0,18.855571746826172
4.0,16.0,0.0,16.731739044189453
4.0,2.0,0.0,9.147167205810547
4.0,2.0,0.0,5.823850631713867
0.0,4.0,0.0,20.621538162231445
4.0,2.0,0.0,7.450342178344727
0.0,1.0,0.0,20.267009735107422
4.0,16.0,0.0,16.716718673706055
4.0,2.0,0.0,6.049871444702148
0.0,16.0,0.0,20.358800888061523
4.0,8.0,0.0,9.50312614440918
4.0,4.0,0.0,6.457328796386719
0.0,1.0,0.0,18.615245819091797
4.0,4.0,0.0,17.45128631591797
0.0,4.0,0.0,13.018131256103516
0.0,4.0,0.0,20.708084106445312
0.0,1.0,0.0,14.501810073852539
0.0,2.0,0.0,20.311594009399414
0.0,16.0,0.0,12.336492538452148
0.0,2.0,0.0,16.771793365478516
0.0,4.0,0.0,29.359102249145508
0.0,1.0,0.0,33.2179069519043
0.0,2.0,0.0,46.173810958862305
0.0,1.0,0.0,17.50016212463379
0.0,16.0,0.0,16.85476303100586
0.0,1.0,0.0,17.64512062072754
0.0,4.0,0.0,16.649961471557617
4.0,1.0,0.0,24.030447006225586
4.0,1.0,0.0,19.670486450195312
4.0,4.0,0.0,24.96170997619629
4.0,16.0,0.0,37.27984428405762
0.0,2.0,0.0,20.843982696533203
0.0,2.0,0.0,13.878345489501953
0.0,4.0,0.0,15.633106231689453
0.0,8.0,0.0,22.55558967590332
4.0,8.0,0.0,13.835668563842773
0.0,8.0,0.0,26.255130767822266
4.0,1.0,0.0,9.421586990356445
4.0,4.0,0.0,12.259721755981445
0.0,2.0,0.0,17.170190811157227
0.0,8.0,0.0,13.818025588989258
4.0,4.0,0.0,5.99360466003418
0.0,8.0,0.0,19.35720443725586
4.0,1.0,0.0,4.374980926513672
0.0,4.0,0.0,20.622968673706055
0.0,8.0,0.0,15.018701553344727
4.0,16.0,0.0,29.903173446655273
4.0,16.0,0.0,22.081375122070312
4.0,1.0,0.0,26.81112289428711
0.0,4.0,0.0,20.6453800201416
0.0,8.0,0.0,21.665096282958984
0.0,8.0,0.0,22.817134857177734
4.0,8.0,0.0,9.51695442199707
0.0,8.0,0.0,15.96522331237793
0.0,1.0,0.0,19.92201805114746
0.0,8.0,0.0,16.48426055908203
4.0,2.0,0.0,4.2896270751953125
0.0,1.0,0.0,16.10851287841797
0.0,16.0,0.0,12.466907501220703
0.0,4.0,0.0,20.986080169677734
0.0,8.0,0.0,15.522956848144531
0.0,8.0,0.0,25.881528854370117
0.0,2.0,0.0,39.092302322387695
4.0,2.0,0.0,4.428625106811523
4.0,1.0,0.0,6.40869140625
0.0,4.0,0.0,19.028186798095703
4.0,16.0,0.0,31.17537498474121
0.0,16.0,0.0,15.588760375976562
4.0,8.0,0.0,9.390115737915039
4.0,16.0,0.0,16.69144630432129
4.0,2.0,0.0,7.1258544921875
0.0,16.0,0.0,23.685932159423828
4.0,4.0,0.0,25.30360221862793
0.0,16.0,0.0,28.85127067565918
0.0,2.0,0.0,34.0428352355957
0.0,4.0,0.0,46.49639129638672
4.0,16.0,0.0,16.749858856201172
0.0,8.0,0.0,19.232988357543945
0.0,4.0,0.0,25.060653686523438
0.0,1.0,0.0,19.84119415283203
4.0,4.0,0.0,5.984783172607422
4.0,1.0,0.0,5.379915237426758
4.0,4.0,0.0,6.077289581298828
0.0,8.0,0.0,18.986225128173828
4.0,4.0,0.0,12.214899063110352
0.0,16.0,0.0,25.563478469848633
4.0,1.0,0.0,4.217863082885742
0.0,2.0,0.0,20.15972137451172
0.0,1.0,0.0,17.367839813232422
4.0,8.0,0.0,15.67983627319336
0.0,16.0,0.0,37.490129470825195
0.0,4.0,0.0,28.242826461791992
0.0,4.0,0.0,30.0905704498291
0.0,4.0,0.0,18.593788146972656
0.0,1.0,0.0,21.52419090270996
4.0,2.0,0.0,23.766279220581055
0.0,4.0,0.0,13.297557830810547
0.0,2.0,0.0,13.679742813110352
0.0,8.0,0.0,13.064861297607422
4.0,2.0,0.0,15.747785568237305
0.0,8.0,0.0,18.510103225708008
0.0,8.0,0.0,15.316247940063477
4.0,4.0,0.0,6.122112274169922
4.0,2.0,0.0,5.040884017944336
0.0,4.0,0.0,20.156145095825195
4.0,2.0,0.0,24.13177490234375
4.0,2.0,0.0,27.52089500427246
4.0,8.0,0.0,18.490076065063477
0.0,16.0,0.0,13.076305389404297
0.0,2.0,0.0,17.265796661376953
4.0,2.0,0.0,13.12255859375
0.0,8.0,0.0,32.536983489990234
4.0,16.0,0.0,16.948938369750977
4.0,16.0,0.0,16.58797264099121
0.0,16.0,0.0,20.09272575378418
0.0,2.0,0.0,16.333580017089844
4.0,16.0,0.0,16.834497451782227
4.0,8.0,0.0,12.177467346191406
4.0,2.0,0.0,9.50765609741211
0.0,1.0,0.0,19.385576248168945
0.0,16.0,0.0,12.237548828125
4.0,8.0,0.0,14.593839645385742
4.0,4.0,0.0,12.798786163330078
4.0,8.0,0.0,9.365081787109375
0.0,2.0,0.0,15.500545501708984
0.0,4.0,0.0,24.798870086669922
0.0,8.0,0.0,30.572891235351562
4.0,16.0,0.0,16.585111618041992
0.0,2.0,0.0,26.965618133544922
4.0,16.0,0.0,21.268129348754883
4.0,1.0,0.0,15.69366455078125
0.0,2.0,0.0,18.825769424438477
0.0,16.0,0.0,18.42951774597168
0.0,1.0,0.0,31.937360763549805
4.0,8.0,0.0,22.180557250976562
0.0,16.0,0.0,29.43706512451172
4.0,4.0,0.0,6.371021270751953
0.0,16.0,0.0,18.714189529418945
4.0,2.0,0.0,6.373882293701172
4.0,1.0,0.0,6.933450698852539
0.0,8.0,0.0,20.052671432495117
0.0,1.0,0.0,15.224456787109375
4.0,2.0,0.0,37.47820854187012
4.0,1.0,0.0,32.40203857421875
4.0,1.0,0.0,5.343437194824219
0.0,16.0,0.0,14.133214950561523
4.0,1.0,0.0,13.241052627563477
0.0,16.0,0.0,12.358665466308594
4.0,1.0,0.0,5.499124526977539
4.0,8.0,0.0,9.429931640625
0.0,1.0,0.0,22.77207374572754
