model,start,end,bs,seq_len,model,start,end,bs,seq_len,median,mean,var
resnet50,0,2,4,0,vgg16,0,19,4,0,2863.5,3351.622448979592,722.0732553049278
resnet50,0,18,4,0,vgg16,17,19,4,0,8519.0,8680.377551020409,487.9125573068149
resnet50,15,18,4,0,vgg16,0,11,4,0,1885.5,1919.1020408163265,202.43101570234745
resnet50,9,18,4,0,vgg16,0,19,4,0,4540.5,4975.122448979592,922.6841972546133
resnet50,1,18,4,0,vgg16,0,17,4,0,8569.5,8897.836734693878,766.3062436511434
resnet50,12,16,4,0,vgg16,0,19,4,0,2940.0,2952.2244897959185,138.01808004989078
resnet50,0,18,4,0,vgg16,2,19,4,0,8602.0,9100.15306122449,1090.219284739157
resnet50,12,14,4,0,vgg16,0,19,4,0,2857.5,2895.1938775510203,142.70167670333868
resnet50,0,18,4,0,vgg16,0,19,4,0,8720.5,9298.632653061224,1061.0687756638963
resnet50,0,18,4,0,vgg16,14,19,4,0,8641.5,8635.112244897959,127.85386130290503
resnet50,16,18,4,0,vgg16,0,5,4,0,1308.0,1301.1530612244899,58.96251871382263
resnet50,0,13,4,0,vgg16,0,19,4,0,6529.0,6537.632653061224,101.75534762611883
resnet50,14,18,4,0,vgg16,0,19,4,0,3156.5,3136.5,152.81469704401164
resnet50,0,18,4,0,vgg16,0,6,4,0,8628.0,8623.010204081633,103.987881446414
resnet50,0,18,4,0,vgg16,8,18,4,0,8653.0,8646.15306122449,107.46089483714684
resnet50,0,18,4,0,vgg16,0,3,4,0,8640.0,8966.326530612245,811.8561596674648
resnet50,4,18,4,0,vgg16,0,19,4,0,7012.5,7025.275510204082,100.49477401502791
resnet50,0,3,4,0,vgg16,0,19,4,0,3105.0,3134.316326530612,166.71322052167818
resnet50,0,18,4,0,vgg16,0,8,4,0,8624.5,8887.377551020409,721.9170837586363
resnet50,0,7,4,0,vgg16,0,19,4,0,4178.5,4040.8061224489797,414.77659731089136
resnet50,0,15,4,0,vgg16,16,19,4,0,7570.0,7727.602040816327,522.1026707184568
resnet50,0,18,4,0,vgg16,0,18,4,0,8631.5,9142.132653061224,1006.288600605854
resnet50,0,11,4,0,vgg16,5,19,4,0,5567.5,5586.836734693878,81.81221577834367
resnet50,0,9,4,0,vgg16,0,19,4,0,4682.5,4891.734693877551,395.1209980272488
resnet50,0,18,4,0,vgg16,0,11,4,0,8560.0,8859.438775510203,752.0624440303808
resnet50,3,17,4,0,vgg16,0,19,4,0,7280.5,7282.234693877551,99.13285262618163
resnet50,0,18,4,0,vgg16,15,19,4,0,8597.5,8594.989795918367,105.5842341835258
resnet50,0,18,4,0,vgg16,13,19,4,0,8592.5,8574.040816326531,100.8707921123574
resnet50,0,16,4,0,vgg16,0,19,4,0,8023.0,8026.081632653061,82.53257532133102
resnet50,0,12,4,0,vgg16,0,19,4,0,6036.0,6049.2040816326535,93.22684197683053
resnet50,8,10,4,0,vgg16,0,19,4,0,2885.5,2938.377551020408,237.17906415962426
resnet50,0,18,4,0,vgg16,0,1,4,0,8607.0,8586.92857142857,121.36857761650279
