model,start,end,bs,seq_len,model,start,end,bs,seq_len,median,mean,var
resnet50,0,8,4,0,resnet101,0,35,4,0,16632.5,18617.928571428572,3547.7523187655197
resnet50,0,18,4,0,resnet101,0,9,4,0,8683.0,8716.663265306122,309.01872157397736
resnet50,0,18,4,0,resnet101,0,35,4,0,19443.0,19602.826530612245,3057.5504702411104
resnet50,14,18,4,0,resnet101,0,20,4,0,9802.0,9801.785714285714,137.9270178206502
resnet50,15,17,4,0,resnet101,0,35,4,0,16490.0,16597.80612244898,504.5111122775148
resnet50,17,18,4,0,resnet101,0,7,4,0,3719.0,4074.4795918367345,564.9444478666408
resnet50,9,18,4,0,resnet101,0,33,4,0,16054.0,16808.714285714286,1940.6886322506602
resnet50,0,18,4,0,resnet101,0,27,4,0,14209.0,15145.84693877551,2357.9298614832255
resnet50,0,18,4,0,resnet101,0,22,4,0,12820.5,12777.561224489797,2159.3489904547832
resnet50,0,6,4,0,resnet101,0,35,4,0,16679.0,16969.0,1029.9037700242698
resnet50,0,10,4,0,resnet101,22,35,4,0,7578.5,7692.183673469388,1504.3472334926926
resnet50,0,18,4,0,resnet101,31,35,4,0,9033.5,10157.234693877552,2255.27666433054
resnet50,0,18,4,0,resnet101,13,18,4,0,11366.0,11436.081632653062,2353.9157158695684
resnet50,13,18,4,0,resnet101,0,35,4,0,16584.5,17161.76530612245,1748.5789320626843
resnet50,1,18,4,0,resnet101,0,35,4,0,16649.5,16861.244897959183,755.2513983561149
resnet50,0,18,4,0,resnet101,26,35,4,0,11440.5,11633.540816326531,2331.76522503029
resnet50,1,18,4,0,resnet101,0,25,4,0,14941.0,14485.765306122448,1856.9541926203274
resnet50,6,18,4,0,resnet101,0,35,4,0,16623.0,16719.0,347.5988774317845
resnet50,0,18,4,0,resnet101,0,32,4,0,15572.0,15912.57142857143,999.750356594187
resnet50,0,18,4,0,resnet101,13,24,4,0,10648.0,11243.244897959185,2383.974198862336
resnet50,5,8,4,0,resnet101,0,35,4,0,16663.0,17171.73469387755,1401.9387345126559
resnet50,0,18,4,0,resnet101,21,22,4,0,10849.5,11273.336734693878,2690.3949939264385
resnet50,0,10,4,0,resnet101,0,35,4,0,17058.0,18416.54081632653,2565.0226285685517
resnet50,2,18,4,0,resnet101,0,35,4,0,16975.0,18042.19387755102,2161.8577784508007
resnet50,0,18,4,0,resnet101,0,31,4,0,15228.0,15532.255102040815,964.4057312743354
resnet50,5,18,4,0,resnet101,0,0,4,0,8180.0,8361.397959183674,1568.618667905606
resnet50,17,18,4,0,resnet101,0,35,4,0,16775.5,17134.091836734693,1263.3551869132878
resnet50,0,18,4,0,resnet101,12,35,4,0,14145.0,14210.969387755102,2473.392999026705
resnet50,9,13,4,0,resnet101,0,35,4,0,16767.5,17178.173469387755,1273.639778836584
resnet50,0,18,4,0,resnet101,33,35,4,0,11409.0,12169.020408163266,2128.8485820503515
resnet50,0,12,4,0,resnet101,0,35,4,0,20131.0,19280.5,2439.7234547616836
resnet50,8,18,4,0,resnet101,0,35,4,0,16569.5,16902.714285714286,1087.5135373307087
resnet50,11,18,4,0,resnet101,0,35,4,0,16661.5,17957.877551020407,2419.87522137962
resnet50,14,18,4,0,resnet101,0,35,4,0,16573.5,16617.377551020407,393.3924279306685
resnet50,0,18,4,0,resnet101,0,13,4,0,10474.5,10402.479591836734,1866.1593334296974
resnet50,3,18,4,0,resnet101,0,35,4,0,16676.5,16781.938775510203,471.98609492503306
resnet50,0,15,4,0,resnet101,0,35,4,0,16608.0,17042.367346938776,1224.9155021899292
resnet50,8,18,4,0,resnet101,0,1,4,0,6355.0,6569.5,1338.6769835649416
resnet50,0,16,4,0,resnet101,0,35,4,0,17511.5,18982.663265306124,2817.5668180834414
resnet50,13,14,4,0,resnet101,0,35,4,0,16180.0,16272.897959183674,301.4461907442229
resnet50,0,13,4,0,resnet101,0,35,4,0,16487.5,16565.98979591837,358.68989206748904
resnet50,0,18,4,0,resnet101,0,18,4,0,10642.5,11621.775510204081,1798.2391360496686
resnet50,0,14,4,0,resnet101,0,35,4,0,16404.0,16493.561224489797,375.4886086569787
resnet50,0,18,4,0,resnet101,4,35,4,0,14961.5,15321.418367346938,926.0668742488352
resnet50,0,18,4,0,resnet101,34,35,4,0,9163.5,10511.214285714286,2293.5406202050603
resnet50,0,17,4,0,resnet101,0,35,4,0,16666.0,17878.581632653062,2479.5226537127837
resnet50,0,18,4,0,resnet101,15,23,4,0,8929.5,10122.183673469388,2517.9077050523547
resnet50,0,18,4,0,resnet101,0,23,4,0,13372.0,13130.020408163266,2045.1067881882627
resnet50,0,18,4,0,resnet101,28,34,4,0,11289.0,11663.418367346938,1736.7017410061121
resnet50,0,18,4,0,resnet101,21,35,4,0,9117.0,10360.438775510203,2258.7208953268787
resnet50,0,11,4,0,resnet101,34,35,4,0,6905.5,7160.65306122449,1807.5403013094826
