model,start,end,bs,seq_len,model,start,end,bs,seq_len,model,start,end,bs,seq_len,median,mean,var
resnet101,32,35,1,0,resnet152,0,52,1,0,vgg19,0,22,2,0,24511.5,24871.183673469386,1264.6705495571239
resnet101,15,35,1,0,resnet152,0,45,1,0,vgg19,0,12,2,0,21901.5,23550.561224489797,2944.983389531919
resnet101,31,32,1,0,resnet152,50,52,1,0,vgg19,0,22,2,0,3289.0,3475.5204081632655,684.012683818307
resnet101,0,35,1,0,resnet152,0,52,1,0,vgg19,0,12,2,0,25590.5,26074.448979591838,1822.8793220910488
resnet101,0,4,1,0,resnet152,0,52,1,0,vgg19,0,22,2,0,24955.0,25279.15306122449,1282.20191150941
resnet101,0,35,1,0,resnet152,16,45,1,0,vgg19,0,16,2,0,16826.5,18146.397959183672,2136.166372312774
resnet101,0,35,1,0,resnet152,8,39,1,0,vgg19,13,22,2,0,17152.0,18720.948979591838,2543.840609868733
resnet101,0,28,1,0,resnet152,0,52,1,0,vgg19,19,20,2,0,24851.0,25066.571428571428,1204.5840335474943
resnet101,0,35,1,0,resnet152,47,52,1,0,vgg19,0,22,2,0,16923.0,18190.255102040817,2142.9092389439925
resnet101,0,19,1,0,resnet152,30,34,1,0,vgg19,11,22,2,0,9325.5,9668.15306122449,853.1526091687496
resnet101,0,2,1,0,resnet152,45,51,1,0,vgg19,0,22,2,0,4326.0,4622.397959183673,983.5467134543511
resnet101,0,4,1,0,resnet152,0,45,1,0,vgg19,5,22,2,0,21508.0,22119.05154639175,1898.8001060416534
resnet101,0,35,1,0,resnet152,38,52,1,0,vgg19,0,5,2,0,16695.5,17626.84693877551,1774.4826688019198
resnet101,0,35,1,0,resnet152,0,52,1,0,vgg19,5,22,2,0,24719.5,26019.091836734693,2762.926964277804
resnet101,0,35,1,0,resnet152,29,52,1,0,vgg19,0,22,2,0,17021.5,17605.428571428572,1519.1338227518245
resnet101,0,35,1,0,resnet152,0,45,1,0,vgg19,0,22,2,0,21790.0,22086.091836734693,1226.9705773523924
resnet101,0,35,1,0,resnet152,19,33,1,0,vgg19,0,9,2,0,16633.0,16804.20408163265,825.3107511123964
resnet101,0,10,1,0,resnet152,0,52,1,0,vgg19,0,22,2,0,24498.5,25055.928571428572,1786.2429517434243
resnet101,0,35,1,0,resnet152,42,45,1,0,vgg19,0,22,2,0,17721.0,18546.571428571428,1565.3659675120377
resnet101,0,35,1,0,resnet152,0,20,1,0,vgg19,0,22,2,0,16795.0,17323.38775510204,1499.2388860355386
resnet101,0,35,1,0,resnet152,0,41,1,0,vgg19,0,10,2,0,19866.5,20783.336734693876,2107.3006330465328
resnet101,0,35,1,0,resnet152,34,52,1,0,vgg19,2,22,4,0,16766.0,16960.26530612245,557.7726943767086
resnet101,0,11,1,0,resnet152,0,52,1,0,vgg19,0,19,4,0,24773.0,26211.663265306124,2808.450473139794
resnet101,0,35,1,0,resnet152,0,52,1,0,vgg19,18,22,4,0,24832.5,25096.45918367347,1350.765672274526
resnet101,0,35,1,0,resnet152,0,5,1,0,vgg19,19,22,4,0,16845.0,17828.98979591837,2010.9837144780356
resnet101,8,35,1,0,resnet152,41,52,1,0,vgg19,0,9,4,0,13301.5,13928.540816326531,1743.3043581281845
resnet101,26,35,1,0,resnet152,0,36,1,0,vgg19,0,22,4,0,17615.0,17609.244897959183,178.0282631324846
resnet101,0,6,1,0,resnet152,44,52,1,0,vgg19,14,18,4,0,5047.5,5163.948979591837,883.4497476260839
resnet101,0,35,1,0,resnet152,0,29,1,0,vgg19,0,19,4,0,17160.0,18383.14285714286,2047.6600831989988
resnet101,0,35,1,0,resnet152,0,52,1,0,vgg19,0,22,4,0,25041.0,25110.173469387755,296.43456191916664
resnet101,17,35,1,0,resnet152,0,52,1,0,vgg19,0,22,4,0,24920.5,24973.938775510203,242.297288147017
resnet101,0,22,1,0,resnet152,0,52,1,0,vgg19,0,22,4,0,24802.5,25967.081632653062,2564.1861726540037
resnet101,33,35,1,0,resnet152,30,52,1,0,vgg19,0,22,4,0,13741.0,13275.84693877551,1409.7912159219281
resnet101,0,6,1,0,resnet152,0,52,1,0,vgg19,0,22,4,0,24505.0,24575.051020408162,320.23554381012565
resnet101,0,35,1,0,resnet152,31,49,1,0,vgg19,0,9,4,0,16928.0,17339.173469387755,1319.7784989288552
resnet101,0,9,1,0,resnet152,0,52,1,0,vgg19,0,22,4,0,24733.0,26256.11224489796,2940.1587034863946
resnet101,0,35,1,0,resnet152,0,2,1,0,vgg19,0,6,4,0,16664.5,17245.76530612245,1569.535410273517
resnet101,0,35,1,0,resnet152,0,1,1,0,vgg19,0,9,4,0,16828.0,17224.326530612245,1314.8957883399298
resnet101,0,35,1,0,resnet152,8,52,1,0,vgg19,11,22,4,0,21296.0,21947.448979591838,1955.6514866388736
resnet101,33,33,1,0,resnet152,29,52,1,0,vgg19,0,21,4,0,11079.5,11078.142857142857,168.87478757218622
resnet101,20,35,1,0,resnet152,0,52,1,0,vgg19,7,22,4,0,24607.5,25371.877551020407,1770.1103117089883
resnet101,30,35,1,0,resnet152,0,52,1,0,vgg19,13,22,4,0,25381.0,25282.285714285714,576.5037479744354
resnet101,0,13,1,0,resnet152,40,43,1,0,vgg19,0,22,4,0,7138.5,7175.275510204082,859.80963460966
resnet101,0,35,1,0,resnet152,31,52,1,0,vgg19,0,15,4,0,16923.0,17436.19387755102,1437.5635613856314
resnet101,0,35,1,0,resnet152,0,27,1,0,vgg19,0,22,4,0,16935.0,18129.371134020617,2105.8308511368487
resnet101,0,35,1,0,resnet152,0,52,1,0,vgg19,11,20,4,0,25164.5,25279.80612244898,467.80781982460087
resnet101,0,35,1,0,resnet152,0,52,1,0,vgg19,0,20,4,0,24934.5,25014.867346938776,272.23356710043413
resnet101,34,35,1,0,resnet152,0,7,1,0,vgg19,5,22,4,0,4107.5,4219.836734693878,807.4438085443993
resnet101,33,35,1,0,resnet152,0,52,1,0,vgg19,0,22,4,0,24637.0,26238.632653061224,3373.5774458908713
resnet101,0,14,1,0,resnet152,0,52,1,0,vgg19,0,22,4,0,24400.0,24698.244897959183,1274.4286439798889
resnet101,0,20,1,0,resnet152,38,52,1,0,vgg19,9,22,4,0,11842.5,11029.183673469388,984.6992843247988
resnet101,14,35,1,0,resnet152,0,48,1,0,vgg19,0,22,4,0,23025.5,23406.5,1298.1970562818171
resnet101,0,35,1,0,resnet152,0,26,1,0,vgg19,0,22,4,0,17063.0,18342.11224489796,1769.4946406585836
resnet101,0,35,1,0,resnet152,31,44,1,0,vgg19,6,21,4,0,16850.0,16850.030612244896,149.40032880339967
resnet101,0,35,1,0,resnet152,46,52,1,0,vgg19,21,22,4,0,16782.5,16805.84693877551,203.8626164066868
resnet101,15,33,1,0,resnet152,37,52,1,0,vgg19,0,22,4,0,11016.5,11090.857142857143,1995.1748222721164
resnet101,30,31,1,0,resnet152,25,52,1,0,vgg19,0,22,4,0,13169.0,13553.142857142857,1293.355610299765
resnet101,3,17,1,0,resnet152,0,47,1,0,vgg19,0,22,4,0,22993.0,23582.979591836734,910.4286720718136
resnet101,0,17,1,0,resnet152,24,52,1,0,vgg19,0,22,4,0,15598.0,15637.979591836734,194.79151490089197
resnet101,16,30,1,0,resnet152,28,42,1,0,vgg19,0,22,4,0,9067.5,9188.112244897959,400.5764693653962
resnet101,0,35,1,0,resnet152,0,52,1,0,vgg19,0,8,4,0,25530.0,26446.418367346938,2776.448218988401
resnet101,10,33,1,0,resnet152,0,52,1,0,vgg19,0,22,4,0,24736.0,25225.867346938776,846.3313342309409
resnet101,0,35,1,0,resnet152,25,50,1,0,vgg19,17,22,4,0,16892.5,18403.071428571428,2025.3572335440945
resnet101,7,22,1,0,resnet152,0,52,1,0,vgg19,15,21,4,0,24930.0,25520.80612244898,1960.9370919889363
resnet101,33,35,1,0,resnet152,0,0,1,0,vgg19,2,8,4,0,1616.5,1762.0510204081634,238.41433546685408
resnet101,0,35,1,0,resnet152,0,13,1,0,vgg19,0,7,8,0,17371.5,17632.897959183672,1088.3130691701022
resnet101,25,35,1,0,resnet152,37,52,1,0,vgg19,0,22,8,0,8890.5,9085.051020408164,1090.7156176664053
resnet101,0,35,1,0,resnet152,0,52,1,0,vgg19,0,22,8,0,24830.5,25048.88775510204,937.0288027574186
resnet101,22,35,1,0,resnet152,48,52,1,0,vgg19,0,22,8,0,7769.5,7878.448979591837,382.4564033431032
resnet101,0,35,1,0,resnet152,15,52,1,0,vgg19,9,22,8,0,18257.0,19120.102040816328,1624.6051921633139
resnet101,0,35,1,0,resnet152,0,52,1,0,vgg19,20,21,8,0,24686.0,24714.183673469386,274.5659411871309
resnet101,0,35,1,0,resnet152,0,9,1,0,vgg19,0,17,8,0,16742.5,17493.122448979593,1562.9375355746909
resnet101,2,35,1,0,resnet152,0,52,1,0,vgg19,0,22,8,0,25030.0,25624.397959183672,1957.5722351714644
resnet101,3,35,1,0,resnet152,51,52,1,0,vgg19,0,22,8,0,15569.0,15595.734693877552,169.4575710559183
resnet101,0,30,1,0,resnet152,0,52,1,0,vgg19,0,14,8,0,25094.0,25757.938775510203,1872.2549746573281
resnet101,10,22,1,0,resnet152,0,46,1,0,vgg19,11,22,8,0,21941.5,22769.520408163266,2196.5371923413018
resnet101,0,13,1,0,resnet152,0,14,1,0,vgg19,0,22,8,0,8714.5,8781.989795918367,447.63392694135456
resnet101,14,28,1,0,resnet152,0,52,1,0,vgg19,0,22,8,0,24638.5,25020.244897959183,1279.95050176316
resnet101,0,35,1,0,resnet152,0,52,1,0,vgg19,16,22,8,0,24704.0,24772.428571428572,357.18899701955644
resnet101,4,35,1,0,resnet152,0,52,1,0,vgg19,0,19,8,0,24882.5,25205.397959183672,1397.3528964219067
resnet101,0,35,1,0,resnet152,6,45,1,0,vgg19,0,22,8,0,20272.0,21393.918367346938,2287.655098671775
resnet101,17,26,1,0,resnet152,0,52,1,0,vgg19,0,22,8,0,24564.5,24610.948979591838,249.75601859712884
resnet101,0,35,1,0,resnet152,4,52,1,0,vgg19,0,22,8,0,23389.0,23679.673469387755,1182.7381131925054
resnet101,5,32,1,0,resnet152,30,31,1,0,vgg19,0,22,8,0,13525.0,14190.556701030928,1287.8334957456163
resnet101,0,21,1,0,resnet152,0,52,1,0,vgg19,14,22,8,0,25023.5,26210.5,2555.8023631313426
resnet101,31,32,1,0,resnet152,27,52,1,0,vgg19,0,9,8,0,12270.0,12282.755102040815,216.59955816302616
resnet101,0,35,1,0,resnet152,0,52,1,0,vgg19,0,6,8,0,25083.5,25170.530612244896,354.9487805557198
resnet101,0,5,1,0,resnet152,0,52,1,0,vgg19,0,19,8,0,25025.0,25726.020408163266,1580.6483556038966
resnet101,1,3,1,0,resnet152,0,25,1,0,vgg19,4,22,8,0,13096.5,13196.204081632653,610.3764472276753
resnet101,0,3,1,0,resnet152,0,10,1,0,vgg19,0,22,8,0,7148.5,7167.816326530612,58.860323585825384
resnet101,0,29,1,0,resnet152,0,24,1,0,vgg19,0,22,8,0,14477.0,15667.214285714286,2117.805440226524
resnet101,0,35,1,0,resnet152,4,30,1,0,vgg19,5,19,8,0,16893.0,17215.275510204083,1143.5469684241598
resnet101,0,34,1,0,resnet152,0,52,1,0,vgg19,0,22,8,0,24841.0,24874.255102040817,173.35773507606712
resnet101,0,15,1,0,resnet152,0,19,1,0,vgg19,0,22,8,0,9728.0,10455.224489795919,1747.4049886910277
resnet101,0,18,1,0,resnet152,0,52,1,0,vgg19,0,18,8,0,24963.0,26104.244897959183,2787.068952894466
resnet101,15,35,1,0,resnet152,46,46,1,0,vgg19,0,22,8,0,11898.5,11569.540816326531,1143.5106271725142
resnet101,0,35,1,0,resnet152,45,48,1,0,vgg19,0,22,8,0,16758.5,17490.29591836735,1514.4420485957094
resnet101,26,28,1,0,resnet152,0,44,1,0,vgg19,0,22,8,0,21188.5,22942.928571428572,2807.7757129232446
resnet101,24,31,1,0,resnet152,26,52,1,0,vgg19,0,22,8,0,12709.5,13085.622448979591,1008.4617353875859
resnet101,8,23,1,0,resnet152,0,29,1,0,vgg19,0,22,8,0,14316.5,14678.204081632653,1122.4864433451053
resnet101,16,35,1,0,resnet152,17,52,1,0,vgg19,0,6,8,0,17124.0,17190.051020408162,389.6732899585524
resnet101,0,2,1,0,resnet152,0,5,1,0,vgg19,0,22,8,0,6412.0,6386.959183673469,86.09711156445246
resnet101,15,35,1,0,resnet152,16,52,1,0,vgg19,0,22,8,0,17652.5,17683.163265306124,287.74395838894304
resnet101,6,15,1,0,resnet152,0,52,1,0,vgg19,0,0,8,0,24788.5,25539.367346938776,2178.2297174060686
resnet101,0,21,1,0,resnet152,0,52,1,0,vgg19,0,2,16,0,24964.0,25012.5,277.4039363050766
resnet101,0,35,1,0,resnet152,0,17,1,0,vgg19,0,22,16,0,16875.0,17518.897959183672,1314.3754199960194
resnet101,0,21,1,0,resnet152,0,52,1,0,vgg19,0,21,16,0,25165.0,26385.071428571428,2275.624346935879
resnet101,1,21,1,0,resnet152,0,52,1,0,vgg19,1,9,16,0,25051.0,25089.030612244896,205.8364941602839
resnet101,0,26,1,0,resnet152,0,52,1,0,vgg19,0,22,16,0,24921.5,25318.408163265307,1434.1018083344204
resnet101,10,13,1,0,resnet152,33,52,1,0,vgg19,0,16,16,0,11426.0,11516.357142857143,634.1978743874431
resnet101,0,35,1,0,resnet152,0,47,1,0,vgg19,0,3,16,0,22707.0,23265.214285714286,1827.8362821899
resnet101,0,35,1,0,resnet152,48,52,1,0,vgg19,12,16,16,0,16699.0,17637.01020408163,1842.7083799031427
resnet101,0,35,1,0,resnet152,11,12,1,0,vgg19,0,22,16,0,16699.0,16751.673469387755,330.704559422239
resnet101,0,35,1,0,resnet152,38,52,1,0,vgg19,11,22,16,0,16673.5,16693.683673469386,187.0077264003934
resnet101,33,35,1,0,resnet152,0,52,1,0,vgg19,0,3,16,0,24884.5,26285.632653061224,2965.5013630824687
resnet101,0,35,1,0,resnet152,0,52,1,0,vgg19,0,22,16,0,25100.0,25775.54081632653,1949.1725987614846
resnet101,0,35,1,0,resnet152,47,52,1,0,vgg19,0,21,16,0,16945.0,17446.877551020407,1424.3566414873435
resnet101,0,35,1,0,resnet152,45,52,1,0,vgg19,19,22,16,0,16719.0,16732.683673469386,200.36566556555053
resnet101,5,17,1,0,resnet152,0,52,1,0,vgg19,0,22,16,0,24981.5,26241.336734693876,2768.3089877966786
resnet101,9,32,1,0,resnet152,0,52,1,0,vgg19,9,22,16,0,24551.5,24600.571428571428,249.04277970350594
resnet101,7,32,1,0,resnet152,3,52,1,0,vgg19,0,22,16,0,23744.0,24024.591836734693,1043.6099810688006
resnet101,0,35,1,0,resnet152,15,52,1,0,vgg19,0,11,16,0,19200.5,20158.01020408163,2631.8684931436064
resnet101,0,32,1,0,resnet152,50,51,1,0,vgg19,0,22,16,0,15460.0,15481.857142857143,150.07032365133463
resnet101,34,35,1,0,resnet152,0,52,1,0,vgg19,0,20,16,0,24624.5,25771.122448979593,2652.1000930156456
resnet101,0,35,1,0,resnet152,0,14,1,0,vgg19,20,22,16,0,17008.0,18438.14285714286,2292.3987125155295
resnet101,13,35,1,0,resnet152,0,52,1,0,vgg19,4,22,16,0,24756.0,25587.418367346938,2253.3270500210388
resnet101,0,24,1,0,resnet152,0,52,1,0,vgg19,3,4,16,0,24583.0,24614.581632653062,217.77960791089748
resnet101,31,35,1,0,resnet152,0,43,1,0,vgg19,20,22,16,0,20588.0,20835.48979591837,1083.111873967103
resnet101,0,25,1,0,resnet152,33,42,1,0,vgg19,0,22,16,0,14830.5,15226.112244897959,1857.0808554631146
resnet101,13,35,1,0,resnet152,14,52,1,0,vgg19,0,22,16,0,18768.5,19336.29591836735,1562.2539526057599
resnet101,10,22,1,0,resnet152,0,52,1,0,vgg19,6,22,16,0,24821.0,24853.561224489797,225.86667849783305
resnet101,0,35,1,0,resnet152,0,52,1,0,vgg19,0,20,16,0,25073.0,25153.724489795917,294.8018629178617
resnet101,0,35,1,0,resnet152,45,52,1,0,vgg19,16,22,16,0,17336.0,17723.714285714286,1312.7997888917737
resnet101,0,35,1,0,resnet152,0,38,1,0,vgg19,0,22,16,0,22169.5,22005.26530612245,1712.8474535113792
resnet101,32,35,1,0,resnet152,0,52,1,0,vgg19,3,7,16,0,24474.0,24540.04081632653,431.67386400457434
resnet101,0,35,1,0,resnet152,0,52,1,0,vgg19,19,22,16,0,24724.0,24955.5,959.7943896523689
resnet101,0,35,1,0,resnet152,0,15,1,0,vgg19,0,17,16,0,16989.5,17717.102040816328,1477.7600291905942
resnet101,0,35,1,0,resnet152,33,52,1,0,vgg19,19,22,16,0,16639.5,17551.714285714286,2012.9760636065848
resnet101,24,31,1,0,resnet152,0,52,1,0,vgg19,0,0,16,0,24997.5,26750.70408163265,3161.0009723386984
resnet101,0,35,1,0,resnet152,40,52,1,0,vgg19,0,17,16,0,16925.5,17185.938775510203,955.0927598537387
resnet101,25,35,1,0,resnet152,0,52,1,0,vgg19,0,22,16,0,25207.5,26684.908163265307,3176.3126262585174
resnet101,0,35,1,0,resnet152,0,52,1,0,vgg19,20,22,16,0,25075.5,25126.469387755104,267.9966952309808
resnet101,0,13,1,0,resnet152,0,52,1,0,vgg19,0,13,16,0,25124.0,25417.428571428572,1301.7024253191023
resnet101,0,24,1,0,resnet152,28,52,1,0,vgg19,0,14,16,0,14227.5,15024.591836734693,1792.724866131902
resnet101,0,35,1,0,resnet152,0,33,1,0,vgg19,0,22,16,0,17661.5,19164.0,2643.8294157512955
resnet101,0,35,1,0,resnet152,0,52,1,0,vgg19,0,6,16,0,24802.0,24893.214285714286,310.44241800688127
resnet101,0,35,1,0,resnet152,49,49,1,0,vgg19,1,7,16,0,16699.0,16715.867346938776,178.80348566176778
resnet101,20,35,1,0,resnet152,0,52,1,0,vgg19,14,22,16,0,24923.5,26013.65306122449,2744.015682044648
resnet101,0,35,1,0,resnet152,0,25,1,0,vgg19,0,22,16,0,18491.0,19514.051020408162,2619.1651200274387
resnet101,0,35,1,0,resnet152,0,23,1,0,vgg19,0,21,16,0,16982.5,17942.448979591838,1850.7146337456197
resnet101,0,35,1,0,resnet152,0,52,1,0,vgg19,0,7,32,0,25168.0,25345.224489795917,819.7807264142344
resnet101,0,35,1,0,resnet152,49,52,1,0,vgg19,14,22,32,0,16562.5,16580.091836734693,200.12460846420896
resnet101,0,35,1,0,resnet152,0,52,1,0,vgg19,0,22,32,0,28755.5,28948.26530612245,743.6643766665615
resnet101,0,35,1,0,resnet152,26,52,1,0,vgg19,0,22,32,0,25840.5,25883.20408163265,336.2810097736128
resnet101,27,27,1,0,resnet152,0,34,1,0,vgg19,14,22,32,0,16412.5,17650.969387755104,2202.567965335016
resnet101,0,9,1,0,resnet152,0,4,1,0,vgg19,18,22,32,0,5298.0,5043.581632653061,792.8090709167918
resnet101,0,35,1,0,resnet152,0,21,1,0,vgg19,10,21,32,0,16714.5,16955.26530612245,863.1280150875581
resnet101,0,35,1,0,resnet152,0,0,1,0,vgg19,0,14,32,0,20681.5,20818.969387755104,834.5020689875628
resnet101,9,32,1,0,resnet152,20,52,1,0,vgg19,0,22,32,0,25302.5,25341.979591836734,401.33763534297475
resnet101,0,10,1,0,resnet152,0,47,1,0,vgg19,0,22,32,0,27120.5,26963.826530612245,691.3373910586049
resnet101,1,35,1,0,resnet152,0,1,1,0,vgg19,19,20,32,0,16466.0,16519.571428571428,315.51535426268913
