model,start,end,bs,seq_len,model,start,end,bs,seq_len,model,start,end,bs,seq_len,median,mean,var
resnet152,14,51,1,0,inception_v3,0,5,1,0,vgg19,16,20,1,0,23684.5,23812.51020408163,515.486737391457
resnet152,46,50,1,0,inception_v3,4,8,1,0,vgg19,3,9,1,0,7058.5,7482.081632653061,1141.2425082881662
resnet152,41,51,1,0,inception_v3,1,6,1,0,vgg19,1,21,1,0,7480.5,7881.234693877551,1173.280816126392
resnet152,31,49,1,0,inception_v3,3,13,1,0,vgg19,12,18,1,0,17498.5,17824.61224489796,1133.3888918893751
resnet152,38,48,1,0,inception_v3,8,13,1,0,vgg19,4,11,1,0,9694.5,9754.551020408164,408.401016470406
resnet152,28,36,1,0,inception_v3,2,8,1,0,vgg19,3,18,1,0,10045.5,10416.07142857143,1027.0964250383363
resnet152,26,37,1,0,inception_v3,5,10,1,0,vgg19,16,20,1,0,9315.5,9931.438775510203,1544.0469821175311
resnet152,37,41,1,0,inception_v3,7,12,1,0,vgg19,2,12,1,0,9814.0,9811.639175257733,132.35388251908782
resnet152,8,22,1,0,inception_v3,1,11,1,0,vgg19,10,14,1,0,15455.0,15587.734693877552,556.284018469431
resnet152,47,51,1,0,inception_v3,6,10,1,0,vgg19,6,19,1,0,8773.5,8778.265306122448,135.64077340010914
resnet152,42,51,1,0,inception_v3,5,11,1,0,vgg19,0,10,1,0,11255.0,12585.724489795919,2226.659215243505
resnet152,24,45,1,0,inception_v3,3,12,1,0,vgg19,12,19,1,0,15724.0,16790.30612244898,2331.996706897959
resnet152,11,25,1,0,inception_v3,4,12,1,0,vgg19,1,8,1,0,14162.5,14404.591836734693,996.4180935110612
resnet152,27,48,1,0,inception_v3,9,13,1,0,vgg19,2,14,1,0,13610.5,13982.632653061224,1034.6245931397998
resnet152,47,51,1,0,inception_v3,5,10,1,0,vgg19,13,18,1,0,9660.0,9854.285714285714,932.4512133651403
resnet152,39,43,1,0,inception_v3,7,13,1,0,vgg19,10,21,1,0,11948.5,12124.234693877552,737.9007427447634
resnet152,10,39,1,0,inception_v3,8,12,1,0,vgg19,1,15,1,0,18660.0,18887.785714285714,704.7319978371282
resnet152,19,25,1,0,inception_v3,8,13,1,0,vgg19,1,18,1,0,9951.0,9922.979591836734,127.82186102124881
resnet152,28,44,1,0,inception_v3,5,13,1,0,vgg19,10,15,1,0,14728.5,15435.224489795919,1744.7151836484118
resnet152,36,40,1,0,inception_v3,4,12,1,0,vgg19,7,12,1,0,14081.5,14237.418367346938,699.8930956774229
resnet152,10,30,1,0,inception_v3,9,13,1,0,vgg19,17,21,1,0,12945.0,13544.214285714286,1580.7859789435413
resnet152,6,46,1,0,inception_v3,0,7,1,0,vgg19,4,18,2,0,25295.0,25279.673469387755,144.74931006921716
resnet152,42,46,1,0,inception_v3,9,13,1,0,vgg19,6,11,2,0,7638.0,7800.234693877551,710.614017349417
resnet152,30,48,1,0,inception_v3,6,10,1,0,vgg19,9,20,2,0,12216.5,13467.34693877551,2232.6417687100156
resnet152,35,46,1,0,inception_v3,6,10,1,0,vgg19,17,21,2,0,10032.0,10442.275510204081,1054.9389360470136
resnet152,26,49,1,0,inception_v3,0,11,1,0,vgg19,2,15,2,0,19477.0,19491.144329896906,1765.2982925395663
resnet152,45,50,1,0,inception_v3,3,8,1,0,vgg19,15,20,2,0,8440.5,8585.479591836734,633.8480669943599
resnet152,45,51,1,0,inception_v3,9,13,1,0,vgg19,10,17,2,0,7661.5,8192.591836734693,1230.2646043303264
resnet152,35,45,1,0,inception_v3,5,10,1,0,vgg19,12,18,2,0,9629.5,9758.102040816326,572.1450417257369
resnet152,29,41,1,0,inception_v3,3,13,1,0,vgg19,10,17,2,0,17505.5,17516.938775510203,112.49125284148792
resnet152,46,50,1,0,inception_v3,4,8,1,0,vgg19,8,12,2,0,6985.5,7022.132653061224,223.07972573906937
resnet152,46,51,1,0,inception_v3,4,10,1,0,vgg19,10,16,2,0,11027.0,11330.081632653062,1064.5635751710688
resnet152,45,51,1,0,inception_v3,3,10,1,0,vgg19,8,16,2,0,12496.0,12725.561224489797,858.6469192664979
resnet152,20,32,1,0,inception_v3,7,12,1,0,vgg19,6,10,2,0,9847.0,10145.34693877551,1090.8729803351637
resnet152,16,29,1,0,inception_v3,9,13,1,0,vgg19,6,20,2,0,8753.0,9123.010204081633,1302.9559055212158
resnet152,38,51,1,0,inception_v3,7,12,1,0,vgg19,10,19,2,0,10001.5,10477.663265306122,1646.7581569332128
resnet152,27,37,1,0,inception_v3,7,11,1,0,vgg19,16,20,2,0,8014.0,8243.704081632653,903.1788668328905
resnet152,44,48,1,0,inception_v3,0,9,1,0,vgg19,4,17,2,0,13198.5,13289.836734693878,574.7757449805177
resnet152,9,21,1,0,inception_v3,2,10,1,0,vgg19,9,13,2,0,13869.0,14216.5,1079.3568970569881
resnet152,0,14,1,0,inception_v3,6,13,1,0,vgg19,1,10,2,0,13785.5,14395.908163265307,1507.0603300813107
resnet152,42,47,1,0,inception_v3,2,9,1,0,vgg19,16,20,2,0,11960.5,12098.877551020409,902.3208428123525
