model,start,end,bs,seq_len,model,start,end,bs,seq_len,model,start,end,bs,seq_len,median,mean,var
resnet152,26,44,1,0,vgg19,9,20,1,0,bert,1,8,1,16,9997.0,10012.275510204081,135.24971467111214
resnet152,42,51,1,0,vgg19,8,22,1,0,bert,5,12,1,16,9069.5,9143.816326530612,447.28378306237227
resnet152,22,47,1,0,vgg19,5,12,1,0,bert,1,7,1,64,13608.5,13870.244897959185,908.139239764751
resnet152,35,52,1,0,vgg19,6,21,1,0,bert,2,8,1,32,9969.5,11048.734693877552,1784.1777249204904
resnet152,40,50,1,0,vgg19,12,19,1,0,bert,0,7,1,8,10722.0,11820.673469387755,2969.8961391017074
resnet152,42,52,1,0,vgg19,7,15,1,0,bert,3,12,1,64,15242.5,15322.19387755102,2969.7864990882085
resnet152,23,33,1,0,vgg19,15,19,1,0,bert,0,6,1,32,9544.5,10442.15306122449,2747.0811832912163
resnet152,4,22,1,0,vgg19,14,19,1,0,bert,7,11,1,16,10174.0,10428.15306122449,822.9055956969818
resnet152,1,43,1,0,vgg19,4,20,1,0,bert,1,10,1,32,22865.0,23105.622448979593,878.7059074234913
resnet152,16,44,1,0,vgg19,16,21,1,0,bert,2,9,1,32,15665.5,15784.265306122448,504.75766161555214
resnet152,35,47,1,0,vgg19,12,17,1,0,bert,5,11,1,8,8128.5,8772.530612244898,1542.907130169602
resnet152,17,47,1,0,vgg19,11,17,1,0,bert,7,11,1,8,16210.5,16352.091836734693,503.65754252015597
resnet152,23,48,1,0,vgg19,15,21,1,0,bert,0,6,1,32,13546.5,13979.510204081633,1310.2455078008104
resnet152,10,42,1,0,vgg19,6,12,1,0,bert,1,7,1,32,17165.5,17440.01020408163,1026.795356425763
resnet152,44,52,1,0,vgg19,18,22,1,0,bert,1,6,1,8,8020.0,8248.979591836734,1832.7114683206737
resnet152,32,47,1,0,vgg19,9,13,1,0,bert,8,12,1,16,8387.5,8599.897959183674,743.2083989578895
resnet152,4,36,1,0,vgg19,17,22,1,0,bert,0,6,1,8,17486.0,18882.561224489797,2892.554439423236
resnet152,16,34,1,0,vgg19,17,22,1,0,bert,0,4,1,8,9935.5,10111.785714285714,725.7974115778185
resnet152,37,45,1,0,vgg19,4,22,1,0,bert,3,9,1,64,9079.0,9797.163265306122,1861.9873993626425
resnet152,5,30,1,0,vgg19,11,22,1,0,bert,4,10,1,32,13761.5,14103.0,1028.3411250104486
resnet152,15,51,1,0,vgg19,5,18,1,0,bert,2,10,1,32,19941.5,20836.19387755102,2141.62435804763
resnet152,30,48,1,0,vgg19,4,8,1,0,bert,1,9,1,64,13115.0,13376.081632653062,2652.082726698863
resnet152,27,42,1,0,vgg19,0,22,1,0,bert,6,12,1,16,8860.5,9828.102040816326,1710.7666827036633
resnet152,38,49,1,0,vgg19,9,14,1,0,bert,4,10,1,32,8238.0,9239.938775510203,1761.7563176507058
resnet152,45,51,1,0,vgg19,9,13,1,0,bert,8,12,1,32,5750.5,6644.163265306122,1629.3276232718467
resnet152,22,48,1,0,vgg19,15,21,1,0,bert,7,12,1,16,14073.0,14205.367346938776,743.827572017172
resnet152,39,50,1,0,vgg19,15,22,1,0,bert,1,6,1,8,7270.5,7916.122448979592,1607.8727058033767
