model,start,end,bs,seq_len,model,start,end,bs,seq_len,model,start,end,bs,seq_len,median,mean,var
inception_v3,2,7,1,0,vgg19,0,22,1,0,bert,6,11,1,8,7068.5,7552.928571428572,1247.9712291457324
inception_v3,2,14,1,0,vgg19,11,15,1,0,bert,6,11,1,8,17247.5,17293.61224489796,253.68301901344668
inception_v3,7,13,1,0,vgg19,5,18,1,0,bert,7,12,1,64,10853.0,10972.244897959185,633.0916859998498
inception_v3,1,9,1,0,vgg19,17,21,1,0,bert,7,12,1,64,10985.5,11180.80612244898,731.4947048528934
inception_v3,2,12,1,0,vgg19,16,22,1,0,bert,6,10,1,32,15383.5,15379.091836734693,80.25915762291984
inception_v3,6,11,1,0,vgg19,8,20,1,0,bert,8,12,1,64,9355.0,9450.938775510203,431.8220962180769
inception_v3,3,12,1,0,vgg19,7,19,1,0,bert,2,12,1,8,14277.0,14890.010204081633,1754.135745654136
inception_v3,8,14,1,0,vgg19,13,21,1,0,bert,7,12,1,64,9023.5,9326.57142857143,1091.6940589594444
inception_v3,2,7,1,0,vgg19,4,18,1,0,bert,2,12,1,16,12997.5,13113.5,579.1117626792512
inception_v3,3,12,1,0,vgg19,2,7,1,0,bert,2,10,1,16,14067.5,14295.489795918367,784.506555492153
inception_v3,10,14,1,0,vgg19,0,17,1,0,bert,5,11,1,16,7944.5,8096.867346938776,799.4553073972393
inception_v3,10,14,1,0,vgg19,12,22,1,0,bert,5,10,1,8,6878.0,7398.938775510204,1321.5248444955203
inception_v3,6,11,1,0,vgg19,6,11,1,0,bert,0,4,1,64,9225.0,9605.316326530612,1070.3090112343084
inception_v3,9,14,1,0,vgg19,12,19,1,0,bert,3,9,1,16,10422.0,10623.816326530612,2075.32325166879
inception_v3,6,11,1,0,vgg19,0,20,1,0,bert,7,12,1,16,10856.0,11621.091836734693,1756.4341897704526
inception_v3,9,14,1,0,vgg19,13,19,1,0,bert,1,12,1,8,14023.5,14684.326530612245,1758.0032665539886
inception_v3,0,5,1,0,vgg19,9,14,1,0,bert,7,11,1,64,5853.5,6183.908163265306,1026.6350233446408
inception_v3,7,12,1,0,vgg19,16,20,1,0,bert,1,10,1,64,14302.5,14855.826530612245,2612.293268943898
inception_v3,2,13,1,0,vgg19,17,21,1,0,bert,5,12,1,64,17000.5,17299.948979591838,876.7365086274117
inception_v3,8,13,1,0,vgg19,10,20,1,0,bert,1,10,1,16,11741.5,12165.42857142857,1410.4424548230768
inception_v3,0,13,1,0,vgg19,11,21,1,0,bert,1,10,1,8,18254.0,18498.183673469386,835.5050451970776
inception_v3,4,9,1,0,vgg19,5,13,1,0,bert,4,12,1,16,10441.0,10870.459183673469,1444.4466009610412
inception_v3,10,14,1,0,vgg19,18,22,1,0,bert,2,8,1,32,8466.0,8604.639175257733,540.8227063487743
inception_v3,1,13,1,0,vgg19,2,7,1,0,bert,6,12,1,64,17580.5,17794.714285714286,696.6400265062382
inception_v3,4,11,1,0,vgg19,11,17,1,0,bert,4,12,1,64,11410.5,12205.387755102041,1926.1739576040643
inception_v3,5,10,1,0,vgg19,14,21,1,0,bert,2,11,1,64,12421.0,12851.816326530612,1173.0745957015622
inception_v3,3,7,1,0,vgg19,2,22,1,0,bert,6,11,1,64,7365.5,7737.65306122449,1042.7286917177667
inception_v3,8,14,1,0,vgg19,17,22,1,0,bert,4,11,1,32,9777.0,10108.142857142857,1237.926310819997
inception_v3,3,13,1,0,vgg19,11,20,1,0,bert,0,4,1,16,16059.5,16039.020408163266,100.8169668656852
inception_v3,2,6,1,0,vgg19,2,16,1,0,bert,8,12,1,16,5693.0,5985.959183673469,998.5344660885174
inception_v3,7,11,1,0,vgg19,17,22,1,0,bert,5,9,1,8,7444.5,7762.265306122449,941.6608270954732
inception_v3,4,10,1,0,vgg19,17,22,1,0,bert,2,8,1,32,10248.5,10871.887755102041,1425.7783329634456
inception_v3,0,9,1,0,vgg19,16,21,1,0,bert,5,11,1,64,11758.5,12121.724489795919,1080.362144315339
inception_v3,6,12,1,0,vgg19,17,21,1,0,bert,0,8,1,16,10948.0,11497.65306122449,1547.0615471447456
inception_v3,10,14,1,0,vgg19,6,14,1,0,bert,4,8,1,32,5951.5,6106.367346938776,662.352261351504
inception_v3,4,10,1,0,vgg19,15,22,1,0,bert,4,11,1,16,10338.5,10946.122448979591,1639.1765557512756
inception_v3,3,13,1,0,vgg19,15,21,1,0,bert,0,10,1,32,15991.5,16675.081632653062,1650.3252287603948
inception_v3,4,9,1,0,vgg19,0,22,1,0,bert,7,11,1,8,8514.5,8878.418367346938,1165.121075634258
inception_v3,9,14,1,0,vgg19,1,9,1,0,bert,0,6,1,16,8057.5,8473.15306122449,1199.7526390634064
inception_v3,7,13,1,0,vgg19,14,22,1,0,bert,4,9,1,64,10889.0,11034.285714285714,578.3874663445689
inception_v3,4,13,1,0,vgg19,8,12,1,0,bert,1,7,1,8,14650.5,14784.091836734693,506.6195506660146
inception_v3,3,9,1,0,vgg19,12,21,1,0,bert,7,12,1,16,9589.0,9796.010204081633,1012.4195255990692
inception_v3,0,13,1,0,vgg19,18,22,1,0,bert,4,11,1,8,18088.0,18131.38775510204,199.21727614684576
inception_v3,10,14,1,0,vgg19,7,15,1,0,bert,7,12,1,64,7274.0,7412.755102040816,817.0862125874478
inception_v3,8,12,1,0,vgg19,13,22,1,0,bert,6,11,1,32,7305.5,7658.591836734694,939.4422339632007
inception_v3,3,7,1,0,vgg19,18,22,1,0,bert,8,12,1,8,5731.0,6147.367346938776,1052.1111564204564
inception_v3,10,14,1,0,vgg19,10,20,1,0,bert,7,12,1,16,6867.0,7013.510204081633,557.9496949912013
inception_v3,9,13,1,0,vgg19,13,21,1,0,bert,7,12,1,8,7062.5,7535.6122448979595,1235.417475771611
inception_v3,5,10,1,0,vgg19,6,22,1,0,bert,2,8,1,16,9880.0,11012.948979591836,2454.9589853693888
inception_v3,1,8,1,0,vgg19,1,16,1,0,bert,5,11,1,16,9373.5,10160.80612244898,1432.0863021121352
inception_v3,5,11,1,0,vgg19,16,20,1,0,bert,3,7,1,16,9961.0,10012.896907216495,222.19544125419415
inception_v3,0,12,1,0,vgg19,12,18,1,0,bert,8,12,1,8,16196.5,16260.367346938776,490.8359671915656
inception_v3,8,14,1,0,vgg19,17,21,1,0,bert,5,12,1,8,12080.5,12281.918367346938,2590.744769892215
inception_v3,2,6,1,0,vgg19,18,22,1,0,bert,7,11,1,32,5912.0,6633.826530612245,1404.6528950679085
inception_v3,6,12,1,0,vgg19,13,22,1,0,bert,3,8,1,8,10935.5,11167.448979591836,852.5739913123224
inception_v3,7,12,1,0,vgg19,6,22,1,0,bert,7,11,1,8,9120.5,9285.775510204081,737.0620322606843
inception_v3,1,14,1,0,vgg19,7,16,1,0,bert,8,12,1,16,17684.5,18113.816326530614,1589.8120819958488
inception_v3,8,12,1,0,vgg19,1,8,1,0,bert,6,11,1,64,8603.5,9235.816326530612,2250.0918953884147
inception_v3,7,11,1,0,vgg19,12,17,1,0,bert,4,9,1,8,7389.5,7787.948979591837,1212.88681919313
inception_v3,0,12,1,0,vgg19,11,22,1,0,bert,0,12,1,8,16581.5,17660.76530612245,2318.1066200806295
inception_v3,9,14,1,0,vgg19,13,21,1,0,bert,6,11,1,8,7243.5,7521.061224489796,917.1407745451047
inception_v3,9,14,1,0,vgg19,10,18,1,0,bert,5,11,1,16,8037.5,8633.214285714286,1530.2778809278864
inception_v3,2,13,1,0,vgg19,1,11,1,0,bert,6,10,1,64,17206.5,17423.326530612245,649.9853966257541
inception_v3,6,10,1,0,vgg19,0,21,1,0,bert,1,7,1,8,8318.5,8587.34693877551,965.5785101302342
inception_v3,6,14,1,0,vgg19,2,15,1,0,bert,3,10,1,8,12964.0,13188.5,970.6481870694574
inception_v3,4,9,1,0,vgg19,6,13,1,0,bert,1,7,1,64,8327.0,8442.938775510203,882.4422374150112
inception_v3,9,13,1,0,vgg19,1,7,1,0,bert,6,11,1,8,7074.5,8319.948979591836,1928.9920830787748
inception_v3,6,14,1,0,vgg19,14,21,1,0,bert,0,11,1,32,14892.5,17164.081632653062,3212.185674842387
inception_v3,9,13,1,0,vgg19,4,22,1,0,bert,5,11,1,64,8645.0,9300.561224489797,1871.4328793097993
inception_v3,4,12,1,0,vgg19,17,21,1,0,bert,4,10,1,64,12969.0,13333.020408163266,1119.0639490361962
inception_v3,0,4,1,0,vgg19,16,20,1,0,bert,8,12,1,32,5875.0,6042.897959183673,661.4548357913437
inception_v3,10,14,1,0,vgg19,9,13,1,0,bert,1,7,1,16,7949.5,8324.663265306122,1135.5223372732396
inception_v3,0,9,1,0,vgg19,17,21,1,0,bert,3,7,1,8,11749.5,12002.051020408164,839.8185223357143
inception_v3,4,11,1,0,vgg19,1,7,1,0,bert,8,12,1,16,11360.0,11388.265306122448,175.3759548257079
inception_v3,6,13,1,0,vgg19,11,22,1,0,bert,1,5,1,8,12889.5,12910.469387755102,112.0558537918163
inception_v3,8,13,1,0,vgg19,1,15,1,0,bert,7,12,1,64,9088.0,9408.724489795919,1219.2274886140349
inception_v3,9,13,1,0,vgg19,18,22,1,0,bert,5,12,1,64,9823.5,10082.479591836734,1059.179179977492
inception_v3,10,14,1,0,vgg19,18,22,1,0,bert,6,10,1,32,5899.5,6284.316326530612,1239.4575475515182
inception_v3,1,9,1,0,vgg19,10,14,1,0,bert,5,12,1,64,11186.0,11685.112244897959,1500.4734482934832
inception_v3,5,12,1,0,vgg19,9,22,1,0,bert,6,12,1,8,11969.0,12291.214285714286,1009.3153999274025
inception_v3,7,11,1,0,vgg19,2,14,1,0,bert,2,6,1,64,7532.5,7645.142857142857,474.18148596571444
inception_v3,1,10,1,0,vgg19,18,22,1,0,bert,0,9,1,8,13089.0,13448.69387755102,1197.3225692604624
inception_v3,2,12,1,0,vgg19,2,15,1,0,bert,6,10,1,16,15581.5,15638.520408163266,438.0147753912623
inception_v3,2,10,1,0,vgg19,6,12,1,0,bert,8,12,1,64,12576.5,13296.92857142857,1988.009876838685
inception_v3,10,14,1,0,vgg19,14,19,1,0,bert,5,12,1,16,9342.5,10723.642857142857,2304.5444113484887
inception_v3,1,12,1,0,vgg19,1,18,1,0,bert,5,9,1,32,15507.0,15606.07142857143,222.96358492830535
inception_v3,0,11,1,0,vgg19,1,13,1,0,bert,1,12,1,8,14568.5,14808.438775510203,1168.466473337077
inception_v3,8,12,1,0,vgg19,15,20,1,0,bert,6,11,1,16,7954.5,8712.102040816326,2093.9532989441527
inception_v3,5,11,1,0,vgg19,12,19,1,0,bert,3,10,1,32,13211.0,13149.612244897959,2283.93396573764
inception_v3,5,14,1,0,vgg19,4,13,1,0,bert,0,8,1,8,13643.5,14151.357142857143,1145.2321772443868
inception_v3,2,7,1,0,vgg19,5,19,1,0,bert,4,12,1,8,10620.5,10917.244897959185,1090.2841799669545
inception_v3,10,14,1,0,vgg19,18,22,1,0,bert,2,8,1,8,7994.0,8359.602040816326,1261.6470668219085
inception_v3,2,9,1,0,vgg19,7,18,1,0,bert,1,8,1,8,10941.5,11684.979591836734,1848.9955683636467
inception_v3,1,11,1,0,vgg19,11,18,1,0,bert,7,12,1,16,14200.5,14253.642857142857,290.5599888884517
inception_v3,9,13,1,0,vgg19,11,22,1,0,bert,5,10,1,64,7272.5,7672.969387755102,1344.4660532905414
inception_v3,6,10,1,0,vgg19,18,22,1,0,bert,6,12,1,8,8223.5,8720.173469387755,1266.6986661099386
inception_v3,6,12,1,0,vgg19,14,21,1,0,bert,6,12,1,64,10978.5,11354.938775510203,1020.1602196726661
inception_v3,2,7,1,0,vgg19,13,17,1,0,bert,8,12,1,16,6858.0,6981.092783505154,500.50712596705205
inception_v3,10,14,1,0,vgg19,4,12,1,0,bert,7,11,1,8,5619.5,5875.551020408163,866.2146729545834
inception_v3,3,10,1,0,vgg19,9,13,1,0,bert,6,10,1,8,11402.5,11402.775510204081,60.62674876286884
inception_v3,7,12,1,0,vgg19,14,22,1,0,bert,2,6,1,8,9164.5,9297.173469387755,619.5463123719467
inception_v3,4,13,1,0,vgg19,2,21,1,0,bert,1,5,1,8,14950.0,15054.887755102041,482.87258814378225
inception_v3,8,12,1,0,vgg19,6,13,1,0,bert,1,12,1,8,14090.5,14245.030612244898,779.4960100443975
inception_v3,7,14,1,0,vgg19,8,13,1,0,bert,0,9,1,64,12343.0,12979.755102040815,1647.846746274866
inception_v3,8,14,1,0,vgg19,1,22,1,0,bert,8,12,1,32,9323.0,9584.061224489797,897.9793736134675
inception_v3,2,10,1,0,vgg19,12,20,1,0,bert,8,12,1,32,12712.0,12757.081632653062,265.57164656370776
inception_v3,3,11,1,0,vgg19,15,21,1,0,bert,4,10,1,16,12510.5,12861.051020408164,1111.5009650720515
inception_v3,8,12,1,0,vgg19,2,17,1,0,bert,4,9,1,64,7216.5,7509.071428571428,920.5271144118173
inception_v3,7,13,1,0,vgg19,2,11,1,0,bert,4,9,1,64,10867.5,11201.438775510203,1052.770029991109
inception_v3,2,6,1,0,vgg19,3,15,1,0,bert,2,10,1,64,11118.5,11121.80612244898,65.03510169371258
inception_v3,7,12,1,0,vgg19,2,14,1,0,bert,0,5,1,16,9083.5,9301.826530612245,885.5953494512017
inception_v3,2,11,1,0,vgg19,6,14,1,0,bert,0,7,1,64,13740.5,13960.34693877551,922.5408469695874
inception_v3,0,6,1,0,vgg19,3,22,1,0,bert,8,12,1,32,6182.0,6478.938775510204,808.4773268857307
inception_v3,4,8,1,0,vgg19,8,14,1,0,bert,1,5,1,32,6487.0,6650.255102040816,591.450263771
inception_v3,1,10,1,0,vgg19,8,16,1,0,bert,2,9,1,64,13127.0,13640.816326530612,1347.1344898008497
inception_v3,2,7,1,0,vgg19,0,4,1,0,bert,4,11,1,8,9131.0,9515.826530612245,1308.996227255677
inception_v3,7,13,1,0,vgg19,5,16,1,0,bert,6,12,1,32,10943.5,11312.683673469388,1176.6897324563251
inception_v3,2,9,1,0,vgg19,11,19,1,0,bert,5,9,1,16,10822.5,10876.183673469388,298.395619699575
inception_v3,0,12,1,0,vgg19,18,22,1,0,bert,4,11,1,8,16368.0,16687.714285714286,940.1482405906603
inception_v3,8,14,1,0,vgg19,8,22,1,0,bert,7,11,1,8,9250.5,9376.785714285714,591.7185150224794
inception_v3,2,6,1,0,vgg19,14,18,1,0,bert,7,11,1,64,5884.0,6131.693877551021,869.3333407326872
inception_v3,1,5,1,0,vgg19,12,22,1,0,bert,8,12,1,64,5963.0,6062.061224489796,527.7300410736174
inception_v3,10,14,1,0,vgg19,9,15,1,0,bert,5,12,1,64,9728.5,9848.84693877551,503.3397917510761
inception_v3,4,13,1,0,vgg19,8,17,1,0,bert,3,7,1,32,14818.0,15136.84693877551,1003.3979652023725
inception_v3,7,11,1,0,vgg19,4,15,1,0,bert,8,12,1,16,7474.0,7582.897959183673,519.995672858682
inception_v3,5,9,1,0,vgg19,3,15,1,0,bert,1,5,1,32,7164.5,7482.724489795918,1202.7520040630989
inception_v3,7,11,1,0,vgg19,17,22,1,0,bert,6,12,1,16,8027.5,8387.336734693878,1092.7043492056812
inception_v3,5,11,1,0,vgg19,17,22,1,0,bert,2,6,1,16,10188.5,10229.908163265307,266.1792432275624
inception_v3,5,11,1,0,vgg19,16,20,1,0,bert,4,10,1,8,10146.5,10723.07142857143,1543.3081896910114
inception_v3,3,10,1,0,vgg19,7,20,1,0,bert,3,9,1,64,11623.0,12108.051020408164,1308.4018400124398
inception_v3,1,11,1,0,vgg19,7,11,1,0,bert,0,8,1,8,14143.0,14448.551020408164,1136.8612458408797
inception_v3,4,11,1,0,vgg19,13,20,1,0,bert,0,6,1,16,11429.0,11660.520408163266,724.6566847880426
inception_v3,1,13,1,0,vgg19,4,17,1,0,bert,2,10,1,64,17757.5,17906.867346938776,601.5706082322171
inception_v3,1,10,1,0,vgg19,1,15,1,0,bert,0,10,1,32,13849.5,14787.112244897959,2064.103921222273
inception_v3,8,13,1,0,vgg19,9,13,1,0,bert,4,12,1,16,10407.0,10700.051020408164,928.7715759292275
inception_v3,3,13,1,0,vgg19,10,16,1,0,bert,2,11,1,64,15946.0,16333.19387755102,1284.296286768522
inception_v3,3,9,1,0,vgg19,11,19,1,0,bert,5,9,1,64,9588.5,9669.857142857143,484.2130792558675
inception_v3,10,14,1,0,vgg19,1,11,1,0,bert,6,12,1,64,8533.0,8880.659793814433,895.1097137913703
inception_v3,2,7,1,0,vgg19,4,9,1,0,bert,7,11,1,32,6964.5,7180.071428571428,821.6506066374898
inception_v3,6,12,1,0,vgg19,11,18,1,0,bert,0,8,1,8,11064.0,11933.938775510203,2101.687969890434
inception_v3,9,14,1,0,vgg19,8,22,1,0,bert,6,12,1,16,8138.5,8786.173469387755,1877.6416059835851
inception_v3,2,8,1,0,vgg19,6,15,1,0,bert,5,12,1,64,9853.0,10325.285714285714,1445.50472789519
inception_v3,8,13,1,0,vgg19,10,22,1,0,bert,4,12,1,16,10562.5,11045.57142857143,1727.7381876019176
inception_v3,10,14,1,0,vgg19,4,9,1,0,bert,2,11,1,64,12299.0,12756.103092783505,1329.9810593530485
inception_v3,6,11,1,0,vgg19,10,22,1,0,bert,0,9,1,64,12535.5,13240.051020408164,1557.6874236000676
inception_v3,0,7,1,0,vgg19,12,16,1,0,bert,4,9,1,8,7952.5,8261.581632653062,1033.204752051906
inception_v3,5,12,1,0,vgg19,18,22,1,0,bert,2,6,1,8,11800.0,11840.908163265307,239.8237910418556
inception_v3,3,12,1,0,vgg19,6,22,1,0,bert,5,10,1,64,14458.0,14520.795918367347,444.63688370476785
inception_v3,5,13,1,0,vgg19,11,16,1,0,bert,4,12,1,16,13508.0,13883.214285714286,1179.6120362739816
inception_v3,6,14,1,0,vgg19,15,19,1,0,bert,4,11,1,16,12833.5,13151.857142857143,1069.9066238104472
inception_v3,5,11,1,0,vgg19,17,21,1,0,bert,8,12,1,32,10072.0,10168.57142857143,462.6783605336675
inception_v3,2,8,1,0,vgg19,1,17,1,0,bert,4,10,1,8,9038.0,9601.65306122449,1834.2707893364814
inception_v3,7,12,1,0,vgg19,18,22,1,0,bert,1,11,1,32,13626.5,13882.683673469388,892.7907243517633
inception_v3,8,12,1,0,vgg19,5,22,1,0,bert,1,7,1,32,8622.0,9077.520408163266,1493.155891020636
inception_v3,2,12,1,0,vgg19,7,12,1,0,bert,5,9,1,32,15378.0,15450.081632653062,593.0436827609249
inception_v3,3,12,1,0,vgg19,6,12,1,0,bert,8,12,1,8,14185.5,14217.581632653062,297.0080368413536
inception_v3,1,5,1,0,vgg19,3,16,1,0,bert,2,7,1,64,7272.5,7336.4795918367345,318.07126751116635
inception_v3,5,9,1,0,vgg19,14,21,1,0,bert,5,12,1,64,9806.5,9908.581632653062,532.7240531508763
inception_v3,6,12,1,0,vgg19,11,22,1,0,bert,2,6,1,32,11152.5,11252.469387755102,468.33273981789847
inception_v3,5,10,1,0,vgg19,3,20,1,0,bert,6,10,1,32,9192.5,9523.479591836734,1102.0223175412634
inception_v3,10,14,1,0,vgg19,5,12,1,0,bert,8,12,1,16,5577.5,5870.561224489796,817.7836781268904
inception_v3,9,13,1,0,vgg19,17,22,1,0,bert,4,10,1,32,8491.5,8835.938775510203,1019.8049515023473
inception_v3,3,9,1,0,vgg19,18,22,1,0,bert,3,10,2,64,9789.0,10499.938775510203,2072.1150873026027
inception_v3,9,14,1,0,vgg19,13,18,1,0,bert,3,10,2,8,9131.0,9135.969387755102,79.64160205053749
inception_v3,9,14,1,0,vgg19,12,18,1,0,bert,5,9,2,8,7187.5,7474.8877551020405,962.3897008907953
inception_v3,5,9,1,0,vgg19,5,11,1,0,bert,0,4,2,64,7099.5,7200.214285714285,457.3499809796004
inception_v3,0,14,1,0,vgg19,14,21,1,0,bert,3,7,2,64,18281.5,18293.591836734693,221.30378219767002
inception_v3,9,13,1,0,vgg19,10,21,1,0,bert,0,6,2,8,8062.0,8575.877551020409,1686.5680844168712
inception_v3,1,14,1,0,vgg19,13,22,1,0,bert,7,11,2,32,17783.0,17741.255102040817,525.5074964265493
inception_v3,5,9,1,0,vgg19,6,22,1,0,bert,0,12,2,16,18529.0,18640.51020408163,2692.6818178806157
inception_v3,6,12,1,0,vgg19,4,16,1,0,bert,6,12,2,32,11032.5,11863.84693877551,1691.4887558793112
inception_v3,7,11,1,0,vgg19,18,22,1,0,bert,1,12,2,64,17957.5,17698.479591836734,2538.084860635591
inception_v3,2,8,1,0,vgg19,5,21,1,0,bert,3,9,2,32,8884.5,9545.30612244898,1464.6097021931932
inception_v3,9,14,1,0,vgg19,5,20,1,0,bert,1,10,2,16,12371.0,13384.510204081633,2010.964258731586
inception_v3,1,6,1,0,vgg19,3,19,1,0,bert,5,12,2,8,9450.5,10699.295918367347,2160.2700521339007
inception_v3,3,9,1,0,vgg19,3,22,1,0,bert,2,10,2,64,11331.5,12102.785714285714,2153.2580688864236
inception_v3,8,14,1,0,vgg19,2,14,1,0,bert,3,12,2,64,12439.5,13048.132653061224,1462.3349140229514
inception_v3,3,14,1,0,vgg19,12,20,1,0,bert,3,8,2,8,16220.0,16225.438775510203,92.78294467729735
inception_v3,3,14,1,0,vgg19,7,20,1,0,bert,7,11,2,32,16333.5,16538.571428571428,693.9761508576383
inception_v3,7,14,1,0,vgg19,0,8,1,0,bert,5,11,2,16,11015.0,11377.632653061224,1195.632284163395
inception_v3,10,14,1,0,vgg19,16,22,1,0,bert,3,10,2,8,9276.5,9309.785714285714,220.2853552896834
inception_v3,2,12,1,0,vgg19,1,9,1,0,bert,6,10,2,16,15411.0,15403.530612244898,74.85948797875578
inception_v3,6,11,1,0,vgg19,17,22,1,0,bert,1,5,2,16,9329.0,9497.265306122448,691.6607719758382
inception_v3,7,13,1,0,vgg19,17,22,1,0,bert,1,12,2,8,14122.0,14571.061224489797,1025.2689424803755
inception_v3,1,12,1,0,vgg19,10,18,1,0,bert,6,12,2,32,15854.0,15954.214285714286,449.31449487649786
inception_v3,5,10,1,0,vgg19,7,16,1,0,bert,2,9,2,32,9857.5,10174.438775510203,1020.3845320222848
inception_v3,3,9,1,0,vgg19,4,21,1,0,bert,1,7,2,16,9719.5,9775.255102040815,379.9403366487227
inception_v3,2,6,1,0,vgg19,17,22,1,0,bert,6,12,2,16,8464.0,8551.489795918367,553.7883122582454
inception_v3,9,14,1,0,vgg19,13,21,1,0,bert,8,12,2,16,7260.0,7397.459183673469,559.4697775639868
inception_v3,8,14,1,0,vgg19,5,16,1,0,bert,5,10,2,16,9202.5,9509.397959183674,1068.3672621971389
inception_v3,0,11,1,0,vgg19,2,22,1,0,bert,5,12,2,16,15088.0,15320.84693877551,895.9093470909402
inception_v3,10,14,1,0,vgg19,17,22,1,0,bert,2,6,2,16,5869.0,6126.15306122449,908.9940319065079
inception_v3,6,11,1,0,vgg19,8,17,1,0,bert,7,12,2,64,9363.5,9618.367346938776,952.220502543602
inception_v3,8,13,1,0,vgg19,2,11,1,0,bert,8,12,2,32,8933.5,9073.734693877552,646.0038944568971
inception_v3,4,10,1,0,vgg19,4,9,1,0,bert,1,5,2,64,10199.0,10207.15306122449,76.86130525648746
inception_v3,1,6,1,0,vgg19,17,21,1,0,bert,7,12,2,32,7146.5,7214.877551020408,462.8346172937273
