query_id,model_id,bs,seq_len,search_times,latency
1,6,32,8,0,58.96472930908203
2,6,32,64,0,43.814897537231445
3,6,16,16,0,17.60721206665039
4,5,4,0,0,11.811017990112305
5,6,8,32,0,23.78058433532715
6,5,16,0,0,15.54560661315918
7,6,16,64,0,17.132043838500977
8,6,8,64,0,12.933015823364258
9,6,16,8,0,13.518333435058594
10,5,32,0,0,26.033639907836914
11,5,16,0,0,38.55395317077637
12,5,4,0,0,24.2002010345459
13,5,8,0,0,8.724689483642578
14,5,8,0,0,8.33749771118164
15,6,16,64,0,17.377138137817383
16,5,16,0,0,29.726505279541016
17,5,8,0,0,30.089616775512695
18,6,32,32,0,25.803565979003906
19,5,8,0,0,21.579742431640625
20,5,16,0,1,28.537273406982422
21,6,8,16,1,46.77176475524902
22,5,32,0,0,48.60353469848633
23,6,8,16,0,23.318052291870117
24,6,32,64,0,20.732641220092773
25,6,4,64,0,15.367507934570312
26,6,8,8,0,25.41184425354004
27,6,8,32,0,12.75491714477539
28,5,4,0,0,17.017841339111328
29,5,8,0,0,14.750242233276367
30,5,4,0,0,4.492998123168945
31,5,8,0,0,6.71839714050293
32,5,16,0,0,14.995336532592773
33,5,4,0,0,9.731292724609375
34,5,8,0,0,14.77813720703125
35,5,4,0,0,4.828691482543945
36,5,4,0,0,5.980491638183594
37,6,4,32,0,15.688657760620117
38,6,4,64,0,34.0878963470459
39,5,32,0,0,25.49147605895996
40,5,32,0,0,25.95996856689453
41,5,8,0,0,25.653600692749023
42,5,8,0,0,8.493900299072266
43,5,16,0,0,10.981321334838867
44,5,32,0,0,21.797657012939453
45,5,32,0,0,25.68674087524414
46,6,32,32,0,29.936790466308594
47,5,4,0,0,12.547492980957031
48,6,16,8,0,13.301372528076172
49,6,32,32,0,14.78886604309082
50,6,8,32,0,24.167537689208984
51,6,4,8,0,14.440298080444336
52,5,8,0,0,7.927894592285156
53,5,32,0,0,16.086101531982422
54,6,32,8,0,26.691198348999023
55,6,32,8,0,14.834403991699219
56,5,16,0,0,9.222030639648438
57,5,32,0,0,16.28708839416504
58,5,32,0,0,20.333528518676758
59,6,32,8,0,17.945051193237305
60,6,4,16,0,26.346683502197266
61,5,32,0,0,24.387598037719727
62,6,4,8,1,25.789499282836914
63,5,8,0,1,33.49876403808594
64,6,8,8,0,33.81180763244629
65,6,32,8,0,38.741111755371094
66,5,32,0,0,16.618967056274414
67,5,8,0,0,15.981435775756836
68,6,8,32,0,17.59648323059082
69,5,8,0,0,25.280237197875977
70,6,16,8,0,29.300212860107422
71,6,32,64,0,24.527549743652344
72,6,8,16,0,15.269994735717773
73,6,4,16,0,13.671159744262695
74,5,16,0,0,9.417057037353516
75,6,16,8,0,18.392562866210938
76,5,8,0,0,6.473302841186523
77,6,8,32,0,14.307975769042969
78,5,8,0,0,11.512994766235352
79,5,4,0,0,6.391286849975586
80,6,16,32,0,14.962196350097656
81,6,32,64,0,17.011165618896484
82,6,16,8,0,26.740074157714844
83,6,32,64,0,13.483524322509766
84,5,8,0,0,18.49532127380371
