query_id,model_id,bs,seq_len,search_times,latency
1,4,32,0,0,86.34591102600098
2,2,32,0,1,77.32081413269043
3,4,16,0,0,74.77474212646484
4,4,8,0,1,44.85273361206055
5,2,4,0,1,50.61626434326172
6,4,8,0,0,46.09227180480957
7,4,4,0,0,5.600214004516602
8,4,4,0,0,8.20016860961914
9,4,8,0,0,5.442619323730469
10,4,16,0,0,9.37199592590332
11,2,4,0,0,30.47657012939453
12,2,32,0,0,26.75771713256836
13,2,16,0,0,35.343170166015625
14,2,4,0,0,42.68383979797363
15,2,8,0,0,42.30332374572754
16,2,8,0,0,25.794506072998047
17,4,16,0,0,9.259462356567383
18,4,16,0,0,36.36908531188965
19,2,8,0,0,44.390201568603516
20,4,32,0,0,44.22116279602051
21,4,16,0,0,40.818214416503906
22,2,8,0,0,53.682804107666016
23,2,16,0,1,79.52070236206055
24,4,8,0,1,81.10642433166504
25,2,4,0,1,89.91408348083496
26,4,16,0,0,40.601253509521484
27,2,32,0,0,29.76369857788086
28,4,16,0,0,8.530616760253906
29,2,4,0,0,25.650501251220703
30,4,16,0,0,26.2448787689209
31,2,16,0,0,37.17637062072754
32,2,16,0,0,55.51028251647949
33,2,4,0,0,55.579185485839844
34,2,8,0,0,71.45357131958008
35,2,4,0,0,65.16122817993164
36,2,8,0,0,54.66771125793457
37,2,16,0,0,75.98114013671875
38,2,4,0,0,90.21449089050293
39,2,8,0,0,113.27052116394043
40,2,4,0,0,72.72076606750488
41,2,4,0,1,83.90951156616211
42,4,4,0,1,84.59138870239258
43,4,8,0,1,89.19668197631836
44,2,4,0,0,83.58120918273926
45,2,32,0,0,93.8410758972168
46,2,32,0,0,94.07687187194824
47,2,8,0,0,112.0612621307373
48,2,8,0,1,112.07056045532227
49,2,16,0,1,104.79521751403809
50,2,32,0,1,120.57733535766602
51,2,32,0,1,126.30295753479004
52,4,32,0,1,142.17615127563477
53,4,4,0,1,127.72035598754883
54,4,16,0,1,132.02571868896484
55,2,8,0,1,110.99767684936523
56,2,32,0,1,121.54078483581543
57,4,16,0,1,109.20882225036621
58,2,32,0,1,98.86431694030762
59,4,4,0,1,90.0113582611084
60,2,16,0,1,68.90463829040527
61,2,32,0,1,75.09779930114746
62,4,32,0,1,96.81439399719238
63,2,32,0,1,88.05131912231445
64,2,4,0,1,108.20937156677246
65,4,32,0,1,124.54366683959961
66,4,4,0,1,107.53250122070312
67,2,16,0,1,71.89631462097168
68,4,32,0,1,78.92322540283203
69,2,4,0,0,88.89412879943848
70,2,32,0,0,104.01082038879395
71,4,8,0,0,41.02444648742676
72,2,4,0,0,43.15471649169922
73,2,8,0,1,43.697357177734375
74,4,8,0,1,56.18405342102051
75,2,32,0,0,58.73894691467285
76,2,32,0,0,71.28024101257324
77,2,8,0,1,95.46136856079102
78,4,8,0,0,58.32386016845703
79,4,4,0,1,72.99637794494629
80,2,16,0,1,43.445587158203125
81,4,4,0,0,40.55929183959961
82,4,32,0,0,13.889074325561523
83,4,8,0,0,5.279541015625
84,2,16,0,0,25.407075881958008
85,2,16,0,0,42.57655143737793
86,4,16,0,1,56.22076988220215
87,2,4,0,1,56.72645568847656
88,2,8,0,1,73.05312156677246
89,4,8,0,1,83.41121673583984
90,4,8,0,1,80.64413070678711
91,2,4,0,1,84.49101448059082
92,4,16,0,1,93.89185905456543
93,4,4,0,1,89.67065811157227
94,4,16,0,1,86.91048622131348
95,2,32,0,1,80.18994331359863
96,4,16,0,1,85.54935455322266
97,2,32,0,0,93.49894523620605
98,2,4,0,1,67.75522232055664
99,2,4,0,1,91.07732772827148
100,4,32,0,1,79.74433898925781
101,4,32,0,1,94.4681167602539
102,2,16,0,0,85.59536933898926
103,2,16,0,0,99.37214851379395
104,2,16,0,0,35.80284118652344
105,2,4,0,0,53.80678176879883
106,4,8,0,0,54.70728874206543
107,2,16,0,0,53.253173828125
108,2,8,0,0,73.577880859375
109,2,32,0,1,84.50770378112793
110,4,8,0,1,107.93828964233398
111,2,32,0,0,108.12830924987793
112,2,32,0,0,44.53754425048828
113,4,16,0,0,35.42375564575195
114,4,8,0,0,16.750335693359375
115,2,16,0,0,39.28494453430176
116,4,8,0,0,43.36810111999512
117,4,8,0,1,72.9670524597168
118,4,32,0,1,68.27354431152344
119,2,4,0,0,56.30993843078613
120,2,4,0,1,63.301801681518555
121,4,32,0,0,60.39285659790039
122,4,8,0,0,64.11004066467285
123,4,32,0,0,37.5523567199707
124,2,4,0,0,40.46320915222168
125,4,8,0,0,28.130292892456055
126,4,32,0,0,14.280080795288086
127,4,32,0,0,14.11890983581543
128,2,4,0,0,32.962799072265625
129,2,16,0,0,40.961265563964844
130,4,32,0,0,28.48958969116211
131,4,16,0,0,27.67038345336914
132,4,32,0,0,14.043807983398438
133,2,8,0,0,39.559125900268555
134,2,16,0,0,63.41838836669922
135,2,32,0,0,91.52650833129883
136,4,4,0,0,59.91029739379883
137,2,16,0,1,71.33865356445312
138,4,32,0,0,40.491580963134766
139,4,4,0,0,42.50168800354004
140,4,4,0,0,32.96017646789551
141,2,8,0,0,32.77397155761719
142,4,16,0,0,37.26053237915039
143,2,32,0,0,47.64437675476074
144,2,32,0,0,73.09722900390625
145,4,16,0,0,54.268836975097656
146,2,32,0,0,42.142391204833984
147,4,4,0,0,3.608226776123047
148,2,32,0,0,30.941486358642578
149,4,8,0,0,62.45827674865723
150,4,4,0,1,63.98892402648926
