model,start,end,bs,model,start,end,bs,median,mean,var
resnet50,2,7,1,resnet50,5,11,1,5762.5,5826.74,296.91798935059495
resnet50,10,16,1,resnet50,3,13,1,9320.0,9460.62,671.8199428418302
resnet50,13,17,1,resnet50,2,13,1,10137.5,10514.56,1309.8955784336397
resnet50,5,9,1,resnet50,10,17,1,6704.5,6883.26,834.3438933677168
resnet50,11,15,1,resnet50,4,15,1,10508.5,10658.53,451.0073936201046
resnet50,8,17,1,resnet50,4,11,1,8682.0,8967.06,1188.3618878102748
resnet50,6,10,1,resnet50,2,11,1,8372.0,8423.91,365.3974027001286
resnet50,5,15,1,resnet50,1,10,1,9481.0,9816.91,1140.2098323992825
resnet50,9,17,1,resnet50,2,16,1,12963.0,13190.92,837.9165791413845
resnet50,12,16,1,resnet50,6,11,1,4961.5,5064.35,656.5730785678011
resnet50,5,15,1,resnet50,2,10,1,9427.0,9436.75,96.20159821957222
resnet50,9,16,1,resnet50,7,17,1,9507.0,9667.27,800.3654272268386
resnet50,7,17,1,resnet50,9,13,1,9524.0,9772.22,893.5169341428286
resnet50,0,17,1,resnet50,12,17,1,14875.5,16658.03,3218.0750844410077
resnet50,11,15,1,resnet50,10,14,1,4245.0,4306.29,543.7633730769295
resnet50,7,11,1,resnet50,13,17,1,4276.5,4436.98,575.4884356787719
resnet50,3,12,1,resnet50,8,17,1,9642.0,9938.4,1061.704073647643
resnet50,5,16,1,resnet50,9,14,1,10282.5,10731.38,1566.7337921931728
resnet50,9,14,1,resnet50,3,7,1,4688.0,4831.69,728.4227988606617
resnet50,1,14,1,resnet50,13,17,1,11770.0,13188.01,2681.9743454962427
resnet50,4,8,1,resnet50,2,8,1,5412.5,5480.42,398.17408705238466
resnet50,6,16,1,resnet50,8,16,1,9382.0,9437.69,274.7702929721479
resnet50,11,17,1,resnet50,12,16,1,5783.5,5825.46,208.64248944066978
resnet50,11,16,1,resnet50,13,17,1,4895.0,5051.52,570.9339100106072
resnet50,13,17,1,resnet50,9,13,1,4059.0,4185.98,605.6521275451776
resnet50,4,16,1,resnet50,5,10,1,11315.0,12090.7,2245.9555494265683
resnet50,8,12,1,resnet50,13,17,1,4122.0,4387.87,1138.1737183312573
resnet50,3,12,1,resnet50,7,13,1,8332.5,8819.63,1532.315859442824
resnet50,9,13,1,resnet50,13,17,1,4053.0,4160.0,495.86617146161524
resnet50,5,14,1,resnet50,13,17,1,8302.0,8341.12,284.5274074671894
resnet50,10,16,1,resnet50,5,15,1,9518.0,9857.23,1035.7282448113501
resnet50,7,12,1,resnet50,7,14,1,6737.0,6854.81,535.569466922826
resnet50,6,16,1,resnet50,8,16,1,10580.0,11680.69,2755.9388915395057
resnet50,0,4,1,resnet50,2,9,1,6562.5,6734.58,724.9332545827926
resnet50,8,13,1,resnet50,11,16,1,4981.0,5165.75,654.9402320059442
resnet50,0,11,1,resnet50,13,17,1,9414.0,9571.38,1051.8605685165692
resnet50,2,7,1,resnet50,6,17,1,10315.0,10567.68,786.5338248289135
resnet50,2,17,1,resnet50,3,15,1,13569.0,13719.95,944.8203678477726
resnet50,3,14,1,resnet50,5,9,1,10167.0,11432.48,2497.6230799702344
resnet50,8,17,1,resnet50,3,12,1,8600.5,8777.48,779.896871131049
resnet50,0,6,1,resnet50,13,17,1,4920.0,5127.25,756.0106530334081
resnet50,4,9,1,resnet50,12,17,1,5652.0,5742.91,583.7467617897337
resnet50,10,17,1,resnet50,10,15,1,7436.5,7452.54,67.12367987528692
resnet50,8,14,1,resnet50,10,16,1,6501.0,6534.7,179.79346484230174
resnet50,8,14,1,resnet50,12,17,1,5799.0,5820.68,75.07141666440032
resnet50,0,7,1,resnet50,1,12,1,11364.0,11554.7,790.3974126981944
resnet50,8,14,1,resnet50,1,12,1,11314.5,11648.71,939.275979624732
resnet50,6,13,1,resnet50,8,13,1,6539.0,6675.15,876.7629711045055
resnet50,0,11,1,resnet50,13,17,1,9426.5,9555.83,816.9756551452435
resnet50,8,15,1,resnet50,3,13,1,10426.5,10524.92,469.3264467297789
resnet50,4,10,1,resnet50,2,15,1,13478.5,13546.07,372.58333980466705
resnet50,2,6,1,resnet50,10,14,1,4304.5,4593.91,928.7960712126209
resnet50,5,14,1,resnet50,4,9,1,8397.0,9122.79,1820.3225829231476
resnet50,12,17,1,resnet50,6,10,1,4891.5,4956.46,261.65692882092765
resnet50,8,17,1,resnet50,9,17,1,8567.5,8606.21,224.09767044750822
resnet50,7,14,1,resnet50,0,7,1,6597.0,6738.28,915.9821404372467
resnet50,10,16,1,resnet50,6,16,1,10598.5,10636.44,241.70379889443194
resnet50,6,15,1,resnet50,8,15,1,8657.0,9852.91,2622.9074596523606
resnet50,2,15,1,resnet50,2,11,1,11999.5,12576.89,1636.6441085037393
resnet50,0,7,1,resnet50,11,15,1,5727.5,5791.31,266.475766065134
resnet50,11,16,1,resnet50,4,8,1,4958.0,5024.57,333.97018594479357
resnet50,6,12,1,resnet50,8,13,1,5737.5,5751.74,84.02566512679326
resnet50,8,12,1,resnet50,11,15,1,4555.5,4657.09,412.2471369215316
resnet50,6,17,1,resnet50,3,8,1,10322.5,11017.87,1927.0162098695484
resnet50,6,12,1,resnet50,0,11,1,9495.0,9954.14,1369.37103094815
resnet50,7,16,1,resnet50,2,10,1,8564.0,8836.06,1157.174332760626
resnet50,5,9,1,resnet50,10,17,1,6651.5,6708.72,332.53812052154257
resnet50,10,15,1,resnet50,6,15,1,8561.5,8598.48,129.22162976839442
resnet50,9,13,1,resnet50,10,16,1,5783.0,5867.67,402.5559105267242
resnet50,0,4,1,resnet50,6,17,1,10306.0,10639.01,1317.8167892009876
resnet50,0,7,1,resnet50,5,13,1,7521.5,7687.27,703.8366977502666
resnet50,8,14,1,resnet50,2,13,1,9987.0,10091.97,469.2855304609338
resnet50,0,12,1,resnet50,10,15,1,10298.0,10353.23,386.4056380282255
resnet50,1,13,1,resnet50,0,16,1,14126.5,14462.43,1272.878252269242
resnet50,10,16,1,resnet50,6,15,1,8654.0,9144.33,1305.970949562049
resnet50,7,11,1,resnet50,2,8,1,5505.0,5634.64,418.5745697005493
resnet50,8,12,1,resnet50,11,15,1,4226.5,4305.24,280.5413737757766
resnet50,5,10,1,resnet50,12,16,1,4884.0,4896.22,65.50016488528865
resnet50,3,13,1,resnet50,11,15,1,9255.5,9296.41,297.85738516948004
resnet50,11,17,1,resnet50,0,10,1,8676.0,8831.31,741.3001105490272
resnet50,3,14,1,resnet50,5,12,1,10148.0,11108.89,2080.2488019225007
resnet50,6,16,1,resnet50,10,16,1,10884.5,11919.9,2837.132067775485
resnet50,9,15,1,resnet50,3,7,1,6821.5,6949.37,490.91069768339736
resnet50,4,12,1,resnet50,4,12,1,9594.0,10074.34,1561.6253085807748
resnet50,3,12,1,resnet50,8,15,1,10645.0,11659.94,2318.69971673781
resnet50,2,7,1,resnet50,12,16,1,5772.0,5944.56,1218.3595965067127
resnet50,8,14,1,resnet50,1,9,1,10393.5,10829.12,2086.322162466765
resnet50,4,10,1,resnet50,13,17,1,8093.5,8823.44,2001.4176841429178
resnet50,2,14,1,resnet50,4,11,1,14619.5,14794.52,2222.9326057260487
resnet50,3,16,1,resnet50,12,16,1,15292.0,15534.45,1659.799447975568
resnet50,5,13,1,resnet50,11,15,1,8578.0,8949.04,1361.0208589143667
resnet50,11,15,1,resnet50,9,13,1,5553.0,6131.85,1613.9363951221872
resnet50,1,8,1,resnet50,13,17,1,8649.0,9379.77,2115.8377908289663
resnet50,2,16,1,resnet50,0,13,1,17571.5,18030.68,2378.9153153485727
resnet50,13,17,1,resnet50,12,17,1,6340.0,6737.29,1169.1117850316966
resnet50,4,17,1,resnet50,6,13,1,13961.5,14315.67,1632.8257718140046
resnet50,2,13,1,resnet50,0,8,1,12655.0,13043.59,1994.2582134467941
resnet50,1,17,1,resnet50,8,12,1,18302.5,18512.44,1737.3156323477895
resnet50,1,12,1,resnet50,8,17,1,12327.5,12618.34,1410.3811131747334
resnet50,8,16,1,resnet50,0,11,1,10690.0,11053.79,1436.6691915329707
resnet50,8,16,1,resnet50,7,12,1,8783.0,9189.41,1042.3988689076748
resnet50,5,14,1,resnet50,7,11,1,9358.0,9610.39,959.2713786515263
resnet50,4,12,1,resnet50,6,15,1,9883.5,10033.89,887.8776367833578
resnet50,3,15,1,resnet50,6,15,1,12647.5,12970.59,1134.3295032308733
resnet50,13,17,1,resnet50,3,16,1,13881.5,14002.58,1446.020084092887
resnet50,12,16,1,resnet50,10,14,1,4595.5,4768.86,822.0077982598461
resnet50,0,14,1,resnet50,1,9,1,14420.5,14820.18,1565.208665833409
resnet50,3,13,1,resnet50,10,17,1,11196.5,11226.78,667.8611020264618
resnet50,10,14,1,resnet50,10,14,1,5299.5,5148.3,501.20952704432904
resnet50,2,11,1,resnet50,12,17,1,9396.5,9452.37,826.0888893454505
resnet50,13,17,1,resnet50,13,17,1,4748.0,4806.61,423.97676575491727
resnet50,8,17,1,resnet50,13,17,1,9508.0,10095.44,1694.1759195549917
resnet50,7,13,1,resnet50,0,14,1,12666.0,12712.51,730.190543556954
resnet50,10,17,1,resnet50,11,16,1,7683.0,7805.4,658.6070300262517
resnet50,7,16,1,resnet50,6,13,1,9651.5,9892.26,806.7437836141038
resnet50,1,17,1,resnet50,8,13,1,16272.5,16033.5,1328.3544820566533
resnet50,0,15,1,resnet50,7,13,1,13400.0,13426.04,501.19975897839373
resnet50,10,15,1,resnet50,10,15,1,5587.0,5866.87,686.8382146473797
resnet50,3,15,1,resnet50,10,17,1,12611.0,12922.85,749.0581602919763
resnet50,11,16,1,resnet50,8,12,1,5557.0,5710.79,670.0032133505033
resnet50,4,13,1,resnet50,0,13,1,12555.0,12766.49,1706.8571381050026
resnet50,9,17,1,resnet50,10,16,1,7529.0,7845.55,1218.6545890858492
resnet50,2,16,1,resnet50,11,15,1,13202.0,13167.74,443.0475058049645
resnet50,5,13,1,resnet50,7,13,1,7588.0,7733.28,600.9512805544223
resnet50,0,9,1,resnet50,9,13,1,7700.0,7754.41,263.949620003515
resnet50,1,17,1,resnet50,1,5,1,14562.0,14696.37,496.31678704230825
resnet50,6,14,1,resnet50,0,13,1,12671.5,12807.43,752.1329304717353
resnet50,8,16,1,resnet50,8,17,1,9662.5,10031.89,1260.5865055203471
resnet50,11,15,1,resnet50,3,9,1,6541.5,6587.72,267.648317013203
resnet50,7,12,1,resnet50,12,17,1,5549.0,5722.82,653.3753343982308
resnet50,4,16,1,resnet50,2,16,1,12980.5,14028.38,2046.7992807307708
resnet50,6,12,1,resnet50,12,17,1,5921.5,6145.87,955.1506127831359
resnet50,9,14,1,resnet50,9,17,1,7653.5,7765.22,926.9493684123206
resnet50,9,17,1,resnet50,5,10,1,7532.5,7807.7,673.1468264799294
resnet50,4,14,1,resnet50,10,17,1,9363.0,9636.66,900.4174722871608
resnet50,2,15,1,resnet50,9,17,1,12059.0,12537.55,1014.8944415553767
resnet50,9,17,1,resnet50,13,17,1,7530.0,7612.29,218.26563151352985
resnet50,0,11,1,resnet50,4,16,1,11517.5,12175.66,1632.2311737005882
resnet50,9,13,1,resnet50,9,13,1,3979.5,4295.8,1044.4998898994677
resnet50,13,17,1,resnet50,7,16,1,9743.5,9989.53,986.0856804051057
resnet50,6,10,1,resnet50,11,15,1,4857.5,5059.93,733.4923347247741
resnet50,10,15,1,resnet50,6,10,1,5615.0,5892.98,852.9093149919281
resnet50,1,6,1,resnet50,8,14,1,6520.0,6638.53,695.8473461183853
resnet50,0,10,1,resnet50,10,14,1,8559.0,8684.75,374.20204101527827
resnet50,12,16,1,resnet50,4,10,1,6624.5,6858.96,1076.3114504640373
resnet50,2,13,1,resnet50,12,17,1,11647.0,11684.26,333.95004476717776
resnet50,7,16,1,resnet50,2,9,1,10683.5,11498.51,1983.3287145352379
resnet50,3,9,1,resnet50,7,16,1,10461.0,10752.45,999.4170438310525
resnet50,0,4,1,resnet50,1,14,1,12360.5,13220.25,1825.6261466959768
resnet50,4,9,1,resnet50,8,13,1,5104.5,5608.95,1231.0859789226745
resnet50,3,16,1,resnet50,5,10,1,12082.0,12270.43,571.1526635672813
resnet50,6,14,1,resnet50,4,14,1,9496.0,9943.56,1484.6553897790557
resnet50,12,16,1,resnet50,11,17,1,5855.0,5980.82,538.7967776444102
resnet50,4,13,1,resnet50,9,15,1,9484.5,9579.68,550.9597059676868
resnet50,13,17,1,resnet50,7,16,1,8574.0,8672.85,392.55785242432745
resnet50,11,17,1,resnet50,1,12,1,10106.0,10288.21,680.4414639776151
resnet50,5,13,1,resnet50,0,11,1,9556.0,9980.2,1241.5412196137509
resnet50,7,14,1,resnet50,5,13,1,7497.0,7807.53,904.1997396040324
resnet50,4,15,1,resnet50,12,17,1,11693.0,11832.44,646.3800324886282
resnet50,12,16,1,resnet50,7,12,1,4978.0,5145.72,662.9081245542251
resnet50,13,17,1,resnet50,11,16,1,4874.5,4945.84,315.0015784087438
resnet50,4,16,1,resnet50,6,17,1,11695.0,12778.24,2397.524148449813
resnet50,0,10,1,resnet50,10,15,1,8536.0,8760.8,766.4707691751852
resnet50,12,16,1,resnet50,2,13,1,10162.0,10853.31,1536.7042441211647
resnet50,13,17,1,resnet50,0,9,1,7761.0,7902.78,538.3495440696499
resnet50,10,17,1,resnet50,1,15,1,12956.5,13176.8,752.717370598022
resnet50,9,14,1,resnet50,12,16,1,5240.5,5387.09,622.2996881728288
resnet50,4,16,1,resnet50,1,17,1,14665.0,15132.79,1438.0198072001651
resnet50,0,16,1,resnet50,7,16,1,15660.5,15810.38,581.638062372125
resnet50,0,13,1,resnet50,12,16,1,12524.0,12613.46,430.30452983904314
resnet50,6,16,1,resnet50,3,10,1,10595.5,10555.62,1310.347799479207
resnet50,8,14,1,resnet50,1,5,1,5630.5,5686.75,330.3488572706132
resnet50,5,17,1,resnet50,10,14,1,10948.5,11006.28,350.05094143567163
resnet50,13,17,1,resnet50,1,10,1,8198.0,8386.77,1069.7176903744278
resnet50,1,9,1,resnet50,12,16,1,7368.5,7550.28,1107.4139522328585
resnet50,0,14,1,resnet50,13,17,1,11993.0,12137.7,600.602355972735
resnet50,11,15,1,resnet50,5,11,1,6455.0,6454.33,923.2060447700719
resnet50,3,14,1,resnet50,5,9,1,10122.0,10168.46,278.7691668746743
resnet50,3,11,1,resnet50,8,13,1,7581.5,7677.84,360.50361218717353
resnet50,3,17,1,resnet50,5,14,1,13202.0,13336.82,532.4331578705443
resnet50,10,14,1,resnet50,10,14,1,4293.5,4376.85,387.46567267307694
resnet50,10,17,1,resnet50,13,17,1,6683.0,6769.24,325.99374595228045
resnet50,6,14,1,resnet50,2,8,1,7496.0,7639.74,530.4694076004761
resnet50,8,13,1,resnet50,10,17,1,7457.0,7530.35,318.56852873439965
resnet50,4,12,1,resnet50,9,15,1,7692.5,7836.12,584.0313566924297
resnet50,7,17,1,resnet50,7,15,1,9499.0,9814.67,1146.1238681311893
resnet50,3,14,1,resnet50,13,17,1,10141.0,10180.62,368.313718995098
resnet50,3,14,1,resnet50,4,11,1,10126.5,10453.44,1022.7001449105206
resnet50,6,14,1,resnet50,2,12,1,9305.5,9718.06,1429.8144902049357
resnet50,13,17,1,resnet50,11,15,1,4479.0,4601.01,1158.397759795831
resnet50,3,11,1,resnet50,3,10,1,7494.0,7844.4,1165.2105818263067
resnet50,13,17,1,resnet50,12,16,1,4466.5,4613.79,784.5478098242324
resnet50,13,17,1,resnet50,2,15,1,13450.0,13608.5,1129.6041297729041
resnet50,5,12,1,resnet50,13,17,1,6977.0,7093.78,932.4120932291687
resnet50,9,15,1,resnet50,11,16,1,5847.0,6229.39,1035.4153842299233
resnet50,13,17,1,resnet50,0,12,1,10771.0,10907.69,867.048564902797
resnet50,3,16,1,resnet50,8,14,1,12581.5,12641.55,743.9416828623062
resnet50,0,17,1,resnet50,13,17,1,16537.0,16290.96,1089.9333458519377
