model,start,end,bs,model,start,end,bs,median,mean,var
inception_v3,2,11,1,inception_v3,8,13,1,23936.5,25252.09,5039.123249326216
inception_v3,9,13,1,inception_v3,4,11,1,16550.0,17156.88,1273.2492079714796
inception_v3,5,9,1,inception_v3,5,11,1,14560.0,15349.04,1543.7416423741374
inception_v3,2,8,1,inception_v3,8,12,1,13128.5,13925.38,1785.2437580341793
inception_v3,4,11,1,inception_v3,0,11,1,21710.5,22442.66,1751.5378912258793
inception_v3,1,7,1,inception_v3,6,12,1,15876.0,16259.52,1363.1090673896936
inception_v3,8,12,1,inception_v3,6,10,1,11666.5,12614.58,2106.356846215759
inception_v3,4,13,1,inception_v3,5,12,1,24425.5,24871.09,1092.6013737406702
inception_v3,6,12,1,inception_v3,1,5,1,17743.0,18118.03,1043.3422780181008
