model_id,bs,seq_len,latency
3.0,8.0,0.0,33.86950492858887
1.0,16.0,0.0,42.113304138183594
3.0,4.0,0.0,66.97845458984375
1.0,1.0,0.0,85.19864082336426
3,2,0,-1
3,16,0,-1
1.0,1.0,0.0,33.68854522705078
3.0,1.0,0.0,57.28721618652344
1.0,8.0,0.0,66.01071357727051
3,16,0,-1
3.0,4.0,0.0,28.287410736083984
1.0,16.0,0.0,30.199289321899414
1.0,8.0,0.0,27.541637420654297
1.0,4.0,0.0,54.39400672912598
1.0,1.0,0.0,65.84858894348145
1.0,2.0,0.0,69.60248947143555
1.0,2.0,0.0,51.993608474731445
3.0,4.0,0.0,52.3378849029541
3.0,16.0,0.0,81.03203773498535
1.0,16.0,0.0,50.25982856750488
3,16,0,-1
3,16,0,-1
3.0,16.0,0.0,25.511741638183594
3.0,2.0,0.0,38.76209259033203
1.0,4.0,0.0,58.20441246032715
1.0,1.0,0.0,68.0093765258789
3,2,0,-1
3,2,0,-1
3.0,16.0,0.0,44.53897476196289
3.0,2.0,0.0,40.32611846923828
1.0,16.0,0.0,55.45353889465332
3.0,8.0,0.0,42.463064193725586
3.0,4.0,0.0,58.24685096740723
1.0,1.0,0.0,72.99947738647461
1.0,4.0,0.0,76.82347297668457
3,4,0,-1
1,4,0,-1
1.0,1.0,0.0,77.41284370422363
1,2,0,-1
1.0,16.0,0.0,65.31739234924316
1.0,2.0,0.0,63.45319747924805
1,4,0,-1
1.0,1.0,0.0,83.75334739685059
1,2,0,-1
1.0,1.0,0.0,48.54726791381836
1.0,16.0,0.0,62.142133712768555
3.0,1.0,0.0,48.13838005065918
1.0,1.0,0.0,119.36640739440918
1,4,0,-1
3,1,0,-1
1.0,2.0,0.0,59.044837951660156
3,4,0,-1
1.0,2.0,0.0,65.41895866394043
3,16,0,-1
3.0,8.0,0.0,36.3616943359375
1.0,4.0,0.0,95.15881538391113
3.0,1.0,0.0,79.06484603881836
1,8,0,-1
1,8,0,-1
3,4,0,-1
3.0,4.0,0.0,32.053232192993164
1.0,2.0,0.0,111.68456077575684
3.0,1.0,0.0,62.95371055603027
1,8,0,-1
3.0,16.0,0.0,31.458616256713867
1,8,0,-1
3.0,16.0,0.0,35.71486473083496
1.0,4.0,0.0,109.64226722717285
1,8,0,-1
3,1,0,-1
1.0,4.0,0.0,56.448936462402344
1.0,8.0,0.0,70.3425407409668
3.0,8.0,0.0,48.90704154968262
1.0,8.0,0.0,120.42760848999023
1,8,0,-1
1.0,1.0,0.0,68.97616386413574
1.0,8.0,0.0,83.91571044921875
3.0,2.0,0.0,33.94675254821777
1.0,1.0,0.0,63.74621391296387
1.0,16.0,0.0,69.84090805053711
1,4,0,-1
1.0,8.0,0.0,54.177045822143555
3.0,2.0,0.0,46.604156494140625
1.0,8.0,0.0,118.76344680786133
1,2,0,-1
3,1,0,-1
3.0,16.0,0.0,59.61751937866211
1.0,4.0,0.0,94.26689147949219
1.0,16.0,0.0,58.68196487426758
3.0,8.0,0.0,49.86000061035156
3.0,16.0,0.0,51.22637748718262
1.0,16.0,0.0,68.46785545349121
1.0,16.0,0.0,79.01597023010254
3,2,0,-1
1,2,0,-1
3,4,0,-1
1,4,0,-1
3.0,16.0,0.0,28.57661247253418
1.0,8.0,0.0,48.19345474243164
1.0,4.0,0.0,67.30937957763672
1.0,1.0,0.0,56.58388137817383
3.0,4.0,0.0,49.46279525756836
3.0,1.0,0.0,65.11592864990234
1.0,8.0,0.0,72.8151798248291
1.0,16.0,0.0,82.52835273742676
3,4,0,-1
3,4,0,-1
3.0,1.0,0.0,68.32742691040039
1.0,2.0,0.0,70.20759582519531
3.0,8.0,0.0,53.59315872192383
1.0,1.0,0.0,98.4048843383789
1,16,0,-1
1,4,0,-1
1,4,0,-1
1.0,4.0,0.0,29.372453689575195
3.0,2.0,0.0,48.22683334350586
1.0,1.0,0.0,80.31368255615234
3.0,2.0,0.0,45.12476921081543
1.0,4.0,0.0,123.72207641601562
1,2,0,-1
1,8,0,-1
1,8,0,-1
1.0,8.0,0.0,33.95414352416992
3.0,4.0,0.0,50.52495002746582
3.0,2.0,0.0,54.24356460571289
1.0,4.0,0.0,33.365488052368164
3.0,2.0,0.0,67.10100173950195
1.0,16.0,0.0,67.9616928100586
3,2,0,-1
1.0,2.0,0.0,76.3862133026123
3,8,0,-1
1,8,0,-1
3,2,0,-1
3.0,16.0,0.0,53.7724494934082
3.0,16.0,0.0,28.628110885620117
1.0,16.0,0.0,29.482364654541016
1.0,2.0,0.0,39.053916931152344
3.0,16.0,0.0,37.71233558654785
3.0,8.0,0.0,45.60708999633789
3.0,2.0,0.0,35.95471382141113
1.0,1.0,0.0,57.9829216003418
3.0,8.0,0.0,65.92702865600586
1.0,16.0,0.0,108.12592506408691
1.0,2.0,0.0,59.454917907714844
3,4,0,-1
1.0,4.0,0.0,87.14890480041504
3,8,0,-1
3.0,16.0,0.0,53.3292293548584
1,8,0,-1
3.0,16.0,0.0,50.81057548522949
1.0,2.0,0.0,107.59234428405762
1,2,0,-1
3,1,0,-1
3.0,8.0,0.0,58.966875076293945
1.0,16.0,0.0,108.62946510314941
3.0,4.0,0.0,70.13058662414551
1,1,0,-1
1,16,0,-1
1.0,16.0,0.0,83.10532569885254
3.0,2.0,0.0,42.119503021240234
3.0,1.0,0.0,36.626577377319336
3.0,2.0,0.0,29.746055603027344
1.0,8.0,0.0,65.2155876159668
3.0,1.0,0.0,86.81178092956543
1.0,1.0,0.0,111.9379997253418
1.0,16.0,0.0,91.21203422546387
3,1,0,-1
1,16,0,-1
3,1,0,-1
1.0,1.0,0.0,35.562753677368164
3,1,0,-1
3.0,8.0,0.0,68.47071647644043
3.0,8.0,0.0,64.77141380310059
1.0,4.0,0.0,89.03837203979492
1,1,0,-1
3,1,0,-1
1.0,1.0,0.0,90.21925926208496
3,1,0,-1
3.0,16.0,0.0,49.89886283874512
1.0,2.0,0.0,112.16878890991211
3.0,4.0,0.0,44.96884346008301
1,4,0,-1
3.0,2.0,0.0,67.9924488067627
1,2,0,-1
3,4,0,-1
3.0,16.0,0.0,79.45680618286133
3.0,1.0,0.0,50.09889602661133
1.0,4.0,0.0,74.40471649169922
3.0,1.0,0.0,40.819406509399414
1.0,2.0,0.0,119.0943717956543
3.0,8.0,0.0,45.891761779785156
