model_id,bs,seq_len,latency
6.0,8.0,8.0,34.897565841674805
6.0,8.0,64.0,29.170989990234375
6.0,4.0,16.0,23.180484771728516
1.0,1.0,0.0,48.93922805786133
6.0,16.0,16.0,65.8411979675293
6.0,1.0,32.0,20.309925079345703
6.0,4.0,64.0,35.62569618225098
6.0,2.0,64.0,37.07456588745117
6.0,4.0,8.0,36.62514686584473
1.0,8.0,0.0,33.00356864929199
1.0,4.0,0.0,74.39517974853516
1.0,1.0,0.0,92.71001815795898
1,2,0,-1
1.0,2.0,0.0,46.61822319030762
6.0,4.0,64.0,40.0545597076416
1.0,4.0,0.0,75.73127746582031
1,16,0,-1
1.0,16.0,0.0,83.21166038513184
6.0,16.0,64.0,37.71471977233887
6.0,4.0,16.0,45.92180252075195
1.0,1.0,0.0,61.97047233581543
6.0,1.0,16.0,46.3104248046875
1.0,1.0,0.0,62.82162666320801
6.0,16.0,32.0,29.314756393432617
1.0,16.0,0.0,33.60557556152344
6.0,8.0,64.0,20.663022994995117
6.0,16.0,8.0,26.123046875
6.0,4.0,16.0,45.7611083984375
1.0,4.0,0.0,57.229042053222656
1.0,4.0,0.0,93.43409538269043
1,1,0,-1
1,2,0,-1
1.0,16.0,0.0,66.11394882202148
1.0,2.0,0.0,63.788652420043945
1,4,0,-1
1.0,1.0,0.0,85.65950393676758
1,2,0,-1
1.0,1.0,0.0,63.80319595336914
1.0,16.0,0.0,79.58769798278809
6.0,1.0,64.0,50.35662651062012
1,1,0,-1
1.0,4.0,0.0,85.13116836547852
1,8,0,-1
1.0,8.0,0.0,81.96330070495605
1,2,0,-1
1.0,2.0,0.0,84.5494270324707
6.0,8.0,32.0,43.48349571228027
1.0,4.0,0.0,96.53210639953613
6.0,4.0,8.0,48.384904861450195
1,8,0,-1
6.0,8.0,32.0,37.49656677246094
1,8,0,-1
6.0,16.0,16.0,54.796695709228516
1,1,0,-1
6.0,8.0,8.0,49.84545707702637
1.0,4.0,0.0,66.02334976196289
6.0,16.0,64.0,58.69626998901367
1.0,8.0,0.0,103.15823554992676
1,16,0,-1
6,1,16,-1
6.0,2.0,64.0,63.69948387145996
1.0,4.0,0.0,52.44016647338867
6,16,8,-1
6.0,8.0,16.0,60.10723114013672
1.0,2.0,0.0,86.54022216796875
6.0,1.0,8.0,67.37112998962402
1.0,8.0,0.0,106.10628128051758
6.0,2.0,32.0,27.01544761657715
1,16,0,-1
6.0,4.0,8.0,48.00677299499512
1,4,0,-1
6.0,8.0,64.0,54.01110649108887
1,8,0,-1
6.0,2.0,16.0,49.15261268615723
1,8,0,-1
6.0,1.0,16.0,28.842687606811523
1,2,0,-1
6.0,4.0,8.0,25.868654251098633
1,2,0,-1
1.0,4.0,0.0,65.1254653930664
6.0,16.0,16.0,49.99232292175293
1.0,2.0,0.0,88.48762512207031
1.0,2.0,0.0,70.99795341491699
6,2,8,-1
1,8,0,-1
6,16,8,-1
1.0,1.0,0.0,79.81038093566895
6,4,32,-1
1,1,0,-1
6,16,64,-1
6,4,8,-1
6,8,64,-1
6.0,8.0,32.0,71.65956497192383
1.0,4.0,0.0,55.95850944519043
6,16,16,-1
6.0,2.0,32.0,79.56600189208984
1.0,1.0,0.0,100.5549430847168
1,1,0,-1
6,2,8,-1
1.0,4.0,0.0,72.4022388458252
6,2,8,-1
6.0,8.0,64.0,77.12578773498535
1,16,0,-1
1.0,4.0,0.0,65.2306079864502
6,4,64,-1
1.0,16.0,0.0,87.2187614440918
6,2,16,-1
1.0,1.0,0.0,59.418439865112305
6,2,32,-1
1.0,1.0,0.0,73.38666915893555
6,8,8,-1
1,8,0,-1
6,8,32,-1
6.0,16.0,8.0,63.10153007507324
1.0,16.0,0.0,86.4565372467041
6.0,16.0,64.0,55.67193031311035
1,2,0,-1
6.0,8.0,16.0,64.05162811279297
1.0,1.0,0.0,64.58139419555664
6.0,8.0,32.0,56.348323822021484
1.0,16.0,0.0,96.41242027282715
