model,bs,seq_len,latency
resnet101,16,0,21154
resnet101,16,0,31583
resnet101,16,0,32447
resnet101,16,0,32732
resnet101,16,0,29899
resnet101,16,0,28557
resnet101,16,0,28599
resnet101,16,0,28758
resnet101,16,0,28372
resnet101,16,0,27503
resnet101,16,0,27133
resnet101,16,0,25803
resnet101,16,0,23116
resnet101,16,0,21675
resnet101,16,0,28551
resnet101,16,0,27517
resnet101,16,0,24798
resnet101,16,0,29638
resnet101,16,0,28143
resnet101,16,0,25890
resnet101,16,0,27923
resnet101,16,0,21598
resnet101,16,0,30596
resnet101,16,0,31515
resnet101,16,0,27317
resnet101,16,0,31424
resnet101,16,0,24412
resnet101,16,0,21098
resnet101,16,0,25087
resnet101,16,0,31036
resnet101,16,0,31327
resnet101,16,0,32956
resnet101,16,0,30592
resnet101,16,0,32250
resnet101,16,0,33504
resnet101,16,0,34253
resnet101,16,0,29154
resnet101,16,0,32699
resnet101,16,0,32799
resnet101,16,0,31659
resnet101,16,0,24792
resnet101,16,0,35785
resnet101,16,0,27038
resnet101,16,0,35985
resnet101,16,0,33215
resnet101,16,0,25109
resnet101,16,0,29163
resnet101,16,0,26541
resnet101,16,0,30715
resnet101,16,0,29165
resnet101,16,0,31452
resnet101,16,0,32098
resnet101,16,0,27243
resnet101,16,0,33446
resnet101,16,0,25948
resnet101,16,0,28054
resnet101,16,0,27184
resnet101,16,0,24305
resnet101,16,0,31614
resnet101,16,0,28269
resnet101,16,0,26920
resnet101,16,0,30039
resnet101,16,0,32129
resnet101,16,0,24736
resnet101,16,0,32481
resnet101,16,0,33634
resnet101,16,0,33405
resnet101,16,0,35337
resnet101,16,0,26402
resnet101,16,0,31177
resnet101,16,0,24754
resnet101,16,0,34750
resnet101,16,0,33795
resnet101,16,0,29290
resnet101,16,0,27864
resnet101,16,0,31662
resnet101,16,0,31922
resnet101,16,0,31367
resnet101,16,0,30998
resnet101,16,0,29697
resnet101,16,0,26556
resnet101,16,0,24333
resnet101,16,0,30107
resnet101,16,0,32699
resnet101,16,0,28437
resnet101,16,0,27828
resnet101,16,0,31732
resnet101,16,0,27977
resnet101,16,0,26568
resnet101,16,0,27716
resnet101,16,0,25076
resnet101,16,0,27722
resnet101,16,0,24703
resnet101,16,0,29550
resnet101,16,0,23313
resnet101,16,0,23355
resnet101,16,0,27916
resnet101,16,0,24179
resnet101,16,0,31988
resnet101,16,0,32221
resnet101,16,0,33007
resnet101,16,0,25409
resnet101,16,0,34434
resnet101,16,0,32897
resnet101,16,0,29573
resnet101,16,0,31925
resnet101,16,0,32536
resnet101,16,0,32183
resnet101,16,0,26900
resnet101,16,0,32383
resnet101,16,0,32399
resnet101,16,0,36702
resnet101,16,0,32915
resnet101,16,0,32845
resnet101,16,0,31795
resnet101,16,0,32391
resnet101,16,0,30221
resnet101,16,0,36745
resnet101,16,0,26508
resnet101,16,0,24967
resnet101,16,0,24510
resnet101,16,0,30976
resnet101,16,0,26173
resnet101,16,0,30583
resnet101,16,0,31932
resnet101,16,0,32872
resnet101,16,0,27057
resnet101,16,0,31340
resnet101,16,0,25367
resnet101,16,0,23596
resnet101,16,0,23251
resnet101,16,0,27607
resnet101,16,0,29713
resnet101,16,0,35560
resnet101,16,0,27244
resnet101,16,0,23959
resnet101,16,0,30088
resnet101,16,0,28596
resnet101,16,0,32457
resnet101,16,0,32893
resnet101,16,0,33182
resnet101,16,0,24793
resnet101,16,0,30169
resnet101,16,0,26572
resnet101,16,0,28064
resnet101,16,0,23278
resnet101,16,0,25547
resnet101,16,0,28024
resnet101,16,0,26462
resnet101,16,0,23667
resnet101,16,0,29682
resnet101,16,0,23267
resnet101,16,0,21831
resnet101,16,0,31431
resnet101,16,0,27717
resnet101,16,0,31226
resnet101,16,0,29486
resnet101,16,0,29522
resnet101,16,0,31054
resnet101,16,0,28612
resnet101,16,0,32073
resnet101,16,0,24691
resnet101,16,0,30386
resnet101,16,0,24053
resnet101,16,0,35440
resnet101,16,0,31594
resnet101,16,0,28111
resnet101,16,0,26573
resnet101,16,0,27941
resnet101,16,0,25240
resnet101,16,0,28294
resnet101,16,0,31313
resnet101,16,0,28994
resnet101,16,0,31612
resnet101,16,0,34996
resnet101,16,0,26737
resnet101,16,0,24028
resnet101,16,0,30832
resnet101,16,0,29308
resnet101,16,0,32063
resnet101,16,0,23961
resnet101,16,0,21926
resnet101,16,0,28829
resnet101,16,0,28820
resnet101,16,0,31171
resnet101,16,0,28336
resnet101,16,0,31296
resnet101,16,0,32487
resnet101,16,0,33627
resnet101,16,0,33507
resnet101,16,0,32998
resnet101,16,0,29803
resnet101,16,0,29902
resnet101,16,0,32744
resnet101,16,0,32654
