model,bs,seq_len,latency
resnet101,16,0,24845
resnet101,16,0,27173
resnet101,16,0,21772
resnet101,16,0,24918
resnet101,16,0,22313
resnet101,16,0,22810
resnet101,16,0,21813
resnet101,16,0,26475
resnet101,16,0,27233
resnet101,16,0,26656
resnet101,16,0,27360
resnet101,16,0,26498
resnet101,16,0,22241
resnet101,16,0,26472
resnet101,16,0,21632
resnet101,16,0,25158
resnet101,16,0,27134
resnet101,16,0,27329
resnet101,16,0,21787
resnet101,16,0,25394
resnet101,16,0,22446
resnet101,16,0,21794
resnet101,16,0,25119
resnet101,16,0,26837
resnet101,16,0,22441
resnet101,16,0,21889
resnet101,16,0,21876
resnet101,16,0,21792
resnet101,16,0,23047
resnet101,16,0,26956
resnet101,16,0,26175
resnet101,16,0,25860
resnet101,16,0,24772
resnet101,16,0,21830
resnet101,16,0,22474
resnet101,16,0,31749
resnet101,16,0,31867
resnet101,16,0,27862
resnet101,16,0,22137
resnet101,16,0,22101
resnet101,16,0,25200
resnet101,16,0,27675
resnet101,16,0,27338
resnet101,16,0,27318
resnet101,16,0,27263
resnet101,16,0,21648
resnet101,16,0,21878
resnet101,16,0,23605
resnet101,16,0,24206
resnet101,16,0,21761
resnet101,16,0,21756
resnet101,16,0,25832
resnet101,16,0,26833
resnet101,16,0,22667
resnet101,16,0,21709
resnet101,16,0,25460
resnet101,16,0,21911
resnet101,16,0,22429
resnet101,16,0,23741
resnet101,16,0,22397
resnet101,16,0,22351
resnet101,16,0,22396
resnet101,16,0,21783
resnet101,16,0,26405
resnet101,16,0,21803
resnet101,16,0,22016
resnet101,16,0,25482
resnet101,16,0,27646
resnet101,16,0,21714
resnet101,16,0,22168
resnet101,16,0,25462
resnet101,16,0,26908
resnet101,16,0,22482
resnet101,16,0,24487
resnet101,16,0,22474
resnet101,16,0,22866
resnet101,16,0,25396
resnet101,16,0,21774
resnet101,16,0,26258
resnet101,16,0,22278
resnet101,16,0,26776
resnet101,16,0,21828
resnet101,16,0,26903
resnet101,16,0,27593
resnet101,16,0,22299
resnet101,16,0,30839
resnet101,16,0,31996
resnet101,16,0,29778
resnet101,16,0,28242
resnet101,16,0,32326
resnet101,16,0,27853
resnet101,16,0,25225
resnet101,16,0,29851
resnet101,16,0,25115
resnet101,16,0,22499
resnet101,16,0,22244
resnet101,16,0,27157
resnet101,16,0,27157
resnet101,16,0,32792
resnet101,16,0,27578
resnet101,16,0,28537
resnet101,16,0,23296
resnet101,16,0,23599
resnet101,16,0,41620
resnet101,16,0,28998
resnet101,16,0,25005
resnet101,16,0,32958
resnet101,16,0,25549
resnet101,16,0,23960
resnet101,16,0,27027
resnet101,16,0,25703
resnet101,16,0,27101
resnet101,16,0,26131
resnet101,16,0,23999
resnet101,16,0,24409
resnet101,16,0,26780
resnet101,16,0,26508
resnet101,16,0,26101
