model,bs,seq_len,latency
resnet101,16,0,28649
resnet101,16,0,28813
resnet101,16,0,27175
resnet101,16,0,22602
resnet101,16,0,22715
resnet101,16,0,22581
resnet101,16,0,24639
resnet101,16,0,28147
resnet101,16,0,22530
resnet101,16,0,24560
resnet101,16,0,35200
resnet101,16,0,22974
resnet101,16,0,26689
resnet101,16,0,24941
resnet101,16,0,24977
resnet101,16,0,24528
resnet101,16,0,27798
resnet101,16,0,25851
resnet101,16,0,27081
resnet101,16,0,24881
resnet101,16,0,27255
resnet101,16,0,23151
resnet101,16,0,27934
resnet101,16,0,28537
resnet101,16,0,26601
resnet101,16,0,23327
resnet101,16,0,27824
resnet101,16,0,34055
resnet101,16,0,28411
resnet101,16,0,27823
resnet101,16,0,31417
resnet101,16,0,26275
resnet101,16,0,24699
resnet101,16,0,28272
resnet101,16,0,34843
resnet101,16,0,34825
resnet101,16,0,28781
resnet101,16,0,32987
resnet101,16,0,30025
resnet101,16,0,29120
resnet101,16,0,24721
resnet101,16,0,32606
resnet101,16,0,28709
resnet101,16,0,30194
resnet101,16,0,22696
resnet101,16,0,25951
resnet101,16,0,27808
resnet101,16,0,24988
resnet101,16,0,23666
resnet101,16,0,26095
resnet101,16,0,28348
resnet101,16,0,23798
resnet101,16,0,35237
resnet101,16,0,26408
resnet101,16,0,24542
resnet101,16,0,23758
resnet101,16,0,30713
resnet101,16,0,27885
resnet101,16,0,24901
resnet101,16,0,25476
resnet101,16,0,27140
resnet101,16,0,23077
resnet101,16,0,22710
resnet101,16,0,23299
resnet101,16,0,23828
resnet101,16,0,24951
resnet101,16,0,28210
resnet101,16,0,23493
resnet101,16,0,25562
resnet101,16,0,28358
resnet101,16,0,22579
resnet101,16,0,28337
resnet101,16,0,23849
resnet101,16,0,28592
resnet101,16,0,22600
resnet101,16,0,23304
resnet101,16,0,22822
resnet101,16,0,25983
resnet101,16,0,23938
resnet101,16,0,22517
resnet101,16,0,22647
resnet101,16,0,25062
resnet101,16,0,28369
resnet101,16,0,33559
resnet101,16,0,27078
resnet101,16,0,28554
resnet101,16,0,24798
resnet101,16,0,25168
resnet101,16,0,24997
resnet101,16,0,25126
resnet101,16,0,27628
resnet101,16,0,24639
resnet101,16,0,24270
resnet101,16,0,24676
resnet101,16,0,25342
resnet101,16,0,27981
resnet101,16,0,28459
resnet101,16,0,29262
resnet101,16,0,26883
resnet101,16,0,23461
resnet101,16,0,23420
resnet101,16,0,24659
resnet101,16,0,26096
resnet101,16,0,31390
resnet101,16,0,29690
resnet101,16,0,26427
resnet101,16,0,28142
resnet101,16,0,23527
resnet101,16,0,23348
resnet101,16,0,24504
resnet101,16,0,23198
resnet101,16,0,24854
resnet101,16,0,24246
resnet101,16,0,25156
resnet101,16,0,28687
resnet101,16,0,23868
resnet101,16,0,25514
resnet101,16,0,27108
resnet101,16,0,24731
resnet101,16,0,28298
resnet101,16,0,28280
resnet101,16,0,27285
resnet101,16,0,28045
resnet101,16,0,24188
resnet101,16,0,25772
resnet101,16,0,24342
resnet101,16,0,26444
resnet101,16,0,26368
resnet101,16,0,24499
resnet101,16,0,24518
resnet101,16,0,25530
resnet101,16,0,25164
resnet101,16,0,25122
resnet101,16,0,25546
resnet101,16,0,26515
resnet101,16,0,26600
resnet101,16,0,25734
resnet101,16,0,24905
resnet101,16,0,23778
resnet101,16,0,25076
resnet101,16,0,24930
resnet101,16,0,23519
resnet101,16,0,26144
resnet101,16,0,24656
resnet101,16,0,28617
resnet101,16,0,24653
resnet101,16,0,27292
resnet101,16,0,37403
resnet101,16,0,26982
resnet101,16,0,31264
resnet101,16,0,23115
resnet101,16,0,22904
resnet101,16,0,27659
resnet101,16,0,36534
resnet101,16,0,27659
resnet101,16,0,27124
resnet101,16,0,23399
resnet101,16,0,23203
resnet101,16,0,24405
resnet101,16,0,22776
resnet101,16,0,22941
resnet101,16,0,25739
resnet101,16,0,28339
resnet101,16,0,28110
resnet101,16,0,25147
resnet101,16,0,24533
resnet101,16,0,26564
resnet101,16,0,24010
resnet101,16,0,24767
resnet101,16,0,25666
resnet101,16,0,27093
resnet101,16,0,24378
resnet101,16,0,25359
resnet101,16,0,26194
resnet101,16,0,28995
resnet101,16,0,25257
resnet101,16,0,26558
resnet101,16,0,26134
resnet101,16,0,24411
resnet101,16,0,26209
resnet101,16,0,26295
resnet101,16,0,28321
resnet101,16,0,28599
resnet101,16,0,28290
resnet101,16,0,27165
resnet101,16,0,22577
resnet101,16,0,23821
resnet101,16,0,24387
resnet101,16,0,30558
resnet101,16,0,27065
resnet101,16,0,26292
resnet101,16,0,29252
resnet101,16,0,25279
resnet101,16,0,26437
resnet101,16,0,24449
resnet101,16,0,25721
resnet101,16,0,30009
resnet101,16,0,24039
resnet101,16,0,28025
resnet101,16,0,25886
resnet101,16,0,24234
resnet101,16,0,24497
resnet101,16,0,24269
resnet101,16,0,23380
resnet101,16,0,23339
resnet101,16,0,26535
resnet101,16,0,24245
resnet101,16,0,22881
resnet101,16,0,27846
resnet101,16,0,28435
resnet101,16,0,23105
resnet101,16,0,25251
resnet101,16,0,26368
resnet101,16,0,24651
resnet101,16,0,27718
resnet101,16,0,23259
resnet101,16,0,27488
resnet101,16,0,28357
resnet101,16,0,27220
resnet101,16,0,28893
resnet101,16,0,24309
resnet101,16,0,27020
resnet101,16,0,22954
resnet101,16,0,28128
resnet101,16,0,25691
resnet101,16,0,27825
resnet101,16,0,23161
resnet101,16,0,24884
resnet101,16,0,27814
resnet101,16,0,26792
resnet101,16,0,28537
resnet101,16,0,25571
resnet101,16,0,25639
resnet101,16,0,25516
resnet101,16,0,24329
resnet101,16,0,26298
resnet101,16,0,24598
resnet101,16,0,23387
resnet101,16,0,28549
resnet101,16,0,29011
resnet101,16,0,27018
resnet101,16,0,27728
resnet101,16,0,24650
resnet101,16,0,27511
resnet101,16,0,23449
resnet101,16,0,28763
resnet101,16,0,27978
resnet101,16,0,28783
resnet101,16,0,26682
resnet101,16,0,22815
resnet101,16,0,24318
resnet101,16,0,28308
resnet101,16,0,24102
resnet101,16,0,23197
resnet101,16,0,22703
resnet101,16,0,25787
resnet101,16,0,27818
resnet101,16,0,25739
resnet101,16,0,27972
resnet101,16,0,24069
resnet101,16,0,23395
resnet101,16,0,22645
resnet101,16,0,27849
resnet101,16,0,24221
resnet101,16,0,23602
resnet101,16,0,28423
resnet101,16,0,26091
resnet101,16,0,28934
resnet101,16,0,24898
resnet101,16,0,26395
resnet101,16,0,27008
resnet101,16,0,24309
resnet101,16,0,26015
resnet101,16,0,31392
resnet101,16,0,24260
resnet101,16,0,24545
resnet101,16,0,27634
resnet101,16,0,24163
resnet101,16,0,23280
resnet101,16,0,22826
resnet101,16,0,27011
resnet101,16,0,28700
resnet101,16,0,25485
resnet101,16,0,28454
resnet101,16,0,28564
resnet101,16,0,25876
resnet101,16,0,24411
resnet101,16,0,24747
resnet101,16,0,24134
resnet101,16,0,28897
resnet101,16,0,32114
resnet101,16,0,31484
resnet101,16,0,27966
resnet101,16,0,28204
resnet101,16,0,23188
resnet101,16,0,28457
resnet101,16,0,27867
resnet101,16,0,24306
resnet101,16,0,28085
resnet101,16,0,25658
resnet101,16,0,23104
resnet101,16,0,22652
resnet101,16,0,26334
resnet101,16,0,28511
resnet101,16,0,24668
resnet101,16,0,22906
resnet101,16,0,22573
resnet101,16,0,23857
resnet101,16,0,28674
resnet101,16,0,28713
resnet101,16,0,23378
resnet101,16,0,22459
resnet101,16,0,26933
resnet101,16,0,28472
resnet101,16,0,24001
resnet101,16,0,22438
resnet101,16,0,28259
resnet101,16,0,22765
resnet101,16,0,28653
resnet101,16,0,27705
resnet101,16,0,24270
resnet101,16,0,25579
resnet101,16,0,22290
resnet101,16,0,22321
resnet101,16,0,22387
resnet101,16,0,22304
resnet101,16,0,22342
resnet101,16,0,23079
resnet101,16,0,28034
resnet101,16,0,28646
resnet101,16,0,25692
resnet101,16,0,25076
resnet101,16,0,23751
resnet101,16,0,22744
resnet101,16,0,23528
resnet101,16,0,24545
resnet101,16,0,22541
resnet101,16,0,22363
resnet101,16,0,28646
resnet101,16,0,27113
resnet101,16,0,27581
resnet101,16,0,28822
resnet101,16,0,28899
resnet101,16,0,28675
resnet101,16,0,25105
resnet101,16,0,25026
resnet101,16,0,23530
resnet101,16,0,25352
resnet101,16,0,24799
resnet101,16,0,22763
resnet101,16,0,28592
resnet101,16,0,28483
resnet101,16,0,22438
resnet101,16,0,22734
resnet101,16,0,22409
resnet101,16,0,24577
resnet101,16,0,23404
resnet101,16,0,22524
resnet101,16,0,22532
resnet101,16,0,23657
resnet101,16,0,27502
resnet101,16,0,26916
resnet101,16,0,23103
resnet101,16,0,34459
resnet101,16,0,24803
resnet101,16,0,28057
resnet101,16,0,22647
resnet101,16,0,23300
resnet101,16,0,23741
resnet101,16,0,25277
resnet101,16,0,22334
resnet101,16,0,22502
resnet101,16,0,27147
resnet101,16,0,24902
resnet101,16,0,23153
resnet101,16,0,22774
resnet101,16,0,25007
resnet101,16,0,23262
resnet101,16,0,22490
resnet101,16,0,24701
resnet101,16,0,24651
resnet101,16,0,24217
resnet101,16,0,22809
resnet101,16,0,26924
resnet101,16,0,22542
resnet101,16,0,24670
resnet101,16,0,22418
resnet101,16,0,23132
resnet101,16,0,23493
resnet101,16,0,24711
resnet101,16,0,24124
resnet101,16,0,22792
resnet101,16,0,24783
resnet101,16,0,24961
resnet101,16,0,24919
resnet101,16,0,22499
resnet101,16,0,22422
resnet101,16,0,27765
resnet101,16,0,24725
resnet101,16,0,23150
resnet101,16,0,27737
resnet101,16,0,22457
resnet101,16,0,24943
resnet101,16,0,23320
resnet101,16,0,23000
resnet101,16,0,28322
resnet101,16,0,22884
resnet101,16,0,22731
resnet101,16,0,27539
resnet101,16,0,28344
resnet101,16,0,28012
resnet101,16,0,24658
resnet101,16,0,28324
resnet101,16,0,24121
resnet101,16,0,28504
resnet101,16,0,22446
resnet101,16,0,24916
resnet101,16,0,26156
resnet101,16,0,23202
resnet101,16,0,28282
resnet101,16,0,22346
resnet101,16,0,24283
resnet101,16,0,22684
resnet101,16,0,22367
resnet101,16,0,23929
resnet101,16,0,22548
resnet101,16,0,23650
resnet101,16,0,25007
resnet101,16,0,23696
resnet101,16,0,24118
resnet101,16,0,22434
resnet101,16,0,22380
resnet101,16,0,28191
resnet101,16,0,25764
resnet101,16,0,22885
resnet101,16,0,22509
resnet101,16,0,24992
resnet101,16,0,28309
resnet101,16,0,28588
resnet101,16,0,28574
resnet101,16,0,24025
resnet101,16,0,22694
resnet101,16,0,24619
resnet101,16,0,22544
resnet101,16,0,28409
resnet101,16,0,22565
resnet101,16,0,22514
resnet101,16,0,23167
resnet101,16,0,28129
resnet101,16,0,26154
resnet101,16,0,36071
resnet101,16,0,31424
resnet101,16,0,22527
resnet101,16,0,22403
resnet101,16,0,28107
resnet101,16,0,22748
resnet101,16,0,24369
resnet101,16,0,22478
resnet101,16,0,28289
resnet101,16,0,28227
resnet101,16,0,23274
resnet101,16,0,24844
resnet101,16,0,25732
resnet101,16,0,22798
resnet101,16,0,22515
resnet101,16,0,24012
resnet101,16,0,28413
resnet101,16,0,22394
resnet101,16,0,25280
resnet101,16,0,27602
resnet101,16,0,22383
resnet101,16,0,22502
resnet101,16,0,22498
resnet101,16,0,24197
resnet101,16,0,22852
resnet101,16,0,22804
resnet101,16,0,28141
resnet101,16,0,28525
resnet101,16,0,22363
resnet101,16,0,22642
resnet101,16,0,24170
resnet101,16,0,28619
resnet101,16,0,27819
resnet101,16,0,28038
resnet101,16,0,24929
resnet101,16,0,28682
resnet101,16,0,40929
resnet101,16,0,23882
resnet101,16,0,23858
resnet101,16,0,24804
resnet101,16,0,26011
resnet101,16,0,31363
resnet101,16,0,23619
resnet101,16,0,24392
resnet101,16,0,28111
resnet101,16,0,23598
resnet101,16,0,22690
resnet101,16,0,22458
resnet101,16,0,29221
resnet101,16,0,24758
resnet101,16,0,25726
resnet101,16,0,24518
resnet101,16,0,22427
resnet101,16,0,22667
resnet101,16,0,22620
resnet101,16,0,22499
resnet101,16,0,28168
resnet101,16,0,23567
resnet101,16,0,26711
resnet101,16,0,28599
resnet101,16,0,22490
resnet101,16,0,27819
resnet101,16,0,27281
resnet101,16,0,23448
resnet101,16,0,23167
resnet101,16,0,23107
resnet101,16,0,28246
resnet101,16,0,23007
resnet101,16,0,28590
resnet101,16,0,22972
resnet101,16,0,22335
resnet101,16,0,28331
resnet101,16,0,32075
resnet101,16,0,25483
resnet101,16,0,28819
resnet101,16,0,27589
resnet101,16,0,25850
resnet101,16,0,25290
resnet101,16,0,26262
resnet101,16,0,25272
resnet101,16,0,31590
resnet101,16,0,22515
resnet101,16,0,28055
resnet101,16,0,24434
resnet101,16,0,28631
resnet101,16,0,22577
resnet101,16,0,24196
resnet101,16,0,28232
resnet101,16,0,23185
resnet101,16,0,23364
resnet101,16,0,27308
resnet101,16,0,26139
resnet101,16,0,22538
resnet101,16,0,22361
resnet101,16,0,22419
resnet101,16,0,22675
resnet101,16,0,23277
resnet101,16,0,25147
resnet101,16,0,24697
resnet101,16,0,24636
resnet101,16,0,22531
resnet101,16,0,27265
resnet101,16,0,28588
resnet101,16,0,24367
resnet101,16,0,23899
resnet101,16,0,23476
resnet101,16,0,22887
resnet101,16,0,23261
resnet101,16,0,24240
resnet101,16,0,23623
resnet101,16,0,23369
resnet101,16,0,23404
resnet101,16,0,22998
resnet101,16,0,22394
resnet101,16,0,25810
resnet101,16,0,25070
resnet101,16,0,31283
resnet101,16,0,22895
resnet101,16,0,27086
resnet101,16,0,23391
resnet101,16,0,23027
resnet101,16,0,22574
resnet101,16,0,27739
resnet101,16,0,24809
resnet101,16,0,28424
resnet101,16,0,23948
resnet101,16,0,27518
resnet101,16,0,22505
resnet101,16,0,23341
resnet101,16,0,22500
resnet101,16,0,24940
resnet101,16,0,28409
resnet101,16,0,25915
resnet101,16,0,22496
resnet101,16,0,23254
resnet101,16,0,28353
resnet101,16,0,22859
resnet101,16,0,23382
resnet101,16,0,23669
resnet101,16,0,24665
resnet101,16,0,22506
resnet101,16,0,22457
resnet101,16,0,22574
resnet101,16,0,22531
resnet101,16,0,27960
resnet101,16,0,23182
resnet101,16,0,22319
resnet101,16,0,28398
resnet101,16,0,23100
resnet101,16,0,23277
resnet101,16,0,26137
resnet101,16,0,28846
resnet101,16,0,23583
resnet101,16,0,23694
resnet101,16,0,23284
resnet101,16,0,26788
resnet101,16,0,37125
resnet101,16,0,26452
resnet101,16,0,28115
resnet101,16,0,25403
resnet101,16,0,26231
resnet101,16,0,23300
resnet101,16,0,23342
resnet101,16,0,28058
resnet101,16,0,31078
resnet101,16,0,22740
resnet101,16,0,23186
resnet101,16,0,22367
resnet101,16,0,28107
resnet101,16,0,23124
resnet101,16,0,26671
resnet101,16,0,24736
resnet101,16,0,28476
resnet101,16,0,22809
resnet101,16,0,22796
resnet101,16,0,23067
resnet101,16,0,28361
resnet101,16,0,23593
resnet101,16,0,24457
resnet101,16,0,28592
resnet101,16,0,25457
resnet101,16,0,24393
resnet101,16,0,22378
resnet101,16,0,23293
resnet101,16,0,22631
resnet101,16,0,25452
resnet101,16,0,28383
resnet101,16,0,23732
resnet101,16,0,35154
resnet101,16,0,37690
resnet101,16,0,29835
resnet101,16,0,24302
resnet101,16,0,22557
resnet101,16,0,22849
resnet101,16,0,28148
resnet101,16,0,24746
resnet101,16,0,26931
resnet101,16,0,24172
resnet101,16,0,22744
resnet101,16,0,22648
resnet101,16,0,27541
resnet101,16,0,24234
resnet101,16,0,26144
resnet101,16,0,24438
resnet101,16,0,22648
resnet101,16,0,26170
resnet101,16,0,24792
resnet101,16,0,22865
resnet101,16,0,22878
resnet101,16,0,26363
resnet101,16,0,25828
resnet101,16,0,26382
resnet101,16,0,28308
resnet101,16,0,26871
resnet101,16,0,27553
resnet101,16,0,23130
resnet101,16,0,24237
resnet101,16,0,25972
resnet101,16,0,28550
resnet101,16,0,28564
resnet101,16,0,22641
resnet101,16,0,27235
resnet101,16,0,29134
resnet101,16,0,23271
resnet101,16,0,28628
resnet101,16,0,24730
resnet101,16,0,22892
resnet101,16,0,27179
resnet101,16,0,33978
resnet101,16,0,29520
resnet101,16,0,26012
resnet101,16,0,23035
resnet101,16,0,26108
resnet101,16,0,23273
resnet101,16,0,28299
resnet101,16,0,24628
resnet101,16,0,22471
resnet101,16,0,24073
resnet101,16,0,23203
resnet101,16,0,25371
resnet101,16,0,23213
resnet101,16,0,24811
resnet101,16,0,23153
resnet101,16,0,23302
resnet101,16,0,22415
resnet101,16,0,25701
resnet101,16,0,24657
resnet101,16,0,22864
resnet101,16,0,24011
resnet101,16,0,25201
resnet101,16,0,23465
resnet101,16,0,28607
resnet101,16,0,26310
resnet101,16,0,23667
resnet101,16,0,26059
resnet101,16,0,24424
resnet101,16,0,25672
resnet101,16,0,24911
resnet101,16,0,23376
resnet101,16,0,22394
resnet101,16,0,22807
resnet101,16,0,22547
resnet101,16,0,28159
resnet101,16,0,29013
resnet101,16,0,24754
resnet101,16,0,29015
resnet101,16,0,23259
resnet101,16,0,25878
resnet101,16,0,25115
resnet101,16,0,24575
resnet101,16,0,23220
resnet101,16,0,24111
resnet101,16,0,22893
resnet101,16,0,23006
resnet101,16,0,27586
resnet101,16,0,24429
resnet101,16,0,23601
resnet101,16,0,22549
resnet101,16,0,27760
resnet101,16,0,28444
resnet101,16,0,28438
resnet101,16,0,24846
resnet101,16,0,24479
resnet101,16,0,24697
resnet101,16,0,28406
resnet101,16,0,23337
resnet101,16,0,22445
resnet101,16,0,22937
resnet101,16,0,27080
resnet101,16,0,23000
resnet101,16,0,23289
resnet101,16,0,22999
resnet101,16,0,22860
resnet101,16,0,23290
resnet101,16,0,22903
resnet101,16,0,23608
resnet101,16,0,25016
resnet101,16,0,25968
resnet101,16,0,22728
resnet101,16,0,25778
resnet101,16,0,25035
resnet101,16,0,22448
resnet101,16,0,23408
resnet101,16,0,27758
resnet101,16,0,22372
resnet101,16,0,25256
resnet101,16,0,22489
resnet101,16,0,23258
resnet101,16,0,22946
resnet101,16,0,23045
resnet101,16,0,22659
resnet101,16,0,22355
resnet101,16,0,22828
resnet101,16,0,24197
resnet101,16,0,22663
resnet101,16,0,27726
resnet101,16,0,28257
resnet101,16,0,22779
resnet101,16,0,26051
resnet101,16,0,23149
resnet101,16,0,26815
resnet101,16,0,23071
resnet101,16,0,24613
resnet101,16,0,24938
resnet101,16,0,28117
resnet101,16,0,26333
resnet101,16,0,24942
resnet101,16,0,27278
resnet101,16,0,28218
resnet101,16,0,22208
resnet101,16,0,24139
resnet101,16,0,24521
resnet101,16,0,28552
resnet101,16,0,22245
resnet101,16,0,30655
resnet101,16,0,22288
resnet101,16,0,22335
resnet101,16,0,28232
resnet101,16,0,25163
resnet101,16,0,28010
resnet101,16,0,24234
resnet101,16,0,22779
resnet101,16,0,22763
resnet101,16,0,24133
resnet101,16,0,22245
resnet101,16,0,22574
resnet101,16,0,23153
resnet101,16,0,22284
resnet101,16,0,22458
resnet101,16,0,25087
resnet101,16,0,26096
resnet101,16,0,22860
resnet101,16,0,22782
resnet101,16,0,28304
resnet101,16,0,28610
