model,bs,seq_len,latency
resnet152,16,0,50889
resnet152,16,0,63137
resnet152,16,0,52965
resnet152,16,0,66869
resnet152,16,0,49533
resnet152,16,0,54576
resnet152,16,0,79790
resnet152,16,0,55960
resnet152,16,0,74796
resnet152,16,0,75404
resnet152,16,0,49489
resnet152,16,0,69741
resnet152,16,0,66071
resnet152,16,0,74402
resnet152,16,0,71782
resnet152,16,0,58744
resnet152,16,0,55331
resnet152,16,0,65037
resnet152,16,0,84340
resnet152,16,0,61180
resnet152,16,0,58255
resnet152,16,0,64724
resnet152,16,0,77527
resnet152,16,0,51136
resnet152,16,0,72246
resnet152,16,0,53644
resnet152,16,0,45198
resnet152,16,0,65660
resnet152,16,0,44902
resnet152,16,0,62089
resnet152,16,0,47765
resnet152,16,0,50010
resnet152,16,0,57020
resnet152,16,0,45805
resnet152,16,0,58102
resnet152,16,0,69726
resnet152,16,0,64915
resnet152,16,0,64836
resnet152,16,0,70640
resnet152,16,0,53287
resnet152,16,0,62067
resnet152,16,0,70984
resnet152,16,0,75047
resnet152,16,0,66076
resnet152,16,0,55507
resnet152,16,0,76134
resnet152,16,0,85811
resnet152,16,0,73120
resnet152,16,0,48782
resnet152,16,0,83070
resnet152,16,0,75098
resnet152,16,0,71341
resnet152,16,0,52449
resnet152,16,0,80423
resnet152,16,0,75505
resnet152,16,0,60413
resnet152,16,0,48773
resnet152,16,0,65467
resnet152,16,0,77181
resnet152,16,0,77416
resnet152,16,0,62021
resnet152,16,0,65644
resnet152,16,0,69160
resnet152,16,0,58983
resnet152,16,0,70324
resnet152,16,0,85557
resnet152,16,0,75974
resnet152,16,0,69644
resnet152,16,0,74142
resnet152,16,0,66437
resnet152,16,0,59955
resnet152,16,0,47317
resnet152,16,0,73268
resnet152,16,0,51765
resnet152,16,0,76494
resnet152,16,0,67928
resnet152,16,0,68753
resnet152,16,0,61459
resnet152,16,0,83781
resnet152,16,0,81861
resnet152,16,0,75467
resnet152,16,0,92671
resnet152,16,0,72276
resnet152,16,0,63783
resnet152,16,0,56184
resnet152,16,0,55863
resnet152,16,0,67523
resnet152,16,0,51295
resnet152,16,0,71745
resnet152,16,0,48954
resnet152,16,0,65871
resnet152,16,0,60778
resnet152,16,0,60812
resnet152,16,0,59762
resnet152,16,0,68025
resnet152,16,0,67451
resnet152,16,0,51712
resnet152,16,0,77184
resnet152,16,0,62573
resnet152,16,0,70930
resnet152,16,0,75894
resnet152,16,0,70311
resnet152,16,0,92379
resnet152,16,0,62515
resnet152,16,0,63216
resnet152,16,0,65772
resnet152,16,0,62051
resnet152,16,0,74301
resnet152,16,0,52453
resnet152,16,0,51107
resnet152,16,0,60105
resnet152,16,0,47801
resnet152,16,0,61653
resnet152,16,0,79080
resnet152,16,0,64928
resnet152,16,0,48519
resnet152,16,0,81073
resnet152,16,0,59299
resnet152,16,0,85910
resnet152,16,0,63660
resnet152,16,0,65085
resnet152,16,0,58121
resnet152,16,0,64165
resnet152,16,0,58107
resnet152,16,0,58169
resnet152,16,0,66637
resnet152,16,0,47051
resnet152,16,0,64061
resnet152,16,0,71529
resnet152,16,0,49763
resnet152,16,0,58718
resnet152,16,0,49825
resnet152,16,0,46217
resnet152,16,0,60044
resnet152,16,0,68726
resnet152,16,0,53719
resnet152,16,0,65560
resnet152,16,0,70978
resnet152,16,0,64145
resnet152,16,0,47850
resnet152,16,0,64843
resnet152,16,0,83791
resnet152,16,0,74234
resnet152,16,0,83791
resnet152,16,0,83548
resnet152,16,0,67888
resnet152,16,0,69528
resnet152,16,0,59961
resnet152,16,0,60936
resnet152,16,0,60345
resnet152,16,0,73529
resnet152,16,0,61509
resnet152,16,0,55677
resnet152,16,0,62412
resnet152,16,0,42875
resnet152,16,0,71571
resnet152,16,0,72517
resnet152,16,0,72296
resnet152,16,0,59775
resnet152,16,0,58909
resnet152,16,0,55999
resnet152,16,0,70805
resnet152,16,0,62134
resnet152,16,0,66394
resnet152,16,0,61562
resnet152,16,0,62778
resnet152,16,0,62036
resnet152,16,0,70707
resnet152,16,0,56961
resnet152,16,0,48065
resnet152,16,0,63359
resnet152,16,0,75311
resnet152,16,0,65776
resnet152,16,0,73582
resnet152,16,0,79922
resnet152,16,0,53577
resnet152,16,0,85882
resnet152,16,0,72409
resnet152,16,0,49767
resnet152,16,0,69542
resnet152,16,0,67353
resnet152,16,0,77952
resnet152,16,0,69700
resnet152,16,0,45843
resnet152,16,0,61462
resnet152,16,0,65512
resnet152,16,0,65913
resnet152,16,0,56865
resnet152,16,0,67267
resnet152,16,0,70795
resnet152,16,0,51539
resnet152,16,0,77128
resnet152,16,0,86821
resnet152,16,0,79934
resnet152,16,0,44610
resnet152,16,0,68382
resnet152,16,0,42474
resnet152,16,0,61004
resnet152,16,0,65932
resnet152,16,0,99277
resnet152,16,0,80740
resnet152,16,0,58249
resnet152,16,0,77150
resnet152,16,0,69306
resnet152,16,0,73353
resnet152,16,0,63990
resnet152,16,0,57110
resnet152,16,0,60520
resnet152,16,0,54253
resnet152,16,0,70153
resnet152,16,0,69778
resnet152,16,0,62646
resnet152,16,0,39699
resnet152,16,0,71699
resnet152,16,0,60906
resnet152,16,0,54917
resnet152,16,0,72492
resnet152,16,0,58054
resnet152,16,0,68874
resnet152,16,0,78505
resnet152,16,0,50930
resnet152,16,0,58882
resnet152,16,0,74821
resnet152,16,0,66427
resnet152,16,0,57723
resnet152,16,0,64051
resnet152,16,0,63688
resnet152,16,0,63411
resnet152,16,0,60592
resnet152,16,0,73293
resnet152,16,0,65889
resnet152,16,0,79862
resnet152,16,0,84950
resnet152,16,0,72971
resnet152,16,0,60743
resnet152,16,0,61894
resnet152,16,0,48038
resnet152,16,0,56727
resnet152,16,0,83101
resnet152,16,0,61715
resnet152,16,0,49701
resnet152,16,0,64965
resnet152,16,0,59960
resnet152,16,0,82675
resnet152,16,0,62125
resnet152,16,0,72220
resnet152,16,0,86377
resnet152,16,0,65674
resnet152,16,0,67353
resnet152,16,0,66735
resnet152,16,0,68395
resnet152,16,0,72135
resnet152,16,0,79637
resnet152,16,0,68157
resnet152,16,0,69627
resnet152,16,0,74511
resnet152,16,0,54251
resnet152,16,0,60471
resnet152,16,0,54511
resnet152,16,0,75286
resnet152,16,0,75413
resnet152,16,0,50467
resnet152,16,0,66054
resnet152,16,0,66819
resnet152,16,0,55381
resnet152,16,0,70808
resnet152,16,0,80991
resnet152,16,0,70390
resnet152,16,0,75221
resnet152,16,0,52980
resnet152,16,0,71698
resnet152,16,0,53702
resnet152,16,0,68299
resnet152,16,0,57619
resnet152,16,0,57035
resnet152,16,0,45816
resnet152,16,0,65018
resnet152,16,0,89033
resnet152,16,0,54788
resnet152,16,0,81828
resnet152,16,0,59577
resnet152,16,0,75665
resnet152,16,0,72515
resnet152,16,0,58868
resnet152,16,0,56684
resnet152,16,0,57264
resnet152,16,0,66463
resnet152,16,0,66584
resnet152,16,0,75193
resnet152,16,0,70379
resnet152,16,0,67840
resnet152,16,0,60310
resnet152,16,0,64502
resnet152,16,0,42939
resnet152,16,0,58855
resnet152,16,0,64195
resnet152,16,0,60659
resnet152,16,0,59546
resnet152,16,0,83852
resnet152,16,0,61809
resnet152,16,0,53067
resnet152,16,0,49822
resnet152,16,0,69780
resnet152,16,0,57358
resnet152,16,0,67449
resnet152,16,0,74196
resnet152,16,0,62764
resnet152,16,0,55796
resnet152,16,0,69424
resnet152,16,0,69660
resnet152,16,0,70210
resnet152,16,0,70433
resnet152,16,0,48145
resnet152,16,0,84436
resnet152,16,0,70946
resnet152,16,0,74987
resnet152,16,0,65124
resnet152,16,0,48648
resnet152,16,0,87188
resnet152,16,0,62425
resnet152,16,0,72486
resnet152,16,0,78847
resnet152,16,0,75382
resnet152,16,0,64321
resnet152,16,0,49240
resnet152,16,0,79956
resnet152,16,0,64454
resnet152,16,0,60875
resnet152,16,0,80434
resnet152,16,0,49145
resnet152,16,0,58255
resnet152,16,0,59043
resnet152,16,0,73119
resnet152,16,0,63007
resnet152,16,0,61182
resnet152,16,0,61130
resnet152,16,0,64063
resnet152,16,0,68376
resnet152,16,0,60218
resnet152,16,0,59133
resnet152,16,0,71828
resnet152,16,0,69828
resnet152,16,0,81242
resnet152,16,0,61056
resnet152,16,0,50320
resnet152,16,0,49450
resnet152,16,0,55840
resnet152,16,0,75936
resnet152,16,0,68872
resnet152,16,0,78797
resnet152,16,0,69481
resnet152,16,0,65450
resnet152,16,0,62706
resnet152,16,0,50455
resnet152,16,0,78630
resnet152,16,0,67427
resnet152,16,0,46714
resnet152,16,0,67681
resnet152,16,0,64901
resnet152,16,0,64812
resnet152,16,0,65225
resnet152,16,0,60483
resnet152,16,0,47468
resnet152,16,0,62909
resnet152,16,0,61469
resnet152,16,0,61596
resnet152,16,0,64665
resnet152,16,0,71861
resnet152,16,0,69708
resnet152,16,0,71151
resnet152,16,0,70439
resnet152,16,0,53922
resnet152,16,0,41447
resnet152,16,0,69404
resnet152,16,0,72816
resnet152,16,0,81506
resnet152,16,0,81703
resnet152,16,0,60639
resnet152,16,0,74723
resnet152,16,0,55435
resnet152,16,0,84534
resnet152,16,0,70667
resnet152,16,0,58160
resnet152,16,0,74071
resnet152,16,0,63077
resnet152,16,0,55301
resnet152,16,0,60787
resnet152,16,0,53305
resnet152,16,0,53617
resnet152,16,0,69143
resnet152,16,0,61995
resnet152,16,0,70149
resnet152,16,0,84070
resnet152,16,0,63825
resnet152,16,0,80429
resnet152,16,0,68386
resnet152,16,0,78534
resnet152,16,0,47243
resnet152,16,0,75199
resnet152,16,0,74307
resnet152,16,0,66410
resnet152,16,0,77385
resnet152,16,0,75907
resnet152,16,0,59982
resnet152,16,0,67091
resnet152,16,0,58027
resnet152,16,0,65291
resnet152,16,0,55374
resnet152,16,0,81688
resnet152,16,0,62315
resnet152,16,0,68274
resnet152,16,0,63247
resnet152,16,0,57152
resnet152,16,0,51444
resnet152,16,0,70357
resnet152,16,0,69600
resnet152,16,0,62697
resnet152,16,0,58587
resnet152,16,0,73447
resnet152,16,0,86244
resnet152,16,0,62807
resnet152,16,0,61270
resnet152,16,0,61247
resnet152,16,0,43295
resnet152,16,0,79758
resnet152,16,0,44034
resnet152,16,0,77624
resnet152,16,0,94880
resnet152,16,0,69010
resnet152,16,0,59478
resnet152,16,0,74217
resnet152,16,0,50886
resnet152,16,0,64910
resnet152,16,0,55278
resnet152,16,0,71141
resnet152,16,0,64801
resnet152,16,0,78667
resnet152,16,0,81388
resnet152,16,0,60257
resnet152,16,0,54684
resnet152,16,0,72317
resnet152,16,0,68910
resnet152,16,0,72782
resnet152,16,0,51008
resnet152,16,0,78165
resnet152,16,0,54089
resnet152,16,0,65886
resnet152,16,0,61512
resnet152,16,0,74722
resnet152,16,0,66196
resnet152,16,0,68016
resnet152,16,0,48506
resnet152,16,0,52116
resnet152,16,0,67018
resnet152,16,0,86973
resnet152,16,0,61202
resnet152,16,0,77379
resnet152,16,0,81370
resnet152,16,0,82779
resnet152,16,0,62848
resnet152,16,0,47157
resnet152,16,0,62427
resnet152,16,0,62799
resnet152,16,0,59613
resnet152,16,0,64809
resnet152,16,0,58199
resnet152,16,0,75199
resnet152,16,0,94091
resnet152,16,0,56431
resnet152,16,0,49291
resnet152,16,0,84338
resnet152,16,0,65864
resnet152,16,0,70969
resnet152,16,0,56894
resnet152,16,0,73595
resnet152,16,0,75523
resnet152,16,0,77442
resnet152,16,0,67685
resnet152,16,0,50403
resnet152,16,0,76225
resnet152,16,0,63334
resnet152,16,0,56597
resnet152,16,0,61779
resnet152,16,0,89511
resnet152,16,0,70272
resnet152,16,0,57492
resnet152,16,0,73132
resnet152,16,0,76653
resnet152,16,0,48294
resnet152,16,0,67162
resnet152,16,0,67692
resnet152,16,0,86125
resnet152,16,0,58584
resnet152,16,0,99561
resnet152,16,0,95733
resnet152,16,0,72899
resnet152,16,0,58606
resnet152,16,0,80094
resnet152,16,0,55723
resnet152,16,0,74887
resnet152,16,0,44891
resnet152,16,0,77135
resnet152,16,0,67266
resnet152,16,0,87455
resnet152,16,0,49790
resnet152,16,0,68192
resnet152,16,0,86195
resnet152,16,0,66201
resnet152,16,0,65686
resnet152,16,0,60275
resnet152,16,0,57898
resnet152,16,0,73905
resnet152,16,0,48972
resnet152,16,0,49301
resnet152,16,0,43409
resnet152,16,0,55060
resnet152,16,0,46039
resnet152,16,0,54922
resnet152,16,0,70336
resnet152,16,0,65717
resnet152,16,0,79058
resnet152,16,0,53770
resnet152,16,0,60828
resnet152,16,0,63513
resnet152,16,0,51014
resnet152,16,0,81253
resnet152,16,0,72322
resnet152,16,0,62033
resnet152,16,0,83443
resnet152,16,0,56749
resnet152,16,0,61468
resnet152,16,0,55135
resnet152,16,0,58112
resnet152,16,0,75640
resnet152,16,0,73578
resnet152,16,0,54495
resnet152,16,0,68551
resnet152,16,0,58521
resnet152,16,0,81741
resnet152,16,0,89558
resnet152,16,0,78418
resnet152,16,0,73844
resnet152,16,0,74137
resnet152,16,0,67546
resnet152,16,0,82883
resnet152,16,0,73347
resnet152,16,0,73510
resnet152,16,0,79526
resnet152,16,0,64335
resnet152,16,0,88355
resnet152,16,0,81057
resnet152,16,0,63233
resnet152,16,0,69426
resnet152,16,0,65885
resnet152,16,0,74687
resnet152,16,0,86016
resnet152,16,0,56975
resnet152,16,0,68045
resnet152,16,0,77018
resnet152,16,0,62608
resnet152,16,0,74713
resnet152,16,0,76039
resnet152,16,0,44717
resnet152,16,0,57581
resnet152,16,0,77091
resnet152,16,0,66814
resnet152,16,0,83997
resnet152,16,0,53025
resnet152,16,0,80606
resnet152,16,0,66751
resnet152,16,0,71784
resnet152,16,0,84918
resnet152,16,0,50055
resnet152,16,0,59186
resnet152,16,0,82732
resnet152,16,0,67761
resnet152,16,0,69183
resnet152,16,0,69611
resnet152,16,0,70231
resnet152,16,0,62431
resnet152,16,0,57840
resnet152,16,0,78216
resnet152,16,0,74163
resnet152,16,0,75898
resnet152,16,0,76992
resnet152,16,0,67472
resnet152,16,0,69678
resnet152,16,0,61509
resnet152,16,0,64345
resnet152,16,0,45269
resnet152,16,0,85029
resnet152,16,0,43785
resnet152,16,0,68492
resnet152,16,0,64869
resnet152,16,0,80119
resnet152,16,0,75123
resnet152,16,0,56830
resnet152,16,0,55643
resnet152,16,0,58925
resnet152,16,0,67743
resnet152,16,0,74070
resnet152,16,0,73876
resnet152,16,0,45293
resnet152,16,0,71927
resnet152,16,0,57322
resnet152,16,0,60755
resnet152,16,0,69583
resnet152,16,0,76443
resnet152,16,0,55113
resnet152,16,0,56816
resnet152,16,0,88547
resnet152,16,0,60065
resnet152,16,0,58169
resnet152,16,0,50752
resnet152,16,0,60651
resnet152,16,0,58548
resnet152,16,0,69803
resnet152,16,0,65853
resnet152,16,0,47782
resnet152,16,0,64375
resnet152,16,0,71900
resnet152,16,0,62501
resnet152,16,0,89454
resnet152,16,0,79247
resnet152,16,0,61588
resnet152,16,0,53362
resnet152,16,0,76962
resnet152,16,0,77442
resnet152,16,0,56330
resnet152,16,0,86044
resnet152,16,0,65289
resnet152,16,0,72145
resnet152,16,0,86414
resnet152,16,0,85041
resnet152,16,0,67226
resnet152,16,0,43691
resnet152,16,0,62453
resnet152,16,0,70075
resnet152,16,0,56656
resnet152,16,0,76089
resnet152,16,0,65163
resnet152,16,0,62174
resnet152,16,0,62253
resnet152,16,0,63113
resnet152,16,0,73702
resnet152,16,0,73983
resnet152,16,0,71378
resnet152,16,0,79701
resnet152,16,0,70960
resnet152,16,0,46425
resnet152,16,0,59865
resnet152,16,0,59663
resnet152,16,0,72760
resnet152,16,0,58070
resnet152,16,0,72710
resnet152,16,0,76067
resnet152,16,0,71899
resnet152,16,0,60135
resnet152,16,0,84613
resnet152,16,0,74199
resnet152,16,0,51778
resnet152,16,0,57411
resnet152,16,0,62865
resnet152,16,0,75483
resnet152,16,0,64832
resnet152,16,0,56243
resnet152,16,0,71936
resnet152,16,0,61645
resnet152,16,0,71671
resnet152,16,0,82091
resnet152,16,0,75319
resnet152,16,0,65360
resnet152,16,0,84898
resnet152,16,0,69562
resnet152,16,0,72458
resnet152,16,0,54861
resnet152,16,0,87853
resnet152,16,0,57964
resnet152,16,0,70447
resnet152,16,0,61587
resnet152,16,0,67419
resnet152,16,0,62331
resnet152,16,0,65264
resnet152,16,0,53959
resnet152,16,0,79696
resnet152,16,0,61939
resnet152,16,0,67429
resnet152,16,0,71283
resnet152,16,0,61786
resnet152,16,0,66623
resnet152,16,0,66767
resnet152,16,0,47805
resnet152,16,0,75031
resnet152,16,0,61138
resnet152,16,0,68625
resnet152,16,0,61912
resnet152,16,0,69713
resnet152,16,0,70265
resnet152,16,0,53213
resnet152,16,0,48007
resnet152,16,0,86091
resnet152,16,0,59615
resnet152,16,0,60128
resnet152,16,0,55789
resnet152,16,0,56232
resnet152,16,0,57738
resnet152,16,0,65749
resnet152,16,0,74289
resnet152,16,0,58035
resnet152,16,0,60585
resnet152,16,0,72928
resnet152,16,0,70728
resnet152,16,0,52293
resnet152,16,0,55703
resnet152,16,0,67030
resnet152,16,0,77656
resnet152,16,0,73150
resnet152,16,0,65429
resnet152,16,0,74312
resnet152,16,0,91165
resnet152,16,0,50702
resnet152,16,0,57885
resnet152,16,0,65225
resnet152,16,0,77923
resnet152,16,0,50566
resnet152,16,0,80554
resnet152,16,0,82970
resnet152,16,0,56304
resnet152,16,0,84681
resnet152,16,0,61259
resnet152,16,0,81201
resnet152,16,0,71901
resnet152,16,0,61466
resnet152,16,0,72707
resnet152,16,0,81714
resnet152,16,0,54655
resnet152,16,0,42155
resnet152,16,0,49719
resnet152,16,0,57377
resnet152,16,0,49345
resnet152,16,0,85401
resnet152,16,0,56092
resnet152,16,0,50040
resnet152,16,0,58295
resnet152,16,0,71201
resnet152,16,0,67550
resnet152,16,0,61232
resnet152,16,0,62178
resnet152,16,0,75575
resnet152,16,0,75791
resnet152,16,0,58204
resnet152,16,0,67123
resnet152,16,0,72218
resnet152,16,0,58001
resnet152,16,0,73774
resnet152,16,0,54616
resnet152,16,0,61940
resnet152,16,0,88351
resnet152,16,0,59567
resnet152,16,0,97842
resnet152,16,0,62606
resnet152,16,0,75592
resnet152,16,0,63942
resnet152,16,0,94735
resnet152,16,0,65933
resnet152,16,0,64389
resnet152,16,0,69510
resnet152,16,0,76525
resnet152,16,0,72650
resnet152,16,0,52389
resnet152,16,0,70624
resnet152,16,0,73918
resnet152,16,0,65962
resnet152,16,0,79406
resnet152,16,0,62338
resnet152,16,0,85323
resnet152,16,0,70491
resnet152,16,0,63975
resnet152,16,0,57119
resnet152,16,0,58533
resnet152,16,0,70092
resnet152,16,0,56359
resnet152,16,0,61315
resnet152,16,0,44962
resnet152,16,0,50814
resnet152,16,0,65143
resnet152,16,0,65941
resnet152,16,0,52344
resnet152,16,0,59761
resnet152,16,0,55813
resnet152,16,0,72933
resnet152,16,0,63726
resnet152,16,0,54327
resnet152,16,0,65095
resnet152,16,0,78525
resnet152,16,0,63424
resnet152,16,0,76236
resnet152,16,0,49811
resnet152,16,0,57398
resnet152,16,0,85379
resnet152,16,0,56014
resnet152,16,0,65979
resnet152,16,0,63918
resnet152,16,0,61435
resnet152,16,0,61371
resnet152,16,0,51131
resnet152,16,0,48904
resnet152,16,0,67653
resnet152,16,0,72963
resnet152,16,0,56304
resnet152,16,0,67498
resnet152,16,0,58878
resnet152,16,0,60478
resnet152,16,0,71707
resnet152,16,0,74742
resnet152,16,0,52965
resnet152,16,0,72047
resnet152,16,0,64103
resnet152,16,0,56588
resnet152,16,0,63943
resnet152,16,0,62514
resnet152,16,0,60393
resnet152,16,0,82367
resnet152,16,0,84978
resnet152,16,0,54343
resnet152,16,0,52559
resnet152,16,0,59948
resnet152,16,0,49513
resnet152,16,0,72603
resnet152,16,0,76102
resnet152,16,0,74069
resnet152,16,0,45310
resnet152,16,0,77260
resnet152,16,0,68911
resnet152,16,0,64650
resnet152,16,0,45887
resnet152,16,0,62737
resnet152,16,0,62581
resnet152,16,0,68859
resnet152,16,0,73924
resnet152,16,0,61983
resnet152,16,0,82996
resnet152,16,0,55863
resnet152,16,0,64441
resnet152,16,0,67450
resnet152,16,0,81085
resnet152,16,0,59810
resnet152,16,0,46581
resnet152,16,0,72344
resnet152,16,0,58739
resnet152,16,0,81219
resnet152,16,0,82347
resnet152,16,0,70404
resnet152,16,0,72856
resnet152,16,0,65758
resnet152,16,0,76913
resnet152,16,0,82583
resnet152,16,0,84867
resnet152,16,0,69785
resnet152,16,0,58826
resnet152,16,0,69345
resnet152,16,0,66954
resnet152,16,0,49908
resnet152,16,0,77519
resnet152,16,0,59482
resnet152,16,0,64285
resnet152,16,0,57556
resnet152,16,0,55610
resnet152,16,0,82927
resnet152,16,0,87056
resnet152,16,0,67124
resnet152,16,0,77757
resnet152,16,0,62359
resnet152,16,0,76453
resnet152,16,0,77026
resnet152,16,0,69303
resnet152,16,0,46930
resnet152,16,0,72152
resnet152,16,0,57249
resnet152,16,0,86653
resnet152,16,0,59020
resnet152,16,0,75974
resnet152,16,0,58327
resnet152,16,0,77354
resnet152,16,0,81345
resnet152,16,0,55172
