model,bs,seq_len,latency
resnet152,16,0,52644
resnet152,16,0,57145
resnet152,16,0,43206
resnet152,16,0,38734
resnet152,16,0,55668
resnet152,16,0,42945
resnet152,16,0,52385
resnet152,16,0,43497
resnet152,16,0,52787
resnet152,16,0,44963
resnet152,16,0,49673
resnet152,16,0,50907
resnet152,16,0,53286
resnet152,16,0,52993
resnet152,16,0,43329
resnet152,16,0,38733
resnet152,16,0,50236
resnet152,16,0,43082
resnet152,16,0,38626
resnet152,16,0,50295
resnet152,16,0,46279
resnet152,16,0,39898
resnet152,16,0,38643
resnet152,16,0,38671
resnet152,16,0,38595
resnet152,16,0,38734
resnet152,16,0,38370
resnet152,16,0,38730
resnet152,16,0,41009
resnet152,16,0,39318
resnet152,16,0,38523
resnet152,16,0,39350
resnet152,16,0,51215
resnet152,16,0,54613
resnet152,16,0,42587
resnet152,16,0,38955
resnet152,16,0,38442
resnet152,16,0,38657
resnet152,16,0,38410
resnet152,16,0,38775
resnet152,16,0,38688
resnet152,16,0,38705
resnet152,16,0,38609
resnet152,16,0,38465
resnet152,16,0,38628
resnet152,16,0,38741
resnet152,16,0,40128
resnet152,16,0,40447
resnet152,16,0,38391
resnet152,16,0,42523
resnet152,16,0,39398
resnet152,16,0,39367
resnet152,16,0,38522
resnet152,16,0,38695
resnet152,16,0,38593
resnet152,16,0,38912
resnet152,16,0,39039
resnet152,16,0,38771
resnet152,16,0,38627
resnet152,16,0,38729
resnet152,16,0,38517
resnet152,16,0,38609
resnet152,16,0,38486
resnet152,16,0,38599
resnet152,16,0,38532
resnet152,16,0,38474
resnet152,16,0,39327
resnet152,16,0,48626
resnet152,16,0,38326
resnet152,16,0,39637
resnet152,16,0,38847
resnet152,16,0,38717
resnet152,16,0,38886
resnet152,16,0,38708
resnet152,16,0,38922
resnet152,16,0,38618
resnet152,16,0,38946
resnet152,16,0,38813
resnet152,16,0,38969
resnet152,16,0,39438
resnet152,16,0,41687
resnet152,16,0,39375
resnet152,16,0,38118
resnet152,16,0,39171
resnet152,16,0,42471
resnet152,16,0,41832
resnet152,16,0,39744
resnet152,16,0,42374
resnet152,16,0,39918
resnet152,16,0,38243
resnet152,16,0,39978
resnet152,16,0,38795
resnet152,16,0,38379
resnet152,16,0,38343
resnet152,16,0,38592
resnet152,16,0,40593
resnet152,16,0,38805
resnet152,16,0,39029
resnet152,16,0,38377
resnet152,16,0,38609
resnet152,16,0,38365
resnet152,16,0,38366
resnet152,16,0,38174
resnet152,16,0,38886
resnet152,16,0,38347
resnet152,16,0,41528
resnet152,16,0,39652
resnet152,16,0,38896
resnet152,16,0,40530
resnet152,16,0,38635
resnet152,16,0,38258
resnet152,16,0,40901
resnet152,16,0,40368
resnet152,16,0,41297
resnet152,16,0,38301
resnet152,16,0,40942
resnet152,16,0,40831
resnet152,16,0,38766
resnet152,16,0,38656
resnet152,16,0,44686
resnet152,16,0,38900
resnet152,16,0,40589
resnet152,16,0,38891
resnet152,16,0,38437
resnet152,16,0,40777
resnet152,16,0,47055
resnet152,16,0,38518
resnet152,16,0,47831
resnet152,16,0,51960
resnet152,16,0,57537
resnet152,16,0,45696
resnet152,16,0,56769
resnet152,16,0,46886
resnet152,16,0,48343
resnet152,16,0,45249
resnet152,16,0,39494
resnet152,16,0,47516
resnet152,16,0,42788
resnet152,16,0,38745
resnet152,16,0,38405
resnet152,16,0,38524
resnet152,16,0,49895
resnet152,16,0,43236
resnet152,16,0,38650
resnet152,16,0,38373
resnet152,16,0,51055
resnet152,16,0,42586
resnet152,16,0,38781
resnet152,16,0,39471
resnet152,16,0,49906
resnet152,16,0,42799
resnet152,16,0,38313
resnet152,16,0,38472
resnet152,16,0,38823
resnet152,16,0,38615
resnet152,16,0,38809
resnet152,16,0,38630
