model_id,bs,seq_len,search_times,latency
2,8,0,0,56.88834190368652
1,16,0,0,-1
2,4,0,0,-1
2,2,0,0,-1
1,1,0,0,-1
2,16,0,0,-1
1,1,0,0,37.02664375305176
2,1,0,0,-1
2,16,0,0,-1
1,8,0,0,46.26107215881348
2,4,0,0,45.50957679748535
1,16,0,0,34.57331657409668
1,8,0,0,27.893781661987305
1,4,0,0,52.30355262756348
1,1,0,0,61.714887619018555
1,2,0,0,62.929391860961914
1,2,0,0,42.22273826599121
2,4,0,0,-1
2,16,0,0,50.255537033081055
2,16,0,0,-1
2,16,0,0,62.00838088989258
1,16,0,0,-1
2,16,0,0,38.031578063964844
2,2,0,0,-1
2,2,0,0,-1
1,4,0,0,-1
2,2,0,0,-1
1,1,0,0,-1
2,16,0,0,38.09547424316406
2,2,0,0,-1
1,16,0,0,34.49201583862305
2,8,0,0,42.83332824707031
2,4,0,0,-1
1,1,0,0,-1
2,4,0,0,-1
1,4,0,0,33.28514099121094
1,4,0,0,-1
1,1,0,0,32.1199893951416
1,2,0,0,-1
1,16,0,0,24.265050888061523
1,2,0,0,31.12936019897461
1,4,0,0,56.13112449645996
1,1,0,0,-1
1,2,0,0,-1
1,1,0,0,31.018495559692383
1,16,0,0,41.92805290222168
1,1,0,0,56.244611740112305
1,4,0,0,-1
2,1,0,0,-1
2,1,0,0,65.64903259277344
2,4,0,0,-1
2,16,0,0,-1
1,2,0,0,55.8474063873291
1,2,0,0,59.77296829223633
1,4,0,0,55.223941802978516
1,8,0,0,-1
1,8,0,0,-1
2,8,0,0,-1
2,1,0,8,57.7387809753418
2,4,0,0,-1
1,2,0,0,58.710336685180664
1,8,0,0,67.2454833984375
2,4,0,0,-1
1,8,0,0,44.962406158447266
2,1,0,0,-1
1,4,0,0,29.63852882385254
1,8,0,0,36.748409271240234
2,16,0,0,59.74245071411133
2,16,0,0,69.3051815032959
2,1,0,0,-1
1,4,0,0,-1
1,8,0,7,59.28826332092285
1,8,0,0,-1
2,8,0,0,51.68914794921875
1,8,0,0,-1
1,1,0,0,46.11611366271973
1,8,0,0,-1
2,2,0,0,45.198917388916016
1,1,0,0,-1
1,16,0,0,40.59314727783203
1,4,0,0,61.81192398071289
1,8,0,0,-1
1,8,0,0,44.48103904724121
1,2,0,0,-1
2,2,0,0,57.47699737548828
2,1,0,0,-1
1,4,0,0,-1
2,16,0,0,55.4499626159668
1,16,0,0,31.16631507873535
2,8,0,0,44.51704025268555
2,16,0,0,-1
1,16,0,0,-1
2,2,0,0,-1
2,4,0,0,-1
1,16,0,0,-1
1,2,0,0,43.81275177001953
1,4,0,0,68.30883026123047
2,16,0,0,40.59028625488281
1,8,0,0,-1
1,4,0,0,53.97987365722656
1,1,0,0,30.513763427734375
2,4,0,0,42.31524467468262
2,1,0,0,-1
2,4,0,0,-1
1,8,0,0,-1
2,4,0,0,-1
1,16,0,0,-1
2,1,0,0,46.30923271179199
1,2,0,0,-1
1,1,0,0,34.20090675354004
1,16,0,0,-1
2,8,0,0,-1
1,4,0,0,-1
1,4,0,0,40.268898010253906
1,4,0,0,29.42657470703125
1,1,0,0,46.49949073791504
2,2,0,0,74.99170303344727
1,4,0,0,76.19357109069824
1,2,0,0,-1
1,8,0,0,-1
2,2,0,0,-1
1,8,0,0,-1
1,8,0,8,30.46894073486328
2,4,0,0,-1
2,2,0,0,48.29573631286621
1,4,0,0,29.433488845825195
2,2,0,0,75.78682899475098
2,2,0,0,-1
2,8,0,0,-1
1,16,0,0,-1
1,2,0,0,-1
1,8,0,0,-1
2,2,0,0,56.73980712890625
