model_id,bs,seq_len,search_times,latency
6,8,8,0,33.148765563964844
6,8,64,0,26.235103607177734
6,4,16,0,23.502111434936523
3,1,0,0,33.251047134399414
6,16,16,0,-1
6,1,32,0,22.082805633544922
6,4,64,0,-1
6,2,64,0,32.906293869018555
6,4,8,0,33.67161750793457
3,8,0,0,34.039974212646484
3,4,0,0,-1
3,1,0,0,40.96865653991699
3,2,0,0,41.97883605957031
3,2,0,0,31.363964080810547
6,4,64,0,24.48582649230957
3,4,0,0,-1
3,16,0,0,48.26092720031738
3,16,0,0,56.69999122619629
6,16,64,0,22.798776626586914
6,4,16,0,28.478384017944336
3,1,0,0,43.72429847717285
6,1,16,0,36.51165962219238
3,1,0,0,-1
6,16,32,0,22.480487823486328
3,16,0,0,28.60260009765625
6,8,64,0,23.48637580871582
6,16,8,0,25.655031204223633
6,4,16,0,46.85473442077637
3,4,0,0,61.64908409118652
3,4,0,0,-1
3,1,0,0,-1
3,2,0,0,-1
3,16,0,0,23.082494735717773
3,2,0,0,28.517723083496094
3,4,0,0,52.104949951171875
3,1,0,0,-1
3,2,0,0,-1
3,1,0,0,30.317068099975586
3,16,0,0,41.86725616455078
3,1,0,0,51.12624168395996
3,4,0,0,-1
6,1,64,0,-1
3,8,0,0,34.70253944396973
3,8,0,0,-1
3,2,0,0,37.3687744140625
3,2,0,0,39.05463218688965
3,4,0,0,33.14852714538574
3,8,0,0,48.134803771972656
3,8,0,1,54.97026443481445
6,8,32,0,-1
3,1,0,0,-1
6,4,8,0,-1
6,8,32,2,26.28779411315918
6,16,16,0,-1
6,8,8,0,25.04277229309082
3,4,0,0,45.06254196166992
3,8,0,0,-1
6,16,64,0,-1
3,16,0,0,28.714418411254883
6,1,16,0,-1
6,2,64,0,23.916006088256836
6,16,8,0,-1
3,4,0,0,31.48484230041504
6,8,16,0,-1
3,2,0,0,-1
3,8,0,0,26.952743530273438
6,1,8,0,-1
3,16,0,0,-1
3,4,0,0,39.318084716796875
3,8,0,0,23.6663818359375
3,8,0,0,-1
3,2,0,0,49.15046691894531
6,2,32,0,-1
3,2,0,0,37.307024002075195
6,4,8,0,60.32848358154297
6,8,64,0,-1
6,2,16,0,40.24767875671387
6,1,16,0,24.962425231933594
3,4,0,0,37.688255310058594
6,4,8,0,48.587799072265625
3,2,0,0,53.881168365478516
6,16,16,0,69.1525936126709
6,2,8,0,-1
6,16,8,0,-1
6,4,32,0,-1
6,16,64,0,-1
6,4,8,0,-1
6,8,64,0,-1
3,2,0,0,-1
3,8,0,0,-1
3,1,0,2,51.57113075256348
3,1,0,0,-1
6,8,32,0,44.29960250854492
6,16,16,0,-1
6,2,32,0,31.46982192993164
3,4,0,0,-1
3,1,0,0,-1
6,2,8,0,-1
6,2,8,0,17.886877059936523
3,1,0,0,41.756629943847656
3,4,0,0,-1
3,16,0,0,-1
6,8,64,0,37.23001480102539
6,4,64,0,57.042598724365234
6,2,16,0,50.305843353271484
3,4,0,0,-1
6,2,32,0,-1
3,16,0,0,-1
6,8,8,2,29.0677547454834
3,1,0,0,36.50379180908203
3,1,0,0,-1
6,8,32,0,-1
3,8,0,0,-1
6,16,8,0,23.721694946289062
3,16,0,0,36.917686462402344
3,2,0,0,39.963722229003906
6,16,64,0,35.47334671020508
6,8,16,0,-1
3,1,0,0,31.15987777709961
3,16,0,0,-1
6,8,32,0,27.14085578918457
6,8,64,0,-1
3,2,0,0,30.459165573120117
3,4,0,0,-1
3,8,0,0,44.83175277709961
