model_id,bs,seq_len,search_times,latency
2,8,0,0,55.49168586730957
1,16,0,0,-1
2,4,0,0,-1
2,2,0,0,-1
1,1,0,0,-1
2,16,0,0,-1
1,1,0,0,40.12417793273926
2,1,0,0,-1
2,16,0,0,-1
1,8,0,0,46.05507850646973
2,4,0,0,47.73879051208496
1,16,0,0,-1
1,8,0,0,28.250455856323242
1,4,0,0,-1
1,1,0,0,34.92164611816406
1,2,0,0,51.6204833984375
1,2,0,0,34.10029411315918
2,4,0,0,61.74421310424805
2,16,0,0,-1
2,16,0,0,-1
2,16,0,0,-1
1,16,0,0,33.82158279418945
2,16,0,0,46.61893844604492
2,2,0,0,-1
2,2,0,0,-1
1,4,0,0,-1
2,2,0,0,-1
1,1,0,0,-1
2,16,0,0,53.777456283569336
2,2,0,0,-1
1,16,0,0,42.16718673706055
2,8,0,0,42.049407958984375
2,4,0,0,-1
1,1,0,0,-1
2,4,0,0,55.895090103149414
1,4,0,0,-1
1,4,0,0,64.64910507202148
1,1,0,0,71.9146728515625
1,2,0,0,-1
1,16,0,0,56.67924880981445
1,2,0,0,-1
1,4,0,0,61.267852783203125
1,1,0,0,87.0368480682373
1,2,0,0,-1
1,1,0,0,49.421072006225586
1,16,0,0,69.7174072265625
1,1,0,0,-1
1,4,0,0,-1
2,1,0,0,76.11966133117676
2,1,0,0,-1
2,4,0,0,-1
1,2,0,0,53.31707000732422
2,16,0,0,-1
1,2,0,0,-1
1,4,0,0,30.364990234375
1,8,0,0,-1
1,8,0,0,45.07160186767578
2,8,0,0,58.115482330322266
2,1,0,0,-1
2,4,0,0,-1
1,2,0,0,44.207096099853516
1,8,0,0,-1
2,4,0,0,39.961814880371094
1,8,0,0,-1
2,1,0,0,43.0142879486084
1,4,0,0,33.820152282714844
1,8,0,0,-1
2,16,0,0,-1
2,16,0,0,48.57897758483887
2,1,0,0,-1
1,4,0,0,-1
1,8,0,0,44.57712173461914
1,8,0,0,68.13597679138184
2,8,0,0,-1
1,8,0,0,-1
1,1,0,0,35.23063659667969
1,8,0,0,-1
2,2,0,0,51.74827575683594
1,1,0,0,-1
1,16,0,0,51.4369010925293
1,4,0,0,-1
1,8,0,0,30.18665313720703
1,8,0,0,52.242279052734375
1,2,0,0,-1
2,2,0,0,59.793710708618164
2,1,0,0,-1
1,4,0,0,-1
2,16,0,0,65.15336036682129
1,16,0,0,-1
2,8,0,0,49.178361892700195
2,16,0,0,-1
1,16,0,0,-1
2,2,0,0,-1
2,4,0,0,-1
1,16,0,0,-1
1,2,0,0,42.897939682006836
1,4,0,0,66.76387786865234
2,16,0,0,43.72835159301758
1,8,0,0,-1
1,4,0,0,61.125755310058594
1,1,0,0,47.50561714172363
2,4,0,0,61.361074447631836
2,1,0,0,-1
2,4,0,0,-1
1,8,0,0,-1
2,4,0,0,-1
1,16,0,0,-1
2,1,0,0,55.09638786315918
1,2,0,0,-1
1,1,0,0,34.09409523010254
1,16,0,0,-1
2,8,0,0,-1
1,4,0,0,50.23503303527832
1,4,0,0,72.20053672790527
1,4,0,0,30.90047836303711
1,1,0,0,-1
2,2,0,0,-1
1,4,0,0,29.4039249420166
1,2,0,0,51.67102813720703
1,8,0,0,-1
2,2,0,0,-1
1,8,0,0,-1
1,8,0,0,42.426109313964844
2,4,0,0,-1
2,2,0,0,58.44473838806152
1,4,0,0,29.801130294799805
2,2,0,0,79.25677299499512
2,2,0,0,-1
2,8,0,0,-1
1,16,0,0,-1
1,2,0,0,-1
1,8,0,0,-1
2,2,0,0,51.34415626525879
2,16,0,0,-1
2,16,0,0,44.16537284851074
1,16,0,0,28.481006622314453
1,2,0,0,55.38749694824219
2,16,0,0,-1
2,8,0,0,63.07172775268555
2,2,0,0,-1
1,1,0,0,-1
1,16,0,0,30.071258544921875
2,8,0,0,-1
2,4,0,0,58.455467224121094
2,8,0,0,-1
1,2,0,0,34.165382385253906
1,4,0,0,-1
1,8,0,0,53.10511589050293
2,16,0,0,45.143842697143555
1,2,0,0,-1
2,16,0,0,-1
2,1,0,0,-1
1,2,0,0,-1
1,16,0,0,31.83722496032715
1,1,0,0,61.20920181274414
2,8,0,0,-1
1,16,0,0,-1
2,4,0,6,45.59183120727539
1,16,0,0,-1
2,2,0,0,44.327735900878906
2,1,0,0,-1
1,8,0,0,35.64047813415527
2,2,0,0,-1
2,1,0,0,-1
1,1,0,0,-1
2,1,0,0,56.378841400146484
1,16,0,0,-1
2,1,0,0,-1
1,16,0,0,-1
2,1,0,0,-1
2,8,0,0,45.191049575805664
1,1,0,0,-1
2,8,0,0,-1
1,4,0,0,-1
2,1,0,0,-1
1,1,0,0,-1
2,1,0,0,52.01983451843262
1,1,0,0,-1
1,2,0,0,50.59528350830078
1,4,0,0,77.57949829101562
2,16,0,0,-1
1,2,0,0,63.03691864013672
2,4,0,0,-1
