model_id,bs,seq_len,search_times,latency
2,8,0,0,53.621768951416016
1,16,0,0,-1
2,4,0,0,-1
2,2,0,0,-1
1,1,0,0,-1
2,16,0,0,-1
1,1,0,0,37.726640701293945
2,1,0,0,-1
2,16,0,0,-1
1,8,0,0,42.09733009338379
2,4,0,0,51.442623138427734
1,16,0,0,-1
1,8,0,0,29.074430465698242
1,4,0,0,-1
1,1,0,0,35.81428527832031
1,2,0,0,36.563873291015625
1,2,0,0,32.93895721435547
2,4,0,0,52.80947685241699
2,16,0,0,-1
2,16,0,0,-1
2,16,0,0,65.57440757751465
1,16,0,0,-1
2,16,0,0,46.67782783508301
2,2,0,0,-1
2,2,0,0,-1
1,4,0,0,-1
2,2,0,0,-1
1,1,0,0,-1
2,16,0,0,46.11015319824219
2,2,0,0,-1
1,16,0,0,31.04400634765625
2,8,0,0,46.19431495666504
2,4,0,0,-1
1,1,0,0,-1
2,4,0,0,-1
1,4,0,0,32.89914131164551
1,4,0,0,-1
1,1,0,0,33.34856033325195
1,2,0,0,-1
1,16,0,0,24.255752563476562
1,2,0,0,30.626773834228516
1,4,0,0,55.66596984863281
1,1,0,0,-1
1,2,0,0,-1
1,1,0,0,32.83953666687012
1,16,0,0,43.32089424133301
1,1,0,0,54.83126640319824
1,4,0,0,45.342206954956055
2,1,0,0,-1
2,1,0,0,-1
2,4,0,0,-1
2,16,0,0,-1
1,2,0,0,30.306339263916016
1,2,0,0,33.254384994506836
1,4,0,0,28.032302856445312
1,8,0,0,-1
1,8,0,0,47.92022705078125
2,8,0,0,62.10803985595703
2,1,0,0,-1
2,4,0,0,-1
1,2,0,0,47.76811599731445
1,8,0,0,-1
2,4,0,0,-1
1,8,0,0,26.996374130249023
2,1,0,0,52.922725677490234
1,4,0,0,-1
1,8,0,0,29.85978126525879
2,16,0,0,-1
2,16,0,0,43.2431697845459
2,1,0,0,-1
1,4,0,0,-1
1,8,0,0,40.42792320251465
1,8,0,0,-1
2,8,0,0,43.62773895263672
1,8,0,0,-1
1,1,0,0,39.92438316345215
1,8,0,0,-1
2,2,0,0,51.306724548339844
1,1,0,0,-1
1,16,0,0,45.79305648803711
1,4,0,0,67.78931617736816
1,8,0,0,-1
1,8,0,0,49.32689666748047
1,2,0,0,-1
2,2,0,0,60.82725524902344
2,1,0,0,-1
1,4,0,0,-1
2,16,0,0,66.7872428894043
1,16,0,0,-1
2,8,0,0,44.831037521362305
2,16,0,0,-1
1,16,0,0,-1
2,2,0,0,-1
2,4,0,0,-1
1,16,0,0,-1
1,2,0,0,39.69907760620117
1,4,0,0,64.38517570495605
2,16,0,0,42.305707931518555
1,8,0,0,-1
1,4,0,0,54.746150970458984
1,1,0,0,28.011083602905273
2,4,0,0,45.838356018066406
2,1,0,0,-1
2,4,0,0,-1
1,8,0,0,-1
2,4,0,0,-1
1,16,0,0,-1
2,1,0,0,48.62833023071289
1,2,0,0,-1
1,1,0,0,35.61067581176758
1,16,0,0,-1
2,8,0,0,-1
1,4,0,0,-1
1,4,0,0,37.20688819885254
1,4,0,0,31.90898895263672
1,1,0,0,-1
2,2,0,0,-1
1,4,0,0,25.786638259887695
1,2,0,0,42.77968406677246
1,8,0,0,-1
2,2,0,0,-1
1,8,0,0,-1
1,8,0,0,27.891159057617188
2,4,0,0,-1
2,2,0,0,56.68067932128906
1,4,0,0,29.624223709106445
2,2,0,0,77.0416259765625
2,2,0,0,-1
2,8,0,0,-1
1,16,0,0,-1
1,2,0,0,-1
1,8,0,0,-1
2,2,0,0,58.38179588317871
2,16,0,0,-1
2,16,0,0,42.34027862548828
1,16,0,0,29.82473373413086
1,2,0,0,42.62542724609375
2,16,0,0,-1
2,8,0,0,44.21830177307129
2,2,0,0,-1
1,1,0,0,35.00509262084961
1,16,0,0,45.850515365600586
2,8,0,0,58.58016014099121
2,4,0,0,-1
2,8,0,0,45.233726501464844
1,2,0,0,-1
1,4,0,0,63.425302505493164
1,8,0,0,-1
2,16,0,0,42.917490005493164
1,2,0,0,-1
2,16,0,0,-1
2,1,0,0,-1
1,2,0,0,-1
1,16,0,0,37.68634796142578
1,1,0,0,63.950538635253906
2,8,0,0,-1
1,16,0,0,-1
2,4,0,4,46.747684478759766
1,16,0,0,-1
2,2,0,0,47.76930809020996
2,1,0,0,-1
1,8,0,0,27.704954147338867
2,2,0,0,-1
2,1,0,0,-1
1,1,0,0,-1
2,1,0,0,54.11243438720703
1,16,0,0,-1
2,1,0,0,-1
1,16,0,0,-1
2,1,0,0,-1
2,8,0,0,45.36318778991699
1,1,0,0,-1
2,8,0,0,-1
1,4,0,0,-1
2,1,0,0,-1
1,1,0,0,-1
2,1,0,0,47.901153564453125
1,1,0,0,-1
1,2,0,0,33.73074531555176
1,4,0,0,54.413557052612305
2,16,0,0,72.36242294311523
1,2,0,0,79.03099060058594
2,4,0,0,-1
2,2,0,0,-1
2,4,0,0,-1
2,16,0,0,-1
2,1,0,0,51.909685134887695
1,4,0,0,-1
1,2,0,0,63.62175941467285
1,4,0,0,-1
1,2,0,0,-1
2,1,0,0,-1
1,8,0,0,50.84681510925293
1,2,0,0,-1
2,8,0,0,-1
1,4,0,0,-1
2,8,0,0,44.18468475341797
2,16,0,0,-1
1,1,0,0,-1
2,4,0,0,-1
2,4,0,0,45.53508758544922
2,2,0,0,-1
1,16,0,0,-1
1,8,0,0,-1
2,8,0,0,-1
2,8,0,0,55.61423301696777
2,2,0,0,-1
2,1,0,0,50.22764205932617
2,4,0,0,-1
1,8,0,0,-1
2,4,0,0,49.42893981933594
1,4,0,0,78.30476760864258
1,8,0,0,-1
1,2,0,0,69.04125213623047
2,1,0,0,-1
1,1,0,0,-1
1,16,0,0,-1
2,4,0,0,-1
2,2,0,0,-1
1,4,0,0,-1
2,1,0,0,-1
1,2,0,4,53.68542671203613
1,4,0,0,39.2606258392334
2,16,0,0,-1
1,8,0,0,-1
2,4,0,0,-1
2,16,0,0,43.47586631774902
1,1,0,0,-1
2,8,0,0,-1
1,4,0,0,-1
2,8,0,0,-1
1,16,0,0,30.30848503112793
2,1,0,0,-1
2,8,0,0,47.54042625427246
1,2,0,0,-1
1,8,0,0,25.030136108398438
1,1,0,0,54.361820220947266
1,8,0,0,46.04601860046387
1,1,0,0,-1
1,4,0,0,41.6111946105957
1,16,0,0,35.19749641418457
2,8,0,0,-1
2,8,0,0,-1
1,8,0,0,42.21177101135254
1,2,0,0,64.18347358703613
2,2,0,0,-1
2,8,0,0,-1
2,8,0,0,-1
1,8,0,0,46.991586685180664
1,1,0,0,57.83534049987793
2,1,0,0,-1
1,2,0,0,-1
1,16,0,0,70.39499282836914
1,16,0,0,-1
2,4,0,0,73.74286651611328
2,16,0,0,-1
2,8,0,0,-1
2,2,0,0,76.83634757995605
2,1,0,0,-1
1,1,0,0,-1
2,2,0,0,-1
1,2,0,0,-1
2,2,0,0,-1
2,16,0,0,39.18051719665527
1,1,0,0,-1
2,8,0,0,-1
2,16,0,0,-1
1,1,0,0,-1
1,4,0,0,40.27056694030762
1,4,0,0,35.46953201293945
2,8,0,0,41.04876518249512
2,2,0,0,-1
1,16,0,0,-1
1,8,0,0,-1
2,8,0,0,-1
2,1,0,0,-1
1,1,0,0,-1
1,2,0,0,-1
2,8,0,0,-1
2,2,0,0,-1
1,2,0,0,-1
2,4,0,0,-1
2,4,0,0,46.05841636657715
1,8,0,0,-1
2,4,0,0,-1
2,1,0,0,-1
1,8,0,0,-1
1,1,0,0,-1
2,1,0,0,-1
2,1,0,0,43.84493827819824
2,16,0,0,-1
2,2,0,0,-1
1,4,0,0,-1
1,8,0,0,37.644386291503906
2,2,0,0,67.43335723876953
1,4,0,0,-1
2,1,0,0,-1
1,2,0,0,47.23238945007324
1,1,0,0,35.414934158325195
1,8,0,0,-1
1,2,0,0,30.4257869720459
1,4,0,0,-1
1,1,0,0,28.120040893554688
1,4,0,0,35.0494384765625
2,1,0,0,-1
1,2,0,0,56.894540786743164
2,8,0,0,-1
2,1,0,0,48.64859580993652
2,8,0,0,-1
1,4,0,0,-1
2,2,0,0,43.74980926513672
1,2,0,0,30.22003173828125
2,2,0,0,-1
2,2,0,0,43.190956115722656
2,16,0,0,-1
1,2,0,0,-1
2,1,0,0,-1
1,1,0,0,-1
1,4,0,0,49.713134765625
1,4,0,0,29.736995697021484
2,2,0,0,40.04788398742676
2,4,0,0,-1
2,4,0,0,65.62137603759766
2,8,0,0,-1
2,8,0,0,-1
1,1,0,0,-1
2,2,0,0,-1
1,16,0,0,29.76250648498535
1,2,0,0,43.37882995605469
1,1,0,0,68.74561309814453
1,16,0,0,-1
1,8,0,0,60.98031997680664
1,8,0,0,63.44747543334961
1,1,0,0,71.98357582092285
2,8,0,0,-1
1,1,0,0,-1
2,4,0,0,-1
1,16,0,0,-1
2,8,0,0,-1
2,8,0,0,-1
2,16,0,4,63.74716758728027
2,1,0,0,-1
2,1,0,0,-1
2,1,0,0,40.80462455749512
2,1,0,0,-1
1,1,0,0,-1
2,16,0,0,-1
2,2,0,0,55.53388595581055
2,4,0,0,-1
1,4,0,0,29.381275177001953
1,16,0,0,-1
2,2,0,0,-1
2,1,0,0,58.19869041442871
1,4,0,0,-1
2,4,0,0,-1
2,8,0,0,47.56569862365723
2,1,0,0,-1
1,8,0,0,29.435396194458008
1,1,0,0,52.054405212402344
2,4,0,0,52.95896530151367
1,8,0,0,-1
2,2,0,0,54.787635803222656
1,2,0,0,31.522512435913086
1,16,0,0,-1
2,4,0,0,43.28727722167969
2,8,0,0,-1
2,16,0,0,44.81625556945801
2,2,0,0,-1
2,1,0,0,43.779850006103516
1,16,0,0,-1
2,1,0,0,43.96343231201172
2,2,0,0,-1
1,2,0,0,-1
1,8,0,0,39.588212966918945
1,2,0,0,-1
1,8,0,0,28.2132625579834
1,2,0,0,-1
2,1,0,0,-1
1,1,0,0,31.01825714111328
2,4,0,0,-1
2,4,0,0,51.53822898864746
2,1,0,0,-1
2,4,0,0,-1
1,8,0,0,-1
2,8,0,0,-1
1,4,0,0,29.207706451416016
1,4,0,0,37.53066062927246
2,8,0,0,-1
2,2,0,0,46.874046325683594
1,4,0,0,32.44638442993164
2,2,0,0,-1
1,8,0,0,-1
1,1,0,0,-1
2,2,0,0,-1
2,2,0,0,-1
1,4,0,0,39.725542068481445
1,2,0,0,55.74393272399902
2,1,0,0,-1
1,8,0,0,-1
1,16,0,4,26.54409408569336
1,2,0,0,46.97370529174805
2,4,0,0,69.21100616455078
2,4,0,0,-1
2,8,0,0,-1
1,8,0,0,-1
1,16,0,4,34.31129455566406
1,1,0,0,60.445547103881836
2,1,0,0,84.00321006774902
1,8,0,0,77.28004455566406
1,16,0,0,-1
1,2,0,0,53.01165580749512
2,1,0,0,-1
1,4,0,0,27.158737182617188
1,1,0,0,31.75497055053711
1,4,0,0,26.474714279174805
2,8,0,0,-1
2,1,0,0,58.585405349731445
1,1,0,0,33.08868408203125
1,1,0,0,-1
2,2,0,0,42.91653633117676
1,1,0,0,31.234025955200195
2,1,0,0,-1
1,1,0,0,31.133174896240234
2,4,0,0,-1
2,16,0,0,-1
2,1,0,0,62.49833106994629
2,2,0,0,-1
2,1,0,0,-1
1,1,0,0,-1
1,1,0,0,-1
2,16,0,0,54.274797439575195
2,1,0,0,-1
2,4,0,0,-1
1,1,0,0,32.475948333740234
1,1,0,0,-1
2,2,0,0,57.42216110229492
2,1,0,0,44.21257972717285
2,16,0,0,-1
1,2,0,0,30.7009220123291
1,16,0,0,-1
2,8,0,0,39.086341857910156
2,2,0,0,-1
2,2,0,0,43.1210994720459
2,8,0,0,-1
2,16,0,0,-1
1,1,0,0,-1
1,1,0,0,52.12855339050293
2,2,0,0,41.01085662841797
1,4,0,0,-1
1,1,0,0,44.16084289550781
1,8,0,0,67.39544868469238
1,16,0,1,60.55402755737305
2,2,0,0,-1
2,16,0,0,70.16491889953613
2,8,0,0,-1
2,8,0,0,-1
2,8,0,0,39.74771499633789
1,2,0,0,-1
2,16,0,0,37.676095962524414
1,4,0,0,-1
2,16,0,0,38.28787803649902
2,4,0,0,-1
1,8,0,0,30.246257781982422
1,1,0,0,38.77115249633789
1,1,0,0,-1
2,8,0,0,39.453744888305664
2,8,0,0,-1
2,4,0,0,44.019460678100586
2,16,0,0,-1
2,1,0,0,70.88851928710938
2,4,0,0,-1
2,1,0,0,-1
1,4,0,0,46.55790328979492
1,4,0,0,30.6088924407959
2,1,0,0,52.722930908203125
2,1,0,0,-1
2,2,0,0,68.39609146118164
2,1,0,0,-1
2,8,0,0,-1
2,1,0,0,-1
1,2,0,0,64.0101432800293
2,16,0,0,-1
1,16,0,0,-1
2,4,0,0,-1
1,4,0,0,-1
1,8,0,4,24.54519271850586
2,4,0,0,41.70083999633789
2,2,0,0,-1
2,16,0,0,37.49489784240723
2,8,0,0,-1
2,8,0,0,41.64767265319824
2,8,0,0,-1
1,2,0,0,37.50753402709961
1,16,0,0,38.10691833496094
1,2,0,0,64.52417373657227
1,16,0,0,63.85970115661621
1,1,0,0,-1
1,4,0,0,-1
2,8,0,0,-1
2,4,0,0,-1
2,2,0,0,-1
1,1,0,6,31.023502349853516
1,2,0,0,57.0526123046875
2,2,0,0,63.4913444519043
2,8,0,0,-1
2,2,0,0,-1
2,8,0,0,-1
1,1,0,4,56.21051788330078
2,16,0,0,44.497013092041016
2,16,0,0,-1
1,16,0,0,-1
2,8,0,0,-1
2,2,0,0,-1
2,16,0,0,-1
1,1,0,0,-1
2,8,0,0,-1
1,2,0,0,-1
1,4,0,0,45.71986198425293
1,1,0,0,67.67129898071289
1,2,0,0,-1
1,8,0,0,-1
2,1,0,0,-1
2,4,0,0,-1
1,2,0,0,-1
1,4,0,6,30.595064163208008
2,8,0,0,-1
2,16,0,0,50.470829010009766
2,4,0,0,-1
2,4,0,0,41.56923294067383
2,2,0,0,-1
1,2,0,0,30.781269073486328
2,4,0,0,-1
2,2,0,0,49.44872856140137
1,16,0,0,-1
2,4,0,0,-1
2,4,0,0,-1
2,4,0,0,66.98417663574219
1,4,0,0,-1
1,4,0,0,54.69179153442383
1,4,0,0,68.05944442749023
2,8,0,0,-1
2,8,0,0,-1
1,16,0,0,-1
2,4,0,0,50.838470458984375
1,4,0,0,-1
2,2,0,0,-1
2,16,0,0,42.64187812805176
1,4,0,0,29.270410537719727
1,2,0,0,-1
1,4,0,0,29.579639434814453
1,1,0,0,-1
1,1,0,0,50.893306732177734
1,16,0,0,64.61286544799805
1,8,0,0,-1
1,16,0,0,-1
2,2,0,0,67.31033325195312
1,8,0,0,-1
2,1,0,0,-1
1,1,0,6,37.70899772644043
2,1,0,0,-1
2,4,0,0,-1
2,8,0,0,-1
2,1,0,0,68.53413581848145
2,2,0,0,-1
1,16,0,0,-1
2,16,0,0,-1
1,8,0,0,-1
1,8,0,0,28.76424789428711
2,16,0,0,-1
2,4,0,0,52.48689651489258
2,16,0,0,-1
2,2,0,0,-1
2,8,0,0,49.78609085083008
2,1,0,0,-1
2,8,0,0,-1
1,4,0,0,29.40535545349121
2,2,0,0,-1
2,8,0,0,44.49963569641113
1,16,0,0,-1
1,16,0,0,27.035236358642578
1,2,0,0,-1
2,16,0,0,37.62459754943848
1,8,0,0,-1
2,8,0,0,-1
2,8,0,0,40.560245513916016
1,4,0,0,-1
1,2,0,0,36.42988204956055
2,16,0,0,-1
2,16,0,0,45.88055610656738
1,1,0,0,33.551692962646484
1,16,0,0,55.10735511779785
2,2,0,0,49.57389831542969
1,2,0,0,62.90698051452637
1,16,0,0,-1
1,1,0,0,-1
2,4,0,0,-1
2,2,0,0,42.92941093444824
1,4,0,0,-1
2,4,0,0,-1
2,2,0,0,-1
1,8,0,0,-1
2,2,0,0,43.068647384643555
2,1,0,0,-1
2,8,0,0,35.43734550476074
2,1,0,0,-1
1,8,0,0,-1
2,16,0,0,-1
1,8,0,0,-1
1,16,0,0,-1
2,1,0,0,-1
1,1,0,0,-1
2,4,0,0,41.31150245666504
1,4,0,0,-1
1,16,0,0,-1
2,16,0,0,-1
2,1,0,0,64.43238258361816
1,16,0,0,-1
2,16,0,0,-1
2,8,0,0,45.25017738342285
1,16,0,0,-1
1,1,0,0,59.682607650756836
1,2,0,0,57.4796199798584
1,4,0,0,59.293508529663086
2,4,0,0,-1
2,2,0,0,-1
1,16,0,0,47.62554168701172
1,8,0,0,-1
1,4,0,0,72.39723205566406
2,1,0,0,-1
2,1,0,0,-1
2,16,0,0,47.10221290588379
1,16,0,0,-1
1,16,0,0,34.97815132141113
1,16,0,0,-1
1,2,0,0,45.174598693847656
2,8,0,0,48.01034927368164
2,4,0,0,-1
1,4,0,0,-1
1,1,0,0,-1
1,4,0,0,-1
2,4,0,0,-1
1,1,0,0,37.62960433959961
2,2,0,0,-1
2,16,0,0,45.650482177734375
2,1,0,0,-1
2,8,0,0,42.92130470275879
1,8,0,0,-1
2,2,0,0,-1
2,4,0,0,-1
1,1,0,0,-1
2,4,0,0,-1
2,4,0,0,72.33834266662598
1,2,0,0,37.89067268371582
1,1,0,0,48.30312728881836
2,16,0,0,46.800851821899414
1,4,0,1,65.16170501708984
2,1,0,0,-1
2,16,0,0,-1
1,8,0,0,-1
2,1,0,0,-1
2,2,0,0,-1
1,1,0,0,53.270578384399414
2,1,0,0,49.01719093322754
1,4,0,0,-1
2,1,0,0,-1
1,16,0,0,-1
2,2,0,0,44.3570613861084
1,2,0,0,-1
1,4,0,0,39.455413818359375
1,8,0,0,-1
1,16,0,0,44.742584228515625
1,16,0,0,62.21151351928711
1,16,0,0,-1
2,1,0,0,44.39949989318848
2,2,0,0,-1
1,8,0,0,29.863834381103516
2,16,0,0,-1
2,1,0,0,-1
1,1,0,0,-1
1,2,0,0,30.34043312072754
2,4,0,0,44.05379295349121
2,8,0,0,-1
2,2,0,0,45.78542709350586
1,1,0,0,-1
1,1,0,0,33.18452835083008
2,2,0,0,-1
2,2,0,0,63.665151596069336
2,4,0,0,-1
2,4,0,0,-1
1,2,0,0,74.25355911254883
2,4,0,0,-1
2,4,0,0,-1
1,2,0,0,63.03048133850098
2,16,0,0,-1
1,16,0,0,73.63295555114746
2,8,0,0,-1
2,16,0,0,-1
2,16,0,0,-1
2,4,0,0,-1
2,16,0,0,38.71774673461914
1,2,0,0,-1
2,1,0,0,-1
1,1,0,0,35.30097007751465
2,1,0,0,-1
1,2,0,0,36.61680221557617
1,4,0,0,34.89542007446289
2,1,0,0,44.480085372924805
1,2,0,0,79.15282249450684
2,2,0,0,-1
2,4,0,0,41.66746139526367
2,8,0,0,-1
1,2,0,0,-1
1,4,0,0,29.48451042175293
2,8,0,0,-1
1,2,0,0,30.60150146484375
2,16,0,0,-1
2,2,0,0,47.78122901916504
1,16,0,0,-1
1,2,0,0,64.49580192565918
1,4,0,0,69.25678253173828
1,4,0,0,-1
1,4,0,0,67.73495674133301
2,16,0,0,-1
2,1,0,0,46.14448547363281
2,2,0,0,-1
1,16,0,0,-1
2,8,0,0,39.27969932556152
1,8,0,0,-1
1,1,0,0,30.033349990844727
1,8,0,0,38.25736045837402
2,1,0,0,59.372901916503906
2,1,0,0,-1
2,16,0,0,-1
1,16,0,0,-1
1,2,0,0,62.87121772766113
1,8,0,0,27.1759033203125
1,2,0,0,43.88546943664551
1,16,0,0,60.231685638427734
1,8,0,0,59.94224548339844
1,8,0,0,-1
1,4,0,0,-1
2,16,0,0,-1
1,8,0,0,-1
1,2,0,6,48.93159866333008
1,2,0,0,58.98332595825195
1,4,0,0,66.93863868713379
2,8,0,0,-1
1,1,0,0,-1
1,4,0,4,30.200481414794922
1,16,0,0,27.642011642456055
