model,start,end,bs,seq_len,model,start,end,bs,seq_len,model,start,end,bs,seq_len,model,start,end,bs,seq_len,median,mean,var
resnet101,0,35,1,0,resnet152,0,52,2,0,vgg19,0,22,32,0,bert,0,9,4,16,36597.5,36568.816326530614,621.446836298721
resnet101,0,31,1,0,resnet152,32,52,2,0,vgg19,0,22,32,0,bert,9,12,4,16,30444.5,30486.34693877551,607.8975662577187
resnet101,0,35,1,0,resnet152,9,48,2,0,vgg19,0,10,32,0,bert,0,12,4,64,29483.5,29377.173469387755,572.2247493650747
resnet101,25,35,1,0,resnet152,11,52,2,0,vgg19,7,22,32,0,bert,0,2,4,32,19781.0,20450.020408163266,1569.9159016835956
resnet101,0,35,1,0,resnet152,0,52,2,0,vgg19,0,22,32,0,bert,0,12,4,64,37750.5,37761.88775510204,786.3738774629946
resnet101,15,35,1,0,resnet152,0,12,2,0,vgg19,12,22,32,0,bert,0,7,4,32,11472.0,11512.173469387755,280.6683723088406
resnet101,0,20,1,0,resnet152,3,52,2,0,vgg19,0,22,32,0,bert,0,9,4,64,35005.5,35026.683673469386,470.51380072450576
resnet101,34,35,1,0,resnet152,0,52,2,0,vgg19,0,22,32,0,bert,0,0,4,16,31101.0,31059.632653061224,638.9649057424924
resnet101,0,35,1,0,resnet152,0,33,2,0,vgg19,21,22,32,0,bert,6,9,4,8,19940.0,19959.897959183672,1226.2579088329776
resnet101,0,35,1,0,resnet152,31,50,2,0,vgg19,0,6,32,0,bert,0,12,4,32,20486.0,21255.45918367347,2374.410286264297
resnet101,0,35,1,0,resnet152,0,52,2,0,vgg19,4,22,32,0,bert,2,7,4,32,27216.5,27282.79591836735,415.7998183777046
resnet101,28,28,1,0,resnet152,27,52,2,0,vgg19,0,18,32,0,bert,3,12,4,64,27319.5,27346.091836734693,540.4245324182494
resnet101,0,35,1,0,resnet152,41,52,2,0,vgg19,0,22,32,0,bert,0,12,4,16,31664.5,31706.714285714286,593.3457367044159
resnet101,4,6,1,0,resnet152,0,52,2,0,vgg19,8,22,32,0,bert,7,11,4,64,30357.5,28943.76530612245,3810.645472135467
resnet101,27,35,1,0,resnet152,0,22,2,0,vgg19,7,22,32,0,bert,1,12,4,16,18620.5,18617.45918367347,459.3820864979957
resnet101,0,35,1,0,resnet152,0,52,2,0,vgg19,0,7,32,0,bert,0,12,4,32,26764.5,26890.020408163266,738.7363035035702
resnet101,0,35,1,0,resnet152,0,46,2,0,vgg19,0,17,32,0,bert,0,12,4,16,35154.0,35155.67346938775,705.2674521711922
resnet101,0,35,1,0,resnet152,0,52,2,0,vgg19,2,15,32,0,bert,0,12,4,64,29860.0,29765.70408163265,1121.488726404652
resnet101,15,35,1,0,resnet152,0,52,2,0,vgg19,0,9,32,0,bert,0,12,4,32,27612.5,27800.20408163265,989.9776121894886
resnet101,0,35,1,0,resnet152,0,52,2,0,vgg19,11,19,32,0,bert,2,12,4,32,25104.0,25130.408163265307,171.24268712136228
resnet101,0,27,1,0,resnet152,40,52,2,0,vgg19,17,22,32,0,bert,0,12,4,32,14091.5,14300.357142857143,900.0822213009436
resnet101,34,35,1,0,resnet152,39,52,2,0,vgg19,19,22,32,0,bert,0,12,4,32,11623.5,11776.214285714286,395.39719760963277
resnet101,0,35,1,0,resnet152,0,52,2,0,vgg19,0,6,32,0,bert,0,12,4,64,25870.5,26607.80612244898,1719.8233396353105
resnet101,28,35,1,0,resnet152,38,42,2,0,vgg19,0,22,32,0,bert,0,6,4,16,25040.5,25091.408163265307,966.1409648777935
resnet101,0,35,1,0,resnet152,0,52,2,0,vgg19,0,12,32,0,bert,0,12,4,64,32142.5,32191.316326530614,714.0211166622222
resnet101,2,10,1,0,resnet152,0,52,2,0,vgg19,0,22,32,0,bert,0,12,4,64,34300.5,34312.67346938775,468.5022765939111
resnet101,22,25,1,0,resnet152,25,52,2,0,vgg19,2,22,32,0,bert,0,12,4,16,23066.5,23135.84693877551,672.9975035894024
resnet101,0,35,1,0,resnet152,0,51,2,0,vgg19,0,1,32,0,bert,0,12,4,64,27830.0,27749.938775510203,2361.6342137420156
resnet101,0,35,1,0,resnet152,31,52,2,0,vgg19,8,22,32,0,bert,10,12,4,8,19830.0,19281.15306122449,1642.1925447776464
resnet101,0,35,1,0,resnet152,0,33,2,0,vgg19,0,22,32,0,bert,0,9,4,16,33594.0,33559.23469387755,631.0834836106319
resnet101,0,35,1,0,resnet152,36,52,2,0,vgg19,7,12,32,0,bert,0,12,4,32,17036.5,17124.979591836734,505.5790775587332
resnet101,0,35,1,0,resnet152,9,52,2,0,vgg19,0,22,32,0,bert,5,10,4,16,34471.5,34419.26530612245,490.70001125049185
resnet101,0,31,1,0,resnet152,0,52,2,0,vgg19,0,1,32,0,bert,0,8,4,16,24911.0,25833.38775510204,2016.0509925961749
resnet101,2,19,1,0,resnet152,31,52,2,0,vgg19,0,22,32,0,bert,2,12,4,16,30035.5,30405.61224489796,1766.9418966034257
resnet101,0,27,1,0,resnet152,0,52,2,0,vgg19,0,10,32,0,bert,0,12,4,64,30471.0,30559.255102040817,592.2840484992165
resnet101,0,35,1,0,resnet152,10,52,2,0,vgg19,14,22,32,0,bert,0,12,8,16,20578.0,20626.01020408163,255.4375395876076
resnet101,0,9,1,0,resnet152,41,52,2,0,vgg19,0,12,32,0,bert,8,10,8,32,21204.5,21545.98979591837,1459.936310428685
resnet101,0,3,1,0,resnet152,29,52,2,0,vgg19,10,22,32,0,bert,0,12,8,8,12669.0,12821.285714285714,416.4403085824484
resnet101,20,27,1,0,resnet152,0,52,2,0,vgg19,3,22,32,0,bert,5,5,8,16,25002.5,25084.969387755104,349.1483356503082
resnet101,0,35,1,0,resnet152,0,52,2,0,vgg19,0,21,32,0,bert,0,5,8,64,36311.5,36410.051020408166,856.0166335935037
resnet101,23,35,1,0,resnet152,0,52,2,0,vgg19,0,22,32,0,bert,0,12,8,64,35666.5,35557.397959183676,699.2244061815325
resnet101,0,0,1,0,resnet152,45,52,2,0,vgg19,0,10,32,0,bert,8,9,8,16,19805.0,19548.673469387755,937.4007351585119
resnet101,2,24,1,0,resnet152,0,7,2,0,vgg19,0,17,32,0,bert,0,12,8,16,27638.0,27634.479591836734,651.567501312934
resnet101,2,33,1,0,resnet152,0,52,2,0,vgg19,0,22,32,0,bert,0,12,8,16,36708.0,36728.602040816324,602.2812879309414
resnet101,10,35,1,0,resnet152,9,52,2,0,vgg19,0,22,32,0,bert,5,12,8,64,34229.0,34983.84693877551,2089.590914714642
resnet101,0,7,1,0,resnet152,0,52,2,0,vgg19,0,22,32,0,bert,0,4,8,32,32963.0,32983.051020408166,617.9296137918943
resnet101,30,34,1,0,resnet152,0,52,2,0,vgg19,0,15,32,0,bert,2,12,8,64,32251.5,32310.897959183672,536.6644048800171
resnet101,0,35,1,0,resnet152,0,32,2,0,vgg19,0,9,32,0,bert,11,12,8,64,25072.0,25059.714285714286,350.37193066214417
resnet101,0,35,1,0,resnet152,0,52,2,0,vgg19,0,22,32,0,bert,11,12,8,64,35401.5,35485.744897959186,599.4914904882693
resnet101,0,35,1,0,resnet152,0,23,2,0,vgg19,2,19,32,0,bert,0,9,8,32,26095.5,26065.081632653062,567.8727881666734
resnet101,0,2,1,0,resnet152,0,52,2,0,vgg19,0,22,32,0,bert,0,12,8,32,34164.0,34292.4081632653,773.1041965407193
resnet101,0,25,1,0,resnet152,0,52,2,0,vgg19,0,22,32,0,bert,0,10,8,64,36633.0,36601.989795918365,659.6658940195495
resnet101,0,35,1,0,resnet152,0,52,2,0,vgg19,0,22,32,0,bert,0,12,8,32,37800.5,37887.183673469386,775.8857525163961
resnet101,0,35,1,0,resnet152,0,52,2,0,vgg19,9,22,32,0,bert,0,12,8,8,25542.0,25859.76530612245,1267.9645652763074
resnet101,0,19,1,0,resnet152,0,34,2,0,vgg19,0,22,32,0,bert,0,5,8,32,31395.5,31484.285714285714,633.0612215292306
resnet101,0,21,1,0,resnet152,34,52,2,0,vgg19,0,4,32,0,bert,0,12,8,64,17563.0,17564.336734693876,630.5537401862011
resnet101,11,35,1,0,resnet152,0,37,2,0,vgg19,8,11,32,0,bert,0,10,8,64,22026.0,22099.602040816328,3866.341472560955
resnet101,0,35,1,0,resnet152,0,52,2,0,vgg19,0,22,32,0,bert,0,12,8,64,38400.0,38413.11224489796,1387.2812118926972
resnet101,3,35,1,0,resnet152,24,52,2,0,vgg19,0,22,32,0,bert,11,12,8,64,31090.0,31147.448979591838,564.3260043925432
resnet101,16,23,1,0,resnet152,0,52,2,0,vgg19,0,1,32,0,bert,0,3,8,16,24959.0,26058.520408163266,2623.2932536187154
resnet101,0,35,1,0,resnet152,0,52,2,0,vgg19,0,19,32,0,bert,0,12,8,32,36756.5,36678.84693877551,1034.8103873641544
resnet101,0,35,1,0,resnet152,0,52,2,0,vgg19,6,22,32,0,bert,8,12,8,8,25663.0,26385.071428571428,2037.6407338400165
resnet101,22,35,1,0,resnet152,0,52,2,0,vgg19,0,22,32,0,bert,0,12,8,32,34781.0,34776.510204081635,585.1781561077554
resnet101,9,26,1,0,resnet152,7,24,2,0,vgg19,0,22,32,0,bert,0,11,8,8,29275.5,29974.326530612245,2116.14789988651
resnet101,0,6,1,0,resnet152,0,52,2,0,vgg19,19,22,32,0,bert,0,12,8,64,25264.5,25522.61224489796,1250.862988897233
resnet101,14,22,1,0,resnet152,0,52,2,0,vgg19,0,22,32,0,bert,0,4,8,16,33567.0,33411.704081632655,724.9235034827522
resnet101,0,35,1,0,resnet152,16,23,2,0,vgg19,0,22,32,0,bert,0,12,8,64,32478.0,32505.326530612245,563.3467010843831
resnet101,21,33,1,0,resnet152,24,52,2,0,vgg19,7,19,32,0,bert,0,3,8,16,16993.5,17015.530612244896,328.98871651395996
resnet101,0,35,1,0,resnet152,22,52,2,0,vgg19,16,22,32,0,bert,4,12,8,8,17740.5,19173.397959183672,2157.9004050129415
resnet101,28,35,1,0,resnet152,0,52,2,0,vgg19,0,22,32,0,bert,0,5,8,64,32780.0,32751.622448979593,493.5146238824532
resnet101,3,14,1,0,resnet152,0,52,2,0,vgg19,0,8,32,0,bert,0,12,8,8,25233.0,25288.88775510204,220.02123657488164
resnet101,0,35,1,0,resnet152,0,52,2,0,vgg19,0,22,32,0,bert,0,12,8,8,36756.5,36734.295918367345,693.9661258742325
resnet101,0,35,1,0,resnet152,0,52,2,0,vgg19,0,22,32,0,bert,0,12,8,16,37312.5,37423.07142857143,844.9445248062148
resnet101,0,23,1,0,resnet152,0,52,2,0,vgg19,0,16,32,0,bert,0,12,8,16,34055.0,34029.244897959186,522.5089016178457
resnet101,20,35,1,0,resnet152,0,52,2,0,vgg19,0,15,32,0,bert,0,8,8,64,33271.5,33073.65306122449,753.0899897719464
resnet101,0,35,1,0,resnet152,37,52,2,0,vgg19,0,22,32,0,bert,0,12,8,32,32834.5,32906.71428571428,722.4661562583922
resnet101,0,3,1,0,resnet152,0,52,2,0,vgg19,0,22,32,0,bert,0,12,8,16,34149.0,34203.34693877551,682.4571318231959
resnet101,0,35,1,0,resnet152,1,52,2,0,vgg19,0,13,32,0,bert,0,12,8,64,34136.0,34127.642857142855,585.259775742397
resnet101,3,35,1,0,resnet152,0,52,2,0,vgg19,0,19,32,0,bert,0,12,8,8,35770.0,35794.9081632653,591.0467381417944
resnet101,15,35,1,0,resnet152,0,52,2,0,vgg19,0,22,32,0,bert,0,12,8,16,35317.0,35276.26530612245,582.0762547530652
resnet101,0,8,1,0,resnet152,0,18,2,0,vgg19,8,21,32,0,bert,11,12,8,8,13585.5,13613.040816326531,312.84458286488683
resnet101,0,29,1,0,resnet152,0,52,2,0,vgg19,0,22,32,0,bert,0,12,8,64,36964.0,37015.36734693877,671.1486253439879
resnet101,0,17,1,0,resnet152,0,52,2,0,vgg19,17,22,32,0,bert,1,12,8,32,25548.5,26117.275510204083,2144.8057938848174
resnet101,0,35,1,0,resnet152,0,52,2,0,vgg19,0,22,32,0,bert,0,12,16,8,36887.5,36932.163265306124,865.2392342746099
resnet101,0,35,1,0,resnet152,0,20,2,0,vgg19,0,22,32,0,bert,4,4,16,64,31605.5,31657.530612244896,812.0341830052556
resnet101,0,35,1,0,resnet152,34,52,2,0,vgg19,4,22,32,0,bert,0,12,16,32,24655.0,24668.438775510203,376.2900006895065
resnet101,0,25,1,0,resnet152,0,52,2,0,vgg19,0,21,32,0,bert,4,8,16,32,34572.5,34615.42857142857,391.51599649337965
resnet101,26,35,1,0,resnet152,0,52,2,0,vgg19,0,22,32,0,bert,5,12,16,8,33749.0,33684.5,674.8439010736679
resnet101,0,35,1,0,resnet152,21,25,2,0,vgg19,0,22,32,0,bert,0,12,16,32,31892.0,31918.775510204083,508.8413515359212
resnet101,6,7,1,0,resnet152,0,52,2,0,vgg19,0,22,32,0,bert,6,12,16,64,33406.5,33404.448979591834,458.0875534006479
resnet101,28,33,1,0,resnet152,0,52,2,0,vgg19,0,22,32,0,bert,0,3,16,8,32215.5,32173.081632653062,493.0192419449232
resnet101,11,35,1,0,resnet152,0,23,2,0,vgg19,1,22,32,0,bert,0,12,16,32,30679.0,30698.79591836735,774.8447633753997
resnet101,0,13,1,0,resnet152,21,52,2,0,vgg19,0,11,32,0,bert,0,5,16,16,24344.0,24409.73469387755,535.8087640693064
resnet101,0,35,1,0,resnet152,23,52,2,0,vgg19,13,22,32,0,bert,11,12,16,64,17408.5,18988.5,2428.740713637755
resnet101,16,35,1,0,resnet152,18,29,2,0,vgg19,0,22,32,0,bert,0,12,16,64,31422.5,31446.938775510203,771.530215741796
resnet101,0,35,1,0,resnet152,48,52,2,0,vgg19,0,22,32,0,bert,6,10,16,32,30065.5,30084.23469387755,577.4823223908121
resnet101,21,28,1,0,resnet152,7,51,2,0,vgg19,15,22,32,0,bert,0,3,16,32,21681.5,23380.367346938776,3033.9271492059397
resnet101,26,35,1,0,resnet152,21,52,2,0,vgg19,0,19,32,0,bert,0,12,16,64,32019.0,31908.54081632653,809.8082056676634
resnet101,0,35,1,0,resnet152,0,42,2,0,vgg19,0,4,32,0,bert,0,12,16,8,21171.5,21728.877551020407,2066.613937986415
resnet101,0,35,1,0,resnet152,0,52,2,0,vgg19,18,18,32,0,bert,0,12,16,64,24991.5,25170.316326530614,1073.3534765639006
resnet101,0,14,1,0,resnet152,0,35,2,0,vgg19,21,21,32,0,bert,0,12,16,32,17240.0,17638.35714285714,1334.3300027063954
resnet101,0,3,1,0,resnet152,0,10,2,0,vgg19,18,22,32,0,bert,2,4,16,16,5784.0,5812.0,944.75449785883
resnet101,0,35,1,0,resnet152,0,5,2,0,vgg19,0,16,32,0,bert,0,3,16,32,27997.0,28027.20618556701,593.4739407187601
resnet101,12,35,1,0,resnet152,29,52,2,0,vgg19,3,22,32,0,bert,0,12,16,8,24471.5,24457.34693877551,624.2913386807904
resnet101,25,35,1,0,resnet152,42,42,2,0,vgg19,0,0,32,0,bert,0,7,16,64,7103.0,7111.571428571428,190.26201053563275
resnet101,0,17,1,0,resnet152,0,47,2,0,vgg19,0,22,32,0,bert,0,10,16,8,34603.0,34637.45918367347,573.8322688938148
resnet101,17,35,1,0,resnet152,0,17,2,0,vgg19,0,9,32,0,bert,4,12,16,32,22578.5,22393.65306122449,793.9014242777379
resnet101,0,35,1,0,resnet152,0,52,2,0,vgg19,0,22,32,0,bert,0,12,16,16,38168.5,38260.9081632653,645.9292639407149
resnet101,0,2,1,0,resnet152,0,52,2,0,vgg19,12,19,32,0,bert,0,12,16,8,25151.0,25915.744897959183,1962.6544151455435
resnet101,0,11,1,0,resnet152,46,51,2,0,vgg19,5,22,32,0,bert,0,5,16,32,16312.0,16247.163265306122,389.06380815211736
resnet101,32,35,1,0,resnet152,0,52,2,0,vgg19,0,22,32,0,bert,0,12,16,16,33466.0,33511.183673469386,509.08181345896537
resnet101,0,35,1,0,resnet152,0,52,2,0,vgg19,12,22,32,0,bert,0,12,16,64,25251.5,25487.551020408162,957.7958020462014
resnet101,0,17,1,0,resnet152,0,52,2,0,vgg19,5,22,32,0,bert,0,12,16,16,25448.0,26656.132653061224,2806.912700989219
resnet101,27,30,1,0,resnet152,14,41,2,0,vgg19,0,22,32,0,bert,4,12,16,16,29294.0,29192.30612244898,765.6801086211041
resnet101,11,35,1,0,resnet152,0,3,2,0,vgg19,4,18,32,0,bert,1,5,16,8,18315.5,18293.428571428572,408.2961360261416
resnet101,0,35,1,0,resnet152,39,52,2,0,vgg19,0,21,32,0,bert,10,10,16,16,30220.0,30098.275510204083,1039.8904355612078
resnet101,34,35,1,0,resnet152,0,52,2,0,vgg19,0,22,32,0,bert,0,12,16,16,33657.0,33723.42857142857,493.1416570089684
resnet101,10,13,1,0,resnet152,45,52,2,0,vgg19,0,10,32,0,bert,0,2,16,8,19889.5,19693.04081632653,881.8958927679424
resnet101,0,35,1,0,resnet152,0,52,2,0,vgg19,0,22,32,0,bert,0,4,16,32,36678.0,36716.93877551021,508.6039077976811
resnet101,13,35,1,0,resnet152,0,52,2,0,vgg19,5,22,32,0,bert,0,6,16,32,25191.5,25695.438775510203,1513.128776816816
resnet101,0,35,1,0,resnet152,0,17,2,0,vgg19,0,22,32,0,bert,10,12,16,8,31037.0,31093.80612244898,497.56327990873285
resnet101,30,35,1,0,resnet152,19,52,2,0,vgg19,0,22,32,0,bert,0,12,16,32,31873.5,31933.530612244896,719.4500337783762
resnet101,29,35,1,0,resnet152,0,52,2,0,vgg19,0,22,32,0,bert,5,7,16,8,32339.5,32398.84693877551,623.2044305735858
resnet101,32,33,1,0,resnet152,37,52,2,0,vgg19,0,22,32,0,bert,3,12,16,16,29850.0,29567.70408163265,1560.9242043148647
resnet101,0,35,1,0,resnet152,0,52,2,0,vgg19,6,22,32,0,bert,11,12,16,32,25513.5,25732.479591836734,896.9342026421008
resnet101,0,35,1,0,resnet152,0,13,2,0,vgg19,0,6,32,0,bert,0,12,16,32,21591.5,21617.744897959183,412.518751861336
resnet101,24,29,1,0,resnet152,0,52,2,0,vgg19,0,15,32,0,bert,0,12,16,64,36478.5,35981.36734693877,1175.4577604869005
resnet101,0,35,1,0,resnet152,0,52,2,0,vgg19,4,11,32,0,bert,0,9,16,8,33288.5,31040.316326530614,3505.9056636462005
resnet101,11,31,1,0,resnet152,0,52,2,0,vgg19,0,22,32,0,bert,7,12,16,32,35250.5,35133.11224489796,1199.8357275541384
resnet101,0,6,1,0,resnet152,0,10,2,0,vgg19,0,16,32,0,bert,0,12,16,16,27335.5,27395.673469387755,753.8870263373684
resnet101,0,35,1,0,resnet152,0,52,2,0,vgg19,0,22,32,0,bert,0,12,16,64,40905.5,40882.11224489796,699.0405944630149
resnet101,0,35,1,0,resnet152,45,52,2,0,vgg19,0,22,32,0,bert,1,8,16,8,30888.0,30873.76530612245,586.4656644092889
resnet101,0,25,1,0,resnet152,0,28,2,0,vgg19,0,10,32,0,bert,0,12,16,8,26548.5,26627.938775510203,566.2965945388121
resnet101,0,3,1,0,resnet152,21,52,2,0,vgg19,6,17,32,0,bert,3,12,32,8,17912.5,17894.285714285714,353.4883885169731
resnet101,11,35,1,0,resnet152,11,44,2,0,vgg19,0,8,32,0,bert,0,2,32,64,24283.5,24116.663265306124,643.337121512406
resnet101,0,35,1,0,resnet152,0,45,2,0,vgg19,0,22,32,0,bert,0,12,32,16,38403.0,38317.744897959186,638.9586922745107
resnet101,22,34,1,0,resnet152,0,52,2,0,vgg19,6,19,32,0,bert,0,12,32,16,25207.5,25932.438775510203,1795.438602922363
resnet101,31,35,1,0,resnet152,0,52,2,0,vgg19,0,22,32,0,bert,6,12,32,32,33724.0,34170.97959183674,1364.8648432719751
resnet101,0,28,1,0,resnet152,0,52,2,0,vgg19,16,16,32,0,bert,0,12,32,64,25044.5,25745.54081632653,1809.6761925282144
resnet101,0,25,1,0,resnet152,17,41,2,0,vgg19,0,11,32,0,bert,4,12,32,32,26349.0,26430.826530612245,583.436214891694
resnet101,0,35,1,0,resnet152,0,52,2,0,vgg19,0,22,32,0,bert,0,12,32,16,38505.0,38462.5,613.0662022712938
resnet101,0,0,1,0,resnet152,26,35,2,0,vgg19,12,17,32,0,bert,3,12,32,16,8978.0,9016.775510204081,154.4775613196632
resnet101,2,21,1,0,resnet152,0,2,2,0,vgg19,0,22,32,0,bert,0,12,32,8,28536.5,28579.928571428572,631.5492329767089
resnet101,0,12,1,0,resnet152,8,17,2,0,vgg19,9,14,32,0,bert,4,12,32,64,13338.0,13322.438775510203,236.84990796836522
resnet101,33,35,1,0,resnet152,0,52,2,0,vgg19,0,22,32,0,bert,3,12,32,16,33855.0,33879.642857142855,453.0595367913041
resnet101,0,35,1,0,resnet152,10,52,2,0,vgg19,12,22,32,0,bert,0,12,32,16,31243.0,27933.23469387755,4904.530614336055
resnet101,0,28,1,0,resnet152,0,19,2,0,vgg19,11,19,32,0,bert,0,12,32,32,16355.0,16529.775510204083,868.2401451236469
resnet101,30,35,1,0,resnet152,5,44,2,0,vgg19,0,0,32,0,bert,2,12,32,16,19231.0,19983.928571428572,2112.1900340158595
resnet101,0,35,1,0,resnet152,0,52,2,0,vgg19,4,22,32,0,bert,0,7,32,64,30601.5,30236.367346938776,1473.5458026146202
resnet101,0,35,1,0,resnet152,0,52,2,0,vgg19,13,22,32,0,bert,11,11,32,32,25055.5,25821.15306122449,2164.430076996001
resnet101,5,35,1,0,resnet152,0,52,2,0,vgg19,13,22,32,0,bert,0,12,32,16,25018.5,26469.54081632653,3249.890984571534
resnet101,0,9,1,0,resnet152,9,52,2,0,vgg19,17,22,32,0,bert,10,12,32,32,20718.5,21987.785714285714,2520.3620012504034
resnet101,19,35,1,0,resnet152,0,52,2,0,vgg19,0,22,32,0,bert,0,12,32,8,35036.5,34670.316326530614,1378.4472008937491
resnet101,0,35,1,0,resnet152,0,18,2,0,vgg19,0,22,32,0,bert,0,12,32,8,32604.0,32669.20408163265,572.3348876809885
resnet101,16,35,1,0,resnet152,8,52,2,0,vgg19,0,22,32,0,bert,8,12,32,32,32972.5,32977.37755102041,511.1723323631614
resnet101,0,35,1,0,resnet152,11,22,2,0,vgg19,0,22,32,0,bert,0,5,32,32,30899.5,30957.020408163266,490.56483437601196
resnet101,0,35,1,0,resnet152,0,52,2,0,vgg19,0,22,32,0,bert,0,12,32,64,41937.5,42004.42857142857,1106.4592636156183
resnet101,3,35,1,0,resnet152,0,52,2,0,vgg19,0,14,32,0,bert,0,8,32,64,36645.0,36705.551020408166,551.1340279683999
resnet101,0,35,1,0,resnet152,0,52,2,0,vgg19,0,19,32,0,bert,3,7,32,8,35660.5,35680.32653061225,462.29316998027593
resnet101,0,10,1,0,resnet152,0,12,2,0,vgg19,0,22,32,0,bert,0,12,32,64,33725.5,33792.102040816324,679.4750147798819
resnet101,0,35,1,0,resnet152,0,52,2,0,vgg19,0,22,32,0,bert,0,12,32,8,37883.5,37861.602040816324,733.584667286243
resnet101,0,35,1,0,resnet152,0,47,2,0,vgg19,14,21,32,0,bert,0,9,32,8,22836.0,23800.948979591838,2010.614584548963
resnet101,0,35,1,0,resnet152,0,20,2,0,vgg19,0,2,32,0,bert,10,12,32,64,17075.0,17641.448979591838,1445.9145832623708
resnet101,17,35,1,0,resnet152,0,52,2,0,vgg19,11,22,32,0,bert,8,12,32,64,25165.0,27287.683673469386,3145.9929699992126
resnet101,0,5,1,0,resnet152,0,52,2,0,vgg19,0,22,32,0,bert,0,12,32,64,38031.0,38051.0306122449,642.5647343563144
resnet101,6,35,1,0,resnet152,0,6,2,0,vgg19,0,19,32,0,bert,8,12,32,8,28053.5,28013.84693877551,513.6504876966799
resnet101,27,35,1,0,resnet152,0,29,2,0,vgg19,16,22,32,0,bert,11,12,32,32,14430.5,15522.612244897959,1802.7045080998528
resnet101,29,35,1,0,resnet152,23,52,2,0,vgg19,1,22,32,0,bert,0,12,32,64,33033.0,33064.102040816324,835.9192116246534
resnet101,0,35,1,0,resnet152,30,52,2,0,vgg19,12,22,32,0,bert,0,12,32,64,20285.0,20338.275510204083,571.7685021164551
resnet101,33,33,1,0,resnet152,10,44,2,0,vgg19,0,22,32,0,bert,1,12,32,16,30960.5,31106.51020408163,623.8660283461893
resnet101,1,13,1,0,resnet152,1,30,2,0,vgg19,0,22,32,0,bert,10,12,32,8,29950.0,29953.35714285714,679.5659967049198
resnet101,0,35,1,0,resnet152,0,52,2,0,vgg19,0,22,32,0,bert,0,12,32,32,40012.0,40081.397959183676,436.39038270599417
resnet101,2,17,1,0,resnet152,0,52,2,0,vgg19,0,22,32,0,bert,0,12,32,16,35664.5,35665.4081632653,547.2445604233567
resnet101,0,6,1,0,resnet152,0,36,2,0,vgg19,13,17,32,0,bert,0,12,32,8,17735.0,18258.61224489796,1299.584365524366
resnet101,0,8,1,0,resnet152,22,23,2,0,vgg19,0,2,32,0,bert,0,12,32,32,13274.5,13233.765306122448,295.2841177999695
resnet101,0,24,1,0,resnet152,37,38,2,0,vgg19,9,22,32,0,bert,0,12,32,64,19449.5,19401.367346938776,347.8670690210383
resnet101,0,35,1,0,resnet152,1,52,2,0,vgg19,3,22,32,0,bert,0,12,32,32,32503.5,32564.724489795917,440.7690584304185
resnet101,0,35,1,0,resnet152,24,52,2,0,vgg19,16,22,32,0,bert,11,12,32,8,16891.5,16966.051020408162,211.1059977709708
resnet101,4,35,1,0,resnet152,5,52,2,0,vgg19,0,8,32,0,bert,3,12,32,8,25802.5,25863.571428571428,562.9825458562419
resnet101,15,26,1,0,resnet152,0,52,2,0,vgg19,0,22,32,0,bert,10,11,32,16,32612.0,32636.683673469386,672.2980631028262
resnet101,17,35,1,0,resnet152,3,52,4,0,vgg19,20,20,1,0,bert,0,12,1,16,23366.5,23445.224489795917,246.68340987259833
resnet101,32,34,1,0,resnet152,51,52,4,0,vgg19,0,22,1,0,bert,0,12,1,64,12072.0,11948.581632653062,498.09162183706036
resnet101,0,35,1,0,resnet152,0,52,4,0,vgg19,5,22,1,0,bert,0,12,1,16,24729.0,25930.24742268041,2368.215853872825
resnet101,0,35,1,0,resnet152,0,52,4,0,vgg19,0,22,1,0,bert,0,12,1,16,24728.0,25330.04081632653,1864.152375737209
resnet101,0,13,1,0,resnet152,0,52,4,0,vgg19,0,15,1,0,bert,0,12,1,32,24501.5,24598.45918367347,310.62840088451077
resnet101,2,3,1,0,resnet152,0,8,4,0,vgg19,12,22,1,0,bert,11,12,1,8,4019.5,4018.4591836734694,48.824167729062744
resnet101,0,35,1,0,resnet152,0,30,4,0,vgg19,13,22,1,0,bert,0,12,1,32,17015.0,18084.255102040817,1905.7913312291707
resnet101,0,35,1,0,resnet152,11,52,4,0,vgg19,13,17,1,0,bert,0,11,1,16,19720.0,19733.29591836735,118.264854025302
resnet101,11,31,1,0,resnet152,33,52,4,0,vgg19,16,22,1,0,bert,0,12,1,32,11983.5,12020.857142857143,209.29058989932673
resnet101,0,35,1,0,resnet152,22,52,4,0,vgg19,0,16,1,0,bert,0,12,1,32,17158.5,17868.622448979593,1697.1481332007102
resnet101,31,35,1,0,resnet152,0,52,4,0,vgg19,0,22,1,0,bert,0,12,1,32,24709.5,24803.030612244896,553.4015491242274
resnet101,0,1,1,0,resnet152,28,31,4,0,vgg19,12,22,1,0,bert,4,4,1,32,2382.5,2439.765306122449,298.7002388246214
resnet101,30,33,1,0,resnet152,5,11,4,0,vgg19,0,22,1,0,bert,3,12,1,16,9497.0,9504.0,466.07558290430944
resnet101,0,35,1,0,resnet152,0,52,4,0,vgg19,0,22,1,0,bert,0,1,1,16,24853.5,26425.520408163266,2913.118418988987
resnet101,13,35,1,0,resnet152,47,47,4,0,vgg19,21,22,1,0,bert,0,6,1,16,13728.0,13184.816326530612,1626.4736385433064
resnet101,1,35,1,0,resnet152,0,30,4,0,vgg19,0,12,1,0,bert,0,12,1,64,16949.0,17940.5,1864.1906064957357
