model,start,end,bs,seq_len,model,start,end,bs,seq_len,median,mean,var
resnet101,27,31,1,0,inception_v3,0,8,1,0,14910.5,16789.87,3606.299989338103
resnet101,1,23,1,0,inception_v3,4,13,1,0,22163.0,23680.18,2982.5159760846213
resnet101,20,33,1,0,inception_v3,2,8,1,0,13333.0,14268.64,2296.9648169704296
resnet101,29,33,1,0,inception_v3,3,10,1,0,16955.5,17459.76,1503.416689544186
resnet101,8,25,1,0,inception_v3,0,8,1,0,19521.0,20106.11,4051.414249111044
resnet101,7,22,1,0,inception_v3,6,10,1,0,13969.5,15921.63,2829.3894488210703
resnet101,27,31,1,0,inception_v3,3,7,1,0,9145.5,10363.73,2386.0143790639654
resnet101,22,27,1,0,inception_v3,4,11,1,0,20807.5,21242.9,3442.081107411619
resnet101,5,20,1,0,inception_v3,1,6,1,0,14128.0,16326.85,3883.93498239865
resnet101,7,15,1,0,inception_v3,3,13,1,0,24142.5,24633.92,1213.5254647513584
resnet101,24,28,1,0,inception_v3,8,13,1,0,13326.0,13748.34,1257.2024754986764
resnet101,14,34,1,0,inception_v3,5,11,1,0,20789.0,22107.3,4080.4424257670885
resnet101,7,24,1,0,inception_v3,6,10,1,0,15751.0,15851.99,436.97957606734894
resnet101,20,27,1,0,inception_v3,2,9,1,0,16168.0,16782.5,1536.6737291956285
resnet101,9,13,1,0,inception_v3,3,7,1,0,8425.0,8568.45,551.0258864155113
resnet101,10,23,1,0,inception_v3,1,7,1,0,12853.5,13308.0,1369.5102044161629
resnet101,17,25,1,0,inception_v3,5,12,1,0,17320.5,17848.39,1411.1859402289977
resnet101,3,22,1,0,inception_v3,7,13,1,0,17523.5,18102.09,1735.0748980663632
resnet101,6,30,1,0,inception_v3,4,12,1,0,22937.5,23853.67,2678.7621509010464
resnet101,17,24,1,0,inception_v3,5,10,1,0,12895.5,13179.55,1118.8445859456979
resnet101,3,10,1,0,inception_v3,9,13,1,0,10519.0,10979.19,1216.0494043828976
resnet101,0,34,1,0,inception_v3,9,13,1,0,30092.5,30579.59,1655.5623400826678
resnet101,3,23,1,0,inception_v3,6,13,1,0,18874.5,19963.12,2497.2837935645202
resnet101,2,17,1,0,inception_v3,5,10,1,0,13864.0,14459.86,1668.5130447197587
resnet101,22,27,1,0,inception_v3,9,13,1,0,10544.0,10805.29,1007.0248685608514
resnet101,1,9,1,0,inception_v3,3,10,1,0,16885.5,17343.37,1546.6646349807058
resnet101,28,34,1,0,inception_v3,0,13,1,0,27423.5,28221.44,1948.426700289236
resnet101,26,33,1,0,inception_v3,2,13,1,0,27633.5,29893.98,4964.637761166468
resnet101,12,24,1,0,inception_v3,9,13,1,0,11111.0,12322.08,2318.30042349994
resnet101,7,25,1,0,inception_v3,4,8,1,0,17151.0,17373.09,1376.0870546226356
resnet101,25,34,1,0,inception_v3,7,11,1,0,10656.0,11102.2,1361.34111081683
resnet101,7,34,1,0,inception_v3,5,10,1,0,24522.0,25205.23,1776.8955954416679
resnet101,17,21,1,0,inception_v3,4,9,1,0,11982.0,12433.74,1502.9695846556576
resnet101,11,27,1,0,inception_v3,5,10,1,0,14598.0,15321.13,1954.63558063901
resnet101,2,22,1,0,inception_v3,0,6,1,0,18232.5,18683.56,1283.029230532181
resnet101,7,32,1,0,inception_v3,3,10,1,0,22807.5,23214.15,1298.3101738413668
resnet101,1,12,1,0,inception_v3,1,11,1,0,21268.5,21920.56,1733.5533237832635
resnet101,20,29,1,0,inception_v3,0,11,1,0,22155.5,22643.17,1189.4253070706036
resnet101,21,28,1,0,inception_v3,0,12,1,0,24785.0,25464.23,1880.8825899295257
resnet101,20,31,1,0,inception_v3,2,6,1,0,10411.5,12097.39,2821.186505337781
resnet101,20,25,1,0,inception_v3,3,10,1,0,16985.0,17547.21,1772.763054076884
resnet101,17,29,1,0,inception_v3,3,13,1,0,24859.0,25221.64,2011.2121246651234
resnet101,26,32,1,0,inception_v3,6,12,1,0,16107.5,16467.97,988.0808211376234
resnet101,25,30,1,0,inception_v3,2,11,1,0,20771.0,21099.55,995.8014297539445
resnet101,10,15,1,0,inception_v3,4,12,1,0,19360.0,20011.74,1833.7498009270512
resnet101,6,28,1,0,inception_v3,6,10,1,0,20089.5,20983.22,3981.637300357731
resnet101,23,34,1,0,inception_v3,6,11,1,0,13442.5,13953.06,1334.9670619157612
resnet101,0,32,1,0,inception_v3,1,13,1,0,30984.0,31824.49,3527.4183463122145
resnet101,2,34,1,0,inception_v3,2,12,1,0,29094.0,30505.45,3048.8676434866766
resnet101,2,14,1,0,inception_v3,9,13,1,0,11234.5,12013.07,1850.0693622402378
resnet101,5,33,1,0,inception_v3,7,12,1,0,25536.0,25958.77,1370.5848084303284
resnet101,15,32,1,0,inception_v3,4,9,1,0,15648.0,16301.46,1809.4083365564557
resnet101,26,32,1,0,inception_v3,5,12,1,0,17324.0,17822.3,1396.539104357626
resnet101,15,32,1,0,inception_v3,7,13,1,0,16259.0,17338.05,2097.8770334554883
resnet101,0,6,1,0,inception_v3,4,13,1,0,22037.0,22427.31,1156.437492430957
resnet101,3,7,1,0,inception_v3,6,13,1,0,18750.5,18985.04,638.3891120625414
resnet101,7,28,1,0,inception_v3,4,13,1,0,22093.0,23203.81,2718.303708914808
resnet101,27,32,1,0,inception_v3,2,9,1,0,15914.0,16111.2,691.5678419359882
resnet101,21,25,1,0,inception_v3,8,13,1,0,13092.5,13374.83,918.1703442716935
resnet101,25,30,1,0,inception_v3,9,13,1,0,10299.0,10459.7,480.843415261143
resnet101,29,34,1,0,inception_v3,8,13,1,0,13054.0,13187.51,618.8862818806052
resnet101,13,17,1,0,inception_v3,6,12,1,0,15874.0,16196.66,763.122260453723
resnet101,17,22,1,0,inception_v3,4,10,1,0,14691.5,15001.98,973.8963084435632
resnet101,0,6,1,0,inception_v3,8,13,1,0,13107.5,13255.83,555.7418835214779
resnet101,9,30,1,0,inception_v3,6,10,1,0,19752.5,20668.87,3107.389015411492
resnet101,4,34,1,0,inception_v3,9,13,1,0,27401.0,27802.12,1371.5367897362432
resnet101,28,32,1,0,inception_v3,4,10,1,0,14859.5,15100.72,1030.21399796353
resnet101,7,12,1,0,inception_v3,2,9,1,0,16102.0,16534.72,1717.9728349423922
resnet101,28,32,1,0,inception_v3,5,12,1,0,17392.5,17962.64,1887.8738491753097
resnet101,26,33,1,0,inception_v3,8,13,1,0,13422.0,13689.37,987.5827221554656
resnet101,16,20,1,0,inception_v3,4,13,1,0,22175.0,22681.24,1339.802590831948
resnet101,9,34,1,0,inception_v3,5,11,1,0,22648.0,23032.33,1292.747562790199
resnet101,3,30,1,0,inception_v3,9,13,1,0,24452.0,25693.18,2949.8370950952526
resnet101,1,24,1,0,inception_v3,4,13,1,0,22106.5,23306.8,2395.192931686297
resnet101,17,28,1,0,inception_v3,5,11,1,0,14698.5,14955.1,873.1285071511525
resnet101,4,30,1,0,inception_v3,6,13,1,0,23727.0,24427.0,1619.353815569655
resnet101,17,22,1,0,inception_v3,4,12,1,0,19369.0,19556.16,899.3584237666317
resnet101,17,30,1,0,inception_v3,9,13,1,0,11881.0,12788.73,2165.4868175770544
resnet101,22,33,1,0,inception_v3,2,11,1,0,20765.0,21220.98,1635.9775241732389
resnet101,21,27,1,0,inception_v3,2,12,1,0,23448.0,24223.51,2065.954377497238
resnet101,28,34,1,0,inception_v3,0,4,1,0,5945.0,6248.71,1080.6612817622365
resnet101,22,32,1,0,inception_v3,0,9,1,0,17412.0,17608.76,858.2330932794423
resnet101,21,34,1,0,inception_v3,4,11,1,0,16670.5,16917.51,1006.3340150765052
resnet101,9,13,1,0,inception_v3,6,11,1,0,13430.0,13850.17,1228.761173336788
resnet101,18,27,1,0,inception_v3,6,13,1,0,18681.5,18896.79,738.8987385968392
resnet101,23,27,1,0,inception_v3,4,9,1,0,12382.5,12320.14,318.4368075458615
resnet101,1,19,1,0,inception_v3,4,13,1,0,22040.0,22596.89,1714.244952712418
resnet101,1,30,1,0,inception_v3,8,13,1,0,26177.0,26223.03,403.94857234554
resnet101,4,9,1,0,inception_v3,4,12,1,0,19388.0,19850.82,1759.5218065144861
resnet101,4,27,1,0,inception_v3,9,13,1,0,20996.0,21207.54,773.6052665280919
resnet101,26,31,1,0,inception_v3,7,11,1,0,10735.0,11032.4,1184.345143950867
resnet101,12,19,1,0,inception_v3,0,6,1,0,9144.5,9709.46,1389.9769452764315
resnet101,11,25,1,0,inception_v3,4,9,1,0,12765.0,13316.13,1992.599235446004
resnet101,0,21,1,0,inception_v3,7,11,1,0,18473.5,18617.38,740.3089460488775
resnet101,9,18,1,0,inception_v3,2,7,1,0,10542.5,11031.46,1722.7800754594302
resnet101,5,11,1,0,inception_v3,0,5,1,0,8008.5,8485.94,1313.509937686046
resnet101,26,30,1,0,inception_v3,4,10,1,0,14898.0,15282.24,1473.555524030228
resnet101,15,25,1,0,inception_v3,7,13,1,0,16097.0,16312.52,756.4939455144371
resnet101,6,17,1,0,inception_v3,0,8,1,0,14640.5,14986.54,1171.4200392685793
resnet101,12,29,1,0,inception_v3,1,9,1,0,16694.5,17683.15,2542.895469243673
resnet101,20,32,1,0,inception_v3,8,13,1,0,13386.0,14350.19,2087.2569448680724
resnet101,4,21,1,0,inception_v3,3,11,1,0,18786.0,19522.73,1897.4590791635007
resnet101,5,20,1,0,inception_v3,3,13,1,0,24102.5,24365.41,747.8171446951454
resnet101,18,33,1,0,inception_v3,7,12,1,0,14000.5,15104.8,2177.981992579369
resnet101,30,34,1,0,inception_v3,4,12,1,0,19263.5,19356.12,571.6023142010537
resnet101,9,27,1,0,inception_v3,3,11,1,0,18757.0,19685.09,2142.3784590729992
resnet101,0,24,1,0,inception_v3,0,8,1,0,21239.5,21911.56,2406.2697825472524
resnet101,2,27,1,0,inception_v3,3,7,1,0,22651.5,22915.67,1193.3277090137478
resnet101,22,33,1,0,inception_v3,2,12,1,0,23486.5,24272.25,2211.666264945957
resnet101,25,34,1,0,inception_v3,0,12,1,0,24645.0,24725.52,453.623973793273
resnet101,20,31,1,0,inception_v3,2,8,1,0,13289.5,13840.17,1277.2026311826953
resnet101,9,14,1,0,inception_v3,2,9,1,0,16080.0,16288.15,663.8201469524709
resnet101,26,32,1,0,inception_v3,7,13,1,0,16092.0,16232.63,965.5708534851289
resnet101,9,28,1,0,inception_v3,8,13,1,0,17205.0,17828.39,1719.2180483871145
resnet101,12,22,1,0,inception_v3,7,11,1,0,10777.0,11225.54,1180.3612702897365
resnet101,14,26,1,0,inception_v3,5,12,1,0,17358.0,17564.99,805.1144576394092
resnet101,13,18,1,0,inception_v3,1,8,1,0,13825.5,14071.35,876.6845427518384
resnet101,4,11,1,0,inception_v3,0,5,1,0,7889.5,8463.05,1737.805779568016
resnet101,19,31,1,0,inception_v3,0,8,1,0,14628.5,15371.24,1765.7710050853143
resnet101,21,31,1,0,inception_v3,8,12,1,0,10635.0,10996.98,1164.2151517653426
resnet101,30,34,1,0,inception_v3,5,13,1,0,19906.0,20625.4,1938.9017819373935
resnet101,10,25,1,0,inception_v3,0,8,1,0,14695.0,15251.19,1709.9199495590428
resnet101,24,29,1,0,inception_v3,2,10,1,0,18980.5,19193.98,858.4853636492588
resnet101,22,28,1,0,inception_v3,9,13,1,0,10473.0,10937.06,1328.4740480716964
resnet101,21,29,1,0,inception_v3,7,13,1,0,16089.0,16342.69,869.4866496387393
resnet101,14,26,1,0,inception_v3,2,7,1,0,11017.0,11447.73,1563.0918005990563
resnet101,12,26,1,0,inception_v3,9,13,1,0,12741.5,13633.26,1909.3872347954984
resnet101,22,31,1,0,inception_v3,0,8,1,0,14679.0,15091.14,1409.3382420128958
resnet101,8,14,1,0,inception_v3,8,13,1,0,13357.0,13666.33,1314.8257074989067
resnet101,18,31,1,0,inception_v3,9,13,1,0,11867.0,12292.08,1585.0599463742687
resnet101,18,22,1,0,inception_v3,6,10,1,0,11631.5,11879.01,1140.6638286103403
resnet101,21,33,1,0,inception_v3,1,12,1,0,23933.0,24387.46,1221.4771174279115
resnet101,5,14,1,0,inception_v3,2,11,1,0,20744.0,20998.36,992.0572213335278
resnet101,17,33,1,0,inception_v3,6,13,1,0,18724.0,19109.46,1210.5738508657785
resnet101,6,18,1,0,inception_v3,2,11,1,0,20733.5,20893.72,591.829436239868
resnet101,22,30,1,0,inception_v3,5,12,1,0,17183.0,17534.82,1509.351412892306
resnet101,27,31,1,0,inception_v3,4,10,1,0,14868.0,15226.01,1294.0555204086106
resnet101,20,32,1,0,inception_v3,3,9,1,0,14839.5,14946.84,1380.0471565856003
resnet101,12,23,1,0,inception_v3,3,10,1,0,17002.5,17437.93,1649.6414656221516
resnet101,21,27,1,0,inception_v3,9,13,1,0,10510.0,10556.97,229.12911011043533
resnet101,9,23,1,0,inception_v3,9,13,1,0,12861.0,13436.64,1942.2882511100147
resnet101,20,29,1,0,inception_v3,7,11,1,0,10735.0,11040.52,1135.1672341994372
resnet101,15,25,1,0,inception_v3,3,12,1,0,21414.5,21720.45,1393.4888185773145
resnet101,1,28,1,0,inception_v3,4,12,1,0,24410.0,25055.65,1813.970558608932
resnet101,30,34,1,0,inception_v3,4,13,1,0,21966.5,22328.58,1556.202436574368
resnet101,26,34,1,0,inception_v3,6,13,1,0,18727.5,18896.09,679.0413256201716
resnet101,14,29,1,0,inception_v3,4,10,1,0,14913.0,15682.5,1891.291545478909
resnet101,13,31,1,0,inception_v3,3,11,1,0,18704.5,19574.63,2087.497629483684
resnet101,21,27,1,0,inception_v3,8,12,1,0,10574.0,10600.21,246.90396088357912
resnet101,19,34,1,0,inception_v3,2,13,1,0,26077.0,26570.01,1614.1543823005281
resnet101,30,34,1,0,inception_v3,7,12,1,0,13427.5,13477.72,330.81638653488733
resnet101,13,28,1,0,inception_v3,1,6,1,0,13559.0,13652.32,490.3605995591408
resnet101,4,17,1,0,inception_v3,5,13,1,0,19946.0,20440.62,1518.8452441246277
resnet101,20,26,1,0,inception_v3,3,10,1,0,16887.0,17079.74,653.0579854806157
resnet101,24,33,1,0,inception_v3,4,9,1,0,11958.0,12593.51,2014.485951775291
resnet101,26,31,1,0,inception_v3,4,10,1,0,14872.5,15132.46,1408.2236570942841
resnet101,19,32,1,0,inception_v3,2,6,1,0,12161.5,12510.04,1357.8466696943362
resnet101,9,25,1,0,inception_v3,5,11,1,0,14742.0,15438.59,1916.3821544514547
resnet101,17,24,1,0,inception_v3,8,13,1,0,13260.5,13500.25,1045.2002523440185
resnet101,0,22,1,0,inception_v3,4,9,1,0,19382.0,19654.3,963.0322580266977
resnet101,24,33,1,0,inception_v3,4,9,1,0,11982.5,12470.35,1301.7321489077544
resnet101,24,32,1,0,inception_v3,0,12,1,0,24707.5,24921.34,1047.2600748620182
resnet101,25,29,1,0,inception_v3,8,13,1,0,13263.5,13285.92,244.68979055122017
resnet101,3,18,1,0,inception_v3,2,8,1,0,14050.0,14871.54,2014.4472165832492
resnet101,17,26,1,0,inception_v3,8,12,1,0,10639.0,11164.69,1480.0278490285243
resnet101,22,31,1,0,inception_v3,7,13,1,0,15990.0,16169.2,697.4989462357631
