model,start,end,bs,model,start,end,bs,median,mean,var
resnet50,0,6,1,resnet152,18,32,1,12707.0,12912.29,829.0044064418476
resnet50,7,12,1,resnet152,45,51,1,5888.5,5975.74,412.57997091473067
resnet50,13,17,1,resnet152,18,31,1,11803.5,11813.51,53.31725705622898
resnet50,6,11,1,resnet152,41,49,1,7725.0,8694.51,2301.1036938608395
resnet50,13,17,1,resnet152,37,51,1,13024.5,14808.43,2735.252278145473
resnet50,5,15,1,resnet152,5,47,1,37168.0,38523.12,3469.654303471745
resnet50,4,16,1,resnet152,13,26,1,13277.0,14758.89,2832.913397529123
resnet50,5,11,1,resnet152,41,46,1,5759.0,5900.22,632.0872341694618
resnet50,8,14,1,resnet152,5,27,1,19752.0,20014.11,982.9389187024798
resnet50,10,16,1,resnet152,12,43,1,31098.0,32247.68,4252.713474665322
resnet50,2,10,1,resnet152,40,51,1,10260.0,10369.83,706.9867191821924
resnet50,13,17,1,resnet152,31,39,1,7434.5,7485.58,302.35645122933954
resnet50,4,8,1,resnet152,29,45,1,14414.0,15516.08,2462.5947928150913
resnet50,10,14,1,resnet152,20,34,1,14547.0,15704.21,2465.7857623686614
resnet50,11,17,1,resnet152,2,19,1,16749.5,16840.6,671.7608949618904
resnet50,5,11,1,resnet152,38,51,1,12028.0,12157.59,630.7375380457389
resnet50,10,17,1,resnet152,17,37,1,18499.5,21119.58,3874.341689061511
resnet50,12,16,1,resnet152,5,37,1,28466.0,28811.14,986.6372993152044
resnet50,3,15,1,resnet152,21,48,1,24111.5,27350.58,4531.6346260041755
resnet50,12,17,1,resnet152,27,46,1,17021.0,17175.81,861.9066851463679
resnet50,13,17,1,resnet152,22,48,1,23152.0,25260.89,4099.120115085675
resnet50,5,13,1,resnet152,37,44,1,7571.5,7797.37,1074.6019603090253
resnet50,10,14,1,resnet152,15,50,1,31133.5,31460.03,1460.5254565052946
resnet50,3,7,1,resnet152,19,26,1,6604.0,7588.16,2307.7626945593865
resnet50,3,11,1,resnet152,12,46,1,33997.5,34359.04,2926.4360813795333
resnet50,0,10,1,resnet152,23,32,1,8568.0,8780.73,887.6927605314803
resnet50,0,5,1,resnet152,20,51,1,30996.5,32443.89,3505.795761007763
resnet50,7,16,1,resnet152,9,15,1,8651.0,8805.28,586.3140127951914
resnet50,9,15,1,resnet152,14,22,1,7425.0,7476.85,344.73016621699935
resnet50,6,15,1,resnet152,1,12,1,9813.5,10220.81,1517.8746897883238
resnet50,3,10,1,resnet152,38,45,1,6647.0,7171.42,1535.548079221227
resnet50,5,11,1,resnet152,30,49,1,17287.0,18079.6,2553.2087302059736
resnet50,8,14,1,resnet152,19,32,1,11795.5,11871.42,628.649221426385
resnet50,7,12,1,resnet152,35,47,1,10935.0,11076.46,886.072338130471
resnet50,5,13,1,resnet152,22,30,1,7557.5,8556.03,2213.381866985451
resnet50,5,10,1,resnet152,34,38,1,4908.0,5331.67,1223.4565546434415
resnet50,4,15,1,resnet152,33,45,1,10940.5,11393.45,1415.205069062431
resnet50,1,16,1,resnet152,37,41,1,13706.0,13777.8,371.95470154307765
resnet50,13,17,1,resnet152,38,42,1,4042.0,4175.68,691.1008881487564
resnet50,7,13,1,resnet152,26,38,1,10969.5,11557.44,2080.6098304103057
resnet50,8,15,1,resnet152,12,43,1,31117.5,32155.11,3169.4890026469566
resnet50,10,14,1,resnet152,16,35,1,17045.0,17125.9,660.1249805907969
resnet50,12,16,1,resnet152,44,50,1,5932.0,6541.79,1682.6827288291754
resnet50,13,17,1,resnet152,39,45,1,5662.0,6253.94,1931.0857765516269
resnet50,0,16,1,resnet152,26,30,1,13958.0,14025.57,434.9757523127007
resnet50,13,17,1,resnet152,23,28,1,4789.0,4898.23,676.4979062051856
resnet50,5,10,1,resnet152,25,33,1,7431.5,7488.17,291.2460834071421
resnet50,12,16,1,resnet152,15,42,1,24151.0,26879.82,4018.919980243448
resnet50,6,11,1,resnet152,20,41,1,18775.0,18832.24,379.2227345505541
resnet50,5,15,1,resnet152,13,38,1,22297.0,23057.29,2366.799967445496
resnet50,10,15,1,resnet152,38,44,1,5714.5,6357.82,1668.8433981653282
resnet50,3,16,1,resnet152,30,46,1,14459.0,14935.66,1497.9415357082532
resnet50,6,15,1,resnet152,32,37,1,8619.0,8719.74,499.62024818856173
resnet50,5,16,1,resnet152,15,51,1,32146.0,34597.68,4213.264055052804
resnet50,1,14,1,resnet152,20,35,1,13575.0,13618.7,390.0133715656426
resnet50,13,17,1,resnet152,43,47,1,4044.5,4103.42,244.0883930054848
resnet50,12,17,1,resnet152,20,37,1,15321.5,15332.18,87.32266372483149
resnet50,12,16,1,resnet152,5,20,1,13691.5,15649.42,3429.0175857816776
resnet50,7,13,1,resnet152,39,43,1,5787.5,5867.49,406.42353512069155
resnet50,7,11,1,resnet152,14,20,1,5672.0,5717.48,257.02305266259674
resnet50,3,17,1,resnet152,12,30,1,16470.5,16782.62,1348.28206084632
resnet50,3,15,1,resnet152,14,20,1,11230.5,11271.49,330.1507684376942
resnet50,1,12,1,resnet152,38,43,1,10022.5,10202.32,670.2183059272554
resnet50,7,16,1,resnet152,36,46,1,9210.5,9940.47,1885.4740011731799
resnet50,13,17,1,resnet152,2,8,1,5439.0,5507.27,473.53364938513084
resnet50,4,16,1,resnet152,14,46,1,28398.0,28720.65,1390.1618493902065
resnet50,4,14,1,resnet152,15,39,1,23996.0,25717.97,3850.4214560356895
resnet50,7,14,1,resnet152,27,44,1,15315.0,15445.82,806.0469512379536
resnet50,9,15,1,resnet152,13,22,1,8285.0,8340.11,261.66837390101233
resnet50,12,16,1,resnet152,29,48,1,17409.0,19819.87,3593.1147258471997
resnet50,12,17,1,resnet152,44,49,1,4981.5,5041.45,289.1851094022651
resnet50,1,14,1,resnet152,25,46,1,18799.5,18842.41,408.47203319199224
resnet50,6,17,1,resnet152,33,50,1,15534.5,16557.61,2797.6992472208303
resnet50,10,17,1,resnet152,34,42,1,7511.0,8840.2,2238.0991309591273
resnet50,12,16,1,resnet152,18,37,1,17060.0,17387.57,1082.5788770800953
resnet50,4,11,1,resnet152,33,44,1,10088.0,10213.11,632.8475629249116
resnet50,10,14,1,resnet152,38,47,1,8290.5,8338.31,248.93186597942818
resnet50,12,17,1,resnet152,29,50,1,19106.0,21768.17,3995.057997213557
resnet50,8,14,1,resnet152,25,38,1,11786.5,11874.34,673.8594693257638
resnet50,4,10,1,resnet152,10,44,1,30313.5,32657.56,4118.311749540096
resnet50,12,16,1,resnet152,6,40,1,30184.5,30949.65,2230.905615999924
resnet50,9,13,1,resnet152,2,49,1,46685.0,46821.66,3615.002880275478
resnet50,4,10,1,resnet152,20,50,1,26947.0,29860.58,4607.155363518795
resnet50,3,14,1,resnet152,17,38,1,18776.5,18824.62,410.8561982007817
resnet50,12,16,1,resnet152,23,27,1,4072.5,4152.54,360.0291771509637
resnet50,1,11,1,resnet152,42,50,1,9153.0,9391.28,971.8878544358912
resnet50,10,16,1,resnet152,22,47,1,24987.0,26270.14,4139.049796801193
resnet50,8,14,1,resnet152,45,51,1,5873.5,5988.94,677.9237836217284
resnet50,3,9,1,resnet152,0,49,1,44290.5,47219.52,5400.416953310179
resnet50,12,16,1,resnet152,10,15,1,5041.0,5205.87,893.9016014640537
resnet50,6,13,1,resnet152,20,41,1,18758.0,18810.83,381.93557192280485
resnet50,10,14,1,resnet152,12,27,1,13878.0,15467.26,3092.818325152643
resnet50,13,17,1,resnet152,38,49,1,10325.0,10536.19,1190.6949709728349
resnet50,5,14,1,resnet152,21,41,1,17971.0,18120.25,942.4974946916304
resnet50,13,17,1,resnet152,35,42,1,6552.5,6597.31,268.93890365657404
resnet50,11,15,1,resnet152,22,39,1,15422.5,17145.71,3259.121581945049
resnet50,11,17,1,resnet152,36,49,1,12038.0,12317.54,1244.7335250566684
resnet50,7,11,1,resnet152,27,48,1,18823.0,18898.27,556.6142803593887
resnet50,13,17,1,resnet152,17,49,1,28711.0,31141.66,4043.202409526389
resnet50,9,13,1,resnet152,21,36,1,13608.0,13728.06,747.7129371623845
resnet50,13,17,1,resnet152,40,48,1,7423.0,7459.02,269.7847653222843
resnet50,0,4,1,resnet152,25,41,1,14478.0,15176.7,2300.222147967452
resnet50,8,17,1,resnet152,22,38,1,14677.0,16538.17,2931.8155093900436
resnet50,11,17,1,resnet152,30,35,1,5831.5,5921.02,455.20406369012125
resnet50,0,13,1,resnet152,7,11,1,11171.0,11236.08,441.8780754914189
resnet50,1,10,1,resnet152,30,48,1,16229.5,16999.45,2475.129695086704
resnet50,7,12,1,resnet152,11,36,1,22525.0,24474.15,3657.1219842247538
resnet50,0,12,1,resnet152,14,38,1,21451.0,21639.65,1143.0373605005218
resnet50,3,12,1,resnet152,14,49,1,31337.5,33559.32,3909.837970760425
resnet50,9,16,1,resnet152,17,47,1,26714.0,27302.7,2316.6425857261625
resnet50,1,7,1,resnet152,23,33,1,9190.5,10185.35,2270.89757750102
resnet50,7,14,1,resnet152,20,37,1,15367.5,15880.71,1527.9624687471876
resnet50,7,12,1,resnet152,7,32,1,22966.5,23055.25,1138.7135581435746
resnet50,7,14,1,resnet152,35,51,1,14806.0,17152.98,3322.650252373848
resnet50,10,17,1,resnet152,46,51,1,7433.0,7532.45,461.9821073375029
resnet50,8,17,1,resnet152,43,47,2,9704.0,9722.86,318.2884861254017
resnet50,10,14,1,resnet152,9,38,2,25549.5,26671.16,2802.0220046245176
resnet50,5,17,1,resnet152,3,17,2,12654.5,13905.84,2280.5418905163747
resnet50,6,10,1,resnet152,22,33,2,10002.0,10311.81,1076.8595144678807
resnet50,5,16,1,resnet152,29,37,2,11541.0,11755.0,801.6143711286618
resnet50,6,17,1,resnet152,32,37,2,11634.0,11791.8,393.98814702983134
resnet50,2,9,1,resnet152,45,51,2,7800.5,8088.83,1220.3581118261968
resnet50,5,11,1,resnet152,19,43,2,21248.0,22653.71,3059.747101624577
resnet50,9,14,1,resnet152,5,34,2,25412.0,26700.64,3076.257390141469
resnet50,13,17,1,resnet152,23,28,2,4911.0,5477.99,1408.4015158682555
resnet50,1,14,1,resnet152,21,34,2,13236.0,13735.57,1395.3837626617274
resnet50,8,13,1,resnet152,16,40,2,21249.0,21737.24,1855.5530125544783
resnet50,9,17,1,resnet152,26,38,2,10875.5,12022.11,2833.37038134798
resnet50,5,13,1,resnet152,41,48,2,8394.5,8847.9,1420.6411897449686
resnet50,8,14,1,resnet152,35,50,2,13732.0,13806.1,511.09512813174024
resnet50,9,14,1,resnet152,33,50,2,15457.5,15529.28,453.07052607734255
resnet50,11,17,1,resnet152,28,34,2,6488.0,6899.36,1187.8624880010311
resnet50,9,17,1,resnet152,44,50,2,8481.5,8747.11,1010.698173491968
resnet50,11,17,1,resnet152,46,50,2,6502.0,6656.07,737.8399861080992
resnet50,12,17,1,resnet152,36,43,2,6550.5,6626.0,486.4961459251245
resnet50,9,17,1,resnet152,31,45,2,12563.5,12695.35,853.4873915295997
resnet50,5,12,1,resnet152,43,49,2,7404.5,7552.64,611.3596898716827
resnet50,10,15,1,resnet152,24,40,2,14346.0,15401.09,2542.6636391587463
resnet50,13,17,1,resnet152,0,9,2,7254.0,7718.16,1639.9218927741651
resnet50,2,17,1,resnet152,18,45,2,23876.0,24650.2,2527.1758743704404
resnet50,2,15,1,resnet152,15,45,2,26542.0,28901.88,4149.968504169639
resnet50,10,17,1,resnet152,35,40,2,7478.5,7641.91,696.3975889533219
resnet50,13,17,1,resnet152,27,43,2,14298.0,14462.8,975.7985652787157
resnet50,7,14,1,resnet152,36,45,2,8258.0,8308.57,416.88922401520523
resnet50,13,17,1,resnet152,10,49,2,34650.5,36905.24,4063.7438160395886
resnet50,6,10,1,resnet152,46,51,2,5029.0,5126.55,457.7945254150599
resnet50,2,10,1,resnet152,40,47,2,8327.5,8548.11,861.7504615026326
resnet50,0,10,1,resnet152,30,37,2,9659.0,9965.88,1127.8021571179938
resnet50,5,9,1,resnet152,42,46,2,4476.5,4759.12,1085.5625572024858
resnet50,6,16,1,resnet152,12,19,2,10598.0,10869.08,923.2454568531599
resnet50,9,13,1,resnet152,12,34,2,19738.5,20598.01,2194.70543123673
resnet50,0,17,1,resnet152,24,48,2,21313.5,23422.93,3908.1347731494625
resnet50,8,17,1,resnet152,17,32,2,13439.0,13524.77,731.8601895854152
resnet50,3,11,1,resnet152,19,51,2,28437.5,28758.59,1369.9476128305052
resnet50,5,17,1,resnet152,38,48,2,12541.5,13120.94,1578.1416148115482
resnet50,9,14,1,resnet152,1,19,2,15641.5,15960.26,1189.5890939311778
resnet50,7,15,1,resnet152,10,27,2,15311.5,15550.75,1154.567766525638
resnet50,1,15,1,resnet152,35,47,2,14480.0,14979.73,1388.9462830145735
resnet50,5,12,1,resnet152,40,45,2,7417.0,7697.79,952.9457832951464
resnet50,5,9,1,resnet152,41,51,2,9339.5,9427.56,574.4317421591533
resnet50,5,11,1,resnet152,7,23,2,14231.5,14236.26,127.3590687780026
resnet50,5,11,1,resnet152,9,35,2,23098.5,25667.24,4442.359551229504
resnet50,10,15,1,resnet152,8,18,2,9069.5,9203.23,876.2507387158087
resnet50,9,15,1,resnet152,27,41,2,12573.0,12692.9,705.5029624317674
resnet50,11,16,1,resnet152,20,38,2,16048.5,16102.58,444.3216443073643
resnet50,6,12,1,resnet152,6,31,2,22079.5,24782.23,3886.1090047887233
resnet50,7,13,1,resnet152,11,35,2,21402.5,21481.23,532.9299551535829
resnet50,12,17,1,resnet152,24,29,2,5529.0,5635.65,513.8968257345048
resnet50,12,17,1,resnet152,25,47,2,20403.5,22599.42,3845.8160647124037
resnet50,9,16,1,resnet152,14,34,2,17761.5,17829.36,637.4699760773051
resnet50,1,11,1,resnet152,12,44,2,28491.5,31206.4,4153.105642769035
resnet50,8,12,1,resnet152,28,36,2,7358.5,7389.88,262.8682666279823
resnet50,1,5,1,resnet152,36,44,2,7374.5,7418.81,261.7894457383643
resnet50,6,15,1,resnet152,31,50,2,17123.5,17222.22,648.5372399484859
resnet50,1,16,1,resnet152,40,46,2,15408.0,15496.7,494.84537989153733
resnet50,5,17,1,resnet152,17,41,2,21287.0,23556.36,3719.3885613632788
resnet50,11,16,1,resnet152,38,50,2,11090.0,11173.52,623.9699428658403
resnet50,13,17,1,resnet152,45,50,2,4981.5,5037.74,361.39805256807904
resnet50,7,15,1,resnet152,9,26,2,15336.0,17296.5,3469.1780741264924
resnet50,2,12,1,resnet152,10,45,2,30824.0,31266.88,1790.2433816663026
resnet50,12,16,1,resnet152,12,25,2,11951.5,12337.04,1426.877099963413
resnet50,0,12,1,resnet152,34,43,2,11633.0,12195.93,1450.6466506699692
resnet50,12,16,1,resnet152,14,48,2,29875.0,30165.89,1403.7856666528546
resnet50,8,13,1,resnet152,23,48,2,22162.0,24665.3,4041.09398925588
resnet50,9,16,1,resnet152,34,38,2,7509.5,7558.0,424.5442968642966
resnet50,11,17,1,resnet152,23,48,2,22116.5,22163.9,535.4754429476669
resnet50,4,17,1,resnet152,3,21,2,15920.0,17785.22,3174.394069991941
resnet50,10,16,1,resnet152,0,14,2,11567.0,11965.64,1395.140039709276
resnet50,12,16,1,resnet152,1,23,2,18893.5,19695.05,1882.417909896737
resnet50,12,16,1,resnet152,30,36,2,5483.5,5531.13,264.2177758970808
resnet50,12,16,1,resnet152,47,51,2,4480.0,4670.97,692.9915216653088
resnet50,7,14,1,resnet152,33,50,2,15647.5,18177.45,3867.439458802167
resnet50,1,5,1,resnet152,19,41,2,19479.0,19564.07,657.6218404980175
resnet50,6,13,1,resnet152,27,51,2,21577.5,22944.31,3071.9113388735686
resnet50,9,16,1,resnet152,24,33,2,8277.0,8809.52,1515.5181653810685
resnet50,3,16,1,resnet152,19,47,2,24751.0,25469.88,2236.1752001129075
resnet50,10,16,1,resnet152,8,40,2,28215.0,30508.72,3872.1133843935922
resnet50,1,10,1,resnet152,22,35,2,11712.5,11827.05,730.1112843258896
resnet50,12,17,1,resnet152,25,47,2,19528.5,20176.13,2155.2122524475403
resnet50,13,17,1,resnet152,4,28,2,21361.5,23650.23,3804.3544731136712
resnet50,10,15,1,resnet152,25,31,2,5631.5,5775.19,693.068924350241
resnet50,0,11,1,resnet152,21,33,2,10825.5,10989.54,822.0004065692424
resnet50,11,17,1,resnet152,12,27,2,13725.5,15049.94,2821.187983173046
resnet50,11,16,1,resnet152,31,47,2,14438.5,15817.96,2475.4842512930677
resnet50,12,16,1,resnet152,20,26,2,5623.0,5661.86,275.47834833249607
resnet50,12,17,1,resnet152,22,31,2,8249.5,8313.73,394.1119601077846
resnet50,6,13,1,resnet152,41,47,2,7465.5,7586.67,541.1997238543272
resnet50,7,12,1,resnet152,0,6,2,5508.0,5633.05,558.7621385706085
resnet50,7,15,1,resnet152,31,41,2,9207.5,10211.4,2366.8483643867003
resnet50,5,11,1,resnet152,45,51,2,6450.0,6908.09,1482.005520198896
resnet50,8,16,1,resnet152,10,18,2,8773.0,9089.84,1118.4569971170104
resnet50,2,8,1,resnet152,46,51,2,6102.5,6239.03,654.5498828202477
resnet50,0,10,1,resnet152,33,40,2,9663.0,9734.79,448.91015348285447
resnet50,2,17,1,resnet152,10,22,2,15359.0,15780.45,1287.6658291264857
resnet50,8,12,1,resnet152,32,48,2,14537.0,16564.46,2989.1865429243453
resnet50,13,17,1,resnet152,34,50,2,14456.0,14547.61,488.0001207991655
resnet50,6,16,1,resnet152,28,36,2,10621.0,10836.83,846.6756882655837
resnet50,7,14,1,resnet152,32,47,2,13453.5,15029.23,3081.070047418591
resnet50,12,16,1,resnet152,23,41,2,17955.5,18173.97,1627.5441281575136
resnet50,2,17,1,resnet152,27,36,2,13692.5,13855.28,731.2502318632111
resnet50,3,12,1,resnet152,26,42,2,15990.0,17130.73,2777.6622179631563
resnet50,4,9,1,resnet152,37,46,2,9168.0,9603.68,1423.5346141207806
resnet50,8,17,1,resnet152,45,51,2,8691.0,8801.83,539.6783496676516
resnet50,12,17,1,resnet152,18,44,2,23105.5,24386.65,1806.03450340795
resnet50,9,17,1,resnet152,26,38,2,12142.0,13603.15,3098.451837208382
resnet50,4,16,1,resnet152,28,40,2,12044.0,12219.95,976.8316065218202
resnet50,10,17,1,resnet152,18,39,2,20847.5,21247.24,1386.5558778498616
resnet50,4,9,1,resnet152,39,50,2,11416.0,11906.86,1676.324604723083
resnet50,9,13,1,resnet152,2,42,2,38952.5,40163.93,2854.4469175481263
resnet50,4,12,1,resnet152,29,36,2,7641.0,7982.62,1213.004961078066
resnet50,11,15,1,resnet152,37,51,2,14676.5,16160.67,2881.6978712384125
resnet50,0,9,1,resnet152,14,24,2,10138.0,10279.44,626.777589261135
resnet50,8,17,1,resnet152,9,21,2,12141.5,12202.38,418.7243193319442
resnet50,8,12,1,resnet152,10,42,2,31729.0,33753.82,3648.110764162733
resnet50,12,17,1,resnet152,9,43,2,33542.0,33805.2,1133.6304688918694
resnet50,2,14,1,resnet152,14,38,2,23897.0,26362.76,3631.343176071355
resnet50,3,10,1,resnet152,33,44,2,11072.5,11161.18,517.283411294041
resnet50,0,17,1,resnet152,38,47,2,14821.5,14894.83,386.8837565729531
resnet50,13,17,1,resnet152,23,43,2,19986.0,22465.11,3486.0734670829875
resnet50,8,14,1,resnet152,38,45,2,7206.5,7309.86,509.23890307006195
resnet50,7,12,1,resnet152,30,44,2,14032.0,14071.42,406.84459391762846
resnet50,4,11,1,resnet152,28,40,2,12085.5,12436.8,1864.4186707925878
resnet50,11,15,1,resnet152,20,44,2,23795.5,25950.71,3387.2546178136654
resnet50,11,16,1,resnet152,17,42,2,24768.5,24882.78,936.7269568022476
resnet50,11,16,1,resnet152,39,48,2,9208.5,10242.31,2357.0189549301463
resnet50,13,17,1,resnet152,5,46,2,40079.0,40471.91,1144.0948482971157
resnet50,7,13,1,resnet152,22,39,2,17296.0,19470.36,3263.213883642934
resnet50,13,17,1,resnet152,5,39,2,33272.0,33600.95,1280.92772922597
resnet50,11,15,1,resnet152,27,46,2,20121.5,21981.35,3970.096959458295
resnet50,10,15,1,resnet152,9,42,2,32501.0,32584.22,607.8362703886631
resnet50,8,12,1,resnet152,24,35,2,11300.5,13156.87,2913.564444645081
resnet50,4,9,1,resnet152,7,40,2,32498.5,33127.89,1942.2152810386392
resnet50,7,15,1,resnet152,7,50,2,42451.5,44087.32,3469.719270719174
resnet50,1,14,1,resnet152,44,50,2,11747.5,11820.96,640.6207133710241
resnet50,10,15,1,resnet152,35,45,2,10209.5,10783.18,1586.7264060322436
resnet50,6,17,1,resnet152,19,31,2,12257.0,13601.35,2401.680509039451
resnet50,7,15,1,resnet152,42,51,2,8487.0,9069.71,1433.6150061644862
resnet50,4,13,1,resnet152,25,30,2,8510.5,8586.84,463.4527963018456
resnet50,7,17,1,resnet152,0,30,2,28672.5,30742.1,3683.576385796825
resnet50,3,16,1,resnet152,14,42,2,27642.5,28172.48,1901.8237062356752
resnet50,6,12,1,resnet152,21,27,2,6215.0,6345.93,589.2600148491326
