model,start,end,bs,model,start,end,bs,median,mean,var
resnet50,7,16,2,vgg19,13,17,1,8563.5,8584.43,122.72133107166007
resnet50,6,13,2,vgg19,3,11,1,6491.5,6544.96,279.46885050037326
resnet50,7,13,2,vgg19,5,16,1,5727.5,5763.22,334.37265378616115
resnet50,6,13,2,vgg19,6,10,1,6488.5,6533.46,272.0422548061238
resnet50,4,14,2,vgg19,4,17,1,9160.0,9211.48,283.3213186472208
resnet50,13,17,2,vgg19,1,7,1,4104.0,4106.18,66.9654209275205
resnet50,8,14,2,vgg19,13,19,1,5783.0,5797.42,191.163918143566
resnet50,11,16,2,vgg19,16,21,1,4993.0,5037.88,294.9749914823289
resnet50,9,17,2,vgg19,17,21,1,7588.5,7609.26,169.61849073730139
resnet50,6,14,2,vgg19,10,19,1,7442.0,7463.13,93.64162055411045
resnet50,6,11,2,vgg19,10,15,1,4811.5,4844.62,276.38761839127307
resnet50,11,16,2,vgg19,11,17,1,5018.5,5053.49,372.52638819283663
resnet50,0,10,2,vgg19,7,14,1,8373.5,8385.67,156.80408508709203
resnet50,2,15,2,vgg19,13,17,1,11795.0,11797.39,296.5406850669905
resnet50,0,12,2,vgg19,3,15,1,10061.5,10097.04,291.4269692392933
resnet50,6,11,2,vgg19,6,21,1,4815.5,4972.12,576.5414691069499
resnet50,12,17,2,vgg19,8,15,1,4956.5,5001.53,347.15695168036024
resnet50,11,16,2,vgg19,11,21,1,4965.5,4968.88,82.70202899566611
resnet50,7,17,2,vgg19,16,20,1,9396.5,9424.86,166.12970956454478
resnet50,10,17,2,vgg19,13,19,1,6713.5,6745.31,279.2560364611659
resnet50,11,16,2,vgg19,12,16,1,4966.0,4983.46,69.11402462597587
resnet50,10,16,2,vgg19,10,16,1,5785.0,5823.87,333.8451633616997
resnet50,6,12,2,vgg19,12,17,1,5649.5,5666.7,92.52875228814015
resnet50,11,16,2,vgg19,6,11,1,4909.5,4928.88,64.6803339509004
resnet50,4,12,2,vgg19,4,16,1,7421.5,7466.3,246.35176070002012
resnet50,3,15,2,vgg19,1,6,1,11056.5,11101.72,162.37956029008086
resnet50,0,7,2,vgg19,10,14,1,5558.0,5608.44,291.56866498305334
resnet50,6,10,2,vgg19,8,12,1,3948.5,3965.85,87.12673240745346
resnet50,13,17,2,vgg19,5,12,1,4097.0,4107.95,92.98089857599786
resnet50,9,17,2,vgg19,11,16,1,7515.5,7560.75,230.00962479861576
resnet50,9,16,2,vgg19,10,14,1,6648.0,6657.8,75.63478035930295
resnet50,9,13,2,vgg19,5,15,1,3874.0,3885.18,113.78368775883474
resnet50,6,16,2,vgg19,5,20,1,9353.5,9398.97,276.8396451016364
resnet50,4,17,2,vgg19,8,12,1,12017.0,12084.29,391.6665238439456
resnet50,12,17,2,vgg19,5,20,1,4963.0,5033.27,377.6431345860799
resnet50,3,7,2,vgg19,6,11,1,3708.0,3719.74,100.35114548424448
resnet50,5,10,2,vgg19,4,12,1,4806.5,4827.09,116.3746617610552
resnet50,10,16,2,vgg19,6,14,1,5828.5,5860.17,128.89065559612925
resnet50,4,16,2,vgg19,0,16,1,11153.5,11205.84,154.89317092757832
resnet50,9,15,2,vgg19,3,8,1,5786.5,5803.34,74.46048885147074
resnet50,2,14,2,vgg19,13,18,1,10632.5,10643.35,170.43517095951762
resnet50,0,10,2,vgg19,0,21,1,8388.0,8443.52,362.0621349989529
resnet50,9,16,2,vgg19,10,18,1,6716.5,6742.45,141.14597939721838
resnet50,3,16,2,vgg19,4,13,1,11847.5,11901.75,186.2885060866612
resnet50,8,16,2,vgg19,1,18,1,7759.0,7808.16,425.04615561136416
resnet50,4,12,2,vgg19,4,17,1,7430.5,7471.0,144.77983284974465
resnet50,6,11,2,vgg19,17,21,1,4834.0,4905.91,482.1459134950747
resnet50,5,16,2,vgg19,5,13,1,10186.5,10226.67,137.17376243290843
resnet50,10,16,2,vgg19,5,12,1,5844.0,5890.86,230.38129351143073
resnet50,10,15,2,vgg19,12,20,1,4949.0,4977.53,210.15729609033323
resnet50,6,14,2,vgg19,10,14,1,7429.5,7450.18,90.42559151036833
resnet50,6,14,2,vgg19,5,19,1,7425.0,7452.67,112.84653782903575
resnet50,8,17,2,vgg19,5,13,1,8637.0,8642.04,53.481383676939394
resnet50,8,13,2,vgg19,8,20,1,4938.5,4959.85,141.33388659482907
resnet50,9,15,2,vgg19,12,19,1,5823.5,5855.74,240.87717284956665
resnet50,5,17,2,vgg19,2,7,1,11049.0,11233.14,653.2963649064641
resnet50,3,13,2,vgg19,17,21,1,9110.0,9124.97,313.3964407902553
resnet50,12,17,2,vgg19,17,21,1,4919.5,4926.81,68.36134799724184
resnet50,8,14,2,vgg19,13,18,1,5770.0,5802.96,245.96584803586046
resnet50,8,12,2,vgg19,1,5,1,4038.0,4032.0,61.649168688636834
resnet50,8,17,2,vgg19,13,17,1,8555.5,8569.87,74.1657137766502
resnet50,3,15,2,vgg19,15,19,1,11036.5,11082.18,152.02456248909252
resnet50,6,17,2,vgg19,6,13,1,10208.0,10266.83,279.130867336452
resnet50,6,11,2,vgg19,14,18,1,4830.5,4850.12,83.91177271396428
resnet50,10,17,2,vgg19,12,16,1,6648.0,6650.82,71.77943716692128
resnet50,11,17,2,vgg19,13,18,1,5790.0,5802.16,63.45103939258994
resnet50,0,8,2,vgg19,6,21,1,6342.5,6362.93,128.14439160571953
resnet50,1,8,2,vgg19,8,16,1,6109.0,6116.94,184.59468139683764
resnet50,8,16,2,vgg19,6,17,1,7719.5,7725.64,61.70972694802659
resnet50,3,17,2,vgg19,14,18,1,12698.5,12762.71,186.0101768721271
resnet50,10,17,2,vgg19,6,19,1,6648.0,6656.86,69.10470606261197
resnet50,12,17,2,vgg19,11,17,1,4960.0,4970.66,78.01079668866355
resnet50,7,12,2,vgg19,0,5,1,4863.0,4890.69,215.54640776408223
resnet50,8,12,2,vgg19,17,21,1,4081.5,4081.76,65.31219181745472
resnet50,13,17,2,vgg19,8,17,1,4134.0,4128.25,69.35955233419547
resnet50,2,10,2,vgg19,1,7,1,7218.0,7207.17,124.30712409190393
resnet50,10,14,2,vgg19,8,12,1,3871.0,3878.65,73.84570061960277
resnet50,13,17,2,vgg19,5,11,1,4102.5,4107.47,62.015555306713175
resnet50,8,14,2,vgg19,9,19,1,5814.0,5867.44,381.3770396864499
resnet50,1,5,2,vgg19,10,17,1,3684.0,3692.21,88.20706264239843
resnet50,11,16,2,vgg19,1,7,1,4947.0,5037.77,527.3859849294442
resnet50,1,8,2,vgg19,4,15,1,6043.0,6080.31,99.50775798901309
resnet50,5,13,2,vgg19,5,10,1,7302.5,7330.73,114.31175398881778
resnet50,0,15,2,vgg19,17,21,1,13026.5,13053.26,391.52500865206554
resnet50,3,13,2,vgg19,9,20,1,9113.0,9142.11,128.807522684042
resnet50,13,17,2,vgg19,5,19,1,4098.0,4223.61,451.5384345767257
resnet50,12,16,2,vgg19,1,11,1,4119.0,4166.02,257.64805374774323
resnet50,13,17,2,vgg19,15,21,1,4111.0,4134.95,68.10761704831553
resnet50,7,15,2,vgg19,12,18,1,7728.0,7742.13,89.14770384031212
resnet50,5,15,2,vgg19,6,11,1,9305.5,9370.11,309.57609387677206
resnet50,7,11,2,vgg19,14,18,1,4022.5,4039.29,84.57544501804291
resnet50,3,11,2,vgg19,15,21,1,7337.5,7346.25,101.0950419160109
resnet50,0,6,2,vgg19,6,17,1,4775.0,4806.78,115.49273397058361
resnet50,5,16,2,vgg19,14,18,1,10162.0,10194.76,132.64917037056807
resnet50,8,13,2,vgg19,2,18,1,4922.0,4948.92,233.21250738328766
resnet50,5,13,2,vgg19,4,19,1,7368.5,7377.74,123.44015716127392
resnet50,11,15,2,vgg19,9,16,1,4058.0,4110.46,453.01939075496534
resnet50,8,12,2,vgg19,13,19,1,4105.0,4106.82,62.448599664043705
resnet50,7,15,2,vgg19,2,8,1,7719.5,7740.44,116.41128124026469
resnet50,8,15,2,vgg19,12,16,1,6948.5,6931.6,93.52293836273537
resnet50,3,13,2,vgg19,17,21,1,9006.5,9047.75,124.23118569827787
resnet50,13,17,2,vgg19,14,19,1,4093.0,4103.94,66.31211352385023
resnet50,8,16,2,vgg19,10,16,2,7755.0,7786.19,277.00175793666006
resnet50,4,14,2,vgg19,4,18,2,9178.0,9210.1,130.78566435202293
resnet50,7,15,2,vgg19,16,20,2,7672.5,7686.28,85.16220758059292
resnet50,1,14,2,vgg19,7,15,2,11642.5,11619.82,192.46560108237523
resnet50,2,11,2,vgg19,14,21,2,8057.0,8088.23,259.48571656258844
resnet50,8,14,2,vgg19,4,10,2,5793.0,5832.23,331.2607992201915
resnet50,8,16,2,vgg19,10,21,2,7753.0,7758.47,83.02812234417927
resnet50,2,7,2,vgg19,0,9,2,4410.0,4408.46,68.83653390460621
resnet50,6,17,2,vgg19,7,11,2,10198.0,10224.21,100.69928450589904
resnet50,6,17,2,vgg19,6,20,2,10193.0,10245.11,150.01519223065375
resnet50,2,7,2,vgg19,6,18,2,4437.5,4501.32,275.2849389269235
resnet50,6,17,2,vgg19,17,21,2,10222.0,10274.27,262.85029408391387
resnet50,6,16,2,vgg19,1,11,2,9390.5,9498.87,632.8530264603306
resnet50,10,16,2,vgg19,0,18,2,5863.0,5899.09,258.5162314053027
resnet50,10,16,2,vgg19,15,19,2,5840.0,5875.56,115.040194714717
resnet50,7,11,2,vgg19,8,18,2,4025.5,4059.43,168.65836801060303
resnet50,6,12,2,vgg19,17,21,2,5668.0,5678.25,89.14778460511512
resnet50,3,16,2,vgg19,4,15,2,11927.5,11939.15,161.26254214789
resnet50,8,15,2,vgg19,7,15,2,6909.0,6930.12,89.54409863301991
resnet50,3,9,2,vgg19,0,19,2,5636.0,5801.67,609.6097613227662
resnet50,2,7,2,vgg19,14,19,2,4472.0,4520.97,328.3639582840967
resnet50,1,10,2,vgg19,14,19,2,8149.5,8153.99,139.17302145171672
resnet50,8,12,2,vgg19,5,15,2,4144.5,4179.52,225.75466683991274
resnet50,11,16,2,vgg19,4,17,2,4969.0,4990.57,158.38783128763396
resnet50,2,11,2,vgg19,11,15,2,8109.5,8139.77,114.50527105771158
resnet50,8,13,2,vgg19,2,10,2,4948.0,4963.79,90.47157509405923
resnet50,7,11,2,vgg19,14,21,2,4024.0,4044.93,91.86514627430797
resnet50,6,12,2,vgg19,7,21,2,5738.5,5767.56,155.96674773809963
resnet50,3,12,2,vgg19,1,7,2,8304.5,8295.17,106.46962524588879
resnet50,4,12,2,vgg19,8,21,2,7458.5,7497.25,247.52916494829452
resnet50,2,14,2,vgg19,11,18,2,10663.5,10718.26,145.8821181639477
resnet50,8,13,2,vgg19,7,19,2,4942.0,4972.16,117.49899744253138
resnet50,4,11,2,vgg19,10,18,2,6593.5,6618.12,97.49505423353534
resnet50,1,15,2,vgg19,8,12,2,12715.0,12859.34,910.6565348143063
resnet50,9,17,2,vgg19,17,21,2,7569.5,8063.92,1493.592854026826
resnet50,10,17,2,vgg19,2,19,2,6761.0,7651.48,2177.9900435034133
resnet50,4,11,2,vgg19,0,16,2,6673.5,7573.09,2087.568801716485
resnet50,0,5,2,vgg19,14,21,2,4058.5,4531.75,1482.3068061302288
resnet50,4,13,2,vgg19,17,21,2,8515.5,9798.4,2446.662796545531
resnet50,6,10,2,vgg19,2,18,2,3993.5,4452.25,1209.8339917112596
resnet50,5,11,2,vgg19,2,11,2,5752.0,6435.85,1657.6957523924589
resnet50,4,9,2,vgg19,0,15,2,4972.5,5688.89,1696.6247428055506
resnet50,3,7,2,vgg19,9,15,2,3725.0,3982.3,809.1902063174023
resnet50,3,16,2,vgg19,13,19,2,12118.0,14050.08,3337.7231780961106
resnet50,8,14,2,vgg19,1,5,2,5776.0,6045.05,976.3245912605091
resnet50,11,17,2,vgg19,11,16,2,5803.0,5987.93,894.6587422587453
resnet50,3,8,2,vgg19,15,21,2,4482.0,4593.47,516.0907760268536
resnet50,4,13,2,vgg19,8,16,2,8349.0,8476.61,561.433965751984
resnet50,4,16,2,vgg19,11,19,2,11176.5,11308.61,554.9425356737397
resnet50,11,15,2,vgg19,15,21,2,4075.5,4125.42,334.13267364925565
resnet50,13,17,2,vgg19,6,16,2,4095.5,4139.13,274.0858863568134
resnet50,7,15,2,vgg19,7,21,2,7724.0,7788.75,405.6981236091683
resnet50,12,16,2,vgg19,11,15,2,4099.0,4135.15,233.9350924936231
resnet50,0,14,2,vgg19,7,14,2,11940.0,11985.9,499.6814485249577
resnet50,10,14,2,vgg19,7,19,2,3863.0,3909.34,278.1268494769967
resnet50,0,11,2,vgg19,16,21,2,9261.5,9262.15,267.50126635214275
resnet50,10,17,2,vgg19,2,12,2,6703.5,6751.68,450.56788345375884
resnet50,5,16,2,vgg19,12,18,2,10130.5,10200.28,233.08990025309978
resnet50,7,17,2,vgg19,14,20,2,9362.5,9417.52,324.647700746517
resnet50,11,16,2,vgg19,14,18,2,4923.5,4932.71,72.8216032506838
resnet50,7,12,2,vgg19,13,18,2,4804.0,4832.74,210.82621374013246
resnet50,5,17,2,vgg19,5,12,2,10948.5,11026.22,350.5629067656759
resnet50,0,8,2,vgg19,10,16,2,6418.5,6471.35,371.3368652584873
resnet50,6,10,2,vgg19,11,19,2,3936.0,4036.9,778.5908103747436
resnet50,6,12,2,vgg19,16,21,2,5648.0,5669.17,100.77629235092945
resnet50,8,15,2,vgg19,9,16,2,6869.5,6913.32,373.2731943228713
resnet50,10,14,2,vgg19,7,13,2,3787.5,3802.7,109.02894111198184
resnet50,6,17,2,vgg19,1,16,2,10211.0,10249.61,135.02280511084044
resnet50,5,15,2,vgg19,12,20,2,9311.5,9370.98,316.299730635358
resnet50,13,17,2,vgg19,11,21,2,4096.5,4155.79,329.6052576947158
resnet50,1,15,2,vgg19,0,5,2,12775.0,12774.65,490.91120123704655
resnet50,11,17,2,vgg19,9,19,2,5875.5,5897.84,135.17993342208746
resnet50,1,13,2,vgg19,4,9,2,10767.5,10781.95,245.9115847210131
resnet50,9,15,2,vgg19,16,20,2,5857.5,5858.86,72.24901660230401
resnet50,10,15,2,vgg19,0,14,2,4943.0,5021.03,255.3721384568019
resnet50,0,10,2,vgg19,11,18,2,8409.5,8507.02,641.3393950163985
resnet50,4,12,2,vgg19,0,15,2,7457.0,7451.94,122.37988560216914
resnet50,2,16,2,vgg19,11,19,2,12638.5,12673.3,244.34146189298286
resnet50,2,10,2,vgg19,7,16,2,7231.5,7269.29,326.3136924801042
resnet50,13,17,2,vgg19,13,17,2,4082.5,4091.09,70.45184099794696
resnet50,7,14,2,vgg19,9,21,2,6569.0,6590.79,94.55086408912402
resnet50,7,16,2,vgg19,8,21,2,8581.0,8611.86,175.24525785310144
resnet50,6,17,2,vgg19,9,13,2,10191.0,10222.77,112.05568749510219
resnet50,10,15,2,vgg19,0,9,2,4984.5,5024.22,352.0070902695001
resnet50,6,15,2,vgg19,4,17,2,8521.5,8552.65,115.91853820679417
resnet50,13,17,2,vgg19,12,18,2,4112.5,4132.05,270.3755305126557
resnet50,12,16,2,vgg19,12,20,2,4113.5,4114.19,82.81747339782831
resnet50,3,8,2,vgg19,5,16,2,4516.5,4531.48,95.73269869798928
resnet50,2,16,2,vgg19,13,21,2,12671.0,12692.93,199.68781910772628
resnet50,8,17,2,vgg19,2,15,2,8616.5,8623.99,74.88437687528688
resnet50,4,15,2,vgg19,16,21,2,10283.5,10313.1,135.46346370885396
resnet50,7,17,2,vgg19,4,21,2,9450.0,9489.49,287.54667429827805
resnet50,7,11,2,vgg19,15,20,2,4019.0,4057.5,164.66083323000646
resnet50,11,17,2,vgg19,6,13,2,5819.5,5842.85,91.15386716974766
resnet50,8,13,2,vgg19,6,21,2,4925.5,4954.4,159.3725823346036
resnet50,11,15,2,vgg19,7,14,2,4094.5,4097.86,68.94403817590032
resnet50,5,13,2,vgg19,17,21,2,7337.5,7457.26,907.8263118019879
resnet50,11,17,2,vgg19,17,21,2,5820.5,5892.19,452.00158616978325
resnet50,3,9,2,vgg19,14,21,2,5587.5,5593.85,93.20701422103382
resnet50,5,17,2,vgg19,15,20,2,11013.5,11055.37,141.31557982048548
resnet50,2,15,2,vgg19,15,19,2,11739.5,11806.58,251.1785890556757
resnet50,3,15,2,vgg19,11,15,2,10974.5,11039.13,299.41658788383785
resnet50,3,13,2,vgg19,17,21,2,9021.5,9071.74,227.344303645374
resnet50,10,14,2,vgg19,16,21,2,3837.0,3874.31,213.52871914569246
resnet50,3,7,2,vgg19,9,15,2,3719.0,3724.65,69.67128174506337
resnet50,12,16,2,vgg19,17,21,2,4067.0,4102.09,194.5027040943133
resnet50,0,12,2,vgg19,2,18,2,10337.0,10547.96,1457.8649932006736
resnet50,8,15,2,vgg19,16,21,2,6867.0,6975.0,823.9888106036392
resnet50,10,16,2,vgg19,4,11,2,5787.0,5803.21,80.97558829672063
resnet50,12,17,2,vgg19,16,20,2,4952.0,4964.85,86.60523944889248
resnet50,2,10,2,vgg19,10,16,2,7156.5,7174.98,105.54742820173308
resnet50,7,17,2,vgg19,15,20,2,9394.0,9590.99,683.7311971089224
resnet50,0,4,2,vgg19,14,21,2,2998.5,3094.86,436.25735569729943
resnet50,7,16,2,vgg19,15,19,2,8527.0,8665.75,559.6867047733044
resnet50,9,14,2,vgg19,8,12,2,4690.5,4773.32,451.0042545253869
resnet50,7,12,2,vgg19,0,6,2,4858.5,4889.71,117.32512902187663
resnet50,12,17,2,vgg19,6,15,2,4969.5,5055.66,556.2444466239641
resnet50,5,17,2,vgg19,8,21,2,11037.5,11134.35,406.9726372865871
resnet50,11,16,2,vgg19,0,5,2,4942.5,4983.38,257.12011901055115
resnet50,12,16,2,vgg19,4,10,2,4135.0,4251.67,648.6404097032499
resnet50,8,15,2,vgg19,1,14,2,6885.5,6967.17,398.0071872466627
resnet50,8,17,2,vgg19,0,14,2,8674.0,8739.2,383.69104758907264
resnet50,8,17,2,vgg19,7,11,2,8605.5,8655.67,293.9249242578791
resnet50,8,17,2,vgg19,5,10,2,8615.5,8676.67,465.75199527216205
resnet50,4,17,2,vgg19,2,12,2,12026.0,12113.12,289.26898485665555
resnet50,5,16,2,vgg19,10,19,2,10216.0,10271.52,279.67325506740895
resnet50,3,11,2,vgg19,7,11,2,7370.0,7390.82,259.17790723748044
resnet50,1,15,2,vgg19,2,15,2,12811.5,12863.04,732.3790810775523
resnet50,8,14,2,vgg19,14,20,2,5776.0,5813.89,269.9128338927217
resnet50,10,17,2,vgg19,7,13,2,6623.5,6651.82,89.5202077745578
resnet50,12,17,2,vgg19,10,19,2,4955.0,5018.45,378.1769790719684
resnet50,10,17,2,vgg19,14,19,2,6630.5,6656.72,101.66839036790147
resnet50,6,17,2,vgg19,8,13,2,10172.5,10211.08,134.2470617928005
resnet50,10,16,2,vgg19,13,20,2,5743.5,5807.1,301.55614734241453
resnet50,10,17,2,vgg19,0,16,2,6686.5,6812.79,932.0095524725056
resnet50,7,13,2,vgg19,4,21,2,5655.5,5694.45,123.21001379758061
resnet50,1,12,2,vgg19,6,13,2,9912.0,9918.34,349.64719990298795
resnet50,1,6,2,vgg19,6,19,2,4449.0,4505.2,355.31054023206235
resnet50,2,8,2,vgg19,7,20,2,5236.5,5291.27,348.10325637661015
resnet50,7,13,2,vgg19,8,14,2,5705.5,5730.81,77.78749192511609
resnet50,2,9,2,vgg19,4,20,2,6325.5,6342.99,177.3847510357077
resnet50,2,15,2,vgg19,0,16,2,11778.5,11827.11,289.5373169385943
resnet50,5,14,2,vgg19,7,21,2,8193.5,8235.74,203.57439033434434
resnet50,1,7,2,vgg19,6,17,2,5338.0,5325.42,78.0632025989198
resnet50,11,17,2,vgg19,8,17,2,5804.5,5827.97,70.49091501746874
resnet50,13,17,2,vgg19,2,16,2,4049.5,4116.22,343.350683121499
resnet50,10,16,2,vgg19,15,20,2,5785.0,5805.37,55.191603528073
resnet50,9,16,2,vgg19,4,10,2,6627.5,6817.41,1083.3512735488891
resnet50,8,14,2,vgg19,3,8,2,5747.5,5766.07,196.13578230399474
resnet50,6,10,2,vgg19,1,5,2,3889.0,3893.0,86.95044565728229
resnet50,7,15,2,vgg19,9,17,2,7663.5,7692.7,85.110222652746
resnet50,13,17,2,vgg19,12,19,2,4039.5,4090.82,307.8128775733725
resnet50,13,17,2,vgg19,12,21,2,4064.0,4132.42,303.9095977424866
resnet50,3,14,2,vgg19,8,18,2,9839.5,9911.38,384.45722206768335
resnet50,10,14,2,vgg19,11,19,2,3831.0,3891.44,391.11707505553886
resnet50,9,14,2,vgg19,11,20,2,4686.0,4691.73,72.98258079843437
resnet50,8,12,2,vgg19,15,21,2,4077.0,4073.18,69.94589051545486
resnet50,13,17,2,vgg19,12,16,2,4071.5,4087.88,102.39963671810561
resnet50,5,17,2,vgg19,6,19,2,11061.0,11109.35,159.11281375175287
resnet50,6,13,2,vgg19,4,21,2,6537.5,6572.32,133.23962473678768
resnet50,8,12,2,vgg19,1,17,2,4064.0,4098.37,195.22820774672905
resnet50,5,13,2,vgg19,14,21,2,7358.5,7377.73,100.73359469412378
resnet50,12,17,2,vgg19,13,19,2,4944.0,4999.24,290.67418598836736
resnet50,1,12,2,vgg19,13,17,2,9889.0,9880.01,152.10124884431423
resnet50,1,17,2,vgg19,4,13,2,14537.0,14496.42,210.1113124036876
resnet50,11,16,2,vgg19,2,10,2,5001.5,5027.06,239.62002503964484
resnet50,0,13,2,vgg19,4,15,2,11064.5,11074.1,378.18853763698337
resnet50,12,16,2,vgg19,9,19,2,4109.0,4140.6,116.77465478433237
resnet50,12,16,2,vgg19,0,13,2,4073.0,4095.65,101.57129269631258
resnet50,3,15,2,vgg19,2,16,2,11012.0,11056.84,156.1765488157553
resnet50,13,17,2,vgg19,1,11,2,4132.5,4154.01,279.9437620308765
resnet50,5,9,2,vgg19,7,21,2,3849.0,3944.16,410.8684392844017
resnet50,8,16,2,vgg19,1,7,2,7746.5,7754.23,53.172145903659
resnet50,8,16,2,vgg19,10,14,2,7745.0,7748.15,88.19652770942857
resnet50,0,15,2,vgg19,8,12,2,13096.5,13061.73,288.85888786741526
resnet50,12,17,2,vgg19,2,6,2,4936.0,4951.32,81.17091597364171
resnet50,10,17,2,vgg19,1,11,2,6628.0,6647.62,106.94426398830373
resnet50,10,15,2,vgg19,11,15,2,4927.5,4956.02,124.34886247971873
resnet50,8,17,2,vgg19,14,20,2,8552.5,8563.35,77.1400512055832
resnet50,9,15,2,vgg19,17,21,2,5818.5,5815.51,69.61386284354576
resnet50,1,17,2,vgg19,4,14,2,14583.0,14539.71,263.10345094658106
resnet50,12,17,2,vgg19,9,16,2,4920.5,4936.05,75.41675874764177
resnet50,12,16,2,vgg19,14,20,2,4099.5,4097.08,66.00570884400834
resnet50,4,12,2,vgg19,3,10,2,7477.0,7498.04,118.08784188052553
resnet50,7,12,2,vgg19,7,15,2,4905.0,4934.82,321.2937403685295
resnet50,9,16,2,vgg19,0,20,2,6720.5,6747.6,205.95921926439706
resnet50,3,15,2,vgg19,17,21,2,11032.0,11088.97,161.62298444218877
resnet50,8,16,2,vgg19,17,21,2,7740.5,7753.61,71.80402426048279
resnet50,1,13,2,vgg19,7,19,2,10758.0,10775.41,219.2510020501617
resnet50,11,17,2,vgg19,1,19,2,6540.5,6601.81,379.98583381489374
resnet50,2,13,2,vgg19,7,14,2,10991.0,11021.86,139.8445579920792
resnet50,6,14,2,vgg19,7,16,2,8280.0,8312.32,215.05296463894658
resnet50,3,9,2,vgg19,8,20,2,6266.0,6280.76,102.32175917174216
resnet50,8,15,2,vgg19,16,21,2,7681.5,7695.56,1061.5612683213342
resnet50,7,15,2,vgg19,11,20,2,7739.0,7770.75,152.6853218223677
resnet50,0,11,2,vgg19,0,20,2,9289.0,9588.18,1530.9466442694861
resnet50,0,9,2,vgg19,13,21,2,7560.5,8145.09,1805.2343952794604
resnet50,0,9,2,vgg19,0,20,2,7693.5,8458.74,1834.9118377731395
resnet50,9,17,2,vgg19,2,14,2,7623.0,8438.75,1941.8533383085346
resnet50,2,17,2,vgg19,17,21,2,13617.5,14245.38,1761.2091231878173
resnet50,12,16,2,vgg19,6,14,4,4062.5,4174.4,546.9572378166322
resnet50,3,15,2,vgg19,15,21,4,10956.5,11093.29,455.48576915201204
resnet50,12,17,2,vgg19,5,12,4,4952.0,5045.28,486.2219879849121
resnet50,1,8,2,vgg19,6,20,4,6150.0,6223.44,461.20941707645125
resnet50,13,17,2,vgg19,17,21,4,4154.0,4192.23,483.36919337086425
resnet50,7,13,2,vgg19,14,19,4,5673.5,5714.04,212.74872126525224
resnet50,1,9,2,vgg19,17,21,4,7193.0,7232.88,343.66266250496284
resnet50,13,17,2,vgg19,6,15,4,4072.5,4133.77,238.37977493906655
resnet50,13,17,2,vgg19,15,21,4,4084.5,4118.3,316.51601855198413
resnet50,1,9,2,vgg19,5,16,4,7253.5,7290.54,321.30174042479143
resnet50,4,9,2,vgg19,9,19,4,4837.5,4873.02,282.14223292516846
resnet50,6,10,2,vgg19,2,8,4,3986.0,4004.01,165.10720729271634
resnet50,9,15,2,vgg19,13,17,4,5835.0,5869.7,292.0508346161675
resnet50,5,15,2,vgg19,10,15,4,9303.5,9456.64,984.8717431219154
resnet50,11,16,2,vgg19,3,7,4,4950.5,5052.1,470.3882545302338
resnet50,13,17,2,vgg19,6,21,4,4176.5,4627.04,1184.0684010647356
resnet50,11,15,2,vgg19,8,13,4,4164.5,4585.01,1286.8880953291937
resnet50,8,16,2,vgg19,14,18,4,7804.5,8571.64,2214.9441370833715
resnet50,9,13,2,vgg19,16,20,4,3853.5,4081.42,828.9684092895218
resnet50,5,9,2,vgg19,9,18,4,3944.0,4312.78,1272.721026619738
resnet50,12,16,2,vgg19,14,21,4,4145.0,4371.59,786.7951206635688
resnet50,13,17,2,vgg19,2,8,4,4151.5,4484.74,1216.7185345839027
resnet50,9,14,2,vgg19,13,18,4,4705.5,5113.64,1352.6300345622967
resnet50,0,7,2,vgg19,11,21,4,5673.0,6276.58,1779.2983458655829
resnet50,7,11,2,vgg19,15,20,4,4145.0,4956.01,1450.3778300498116
resnet50,5,13,2,vgg19,9,21,4,7422.5,8319.41,2192.668648451015
resnet50,5,11,2,vgg19,6,20,4,5846.0,6656.82,1701.047597100093
resnet50,6,14,2,vgg19,2,12,4,7427.5,7629.19,707.4329324395352
resnet50,11,17,2,vgg19,3,18,4,5851.5,5966.84,521.4311214340778
resnet50,12,17,2,vgg19,7,18,4,4962.5,5038.6,438.6573833870803
resnet50,4,15,2,vgg19,15,21,4,10290.5,10451.11,591.5606967167445
resnet50,1,14,2,vgg19,1,9,4,11553.0,11671.56,680.8777617164479
resnet50,9,13,2,vgg19,15,19,4,3830.0,3838.22,63.84208329934104
resnet50,0,17,2,vgg19,8,17,4,14788.0,14830.37,439.4953391106668
resnet50,10,16,2,vgg19,11,16,4,5821.5,5845.92,238.28989403665443
resnet50,4,13,2,vgg19,14,18,4,8268.0,8361.91,398.2285548526122
resnet50,12,17,2,vgg19,14,21,4,4955.0,5002.81,277.08629323732345
resnet50,8,14,2,vgg19,5,16,4,5790.0,5854.56,316.50713483269215
resnet50,9,17,2,vgg19,5,18,4,7565.5,7620.28,464.9144024441488
resnet50,11,16,2,vgg19,9,14,4,4959.5,4959.31,58.1084666808547
resnet50,0,9,2,vgg19,9,17,4,7487.5,7522.8,255.8385819222738
resnet50,12,16,2,vgg19,3,19,4,4163.0,4388.9,795.0652740498732
resnet50,3,8,2,vgg19,17,21,4,4492.0,4493.52,97.52409753491698
resnet50,6,15,2,vgg19,0,18,4,8586.5,8611.63,261.82637968699794
resnet50,11,15,2,vgg19,11,16,4,4111.0,4189.95,420.90006830600544
resnet50,9,15,2,vgg19,11,17,4,5845.5,5857.54,86.9769417719432
resnet50,5,9,2,vgg19,14,18,4,3913.0,3949.16,244.72914497460246
