model,start,end,bs,model,start,end,bs,median,mean,var
resnet152,34,44,2,bert,0,8,2,11843.0,12609.54,1766.0960982913703
resnet152,32,39,2,bert,6,11,2,7677.0,8554.73,1807.7227102351733
resnet152,0,11,2,bert,0,7,2,10464.0,11346.57,1870.052235928184
resnet152,20,32,2,bert,3,9,2,10741.5,12579.94,2809.410353864312
resnet152,11,15,2,bert,0,4,2,6182.5,6319.87,687.0397609309086
resnet152,19,25,2,bert,3,7,2,6164.0,6621.78,1261.016729310123
resnet152,45,50,2,bert,0,4,2,6178.0,6500.13,980.9654392994689
resnet152,44,50,2,bert,1,7,2,9039.0,9515.1,1352.350416866871
resnet152,42,47,2,bert,0,7,2,10416.5,10562.39,693.7086260815848
resnet152,42,48,2,bert,3,7,2,6178.5,6519.92,1222.9580424528062
resnet152,4,22,2,bert,4,9,2,18523.0,19108.82,3869.1920380875385
resnet152,32,46,2,bert,1,8,2,15263.5,15455.3,3048.502010824333
resnet152,13,30,2,bert,7,11,2,15491.0,17894.98,4072.5863477156627
resnet152,3,49,2,bert,6,10,2,45191.5,46312.19,5408.503263741272
resnet152,46,51,2,bert,2,9,2,10413.0,10588.91,801.710497561308
resnet152,12,36,2,bert,2,6,2,25295.5,26374.14,4506.355873696617
resnet152,6,24,2,bert,3,10,2,19919.5,20376.97,4671.291961449209
resnet152,13,34,2,bert,1,10,2,22039.5,22689.75,4250.004544409335
resnet152,46,51,2,bert,1,11,2,14613.5,14672.92,411.8735165071918
resnet152,39,44,2,bert,4,10,2,8971.5,9304.63,1294.573625986564
resnet152,38,42,2,bert,6,10,2,6741.5,6755.43,999.5830556286957
resnet152,2,36,2,bert,7,11,2,35758.0,35839.39,5080.841577721155
resnet152,27,48,2,bert,0,8,2,21881.0,22670.98,4423.275044534309
resnet152,7,29,2,bert,7,11,2,22851.0,23339.55,4339.947316212491
resnet152,1,38,2,bert,3,9,2,37821.5,38150.46,4744.234276297915
resnet152,28,46,2,bert,1,8,2,17464.5,19192.6,3872.3587385468304
resnet152,11,21,2,bert,5,10,2,9162.0,10793.42,3051.948309457419
resnet152,45,51,2,bert,2,8,2,8985.0,9348.55,1156.7954216282153
resnet152,13,20,2,bert,7,11,2,6358.0,7222.09,1922.3265752467764
resnet152,31,44,2,bert,1,5,4,13333.5,14260.42,3145.0212501030896
resnet152,19,38,2,bert,1,10,4,17361.5,19576.26,3713.635166841245
resnet152,19,50,2,bert,6,11,4,29387.0,31014.01,4404.962012310662
resnet152,29,42,2,bert,4,8,4,11577.5,13435.72,3535.6040843963287
resnet152,15,46,2,bert,7,11,4,31023.5,32329.22,4711.274873280055
resnet152,15,44,2,bert,0,5,4,29230.5,30652.77,4787.718878244627
resnet152,30,47,2,bert,4,8,4,16089.5,18004.72,3633.2375426883386
resnet152,25,31,2,bert,5,11,4,9047.0,9403.23,1295.5040243472808
resnet152,31,37,2,bert,1,5,4,6179.0,6717.28,1666.426626527553
resnet152,27,32,2,bert,6,11,4,7510.5,7776.84,1043.6501015187034
resnet152,35,39,2,bert,1,7,4,8977.0,9128.5,909.08999004499
resnet152,17,37,2,bert,2,6,4,18378.0,20514.45,3483.09654294853
resnet152,38,42,2,bert,6,11,4,7542.0,7695.63,662.4863569161255
resnet152,34,40,2,bert,1,10,4,13249.0,13368.11,478.88942136990244
resnet152,20,25,2,bert,4,9,4,7586.0,7789.76,759.6806976618532
resnet152,38,46,2,bert,4,9,4,7657.0,8774.65,2248.320917373674
resnet152,13,44,2,bert,4,9,4,31001.5,32475.97,4802.4579861879065
resnet152,28,34,2,bert,7,11,4,6314.5,7084.37,1610.1975757962125
resnet152,30,37,2,bert,3,10,4,10426.0,10620.73,773.7357669773319
resnet152,35,43,2,bert,6,11,4,7705.0,8845.8,2175.933785757278
resnet152,25,47,2,bert,0,10,4,23417.0,23817.42,4293.731175050436
resnet152,45,50,2,bert,4,9,4,7620.5,7898.75,961.7577280687689
resnet152,24,43,2,bert,3,8,4,20420.5,21003.61,4277.890802474977
resnet152,32,38,2,bert,7,11,4,6184.0,6704.36,1569.954155509007
resnet152,35,48,2,bert,0,4,4,11643.0,13523.57,3049.576797704888
resnet152,16,28,2,bert,0,6,4,10707.0,12307.29,3285.0945048658796
resnet152,37,42,2,bert,4,10,4,9022.5,9287.63,1097.3313870932518
resnet152,20,35,2,bert,1,9,4,14094.5,15879.48,3587.9853552655427
resnet152,21,25,2,bert,1,11,4,14656.0,14702.02,376.182242536779
resnet152,11,39,2,bert,6,10,4,28399.5,29235.17,4454.754610649166
resnet152,4,51,2,bert,2,8,4,46009.5,47513.39,5251.481147057466
resnet152,15,32,2,bert,7,11,4,15658.0,18293.81,3993.189834443136
resnet152,27,42,2,bert,7,11,4,14868.0,16167.71,3426.859674089384
resnet152,5,36,2,bert,6,11,4,30681.0,31569.83,4507.499428851877
resnet152,32,36,2,bert,0,11,4,16096.5,16201.6,628.6418058004098
resnet152,7,19,2,bert,7,11,4,10560.0,10666.97,865.4113987578393
resnet152,40,49,2,bert,2,6,4,8317.5,8755.5,1396.2029830937906
resnet152,26,32,2,bert,4,8,4,6215.5,6649.52,1497.2052062426178
resnet152,32,40,2,bert,2,6,4,7398.5,8289.96,1641.5863237734409
resnet152,16,33,2,bert,3,10,4,14947.5,15049.3,660.2102468153611
resnet152,41,47,2,bert,4,8,4,6145.0,6261.18,626.1825992472164
resnet152,46,51,2,bert,2,10,4,11859.0,12201.26,1300.8414478329018
resnet152,20,27,2,bert,7,11,4,7325.0,7858.82,1422.4842451148625
resnet152,38,42,2,bert,0,10,4,17385.0,16402.76,1604.1601673149723
resnet152,40,49,2,bert,6,11,4,8313.5,8451.24,803.7613591110237
resnet152,38,47,2,bert,0,9,4,13262.0,13393.87,540.7081588990497
resnet152,6,33,2,bert,0,4,4,23371.0,26236.18,5037.026899630377
resnet152,7,13,2,bert,4,11,4,10457.0,10589.46,854.2890192434877
resnet152,39,47,2,bert,3,10,4,10460.5,10644.63,653.6542917322581
resnet152,6,23,2,bert,3,10,4,14740.5,14806.46,300.80573199325835
resnet152,4,16,2,bert,2,6,4,10655.0,12052.81,2442.1790216730633
resnet152,38,44,2,bert,7,11,4,6199.0,6346.57,622.0243123061991
resnet152,41,46,2,bert,7,11,4,6190.5,6362.17,769.6086155312972
resnet152,36,51,2,bert,6,10,4,13467.5,13555.98,661.5735179101413
resnet152,45,49,2,bert,4,10,4,9021.5,9131.42,738.5619835870242
resnet152,5,28,2,bert,7,11,4,19958.5,22317.94,3644.2779224971305
resnet152,25,44,2,bert,0,9,4,16600.0,16823.74,1295.1074906740366
resnet152,26,50,2,bert,1,5,4,21124.5,22408.99,2997.739459976467
resnet152,31,48,2,bert,0,7,4,14912.5,16293.03,2613.700478077012
resnet152,22,45,2,bert,7,11,4,20005.0,20141.93,850.5892693303861
resnet152,22,43,2,bert,6,11,4,18451.0,21139.23,3995.075077780141
resnet152,12,41,2,bert,0,11,4,25259.0,25471.6,1352.7356504505972
resnet152,37,49,2,bert,6,10,4,10861.0,11303.94,1614.709000532294
resnet152,9,40,2,bert,3,9,4,26895.0,29300.97,3976.8590733265873
resnet152,35,40,2,bert,1,8,4,10426.5,10507.38,626.1913889538885
resnet152,20,50,2,bert,0,11,4,26304.0,28806.13,4296.669109100676
resnet152,12,41,2,bert,3,11,4,25219.0,25331.54,745.0011331535006
resnet152,42,51,2,bert,4,9,4,8367.0,8887.75,1690.4728828052819
resnet152,23,28,2,bert,5,9,4,6209.0,6520.99,1124.459750235641
resnet152,24,44,2,bert,1,5,4,17537.0,19272.99,3310.109727773386
resnet152,34,42,2,bert,1,5,4,7215.0,7255.61,461.7464649566903
resnet152,1,11,2,bert,4,10,4,9069.0,9470.51,1443.9310405625333
resnet152,13,42,2,bert,2,9,4,25253.5,27928.92,4205.066564705011
resnet152,32,44,2,bert,1,7,4,10624.5,10840.33,1051.0616162242823
resnet152,18,46,2,bert,6,11,4,24285.0,25530.75,3220.796216388115
resnet152,25,51,2,bert,3,7,4,22770.0,24182.39,3234.858512810104
resnet152,34,41,2,bert,7,11,4,6380.5,6469.73,485.9818896831445
resnet152,30,42,2,bert,1,11,4,14698.5,15195.48,1496.1711765703815
resnet152,29,38,2,bert,5,11,4,9146.0,10378.05,2138.312252104449
resnet152,26,39,2,bert,3,9,4,11471.0,11598.93,753.1260486133777
resnet152,16,24,2,bert,2,8,4,8987.5,9312.86,1056.0794100824048
resnet152,25,30,2,bert,0,4,4,6170.0,6394.37,831.2405627133459
resnet152,32,46,2,bert,0,9,4,13287.0,14260.68,2264.189320176208
resnet152,11,26,2,bert,7,11,4,13550.5,15084.84,3058.541533868716
resnet152,13,36,2,bert,3,7,4,20069.0,20642.47,1864.8214094384482
resnet152,7,26,2,bert,5,10,4,16549.5,17694.76,2952.5449128506075
resnet152,30,39,2,bert,4,9,4,9285.0,10319.17,2141.517490262454
resnet152,29,33,2,bert,3,10,4,12404.0,12471.11,396.5701172554482
resnet152,13,39,2,bert,4,11,4,22621.5,23358.03,2361.0186719083777
resnet152,37,44,2,bert,2,10,4,14103.0,14205.32,576.6799958382466
resnet152,3,17,2,bert,4,9,4,12138.0,12436.95,1276.4077434346755
resnet152,18,23,2,bert,3,9,4,10701.5,10756.16,532.4109074765468
resnet152,21,51,2,bert,5,10,4,26274.0,28664.86,3939.1003440379627
resnet152,2,9,2,bert,0,5,4,9023.5,9088.67,446.3755830015795
resnet152,4,8,2,bert,2,10,4,14036.0,14054.47,83.96826245671633
resnet152,28,39,2,bert,0,5,4,9792.0,9919.8,823.9535059698453
resnet152,41,47,2,bert,3,10,4,12406.0,12531.55,598.3423664592037
resnet152,6,36,2,bert,2,9,4,25864.5,27544.72,3333.435840330514
resnet152,47,51,2,bert,1,5,4,7303.0,7380.21,510.1544529845839
resnet152,12,39,2,bert,5,10,4,23723.0,26214.79,3822.8199965339722
resnet152,18,46,2,bert,5,10,4,24246.0,24437.73,1250.126992389173
resnet152,41,51,2,bert,4,10,4,10713.0,11223.18,1667.3599874052393
resnet152,37,47,2,bert,0,8,4,11891.5,12862.1,1876.1282978517222
resnet152,44,51,2,bert,0,10,4,14662.5,14741.82,465.100599440594
resnet152,28,51,2,bert,4,11,4,20246.0,20347.37,726.1980536327538
resnet152,27,51,2,bert,2,7,4,21275.5,23650.33,3975.191723816601
resnet152,1,6,2,bert,6,11,4,7621.0,7696.45,362.5826354088127
resnet152,42,51,2,bert,3,8,4,9299.5,9413.28,900.6118040532225
resnet152,39,48,2,bert,0,10,4,14670.5,14789.96,530.2066374537384
resnet152,11,36,2,bert,5,10,4,24656.5,26901.12,3658.649125783996
resnet152,25,34,2,bert,7,11,4,9015.0,9193.71,721.3214442258043
resnet152,15,39,2,bert,3,11,4,20878.0,21871.9,2953.872625892999
resnet152,45,50,2,bert,6,11,4,7607.0,7848.34,895.9347657056288
resnet152,20,25,2,bert,7,11,4,6165.0,6277.97,507.5863957002788
resnet152,30,39,2,bert,7,11,4,8078.0,8204.88,415.97190482050587
resnet152,30,37,2,bert,1,6,4,7567.0,7696.45,639.0106787057632
resnet152,38,43,2,bert,0,10,4,14654.5,14707.28,564.0225009695979
resnet152,38,42,2,bert,1,9,4,11814.0,11870.22,331.0894012196705
resnet152,34,40,2,bert,1,8,4,10402.0,10655.36,865.4621022320965
resnet152,34,40,2,bert,5,9,4,6179.0,6334.27,731.6038389046356
resnet152,37,45,2,bert,6,10,4,7146.0,7200.52,264.14202543328844
resnet152,24,48,2,bert,5,9,4,20827.5,21002.02,815.3283630538067
resnet152,15,40,2,bert,1,5,4,21770.5,24362.67,3812.791730622065
resnet152,0,46,2,bert,1,8,4,38626.0,41044.89,4728.4359737549585
resnet152,17,22,2,bert,4,8,4,6138.0,6181.04,245.0239547472859
resnet152,19,35,2,bert,1,6,4,13990.5,14058.64,478.0068727539386
resnet152,21,38,2,bert,0,8,4,14885.5,14935.62,411.196054942165
resnet152,7,36,2,bert,5,11,4,28206.0,29828.3,4339.253188049759
resnet152,31,39,2,bert,2,10,4,11842.0,11979.44,654.1402956552976
resnet152,35,40,2,bert,5,10,4,7571.5,7647.3,424.20847469139505
resnet152,23,33,2,bert,1,11,4,14685.5,15278.96,1433.4663506340146
resnet152,19,50,2,bert,4,8,4,30411.0,30450.37,2091.238698259957
resnet152,13,39,2,bert,3,9,4,25486.5,27048.33,3637.2758791573674
resnet152,33,37,2,bert,5,9,4,6180.5,6267.65,520.2639594475097
resnet152,42,47,2,bert,6,11,4,7562.0,7649.99,446.441586212575
resnet152,44,51,2,bert,3,7,4,6573.5,6696.63,590.9474199114503
resnet152,28,48,2,bert,2,10,4,17485.0,18807.13,3231.506675391527
resnet152,13,18,2,bert,7,11,4,6178.0,6553.99,1244.0984647125003
resnet152,9,16,2,bert,2,6,4,6451.5,6813.65,951.7909473723732
resnet152,12,43,2,bert,7,11,4,27002.5,27493.51,1892.468644363758
resnet152,31,42,2,bert,1,6,4,10969.0,12521.63,2863.711834856992
resnet152,19,47,2,bert,1,8,4,27245.0,27621.5,1654.6608262722607
resnet152,25,45,2,bert,2,9,4,17545.5,19089.07,2970.321885772651
resnet152,26,36,2,bert,3,9,4,8980.5,9934.77,2414.9023866607945
resnet152,23,41,2,bert,5,9,4,15777.0,15901.24,630.247413640072
resnet152,24,39,2,bert,6,11,4,14784.5,14866.71,783.2505383975167
resnet152,29,34,2,bert,2,8,4,9028.0,9189.35,670.2082866542312
resnet152,33,51,2,bert,4,10,4,16126.0,18169.47,3433.2914861834847
resnet152,23,39,2,bert,1,11,4,14665.0,15281.71,1761.8843054809245
resnet152,37,41,2,bert,6,10,4,6173.0,6244.61,368.7682983934492
resnet152,46,51,2,bert,0,4,4,6150.0,6414.79,980.1757729611561
resnet152,36,47,2,bert,2,8,4,9825.0,11082.8,2806.581696655203
resnet152,25,29,2,bert,2,9,4,10424.5,10476.92,556.2206159429908
resnet152,0,27,2,bert,7,11,4,22414.0,22541.11,434.86632187374545
resnet152,8,15,2,bert,5,11,4,9020.0,9340.72,1139.3804902665308
resnet152,34,50,2,bert,6,10,4,14373.0,16053.69,2911.709981076412
resnet152,32,39,2,bert,1,5,4,6352.0,6435.8,466.15928608148516
resnet152,40,51,2,bert,3,8,4,10010.5,10058.4,387.2825841682014
resnet152,36,48,2,bert,1,9,4,11841.0,12336.35,1464.3655306992175
resnet152,7,13,2,bert,4,11,4,10409.0,10549.04,634.4445432029502
resnet152,37,49,2,bert,0,10,4,14696.5,15445.52,1575.052440269847
resnet152,6,12,2,bert,7,11,4,6150.0,6268.56,486.6604015121839
resnet152,16,48,2,bert,4,9,4,27680.5,29181.39,3694.8345697608706
resnet152,16,21,2,bert,4,9,4,7592.5,7950.27,1153.9011210238077
resnet152,32,51,2,bert,1,11,4,16838.0,17095.16,1424.2403569622652
resnet152,13,19,2,bert,4,9,4,7657.0,7906.17,827.0662857957637
resnet152,2,51,2,bert,2,6,4,47341.5,48889.24,3513.4536089722315
resnet152,38,43,2,bert,5,11,4,9045.5,9106.42,537.0084017964709
resnet152,20,36,2,bert,1,7,4,15823.0,17594.91,3098.62597967228
resnet152,34,48,2,bert,7,11,4,13865.5,13932.06,582.4729147350972
resnet152,23,40,2,bert,0,10,4,16687.5,16735.45,412.3754448315272
resnet152,15,48,2,bert,4,9,4,32167.5,34373.24,3591.280187119908
resnet152,34,45,2,bert,4,8,4,10916.0,10994.09,678.8518409049209
resnet152,34,39,2,bert,1,10,4,13267.5,13343.88,469.51990969499894
resnet152,10,36,2,bert,7,11,4,25522.0,27543.36,3433.0577610054866
resnet152,42,47,2,bert,6,10,4,6138.5,6346.6,704.8248860532664
resnet152,2,16,2,bert,4,10,4,13409.0,13502.34,502.60655029555676
resnet152,16,40,2,bert,0,4,4,22580.5,24264.11,4143.12067865516
resnet152,27,44,2,bert,6,11,4,14817.0,14882.3,596.7213503805607
resnet152,35,41,2,bert,2,6,4,6165.5,6226.68,415.6566583130842
resnet152,37,42,2,bert,0,7,4,10394.0,10482.73,469.9319068758792
resnet152,38,48,2,bert,7,11,4,9168.0,10712.55,2612.7082476809383
resnet152,11,44,2,bert,4,11,4,28574.0,28861.26,1322.8388081697635
resnet152,26,44,2,bert,1,9,4,15781.0,17173.21,3202.86115932302
resnet152,13,19,2,bert,2,9,4,10421.5,10549.42,651.5612661906783
resnet152,18,39,2,bert,0,7,4,18319.5,18824.42,1609.9540812085295
resnet152,18,43,2,bert,7,11,4,21661.5,23447.23,3412.12917063525
resnet152,37,51,2,bert,2,11,4,13263.5,13761.41,1577.3527322384173
resnet152,47,51,2,bert,3,8,4,7576.5,7634.66,351.52679044419926
resnet152,26,49,2,bert,4,11,4,20267.0,20869.95,2242.0318613926966
resnet152,18,23,2,bert,2,11,4,13248.5,13328.92,611.946806184982
resnet152,25,39,2,bert,0,4,4,12359.5,12733.67,1447.5857629515426
resnet152,5,45,2,bert,5,10,4,34217.5,35677.78,3321.988689264309
resnet152,38,43,2,bert,7,11,4,6186.5,6493.66,1092.7717348101569
resnet152,33,49,2,bert,2,11,4,14244.0,14339.99,606.2555483457451
resnet152,45,49,2,bert,3,7,4,6188.5,6292.2,404.7351973821896
resnet152,43,49,2,bert,4,9,4,7598.0,7835.22,891.5649676832306
resnet152,23,44,2,bert,1,8,4,18364.0,20590.37,3941.6831802036045
resnet152,15,25,2,bert,6,11,4,8880.5,9135.86,1099.0662038294145
resnet152,39,50,2,bert,5,11,4,9966.5,10073.47,671.0052675650169
resnet152,46,51,2,bert,1,8,8,10454.5,10540.31,564.0006860811429
resnet152,24,36,2,bert,4,9,8,10622.0,11426.06,2229.8858168973584
resnet152,33,41,2,bert,0,10,8,14694.0,14769.93,426.29729661352536
resnet152,30,39,2,bert,7,11,8,8049.5,8149.67,522.0186214111524
resnet152,14,46,2,bert,2,10,8,27611.5,28944.4,3038.357967718748
resnet152,1,40,2,bert,6,10,8,33180.0,34645.65,3312.58314122076
resnet152,33,43,2,bert,4,10,8,8979.0,9305.8,1467.2438175027355
resnet152,11,21,2,bert,4,11,8,10467.0,11280.58,1920.0249643168706
resnet152,34,48,2,bert,5,11,8,12321.5,12909.7,1480.019658653222
resnet152,0,29,2,bert,1,7,8,24080.0,24266.7,1151.921069344597
resnet152,22,45,2,bert,1,6,8,20171.5,23022.23,4082.9029032172684
resnet152,15,24,2,bert,2,7,8,8024.0,8151.09,764.5800559130482
resnet152,12,18,2,bert,5,10,8,7625.5,7685.17,339.5903430605765
resnet152,28,35,2,bert,0,9,8,13281.0,13337.7,331.9758876786084
resnet152,2,31,2,bert,3,10,8,24747.0,27116.79,4035.2514154510873
resnet152,3,50,2,bert,7,11,8,40372.0,42904.53,4315.579466201497
resnet152,5,38,2,bert,3,7,8,28272.0,28398.99,681.1427382715021
resnet152,1,10,2,bert,2,7,8,7595.5,7635.9,302.7229591557271
resnet152,25,36,2,bert,5,10,8,9884.5,11705.68,3088.595295211077
resnet152,17,40,2,bert,0,8,8,19943.0,20582.94,2124.93437461019
resnet152,34,46,2,bert,4,8,8,10621.5,10709.42,565.6159859834232
resnet152,20,48,2,bert,1,11,8,24272.5,26359.48,3775.7494368138364
resnet152,29,37,2,bert,5,11,8,9007.5,9148.35,682.5703974682757
resnet152,19,45,2,bert,1,6,8,22511.0,22603.23,845.2000337789865
resnet152,17,25,2,bert,3,11,8,11899.0,12268.85,1172.6416534901018
resnet152,24,38,2,bert,4,9,8,12327.0,13057.18,2084.650327417047
resnet152,23,34,2,bert,1,6,8,9797.5,10085.54,1054.345990839819
resnet152,45,49,2,bert,6,11,8,7624.5,7664.15,307.02287781206144
resnet152,18,44,2,bert,4,11,8,22618.5,25349.32,4477.408877643407
resnet152,19,44,2,bert,0,9,8,21665.5,21753.57,577.3946008580267
resnet152,17,22,2,bert,7,11,8,6199.5,6217.33,162.28943619348735
resnet152,13,49,2,bert,0,11,8,31304.5,33396.77,3967.2801233464716
resnet152,8,33,2,bert,7,11,8,21635.5,21702.71,423.58114441037156
resnet152,0,14,2,bert,7,11,8,11366.0,12465.61,2552.687877101311
resnet152,33,42,2,bert,1,10,8,13296.0,13613.58,876.2174864723941
resnet152,36,48,2,bert,6,10,8,10579.5,10654.33,481.46027987779013
resnet152,41,47,2,bert,7,11,8,6192.5,6312.22,594.6991773998011
resnet152,17,37,2,bert,5,10,8,17445.0,18742.61,2965.3178881698336
resnet152,3,9,2,bert,4,10,8,9044.0,9235.37,915.8841046224135
resnet152,12,51,2,bert,1,8,8,34032.5,34361.27,1652.414511283413
resnet152,4,31,2,bert,7,11,8,23332.5,26056.77,4471.085042481299
resnet152,44,51,2,bert,0,4,8,6561.5,6653.1,551.1876177854506
resnet152,40,44,2,bert,6,10,8,6221.0,6251.4,274.30931446088374
resnet152,35,41,2,bert,2,11,8,13298.0,13356.24,387.3094917504605
resnet152,23,45,2,bert,1,7,8,19226.0,21785.83,4027.099430247532
resnet152,11,16,2,bert,3,7,8,6184.5,6245.61,471.8766553878249
resnet152,14,46,2,bert,0,11,8,27605.5,29278.68,3593.5067799574276
resnet152,22,51,2,bert,4,9,8,25289.0,25926.73,2046.398376929575
resnet152,18,51,2,bert,3,7,8,28746.5,30942.07,4196.385640655539
resnet152,36,43,2,bert,3,7,8,6305.0,6383.31,556.1114761448463
resnet152,25,41,2,bert,2,6,8,13985.0,14026.89,392.29195492642975
resnet152,30,51,2,bert,7,11,8,18495.5,19367.01,2455.4961840532355
resnet152,9,26,2,bert,3,10,8,15147.5,17255.2,3441.2527428249145
resnet152,20,40,2,bert,1,10,8,17369.5,17475.57,607.6320639169727
resnet152,46,51,2,bert,3,7,8,6198.5,6336.63,612.9669429096482
resnet152,47,51,2,bert,5,10,8,7618.5,7727.94,489.2702897172482
resnet152,12,42,2,bert,3,8,8,26120.5,28019.86,3777.8554340260293
resnet152,27,42,2,bert,4,8,8,13161.0,13218.65,499.56061444032997
resnet152,4,26,2,bert,1,10,8,19117.0,21615.43,3854.7720950920043
resnet152,46,50,2,bert,2,8,8,9035.5,9084.58,406.41567833930816
resnet152,20,51,2,bert,5,10,8,26985.0,27477.23,1922.75530869115
resnet152,42,50,2,bert,6,10,8,7469.0,8531.52,2249.671747077782
resnet152,24,47,2,bert,7,11,8,19918.0,20182.68,1551.0412881674038
resnet152,0,41,2,bert,2,6,8,34372.0,36514.74,3919.669911153234
resnet152,19,29,2,bert,0,11,8,16138.0,16223.25,678.3841887160992
resnet152,23,30,2,bert,2,8,8,9057.0,9200.38,712.9536279450438
resnet152,40,50,2,bert,7,11,8,9126.5,9218.86,585.2613265883883
resnet152,40,47,2,bert,0,5,8,8596.0,8834.86,1948.5842759295786
resnet152,0,7,2,bert,2,9,8,12214.0,12307.88,406.13872703794203
resnet152,20,33,2,bert,7,11,8,11381.0,12023.79,1855.2294105851167
resnet152,39,43,2,bert,1,8,8,12199.0,12274.7,439.6316981292409
resnet152,4,21,2,bert,5,11,8,14653.0,15735.43,2618.702450661396
resnet152,24,28,2,bert,5,9,8,7140.5,7330.9,812.2244455813923
resnet152,46,50,2,bert,3,11,8,13872.5,13944.78,574.4806973258544
resnet152,33,41,2,bert,2,7,8,8809.0,9017.8,885.2161882839694
resnet152,14,24,2,bert,6,10,8,8863.5,9001.82,818.690129169761
resnet152,14,41,2,bert,4,10,8,23483.0,26106.93,4287.930958527667
resnet152,30,35,2,bert,6,10,8,6171.5,6249.69,492.8180129621886
resnet152,23,43,2,bert,6,11,8,17427.0,17523.34,592.8255935770654
resnet152,45,49,2,bert,2,6,8,6167.5,6436.2,1066.7239380458282
resnet152,35,47,2,bert,3,10,8,10727.0,12491.32,2937.4131370306086
resnet152,40,47,2,bert,5,9,8,6345.0,6415.85,333.35792700939334
resnet152,20,40,2,bert,6,11,8,17412.5,17687.02,1089.3595823234862
resnet152,17,40,2,bert,6,10,8,20014.5,21375.4,2985.6709832129864
resnet152,17,31,2,bert,3,10,8,12389.5,13888.63,2634.4943296769497
resnet152,16,39,2,bert,5,9,8,19964.5,20211.71,1200.7977622813926
resnet152,3,22,2,bert,1,9,8,16368.0,17776.24,3089.2834739466693
resnet152,33,38,2,bert,0,11,8,16102.0,16170.6,440.8433508628661
resnet152,12,44,2,bert,7,11,8,27860.0,28826.36,2879.699170121768
resnet152,23,31,2,bert,5,9,8,7286.5,8424.19,2065.226605944248
resnet152,42,47,2,bert,6,11,8,7588.0,7684.42,550.0011305442926
resnet152,42,50,2,bert,5,11,8,9040.0,9263.68,973.0812697817177
resnet152,12,24,2,bert,3,9,8,10779.5,10839.91,360.62418374257703
resnet152,33,49,2,bert,3,10,8,14300.5,15045.6,2196.4158440513943
resnet152,31,43,2,bert,1,8,8,10627.5,11766.87,2645.4921457263868
resnet152,46,51,2,bert,4,10,8,9064.5,9087.06,367.31299514174555
resnet152,22,35,2,bert,2,9,8,11399.0,11470.81,468.4997693702741
resnet152,18,33,2,bert,2,11,8,13276.0,13943.07,2047.4649704207395
resnet152,7,17,2,bert,0,9,8,13283.0,13646.1,1140.424802431094
resnet152,23,41,2,bert,5,9,8,15772.0,16348.46,1902.0017687688937
resnet152,34,40,2,bert,1,7,8,8997.0,9109.17,641.3791554922876
resnet152,7,16,2,bert,7,11,8,7914.0,8015.77,454.685954368507
resnet152,0,9,2,bert,1,11,8,14710.0,14730.87,132.64114406925177
resnet152,19,38,2,bert,4,11,8,16693.5,18431.26,3062.762741774165
resnet152,32,42,2,bert,6,11,8,8883.0,8973.93,662.2721835469159
resnet152,24,50,2,bert,2,10,8,22816.0,23873.75,2834.2277303526616
resnet152,28,50,2,bert,1,9,8,19370.0,21117.51,3198.396981286094
resnet152,39,48,2,bert,0,8,8,11865.5,12104.72,817.7813654027584
resnet152,23,30,2,bert,7,11,8,6320.5,6377.71,287.0107417850419
resnet152,21,38,2,bert,3,8,8,15163.0,17352.64,3336.914231801591
resnet152,19,38,2,bert,1,6,8,16582.0,16689.75,842.3367067271852
resnet152,11,30,2,bert,0,6,8,16737.0,17090.55,1351.0301060672186
resnet152,0,9,2,bert,7,11,8,7044.5,7790.09,1743.7868969286355
resnet152,13,29,2,bert,4,11,8,14123.0,16034.44,2966.4706110797724
resnet152,12,19,2,bert,0,5,8,7622.0,7800.21,757.1204038328383
resnet152,22,37,2,bert,2,6,8,13202.5,13306.29,705.2865700550379
resnet152,29,40,2,bert,6,11,8,9733.5,10331.23,1934.0960413330047
resnet152,25,33,2,bert,6,11,8,7670.0,8778.47,2013.1244792858686
resnet152,37,51,2,bert,4,8,8,12549.5,12655.7,663.1718706338502
resnet152,44,48,2,bert,7,11,8,6201.0,6302.6,630.4236036190271
resnet152,22,29,2,bert,4,11,8,10417.5,10466.72,318.9431008816463
resnet152,9,28,2,bert,7,11,8,16696.0,18587.01,3317.6692405814056
resnet152,11,43,2,bert,7,11,8,27741.5,28074.24,1337.356034270605
resnet152,45,51,2,bert,4,11,8,10429.5,10518.71,578.6512299304305
resnet152,0,7,2,bert,5,9,8,6161.5,6623.66,1279.2086320846963
resnet152,25,46,2,bert,7,11,8,18388.5,20373.6,3644.1743289804344
resnet152,1,48,2,bert,0,11,8,40003.5,42353.48,4498.655237912771
resnet152,8,33,2,bert,5,9,8,21689.0,21746.85,395.2185060191387
resnet152,17,38,2,bert,4,10,8,18291.5,19419.71,3022.6047121481165
resnet152,39,46,2,bert,1,9,8,11835.5,12028.54,777.3107026151126
resnet152,15,29,2,bert,1,5,8,12330.5,12787.66,1514.9249170833516
resnet152,6,43,2,bert,0,8,8,31804.5,33886.69,3864.2451829432352
resnet152,47,51,2,bert,0,8,8,11870.5,11928.66,564.0204645223433
resnet152,44,50,2,bert,7,11,8,6161.5,6409.03,1091.2357898731143
resnet152,28,44,2,bert,5,9,8,14043.0,14108.84,443.1768206935016
resnet152,16,28,2,bert,3,11,8,11878.0,13006.29,2343.908254582504
