model,start,end,bs,model,start,end,bs,median,mean,var
inception_v3,5,10,1,vgg16,11,17,1,12902.5,12882.15,141.20583380299837
inception_v3,8,12,1,vgg16,12,16,1,10415.0,10447.74,84.45787352283976
inception_v3,6,13,1,vgg16,14,18,1,18651.0,18786.08,985.1309017587461
inception_v3,9,13,1,vgg16,11,15,1,10457.0,10496.88,313.85513473575674
inception_v3,3,13,1,vgg16,10,18,1,23941.5,24246.9,930.4707894394106
inception_v3,9,13,1,vgg16,8,16,1,10348.0,10577.12,783.8051068983923
inception_v3,3,9,1,vgg16,2,6,1,14032.5,14274.0,800.1548725090662
inception_v3,2,7,1,vgg16,7,16,1,10400.5,10481.97,442.03073320754515
inception_v3,2,11,1,vgg16,12,17,1,21079.5,21232.18,1173.18157486384
inception_v3,6,12,1,vgg16,2,7,1,15997.0,16059.45,482.295394442037
inception_v3,9,13,1,vgg16,7,11,1,10417.5,10468.09,348.71553148662593
inception_v3,8,13,1,vgg16,14,18,1,13208.5,13256.03,325.72397685770693
inception_v3,0,13,1,vgg16,10,16,1,27433.5,27719.39,670.9848715880262
inception_v3,3,10,1,vgg16,3,16,1,16852.0,16970.62,509.73957625438504
inception_v3,5,10,1,vgg16,13,17,1,12711.5,12789.68,471.2889746217283
inception_v3,0,11,1,vgg16,5,11,1,22020.0,22205.43,454.4515211769018
inception_v3,7,12,1,vgg16,6,16,1,13350.0,13390.19,365.57728854511737
inception_v3,8,12,1,vgg16,12,18,1,10568.0,10583.48,83.94551566343493
inception_v3,9,13,1,vgg16,4,18,1,10419.0,10477.23,359.509856749436
inception_v3,9,13,1,vgg16,7,13,1,10398.0,10444.71,342.9900084550569
inception_v3,0,10,1,vgg16,1,6,2,20204.0,20376.58,412.0467492894465
inception_v3,6,10,1,vgg16,6,15,2,11547.0,11588.88,337.76566669808227
inception_v3,5,13,1,vgg16,12,16,2,19862.0,19920.65,326.5134415303603
inception_v3,2,11,1,vgg16,1,11,2,20726.5,20888.55,411.6740549269531
inception_v3,4,9,1,vgg16,14,18,2,11917.0,11988.54,363.17481795961567
inception_v3,8,13,1,vgg16,8,18,2,13230.0,13297.72,497.65590682719727
inception_v3,4,9,1,vgg16,9,17,2,11971.0,12140.22,980.5001945945753
inception_v3,8,12,1,vgg16,7,17,2,10533.0,10538.03,82.40757914172701
