model,start,end,bs,model,start,end,bs,median,mean,var
resnet101,7,23,1,vgg19,0,20,1,14499.5,14522.97,127.0393997939222
resnet101,29,33,1,vgg19,15,19,1,4048.5,4073.12,147.6483172948476
resnet101,6,19,1,vgg19,9,15,1,11834.5,11852.79,102.65888125242746
resnet101,3,23,1,vgg19,8,16,1,17938.5,17979.57,149.4439864966135
resnet101,4,29,1,vgg19,9,15,1,22420.0,22468.24,190.22534636583
resnet101,21,28,1,vgg19,12,20,1,6531.5,6574.48,178.7060424272218
resnet101,1,34,1,vgg19,9,14,1,29354.0,29450.27,375.24055897517263
resnet101,27,32,1,vgg19,9,14,1,4937.5,4966.63,98.58485228471969
resnet101,18,24,1,vgg19,0,9,1,5561.0,5634.49,411.0321275764219
resnet101,15,27,1,vgg19,6,18,1,10837.0,10828.06,84.8901431262782
resnet101,8,19,1,vgg19,9,20,1,10220.5,10223.17,92.40595814123677
resnet101,2,21,1,vgg19,13,19,1,17012.0,17075.4,282.1843014768894
resnet101,9,31,1,vgg19,6,15,1,19483.5,19539.41,273.1799807819014
resnet101,30,34,1,vgg19,8,14,1,4064.0,4115.94,368.53732022686654
resnet101,23,34,1,vgg19,12,19,1,10198.0,10233.06,227.5331105575626
resnet101,8,13,1,vgg19,1,15,1,4990.5,5082.07,600.7491365786555
resnet101,16,20,1,vgg19,1,5,1,4097.0,4114.46,225.10772621125207
resnet101,13,33,1,vgg19,11,19,1,17999.0,18075.21,221.8363944441939
resnet101,20,30,1,vgg19,8,19,1,9136.0,9153.78,179.79130012322622
resnet101,27,31,1,vgg19,1,11,1,3909.0,3964.99,317.359023662476
resnet101,21,34,1,vgg19,15,19,1,11751.5,11748.54,38.378228202979884
resnet101,14,27,1,vgg19,8,19,1,11672.0,11685.76,198.18613069536426
resnet101,1,21,1,vgg19,2,10,1,17914.5,18109.68,1060.3195167495503
resnet101,16,20,1,vgg19,0,19,1,3889.5,4345.19,1155.6856726203714
resnet101,10,31,1,vgg19,12,17,1,18545.0,18675.02,887.0122544813007
resnet101,6,25,1,vgg19,2,15,1,17045.0,17079.64,131.74365411662149
resnet101,22,33,1,vgg19,12,19,1,10114.5,10140.34,210.79763850669676
resnet101,12,19,1,vgg19,12,16,1,6401.0,6445.38,106.52875480357405
resnet101,8,27,1,vgg19,15,19,1,16984.0,17020.99,115.00934701144946
resnet101,17,32,1,vgg19,6,20,1,13588.0,13633.04,255.3768164888896
resnet101,14,18,1,vgg19,3,19,1,3871.0,4095.27,812.5177764824593
resnet101,4,12,1,vgg19,11,20,1,7701.0,7722.66,81.17034187435705
resnet101,25,34,1,vgg19,11,19,1,8437.0,8461.02,75.05264552299272
resnet101,20,30,1,vgg19,0,18,1,9055.0,9102.71,256.92856186107457
resnet101,9,20,1,vgg19,12,17,1,10144.5,10159.0,97.4654810689405
resnet101,12,18,1,vgg19,8,12,1,5638.0,5688.72,384.19255797060936
resnet101,2,8,1,vgg19,14,20,1,5457.0,5511.92,393.3936877988766
resnet101,21,28,1,vgg19,14,21,1,6583.5,6628.75,118.52893106748242
resnet101,25,34,1,vgg19,10,17,1,8519.0,8543.08,91.63587507084766
resnet101,6,16,1,vgg19,17,21,1,9354.0,9365.42,104.24693568637882
resnet101,10,33,1,vgg19,9,16,1,20561.0,20581.37,155.85086814002673
resnet101,4,27,1,vgg19,3,21,1,20729.0,20964.61,1609.9822539084087
resnet101,15,22,1,vgg19,0,5,1,6547.5,6545.74,73.67165262161559
resnet101,2,22,1,vgg19,10,18,1,17853.0,17947.51,306.5904595710702
resnet101,13,25,1,vgg19,16,20,1,10829.0,10824.84,68.43416106010214
resnet101,29,34,1,vgg19,7,19,1,5012.5,5131.66,600.8081427544071
resnet101,21,30,1,vgg19,12,18,1,8295.0,8301.06,80.62230708681066
resnet101,30,34,1,vgg19,5,13,1,4155.5,4168.46,149.20746764153594
resnet101,19,31,1,vgg19,10,16,1,10899.0,10928.73,226.4548456094504
resnet101,9,23,1,vgg19,9,15,1,12584.5,12607.37,170.00074441013487
resnet101,19,34,1,vgg19,6,18,1,13673.0,13687.34,96.14023299326874
resnet101,1,28,1,vgg19,13,18,1,23935.0,24026.1,305.5065465747011
resnet101,19,26,1,vgg19,8,20,1,6475.0,6504.83,81.03740556064218
resnet101,14,30,1,vgg19,9,19,1,14242.0,14259.21,82.11605141505527
resnet101,10,33,1,vgg19,3,13,1,20605.5,20637.19,242.12371610397852
resnet101,28,33,1,vgg19,7,20,1,4979.0,5129.86,500.2267489848978
resnet101,17,21,1,vgg19,15,19,1,3846.0,3875.99,198.430919717669
resnet101,27,31,1,vgg19,2,17,1,3878.0,4079.16,785.4611348755583
resnet101,21,31,1,vgg19,12,18,1,9176.0,9342.11,941.7827976237407
resnet101,16,33,1,vgg19,0,5,1,15359.5,15371.99,75.1529766542883
resnet101,11,33,1,vgg19,12,17,1,19725.0,19755.83,93.49674379356748
resnet101,0,29,1,vgg19,2,14,1,25093.0,25189.9,311.94167724111503
resnet101,4,12,1,vgg19,13,17,1,7665.5,7665.33,93.51364125088917
resnet101,3,17,1,vgg19,10,14,1,12761.0,12825.31,253.18185934225224
resnet101,1,13,1,vgg19,16,20,1,10970.5,11048.48,345.0352584881725
resnet101,27,33,1,vgg19,9,20,1,5845.0,5908.53,450.5575979827662
resnet101,11,18,1,vgg19,7,20,1,6534.5,6585.58,414.7828631947082
resnet101,2,6,1,vgg19,1,14,1,3795.0,3853.54,346.18010976946664
resnet101,14,22,1,vgg19,3,12,1,7380.0,7385.99,59.65140316874365
resnet101,6,29,1,vgg19,4,18,1,20615.0,20653.97,236.69281590280684
resnet101,26,32,1,vgg19,0,4,1,5860.5,5882.97,87.67194020894027
resnet101,13,31,1,vgg19,5,9,1,16012.5,16021.44,86.58964372256074
resnet101,20,25,1,vgg19,16,20,1,4763.5,4811.02,337.84389827256024
resnet101,16,22,1,vgg19,8,17,1,5663.5,5683.75,143.30501561355067
resnet101,19,28,1,vgg19,12,20,1,8279.5,8345.09,271.16519300972243
resnet101,3,23,1,vgg19,12,21,1,18019.0,18262.82,1204.7946163558336
resnet101,6,29,1,vgg19,10,16,1,20663.0,21735.1,2723.926142537642
resnet101,4,8,1,vgg19,14,21,1,3982.5,4045.1,322.3521521566127
resnet101,1,16,1,vgg19,11,16,1,13575.5,13648.54,399.13986070048185
resnet101,0,33,1,vgg19,14,21,1,28873.5,29496.25,2006.3385326260372
resnet101,30,34,1,vgg19,4,16,1,4125.0,4246.6,568.5061125440957
resnet101,25,34,1,vgg19,4,12,1,8454.5,8602.25,964.0214559334248
resnet101,4,11,1,vgg19,4,11,1,6859.5,7329.31,1648.3776975863268
resnet101,19,23,1,vgg19,14,21,1,3931.0,4316.94,1113.7914510356059
resnet101,11,25,1,vgg19,5,11,1,12598.0,13272.72,1774.256436257172
resnet101,18,34,1,vgg19,4,14,1,14507.5,14530.19,125.60499154094157
resnet101,10,29,1,vgg19,15,20,1,16889.0,16968.22,350.219376391427
resnet101,27,31,1,vgg19,15,19,1,3877.0,3995.84,480.70241771807224
resnet101,17,33,1,vgg19,11,21,1,14585.0,14745.11,835.5432232386305
resnet101,17,23,1,vgg19,16,21,1,5586.0,5715.82,757.0666599448161
resnet101,12,33,1,vgg19,15,19,1,18834.0,18890.81,271.34626199747066
resnet101,14,29,1,vgg19,5,21,1,13386.5,13462.6,424.1085710051142
resnet101,9,15,1,vgg19,14,20,1,5677.0,5736.83,343.67804861527014
resnet101,13,32,1,vgg19,15,21,1,17203.5,17449.04,1032.6420572492677
resnet101,26,34,1,vgg19,14,21,1,7614.5,7626.94,87.02445863089297
resnet101,26,34,1,vgg19,9,20,1,7562.5,7583.79,75.06427845520132
resnet101,7,27,1,vgg19,12,20,1,18031.0,18056.33,218.95999885823895
resnet101,4,14,1,vgg19,7,11,1,9406.5,9470.15,326.33536048059517
resnet101,29,34,1,vgg19,7,15,1,4923.0,4987.69,321.6123348069847
resnet101,8,18,1,vgg19,11,21,1,9326.5,9419.48,385.39744368638463
resnet101,9,20,1,vgg19,1,21,1,9935.5,10036.83,443.51626926190653
resnet101,28,34,1,vgg19,17,21,1,5820.5,5850.62,140.5999132289917
resnet101,18,23,1,vgg19,10,21,1,4744.0,4823.44,356.5634395167289
resnet101,11,17,1,vgg19,1,5,1,5559.0,5567.78,53.56035474117026
resnet101,6,18,1,vgg19,5,13,1,10994.0,11028.32,180.7612170793282
resnet101,3,21,1,vgg19,0,8,1,16205.0,16270.38,161.7243197543276
resnet101,27,32,1,vgg19,3,14,1,5047.0,5087.04,278.4444978806369
resnet101,30,34,1,vgg19,15,19,1,4149.0,4174.66,218.69216812679872
resnet101,21,34,1,vgg19,5,20,1,12001.0,12035.72,238.31987244038208
resnet101,29,34,1,vgg19,16,20,1,5026.0,5078.5,301.3349797152664
resnet101,3,9,1,vgg19,8,13,1,5864.0,5902.57,402.38350500486473
resnet101,5,33,1,vgg19,14,19,1,25125.0,25617.43,1900.1391541410856
resnet101,26,33,1,vgg19,4,10,1,6733.0,6743.19,70.5300921593046
resnet101,16,31,1,vgg19,11,20,1,13397.0,13479.66,394.57489073685366
resnet101,5,19,1,vgg19,5,16,1,12683.0,12700.08,102.77350631364098
resnet101,21,33,1,vgg19,10,15,1,11046.0,11053.21,149.57368050562908
resnet101,23,28,1,vgg19,0,19,1,4779.5,5007.92,910.4808913975075
resnet101,26,30,1,vgg19,9,18,1,3875.5,3943.76,280.6133325414172
resnet101,1,22,1,vgg19,15,21,1,18773.0,18976.94,636.9309353454265
resnet101,26,30,1,vgg19,10,16,1,3951.5,4086.43,595.550119721254
resnet101,22,33,1,vgg19,5,11,1,10315.0,10307.56,135.3835529154114
resnet101,5,25,1,vgg19,4,12,1,17929.0,17946.93,113.28073578503982
resnet101,14,23,1,vgg19,3,13,1,8148.5,8142.35,65.9351764993467
resnet101,0,24,1,vgg19,1,20,1,20726.5,20963.68,734.6380997470795
resnet101,14,29,1,vgg19,2,21,1,13386.5,13455.3,365.83328170083166
resnet101,1,9,1,vgg19,9,14,1,7466.5,7531.12,330.49076477263327
resnet101,3,24,1,vgg19,2,8,1,18869.0,19156.87,1312.2963053746664
resnet101,28,34,1,vgg19,12,21,1,5893.5,6007.01,601.0142010801408
resnet101,26,33,1,vgg19,7,17,1,6761.5,6787.15,177.38818309008073
resnet101,3,16,1,vgg19,11,21,1,11982.5,12021.59,258.92736800114426
resnet101,5,27,1,vgg19,17,21,1,19670.0,19771.83,501.8001804503462
resnet101,7,23,1,vgg19,14,21,1,14489.0,14639.08,930.753218420436
resnet101,3,15,1,vgg19,1,6,1,11025.5,11090.22,286.7051300552538
resnet101,2,19,1,vgg19,8,19,1,15308.5,15367.55,363.0422392780212
resnet101,13,25,1,vgg19,10,21,1,10876.5,10960.45,505.46630698791387
resnet101,14,32,1,vgg19,12,21,1,16261.0,16295.14,100.63558217648468
resnet101,20,26,1,vgg19,4,16,1,5668.0,5804.23,815.2078122172285
resnet101,15,24,1,vgg19,13,17,1,8242.0,8246.41,95.67299462230707
resnet101,5,27,1,vgg19,5,17,1,19675.0,19699.63,167.69404610778523
resnet101,23,29,1,vgg19,2,15,1,5663.0,5683.04,116.63883744276603
resnet101,24,29,1,vgg19,1,17,1,4778.0,4799.65,110.04320742326625
resnet101,6,28,1,vgg19,4,17,1,19735.0,19742.73,78.46946603615957
resnet101,30,34,1,vgg19,3,15,1,4180.5,4331.14,725.3897162215632
resnet101,6,15,1,vgg19,11,16,1,8480.0,8524.68,193.62984687284137
resnet101,17,27,1,vgg19,3,19,1,9178.0,9210.81,291.6948986526847
resnet101,20,32,1,vgg19,12,19,1,11094.5,11121.1,224.39053010321092
resnet101,27,31,1,vgg19,3,21,1,3922.5,4098.09,774.9885430766058
resnet101,22,26,1,vgg19,10,17,1,3936.5,3950.88,72.73242468115579
resnet101,17,33,1,vgg19,7,17,1,14566.0,14602.69,233.58025151968647
resnet101,15,20,1,vgg19,15,19,1,4770.5,4778.24,66.03818895154531
resnet101,16,20,1,vgg19,10,20,1,3893.5,3921.65,245.72246030837314
resnet101,2,22,1,vgg19,10,14,1,17845.0,17892.06,249.1232955787154
resnet101,5,19,1,vgg19,6,16,1,12775.5,12830.41,339.57629761218607
resnet101,0,19,1,vgg19,7,19,1,16447.0,16527.8,386.4719653480702
resnet101,10,19,1,vgg19,10,17,1,8214.5,8227.06,64.18657492030556
resnet101,9,22,1,vgg19,10,19,1,11660.0,11698.26,231.17813997002398
resnet101,13,19,1,vgg19,7,18,2,5603.5,5617.66,52.59604928129109
resnet101,17,34,1,vgg19,3,10,2,15346.0,15390.79,290.3289615246815
resnet101,22,30,1,vgg19,2,13,2,7343.0,7400.68,299.0180890849248
resnet101,17,27,1,vgg19,13,18,2,9062.0,9085.44,70.54534995306211
resnet101,20,33,1,vgg19,10,19,2,11908.0,11921.56,88.75250080983633
resnet101,28,33,1,vgg19,13,17,2,4987.0,5014.07,176.15971474772545
resnet101,0,9,1,vgg19,0,7,2,7723.5,7747.52,66.42898162699773
resnet101,9,14,1,vgg19,0,10,2,4746.5,4766.72,66.19804830959897
resnet101,0,14,1,vgg19,13,21,2,12113.5,12172.04,258.3763890141667
resnet101,28,34,1,vgg19,9,18,2,5816.5,5821.83,69.74052695527902
resnet101,5,9,1,vgg19,11,16,2,4014.0,4031.92,52.5101285467861
resnet101,19,31,1,vgg19,13,20,2,10800.0,10826.72,82.91538819784903
resnet101,9,15,1,vgg19,15,20,2,5583.0,5608.69,55.73880066883392
resnet101,25,29,1,vgg19,6,10,2,3886.5,3919.73,161.69569289254432
resnet101,0,30,1,vgg19,2,15,2,26040.0,26391.84,1210.1677298622699
resnet101,20,32,1,vgg19,17,21,2,11157.5,11471.86,1251.7630128742421
resnet101,25,34,1,vgg19,0,14,2,8476.0,8534.57,295.7978787956398
resnet101,1,26,1,vgg19,8,20,2,22324.5,23888.15,3188.5748019295393
resnet101,2,13,1,vgg19,3,12,2,10077.5,10290.81,1005.632772884814
resnet101,25,31,1,vgg19,10,14,2,5607.5,5655.23,395.153308350063
resnet101,3,13,1,vgg19,5,17,2,9270.0,9329.36,322.2327270778063
resnet101,14,28,1,vgg19,1,16,2,12493.5,12553.46,412.7860806761778
resnet101,10,18,1,vgg19,9,19,2,7359.0,8176.63,1968.4939504860054
resnet101,6,26,1,vgg19,10,21,2,18040.5,19245.27,2715.6332957709883
resnet101,10,24,1,vgg19,11,21,2,12568.5,12758.47,546.673146496149
resnet101,30,34,1,vgg19,17,21,2,4555.0,4737.09,929.3679260120825
resnet101,21,32,1,vgg19,12,21,2,10263.5,10571.71,1418.6093069975257
resnet101,8,30,1,vgg19,6,11,2,19766.5,21579.36,3225.053973253781
resnet101,3,34,1,vgg19,6,15,2,27712.5,28137.32,1314.9650480526088
resnet101,26,34,1,vgg19,1,16,2,7648.0,7810.87,449.1146547375181
resnet101,7,22,1,vgg19,13,21,2,13650.5,13812.17,570.9511197116615
resnet101,4,33,1,vgg19,9,18,2,26160.0,26394.94,1369.8551735128792
resnet101,10,26,1,vgg19,13,19,2,14270.0,14378.32,454.60114122162076
resnet101,27,33,1,vgg19,11,18,2,5821.5,5886.93,321.5403630961438
resnet101,3,19,1,vgg19,6,11,2,14499.0,14602.54,404.6184232088302
resnet101,28,32,1,vgg19,13,19,2,4178.5,4185.69,53.68886197341121
resnet101,3,15,1,vgg19,0,10,2,11109.0,11130.42,75.45795915607577
resnet101,3,25,1,vgg19,2,6,2,19729.0,19788.35,172.25843230448837
resnet101,2,22,1,vgg19,13,17,2,17891.5,18067.35,544.7220093772602
resnet101,17,25,1,vgg19,4,20,2,7312.5,7389.26,309.6767869892737
resnet101,1,23,1,vgg19,4,19,2,19648.5,19771.56,481.40912579634386
resnet101,17,31,1,vgg19,12,16,2,12538.0,12805.55,2352.9528995498404
resnet101,25,31,1,vgg19,11,20,2,5533.5,5541.69,66.19119201223074
resnet101,20,34,1,vgg19,2,7,2,12736.0,12765.79,165.55556740864984
resnet101,24,31,1,vgg19,16,21,2,6441.0,6444.6,63.7869892689724
resnet101,12,33,1,vgg19,0,5,2,18827.0,19111.59,1384.1069474213325
resnet101,28,33,1,vgg19,7,14,2,4994.5,5095.59,524.0268522699957
resnet101,28,33,1,vgg19,10,20,2,5041.0,5497.21,1412.6093819241044
resnet101,0,32,1,vgg19,9,18,2,27993.0,28875.59,2447.9819120859534
resnet101,25,30,1,vgg19,12,18,2,4767.0,4954.22,920.8967106033119
resnet101,27,31,1,vgg19,0,11,2,3881.5,3986.79,377.08416288674863
resnet101,22,28,1,vgg19,16,20,2,5695.5,5957.79,1055.750607814175
resnet101,22,27,1,vgg19,15,21,2,4814.0,5213.24,1272.2864859771166
resnet101,24,31,1,vgg19,7,13,2,7279.0,8129.85,1981.525580834121
resnet101,7,11,1,vgg19,11,19,2,4129.5,4172.85,270.53899441670137
resnet101,10,14,1,vgg19,17,21,2,4174.0,4203.32,546.1520828487245
resnet101,14,19,1,vgg19,17,21,2,4749.5,4832.34,541.1791795699461
resnet101,10,31,1,vgg19,15,19,2,18620.5,19010.5,1373.477699127292
resnet101,29,33,1,vgg19,9,21,2,4135.0,4299.59,786.7508385124225
resnet101,7,23,1,vgg19,5,9,2,14770.5,16920.37,3441.5246494976614
resnet101,7,12,1,vgg19,10,19,2,4990.0,5020.27,224.29078692625788
resnet101,24,30,1,vgg19,10,17,2,5646.5,5667.39,113.14573743628172
resnet101,11,15,1,vgg19,17,21,2,3935.0,3960.38,162.41574923633485
resnet101,12,30,1,vgg19,8,12,2,16028.0,16031.53,96.85137634540874
resnet101,24,34,1,vgg19,1,8,2,9328.0,9451.36,500.33343921828765
resnet101,20,28,1,vgg19,2,19,2,7432.0,7566.37,537.1112483461876
resnet101,22,29,1,vgg19,7,12,2,6499.0,6512.15,55.0727473438542
resnet101,21,34,1,vgg19,6,10,2,11934.0,12210.38,1257.0534179580436
resnet101,21,26,1,vgg19,1,10,2,4765.5,4970.41,844.0101195483381
resnet101,4,17,1,vgg19,13,18,2,12020.0,12333.7,1297.191169411818
resnet101,8,14,1,vgg19,2,12,2,5861.5,5959.52,395.1755933759068
resnet101,29,33,1,vgg19,17,21,2,4170.0,4281.34,462.179082607597
resnet101,1,24,1,vgg19,5,20,2,20539.5,20652.45,459.3166527571148
resnet101,1,32,1,vgg19,7,14,2,27651.5,27722.49,342.589126943632
resnet101,30,34,1,vgg19,2,10,2,4168.0,4192.08,229.168832086739
resnet101,9,17,1,vgg19,7,20,2,7395.0,7457.8,353.1043188634203
resnet101,13,32,1,vgg19,7,11,2,17103.0,17401.33,1067.58684007438
resnet101,0,26,1,vgg19,3,7,2,22412.0,22480.63,224.9766501217404
resnet101,7,20,1,vgg19,14,20,2,11881.5,11915.12,251.12615475095382
resnet101,3,19,1,vgg19,2,12,2,14448.5,14544.71,385.79627512457915
resnet101,8,26,1,vgg19,5,9,2,16191.5,16266.07,383.0413360200176
resnet101,12,33,1,vgg19,7,17,2,18748.0,18818.61,414.5292485458655
resnet101,19,27,1,vgg19,13,17,2,7307.0,7361.44,235.03150086743693
resnet101,23,27,1,vgg19,10,21,2,3894.5,4010.9,680.2826544900289
resnet101,16,34,1,vgg19,4,18,2,16309.0,16319.33,72.13876281168122
resnet101,3,27,1,vgg19,10,17,2,21440.0,21512.71,344.53250340134815
resnet101,16,32,1,vgg19,10,17,2,14498.0,14561.59,314.239784082156
resnet101,19,25,1,vgg19,11,16,2,5658.0,5736.78,548.8793780057692
resnet101,21,34,1,vgg19,1,11,2,11881.0,11936.55,320.0188236651088
resnet101,17,24,1,vgg19,0,12,2,6424.5,6476.65,238.83393289061752
resnet101,16,28,1,vgg19,16,20,2,10784.5,10831.95,254.430909089285
resnet101,6,18,1,vgg19,15,21,2,10962.0,11146.11,1109.4259046461823
resnet101,30,34,1,vgg19,1,14,2,4077.0,4185.61,408.2268951208384
resnet101,29,34,1,vgg19,4,10,2,5002.5,5023.66,134.15209428108082
resnet101,17,27,1,vgg19,3,15,2,9158.5,9171.77,76.41542449008577
resnet101,15,26,1,vgg19,1,12,2,10016.0,10012.53,62.80596388879006
resnet101,12,30,1,vgg19,11,20,2,16036.5,16065.8,142.26636988410158
resnet101,9,31,1,vgg19,8,12,2,19433.5,19460.7,115.27458523022322
resnet101,19,29,1,vgg19,12,19,2,9041.0,9078.17,298.78129308910894
resnet101,10,15,1,vgg19,8,18,2,4689.5,4744.84,492.56150316483325
resnet101,13,22,1,vgg19,16,20,2,8170.0,8198.87,207.8659498330595
resnet101,28,32,1,vgg19,3,9,2,4167.0,4192.61,127.10184066330433
resnet101,15,30,1,vgg19,5,18,2,13485.5,13507.52,211.10885722773452
resnet101,6,22,1,vgg19,8,13,2,14510.5,14535.87,246.2838872114861
resnet101,16,30,1,vgg19,11,15,2,12562.0,12568.42,75.7282219519249
resnet101,30,34,1,vgg19,10,21,2,4108.5,4143.11,243.00497505195239
resnet101,22,34,1,vgg19,16,21,2,11060.5,11065.29,61.91014375689981
resnet101,10,20,1,vgg19,7,21,2,9117.5,9142.59,230.05499755493253
resnet101,28,32,1,vgg19,14,19,2,4141.0,4157.97,165.74947692225155
resnet101,1,24,1,vgg19,13,18,2,20563.5,20667.52,363.21972633655236
resnet101,1,30,1,vgg19,6,21,2,25681.0,25830.43,446.2628206561689
resnet101,6,12,1,vgg19,5,18,2,5785.0,5833.35,251.56368477981871
resnet101,27,34,1,vgg19,15,19,2,6651.5,6664.87,65.38939592930952
resnet101,11,17,1,vgg19,7,12,2,5572.0,5576.96,83.06538629296803
resnet101,10,25,1,vgg19,15,19,2,13402.5,13447.2,291.4752476626446
resnet101,0,18,1,vgg19,1,9,2,15529.0,15571.2,149.62539891341976
resnet101,8,18,1,vgg19,7,19,2,9350.5,9362.94,79.16082617052453
resnet101,30,34,1,vgg19,4,19,2,4112.5,4439.85,840.5324428598816
resnet101,16,30,1,vgg19,12,16,2,12544.0,12601.37,235.05874393436204
resnet101,5,32,1,vgg19,1,8,2,24206.0,24242.13,174.94339970401856
resnet101,15,33,1,vgg19,1,5,2,16230.0,16258.57,119.185674894259
resnet101,25,29,1,vgg19,13,18,2,3924.5,3919.58,46.290858708820686
resnet101,16,20,1,vgg19,17,21,2,3943.0,3941.34,48.77667885373092
resnet101,10,17,1,vgg19,2,8,2,6507.5,6507.47,54.086681355024915
resnet101,10,24,1,vgg19,17,21,2,12558.5,12583.96,267.97350316775726
resnet101,20,31,1,vgg19,12,16,2,9950.0,9968.6,72.77032362165225
resnet101,27,31,1,vgg19,16,20,2,3905.5,3932.96,202.56238150258798
resnet101,22,29,1,vgg19,11,15,2,6533.5,6618.24,563.5054058303257
resnet101,9,21,1,vgg19,6,11,2,10830.0,10906.39,338.6563714150377
resnet101,5,17,1,vgg19,11,21,2,10932.0,10960.05,116.22877225541015
resnet101,28,33,1,vgg19,8,15,2,4906.0,4912.39,73.68879087079662
resnet101,29,33,1,vgg19,10,21,2,4054.0,4135.28,291.8319406781923
resnet101,4,14,1,vgg19,15,19,2,9433.5,9482.59,244.819488399106
resnet101,30,34,1,vgg19,2,9,2,4070.0,4089.49,68.86036523283913
resnet101,1,10,1,vgg19,2,20,2,8313.5,8336.25,100.83227409911967
resnet101,0,9,1,vgg19,10,21,2,7794.5,7824.09,160.7084997752141
resnet101,17,25,1,vgg19,9,17,2,7385.5,7374.5,65.60708803170584
resnet101,15,20,1,vgg19,7,16,2,4687.5,4743.02,218.27977368505768
resnet101,27,31,1,vgg19,2,10,2,3929.5,3966.0,274.21232649171696
resnet101,24,33,1,vgg19,12,20,2,8475.5,8480.29,91.66332909075473
resnet101,22,28,1,vgg19,1,5,2,5605.5,5611.94,59.12593677904817
resnet101,5,24,1,vgg19,12,19,2,17032.0,17097.32,286.4776040112036
resnet101,20,27,1,vgg19,12,19,2,6427.0,6432.86,50.29950695583407
resnet101,14,21,1,vgg19,15,21,2,6428.0,6466.94,95.56733960930376
resnet101,18,24,1,vgg19,16,21,2,5570.0,5577.68,61.415125172875776
resnet101,29,33,1,vgg19,4,14,2,4117.0,4151.68,246.50622223384138
resnet101,30,34,1,vgg19,9,18,2,4167.5,4189.44,226.52762833703085
resnet101,11,28,1,vgg19,8,21,2,15214.0,15255.46,155.14834320739618
