model,start,end,bs,model,start,end,bs,median,mean,var
inception_v3,5,12,1,vgg19,16,21,1,19289.5,20351.99,2723.6899511324705
inception_v3,2,9,1,vgg19,1,10,1,18197.5,19998.05,3057.715010837341
inception_v3,7,13,1,vgg19,11,21,1,17838.5,18121.81,1193.453331261847
inception_v3,0,4,1,vgg19,16,21,1,6294.5,6304.06,57.20800992868044
inception_v3,9,13,1,vgg19,16,21,1,11687.0,13188.16,2581.873717748411
inception_v3,5,13,1,vgg19,17,21,1,22254.5,23382.25,2418.059578980634
inception_v3,8,12,1,vgg19,0,21,1,11746.0,11925.16,721.8182696496398
inception_v3,6,13,1,vgg19,11,16,1,21080.0,23776.85,3490.923010823928
inception_v3,3,13,1,vgg19,2,20,1,26878.0,27325.74,1322.4302599381185
inception_v3,2,6,1,vgg19,5,14,1,8637.0,8676.94,201.170167768484
inception_v3,7,11,1,vgg19,3,14,1,14718.5,14693.98,2790.309319699162
inception_v3,1,11,1,vgg19,13,20,1,23740.0,24228.4,1432.3166409701453
inception_v3,0,6,1,vgg19,1,8,1,10101.5,10208.81,565.7790327504192
inception_v3,0,6,1,vgg19,12,17,1,10136.0,10939.84,1916.1189927559303
inception_v3,9,13,1,vgg19,14,19,1,11775.5,13300.76,2278.6286670714912
inception_v3,4,9,1,vgg19,10,17,1,13351.0,14250.92,1813.4606567554756
inception_v3,3,7,1,vgg19,12,20,1,9405.5,9483.67,495.3531478652377
inception_v3,8,13,1,vgg19,2,19,1,14808.0,15763.15,2567.460984611061
inception_v3,4,9,1,vgg19,12,16,1,15219.5,15833.88,2487.194147146539
inception_v3,4,10,1,vgg19,0,15,1,16535.0,16736.75,858.9583386288301
inception_v3,5,10,1,vgg19,10,19,1,14260.0,14473.8,1004.5074514407548
inception_v3,5,9,1,vgg19,7,13,1,13229.5,13531.63,2460.143348079538
inception_v3,8,13,1,vgg19,9,18,1,14807.5,15429.96,1587.9667245883966
inception_v3,8,13,1,vgg19,3,11,1,14734.5,14802.86,591.3053867503661
inception_v3,2,10,1,vgg19,13,19,1,21574.0,23871.91,3218.81694445335
inception_v3,4,10,1,vgg19,7,11,1,16555.5,17117.35,1669.7518700393778
inception_v3,6,10,1,vgg19,17,21,1,12859.5,13033.88,753.2065092655532
inception_v3,8,12,1,vgg19,9,16,1,11773.5,12653.82,2106.2204033766266
inception_v3,0,4,1,vgg19,10,19,1,6504.5,7288.31,1795.0004718383782
inception_v3,4,8,1,vgg19,15,21,1,10388.5,11696.34,1883.6737680394658
inception_v3,2,11,1,vgg19,3,21,1,23123.0,23374.99,1511.9005820158943
inception_v3,9,13,1,vgg19,17,21,1,11646.5,12501.69,2032.9064498643315
inception_v3,1,7,1,vgg19,7,19,1,12852.5,14279.1,2499.7668591290662
inception_v3,0,10,1,vgg19,6,12,1,22842.5,23413.3,1952.46105979095
inception_v3,7,11,1,vgg19,13,18,1,11876.5,12527.01,1807.603001186931
inception_v3,9,13,1,vgg19,7,13,1,11830.5,13224.64,2503.198855544641
inception_v3,3,10,1,vgg19,8,15,1,18904.0,20164.93,2423.873557985234
inception_v3,5,11,1,vgg19,16,20,1,16194.0,16232.75,428.22747167831255
inception_v3,7,11,1,vgg19,17,21,1,13288.5,14382.57,2902.3377861820286
inception_v3,9,13,1,vgg19,10,17,1,11647.0,12014.98,1097.520505320971
inception_v3,5,10,1,vgg19,4,14,1,14228.5,14393.96,898.7022301073921
inception_v3,7,11,1,vgg19,3,8,1,11855.0,11942.17,437.01640827319056
inception_v3,4,9,1,vgg19,0,6,1,15506.0,15988.55,2837.2696501213977
inception_v3,6,12,1,vgg19,13,17,1,17877.0,18527.22,1719.1302660357069
inception_v3,6,12,1,vgg19,5,18,1,17908.5,18001.51,586.8271720873191
inception_v3,5,11,1,vgg19,1,19,1,19473.0,19336.23,3023.860710598291
inception_v3,0,4,1,vgg19,4,21,1,6501.0,6632.82,639.7573974562545
inception_v3,0,5,1,vgg19,10,20,1,8761.0,8824.2,355.326357029703
inception_v3,0,7,1,vgg19,1,21,1,13224.0,13254.21,164.23393650521808
inception_v3,3,11,1,vgg19,9,18,1,21301.5,23351.73,3177.687120705876
inception_v3,8,13,1,vgg19,14,20,1,14711.0,14841.82,684.0761562867106
inception_v3,1,12,1,vgg19,8,14,1,27151.0,28076.76,2431.452389498918
inception_v3,8,12,1,vgg19,6,14,1,12412.5,13601.2,2210.177422742346
inception_v3,6,10,1,vgg19,5,16,1,12870.0,12951.97,565.8263948420928
inception_v3,7,12,1,vgg19,3,19,1,14892.0,15060.77,833.0603322088982
inception_v3,0,11,1,vgg19,9,19,1,25448.0,27665.75,3597.1278414173717
inception_v3,4,10,1,vgg19,9,19,1,16529.5,16684.56,533.4800899752491
inception_v3,3,8,1,vgg19,2,20,1,12457.0,12562.26,435.0692041503283
inception_v3,9,13,1,vgg19,9,21,1,11915.0,13600.31,2553.2001476382534
inception_v3,3,7,1,vgg19,0,10,1,9460.5,9862.18,965.5195739082662
inception_v3,9,13,1,vgg19,12,20,1,11609.5,11688.56,367.10743168723786
inception_v3,5,9,1,vgg19,5,9,1,11010.5,11057.58,353.09140969443024
inception_v3,8,13,1,vgg19,15,21,1,14806.0,16553.28,2918.03730640991
inception_v3,8,13,1,vgg19,7,21,1,15057.0,16406.93,2450.670378712731
inception_v3,7,13,1,vgg19,7,16,1,17847.0,18223.68,1489.6582754444053
inception_v3,4,12,1,vgg19,17,21,1,22083.5,24211.63,3414.580514953484
inception_v3,7,11,1,vgg19,9,16,1,11885.0,12085.93,803.7485583812888
inception_v3,4,8,1,vgg19,1,20,1,10264.5,10426.69,719.6419761937182
inception_v3,2,7,1,vgg19,7,14,1,11651.0,11723.36,367.24241367249505
inception_v3,8,12,1,vgg19,5,17,1,11890.0,13800.74,2923.3639650922705
inception_v3,6,13,1,vgg19,10,14,1,20882.0,21825.24,2080.2894948540215
inception_v3,1,9,1,vgg19,9,15,1,18517.5,18740.74,1011.9318417759173
inception_v3,8,13,1,vgg19,10,17,1,16954.5,17426.01,2873.6316378234706
inception_v3,7,11,1,vgg19,15,19,1,11875.5,12382.46,1341.4479447224182
inception_v3,9,13,1,vgg19,8,17,1,11622.0,11778.2,840.9987633760231
inception_v3,7,13,1,vgg19,16,20,1,17827.5,18610.66,2261.19943047932
inception_v3,8,12,1,vgg19,10,17,1,13215.0,14103.52,2491.5989704605354
inception_v3,2,9,1,vgg19,8,17,1,17899.5,18100.33,691.0020702573908
inception_v3,5,10,1,vgg19,13,18,1,14234.0,14295.01,383.87376818428214
inception_v3,1,9,1,vgg19,13,17,1,22329.5,22224.65,3319.1824426355356
inception_v3,6,13,1,vgg19,8,15,1,20847.5,21298.96,1475.8644241257393
inception_v3,2,7,1,vgg19,13,17,1,11623.5,11688.39,210.2069882282699
inception_v3,9,13,1,vgg19,7,13,1,11793.0,13473.57,2410.8309988674027
inception_v3,1,9,1,vgg19,13,21,1,18807.0,20293.66,2854.8167899884575
inception_v3,6,13,1,vgg19,4,15,1,20841.5,21343.97,1734.138290073776
inception_v3,6,10,1,vgg19,7,14,1,13808.0,14915.41,2317.4469188958783
inception_v3,0,13,1,vgg19,16,20,1,31049.5,31197.11,1408.9966209682693
inception_v3,1,9,1,vgg19,9,18,1,20022.5,21470.23,3390.587680196458
inception_v3,7,12,1,vgg19,2,18,1,14908.0,15143.95,977.438503180635
inception_v3,2,12,1,vgg19,13,20,1,26362.0,27136.29,2199.446204365999
inception_v3,2,11,1,vgg19,14,21,1,23611.0,25590.92,3321.203323134553
inception_v3,3,13,1,vgg19,9,14,1,26801.5,27524.25,2056.0311834940635
inception_v3,8,12,1,vgg19,15,19,1,14852.5,14558.49,2478.7239842104245
inception_v3,9,13,1,vgg19,4,13,1,11623.0,11799.9,769.3502258399617
inception_v3,2,11,1,vgg19,8,15,1,23274.0,23811.8,1826.8763942861594
inception_v3,2,10,1,vgg19,16,21,1,21060.0,22649.28,4032.7001279043793
inception_v3,5,10,1,vgg19,13,17,1,14213.0,14344.01,515.8184660323824
inception_v3,6,10,1,vgg19,0,21,1,12731.5,12886.73,524.1467705709919
inception_v3,3,8,1,vgg19,9,20,1,14409.5,15169.59,2743.9297771444517
inception_v3,0,7,1,vgg19,4,20,1,13247.0,13717.89,1316.1513126916677
inception_v3,4,8,1,vgg19,6,17,1,10201.0,10539.69,1037.0159371485088
inception_v3,3,8,1,vgg19,11,20,1,12433.0,12580.59,732.6829886792785
inception_v3,9,13,1,vgg19,15,21,1,11675.5,13304.6,2660.095547156154
inception_v3,4,12,1,vgg19,3,8,1,21450.5,21870.4,2853.931215008519
inception_v3,7,13,1,vgg19,15,19,1,17655.0,17783.92,500.2404957617886
inception_v3,1,7,1,vgg19,15,21,1,12487.5,13817.48,2333.401793433784
inception_v3,6,13,1,vgg19,13,18,1,20885.0,21537.85,1845.4412880121658
inception_v3,8,13,1,vgg19,2,8,1,14908.5,14976.56,618.2126870260752
inception_v3,0,8,1,vgg19,12,19,1,16534.0,18425.75,3162.1815487887475
inception_v3,3,10,1,vgg19,3,17,1,18926.5,20236.91,2443.876981744376
inception_v3,0,9,1,vgg19,1,7,1,19360.5,19452.91,194.65241303410548
inception_v3,8,13,1,vgg19,1,19,1,15471.5,17541.17,3265.0599812407736
inception_v3,3,7,1,vgg19,16,20,1,9306.5,9485.25,597.9706410017134
inception_v3,3,8,1,vgg19,3,10,1,12469.0,12719.24,1038.3912761574993
inception_v3,3,7,1,vgg19,1,6,1,9324.5,9371.67,92.05216510218541
inception_v3,4,9,1,vgg19,7,21,1,13632.5,15492.4,2646.5787386737616
inception_v3,4,8,1,vgg19,11,20,1,10272.0,11135.2,1871.3952922886174
inception_v3,3,8,1,vgg19,11,20,1,12481.0,12878.9,1281.6218358002488
inception_v3,6,12,1,vgg19,7,12,1,17868.5,18218.92,1671.5558182723064
inception_v3,8,12,1,vgg19,4,9,1,12894.5,14108.08,2634.3398022274955
inception_v3,3,11,1,vgg19,4,17,1,20863.5,21855.6,2262.2152461691176
inception_v3,7,12,1,vgg19,10,21,1,14889.0,14977.88,561.4900761367026
inception_v3,7,11,1,vgg19,4,8,1,12612.0,14110.45,2739.7326270094313
inception_v3,3,13,1,vgg19,17,21,1,23970.0,24834.34,2314.952747768299
inception_v3,9,13,1,vgg19,16,20,1,11647.5,11738.28,948.7521075602415
inception_v3,0,10,1,vgg19,9,13,1,23877.0,25385.52,3144.4900969155556
inception_v3,5,12,1,vgg19,16,21,1,19238.0,19561.11,1237.3410111606258
inception_v3,7,11,1,vgg19,2,20,1,11842.5,11932.59,478.2306158120787
inception_v3,1,6,1,vgg19,8,20,1,9391.0,10539.16,2528.0273049158313
inception_v3,7,12,1,vgg19,1,20,1,14996.5,16890.18,2582.2846139804187
inception_v3,5,12,1,vgg19,11,20,1,19213.5,19317.41,707.2127840332074
inception_v3,9,13,1,vgg19,8,14,1,11694.0,12691.76,2282.4415441364536
inception_v3,8,12,1,vgg19,8,13,1,12477.5,13774.57,2466.2436953999495
inception_v3,5,12,1,vgg19,15,19,1,17206.0,18136.2,2229.078428409373
inception_v3,5,13,1,vgg19,1,20,1,22262.5,23567.14,2997.187144707517
inception_v3,3,10,1,vgg19,4,20,1,19110.5,20547.7,2690.3157231076057
inception_v3,4,10,1,vgg19,8,18,1,14728.5,15118.0,1305.3874827038906
inception_v3,1,10,1,vgg19,1,18,1,21616.0,23206.33,4153.371312692859
inception_v3,8,13,1,vgg19,16,21,1,14751.0,15103.13,1239.6222461298441
inception_v3,0,13,1,vgg19,1,20,1,30855.0,31799.75,2569.8870534519606
inception_v3,6,12,1,vgg19,4,15,1,17821.5,19133.33,3629.191152460835
inception_v3,2,11,1,vgg19,14,19,1,23120.0,23298.87,744.3979400159568
inception_v3,9,13,1,vgg19,0,13,1,11625.5,12681.17,2212.466691523287
inception_v3,5,9,1,vgg19,9,13,1,11269.0,12612.27,2041.6709179248257
inception_v3,3,12,1,vgg19,14,18,1,23833.5,24475.91,1650.4627720430412
inception_v3,5,12,1,vgg19,9,21,1,19360.0,21390.06,3217.831831590955
inception_v3,1,9,1,vgg19,10,21,1,18611.5,19106.75,1474.2009725610683
inception_v3,5,9,1,vgg19,3,11,1,10979.5,10998.21,60.86580238524749
inception_v3,5,13,1,vgg19,12,16,1,22370.5,24526.57,3301.6911553172263
inception_v3,3,8,1,vgg19,8,20,1,12488.0,12674.9,862.7016807680393
inception_v3,0,11,1,vgg19,9,20,1,24564.5,24906.53,1122.577422318835
inception_v3,7,11,1,vgg19,3,15,1,11035.0,13195.99,3195.1622353019884
inception_v3,8,13,1,vgg19,1,12,1,13202.5,13835.12,1744.697362180616
inception_v3,4,12,1,vgg19,4,10,1,19266.5,19465.18,962.7612723827233
inception_v3,6,10,1,vgg19,1,11,1,11537.5,12468.16,2233.317925061275
inception_v3,8,13,1,vgg19,0,7,1,13592.5,15587.23,3122.063816948654
inception_v3,7,11,1,vgg19,3,11,1,10629.5,10754.44,683.8716593045804
inception_v3,2,6,1,vgg19,0,12,2,7737.0,7751.83,110.77464105109976
inception_v3,2,11,1,vgg19,5,19,2,21090.0,23268.37,3760.192238848966
inception_v3,7,13,1,vgg19,15,20,2,16006.5,17172.63,2718.8744018619172
inception_v3,1,12,1,vgg19,11,21,2,23798.0,24117.42,1015.674211349289
inception_v3,9,13,1,vgg19,1,5,2,10439.0,11903.12,2636.6496364894597
inception_v3,7,11,1,vgg19,1,19,2,11293.5,12685.14,2429.9032697619878
inception_v3,0,13,1,vgg19,13,18,2,27248.0,27847.01,1659.8323619871978
inception_v3,1,6,1,vgg19,15,21,2,8315.5,9136.75,2077.3430548419296
inception_v3,0,9,1,vgg19,3,15,2,17742.0,19896.94,3358.895776352699
inception_v3,8,13,1,vgg19,15,21,2,13160.0,13261.94,611.3712426995564
inception_v3,9,13,1,vgg19,10,15,2,10421.0,10534.0,545.5028505883356
inception_v3,0,9,1,vgg19,2,7,2,19599.0,20567.8,3472.283876643729
inception_v3,1,5,1,vgg19,6,17,2,7059.5,7086.73,131.35568925630895
inception_v3,4,13,1,vgg19,8,14,2,21859.0,22481.74,1975.2696859922696
inception_v3,4,13,1,vgg19,4,10,2,22649.0,25314.75,3939.410071000479
inception_v3,8,12,1,vgg19,14,18,2,10489.5,10651.45,771.8738546550208
inception_v3,8,12,1,vgg19,9,14,2,10500.0,10588.08,601.0729187045447
inception_v3,9,13,1,vgg19,12,20,2,10389.0,10429.51,334.5075333979789
inception_v3,4,13,1,vgg19,14,20,2,23159.0,25389.93,3748.1364176214292
inception_v3,9,13,1,vgg19,15,21,2,10421.0,10588.69,983.4691118179563
inception_v3,8,13,1,vgg19,13,19,2,13179.0,13317.74,933.9178402836087
inception_v3,8,12,1,vgg19,14,19,2,10623.5,11917.72,2557.1211315852834
inception_v3,5,13,1,vgg19,6,14,2,19935.0,21990.48,3318.750293348386
inception_v3,1,9,1,vgg19,0,15,2,16549.5,16722.97,854.9756424015833
inception_v3,1,10,1,vgg19,16,20,2,19886.0,22295.77,3732.6254214828473
inception_v3,2,13,1,vgg19,2,10,2,25979.0,26739.2,1895.630027194125
inception_v3,2,13,1,vgg19,11,17,2,26675.0,29289.17,4053.294132073319
inception_v3,1,7,1,vgg19,3,9,2,10966.0,11240.41,1182.2370159574602
inception_v3,7,13,1,vgg19,14,18,2,15930.0,16121.35,963.1153448575097
inception_v3,1,11,1,vgg19,2,16,2,22294.5,24829.93,4125.417998833573
inception_v3,6,12,1,vgg19,8,20,2,15945.5,16288.48,1451.0692849068232
inception_v3,8,13,1,vgg19,1,18,2,13156.0,13242.01,439.3433166670457
inception_v3,6,12,1,vgg19,11,15,2,15976.0,17510.45,3000.342245061386
inception_v3,0,10,1,vgg19,13,20,2,20583.5,22454.86,3563.677482657487
inception_v3,5,11,1,vgg19,15,19,2,14489.5,14543.08,342.7823414354946
inception_v3,8,12,1,vgg19,17,21,2,10525.0,11377.02,2042.7232704407127
inception_v3,2,10,1,vgg19,16,21,2,19304.0,21194.2,3219.2106672288473
inception_v3,6,11,1,vgg19,3,14,2,13284.5,13335.26,321.42658944150844
inception_v3,2,11,1,vgg19,7,16,2,21069.5,22638.7,3357.0864912897314
inception_v3,5,11,1,vgg19,10,14,2,14593.5,16629.92,3111.1328537367217
inception_v3,1,10,1,vgg19,17,21,2,19364.5,19668.9,1195.8648962152874
inception_v3,6,10,1,vgg19,11,17,2,11499.5,12367.34,2013.222477621388
inception_v3,8,13,1,vgg19,15,20,2,14135.5,15921.7,3091.9575563063604
inception_v3,1,11,1,vgg19,11,15,2,21210.0,21606.3,1163.046202865561
inception_v3,9,13,1,vgg19,6,13,2,10349.5,10433.93,343.1707229645326
inception_v3,8,12,1,vgg19,13,17,2,11486.0,12951.1,3058.8660235453267
inception_v3,2,11,1,vgg19,4,9,2,20796.5,21822.39,2574.1454500280283
inception_v3,9,13,1,vgg19,14,19,2,10408.5,10513.46,552.2163058077876
inception_v3,6,10,1,vgg19,7,16,2,11517.0,12606.35,2553.1405577249366
inception_v3,3,12,1,vgg19,17,21,2,21877.0,24161.48,3743.0945151839273
inception_v3,0,13,1,vgg19,10,14,2,27259.0,27949.48,1874.6177929380697
inception_v3,9,13,1,vgg19,12,18,2,10599.5,12399.14,2596.5291988344748
inception_v3,9,13,1,vgg19,9,18,2,10425.5,10531.34,567.199563116898
inception_v3,6,12,1,vgg19,7,19,2,16015.0,17148.31,2329.0006599183266
inception_v3,1,9,1,vgg19,15,21,2,16844.0,18333.81,3084.2972447382563
inception_v3,4,13,1,vgg19,11,19,2,21917.0,23437.92,2910.541034515748
inception_v3,8,12,1,vgg19,0,7,2,10503.0,10574.78,443.6666897570744
inception_v3,4,8,1,vgg19,15,20,2,9126.0,9216.62,520.2030522786271
inception_v3,2,13,1,vgg19,4,21,2,26720.5,29154.58,3841.5881876640556
inception_v3,8,12,1,vgg19,11,17,2,10513.0,10568.85,310.6205200884192
inception_v3,1,6,1,vgg19,9,18,2,8254.5,8280.0,99.83846953955174
inception_v3,3,10,1,vgg19,1,10,2,17140.0,19530.96,3738.7845562963375
inception_v3,4,8,1,vgg19,9,13,2,9281.5,9957.12,1461.7171428152574
inception_v3,6,10,1,vgg19,0,7,2,11501.0,11580.26,463.3528810744572
inception_v3,4,12,1,vgg19,8,17,2,19214.0,19527.96,1157.7787000977344
inception_v3,4,12,1,vgg19,16,20,2,20835.0,22453.68,3585.1190827641976
inception_v3,9,13,1,vgg19,8,14,2,10411.0,10494.53,540.775322199525
inception_v3,2,13,1,vgg19,13,19,2,26537.0,27655.66,3116.1064623019543
inception_v3,9,13,1,vgg19,2,18,2,10733.0,12295.68,2362.6839732812346
inception_v3,4,8,1,vgg19,11,21,2,9118.0,9333.68,777.3107599924241
inception_v3,9,13,1,vgg19,3,17,2,10400.5,10485.82,603.890294341613
inception_v3,6,10,1,vgg19,0,17,2,11517.0,11564.69,339.90112371099923
inception_v3,8,13,1,vgg19,5,9,2,14531.0,16498.44,4019.410935249094
inception_v3,0,6,1,vgg19,12,21,2,9081.0,9316.64,995.4296511557208
inception_v3,1,5,1,vgg19,6,16,2,7015.0,7022.09,85.41675421133725
inception_v3,2,12,1,vgg19,5,13,2,23796.5,25077.62,3062.9937570292236
inception_v3,4,10,1,vgg19,3,11,2,18222.0,18154.47,3298.688177003095
inception_v3,9,13,1,vgg19,10,19,2,10461.5,10653.72,1001.3084347991881
inception_v3,8,13,1,vgg19,9,18,2,13175.5,13344.55,999.2014749288554
inception_v3,6,12,1,vgg19,3,17,2,15994.0,17384.13,2809.8420477137142
inception_v3,7,12,1,vgg19,6,13,2,13389.0,14473.14,2177.733349241821
inception_v3,6,13,1,vgg19,7,14,2,18610.5,18791.05,824.168943542524
inception_v3,3,12,1,vgg19,4,20,2,22047.0,24661.63,4005.0352174606405
inception_v3,6,12,1,vgg19,8,18,2,15974.0,16201.71,1092.9726647542473
inception_v3,3,11,1,vgg19,1,8,2,18647.5,18891.43,972.9139453723541
inception_v3,3,10,1,vgg19,9,14,2,17350.0,19794.56,3709.4185752486874
inception_v3,4,13,1,vgg19,13,20,2,21876.0,22237.0,1232.6390793740072
inception_v3,0,5,1,vgg19,10,20,2,7781.5,7831.0,214.18958891598817
inception_v3,4,13,1,vgg19,3,10,2,25494.5,25384.03,3638.7797719977502
inception_v3,5,9,1,vgg19,13,18,2,9851.0,9989.68,769.1698496431071
inception_v3,4,10,1,vgg19,1,18,2,14772.0,14820.65,145.33969691725656
inception_v3,0,5,1,vgg19,12,18,2,7804.0,7830.36,95.57159829154266
inception_v3,1,9,1,vgg19,4,17,2,18670.0,19864.0,3584.2249594577625
inception_v3,1,10,1,vgg19,0,20,2,19505.0,20001.9,1643.4069520359224
inception_v3,3,7,1,vgg19,14,19,2,8428.5,8446.5,219.10004564125495
inception_v3,4,10,1,vgg19,7,12,2,14993.0,16470.4,2621.404493778097
inception_v3,5,12,1,vgg19,9,19,2,17297.0,19128.92,3018.738026659485
inception_v3,4,12,1,vgg19,1,17,2,19249.0,19504.16,1127.6898396279005
inception_v3,0,11,1,vgg19,7,18,2,24679.5,25682.98,4062.6294194277675
inception_v3,0,6,1,vgg19,12,19,2,9098.5,9212.28,782.2154061382325
inception_v3,4,11,1,vgg19,7,21,2,16601.0,16933.84,1303.602467932613
inception_v3,7,11,1,vgg19,8,18,2,10575.0,11205.47,1792.7469283476682
inception_v3,8,13,1,vgg19,6,16,2,13900.5,15803.67,2899.804400489799
inception_v3,4,12,1,vgg19,14,21,2,19219.0,19564.46,1328.6405489823048
inception_v3,1,9,1,vgg19,5,13,2,16677.5,17532.83,2616.6549602689306
inception_v3,5,13,1,vgg19,17,21,2,19956.5,21972.63,3170.6143589373964
inception_v3,6,10,1,vgg19,1,11,2,11515.5,11585.34,622.1055412066348
inception_v3,4,10,1,vgg19,8,18,2,14754.0,14932.58,791.9034686121788
inception_v3,8,13,1,vgg19,9,19,2,16936.5,16810.15,3229.1120246129585
inception_v3,3,8,1,vgg19,15,21,2,11265.0,11822.36,1515.0393956594
inception_v3,3,13,1,vgg19,9,21,2,23897.0,24132.04,784.7119078999631
inception_v3,0,11,1,vgg19,17,21,2,24105.5,25460.51,3753.5218914907105
inception_v3,3,13,1,vgg19,11,19,2,23921.5,24113.78,529.3368035570547
inception_v3,2,9,1,vgg19,9,21,2,18098.0,19002.52,3448.7450050126927
inception_v3,7,12,1,vgg19,7,12,2,13286.0,13649.59,1214.851506110932
inception_v3,6,13,1,vgg19,5,12,2,18627.5,18883.84,1382.4439498221982
inception_v3,8,13,1,vgg19,8,21,2,13234.0,14443.5,2678.2612736624483
inception_v3,4,12,1,vgg19,4,11,2,19311.5,21443.09,3400.774106273452
inception_v3,7,13,1,vgg19,1,6,2,15921.5,16019.35,671.1661102141554
inception_v3,6,10,1,vgg19,0,10,2,11367.0,11983.42,1668.1658861156466
inception_v3,0,5,1,vgg19,15,19,2,7781.0,8717.85,2109.3770140731126
inception_v3,2,9,1,vgg19,17,21,2,16226.5,17705.9,2934.6446786621377
inception_v3,5,13,1,vgg19,2,14,2,19839.0,19973.62,831.7002077671979
inception_v3,1,6,1,vgg19,7,15,2,8360.5,9301.7,2409.054696348757
inception_v3,9,13,1,vgg19,8,12,2,10639.5,12287.15,2402.4804780684485
inception_v3,3,13,1,vgg19,6,12,2,23987.5,25604.5,2898.5340380958096
inception_v3,9,13,1,vgg19,13,21,2,10482.5,11368.83,2218.3501123808205
inception_v3,7,12,1,vgg19,10,17,2,16774.0,17443.2,2724.6181457224425
inception_v3,7,13,1,vgg19,15,19,2,17845.5,18144.1,1204.8549165770955
inception_v3,3,7,1,vgg19,0,10,2,9316.5,9340.68,91.03448577324968
inception_v3,6,11,1,vgg19,11,17,2,14899.5,17042.38,3270.229428587542
inception_v3,3,9,1,vgg19,5,17,2,15663.0,16595.8,2004.5731216396173
inception_v3,3,8,1,vgg19,10,20,2,11127.5,11449.6,1280.712606325088
inception_v3,9,13,1,vgg19,13,19,2,11650.5,11868.18,1120.4108209045464
inception_v3,8,12,1,vgg19,1,13,2,12473.5,13756.53,3259.405422634625
inception_v3,7,12,1,vgg19,7,11,2,14865.0,15764.8,1984.8138099076195
