model,start,end,bs,seq_len,model,start,end,bs,seq_len,median,mean,var
resnet101,24,30,1,0,resnet152,15,44,1,0,25787.0,26285.82,1358.9837775337865
resnet101,10,28,1,0,resnet152,19,28,1,0,16406.0,18626.01,3419.4177793741437
resnet101,18,34,1,0,resnet152,15,32,1,0,15419.0,16051.05,1803.0541665463077
resnet101,5,26,1,0,resnet152,8,39,1,0,27796.5,28281.42,1143.3547584192756
resnet101,0,17,1,0,resnet152,9,43,1,0,30375.5,30456.8,463.9140653181363
resnet101,15,27,1,0,resnet152,18,44,1,0,23176.0,23310.11,514.0158537438315
resnet101,6,32,1,0,resnet152,41,45,1,0,23580.0,23929.67,1145.1058820475946
resnet101,11,16,1,0,resnet152,18,30,1,0,10984.5,11095.94,913.2170259034816
resnet101,10,15,1,0,resnet152,19,46,1,0,24015.5,24030.83,83.02385861907406
resnet101,29,34,1,0,resnet152,2,37,1,0,31109.0,31583.17,1365.8757048501886
resnet101,23,32,1,0,resnet152,31,45,1,0,12711.0,13050.46,1191.6701844050642
resnet101,30,34,1,0,resnet152,5,37,1,0,28432.5,28702.28,1132.947060369548
resnet101,2,32,1,0,resnet152,21,43,1,0,27114.5,27500.48,1184.9278668340955
resnet101,18,27,1,0,resnet152,38,51,1,0,12107.5,12444.21,1207.027276369511
resnet101,26,33,1,0,resnet152,44,51,1,0,6848.5,7278.0,1409.8639012330232
resnet101,30,34,1,0,resnet152,8,15,1,0,6766.0,6853.16,382.38649871563194
resnet101,11,17,1,0,resnet152,3,8,1,0,5738.0,5959.34,906.2258683131926
resnet101,6,34,1,0,resnet152,30,49,1,0,25437.0,25666.97,902.0588944741911
resnet101,5,29,1,0,resnet152,20,31,1,0,21610.5,21692.22,483.2494920845753
resnet101,26,33,1,0,resnet152,24,36,1,0,10970.0,11207.05,1020.988730349165
resnet101,24,28,1,0,resnet152,42,47,1,0,4832.5,4881.33,260.795324152869
resnet101,23,31,1,0,resnet152,11,24,1,0,12097.0,12389.69,1054.90621094958
resnet101,18,25,1,0,resnet152,7,22,1,0,13769.0,13901.1,533.8762122439996
resnet101,3,33,1,0,resnet152,10,43,1,0,29701.5,30977.57,2297.291902458196
resnet101,5,29,1,0,resnet152,39,51,1,0,21668.0,21773.21,589.8807387091055
resnet101,17,21,1,0,resnet152,36,51,1,0,13850.5,13954.0,725.441810209475
resnet101,3,14,1,0,resnet152,22,47,1,0,22320.0,22375.77,418.5651408084529
resnet101,2,21,1,0,resnet152,28,35,1,0,17202.0,17324.58,748.4113999666225
resnet101,17,32,1,0,resnet152,40,46,1,0,13808.0,13886.81,533.3848647084017
resnet101,17,23,1,0,resnet152,33,41,1,0,7501.5,7695.85,815.0273538354403
resnet101,9,13,1,0,resnet152,35,45,1,0,9227.5,9239.49,91.33033395318337
resnet101,10,20,1,0,resnet152,27,34,1,0,9241.0,9488.63,1138.0091972826933
resnet101,16,33,1,0,resnet152,47,51,1,0,15582.0,15697.65,692.7695630583087
resnet101,18,24,1,0,resnet152,45,50,1,0,5733.5,5923.05,860.8492362196762
resnet101,18,26,1,0,resnet152,7,45,1,0,33772.5,33870.18,468.3612148758691
resnet101,14,24,1,0,resnet152,42,46,1,0,9204.0,9299.44,504.8007789217446
resnet101,17,21,1,0,resnet152,41,47,1,0,5754.0,5878.41,784.3146192058388
resnet101,5,32,1,0,resnet152,33,50,1,0,24538.5,24760.53,1384.8165904191064
resnet101,4,29,1,0,resnet152,5,50,1,0,40168.5,40583.54,1648.4540237446722
resnet101,6,34,1,0,resnet152,12,22,1,0,25364.0,25488.65,604.9859233899579
resnet101,29,34,1,0,resnet152,6,51,1,0,40071.0,40525.52,1953.7893155609179
resnet101,24,29,1,0,resnet152,42,50,1,0,7743.5,7889.94,666.6865203377072
resnet101,29,34,1,0,resnet152,2,6,1,0,5058.0,5184.11,665.0612737936258
resnet101,13,21,1,0,resnet152,29,42,1,0,11868.5,12155.46,1113.8846477081906
resnet101,3,24,1,0,resnet152,34,38,1,0,19012.0,19085.02,462.07499348049555
resnet101,8,34,1,0,resnet152,46,51,1,0,23590.0,23634.7,386.2141504398823
resnet101,20,32,1,0,resnet152,32,49,1,0,15612.0,15908.77,1224.0803801630022
resnet101,19,34,1,0,resnet152,12,35,1,0,20870.5,21013.43,712.0023631281009
resnet101,0,15,1,0,resnet152,42,51,1,0,13144.5,13626.76,1335.4422871842871
resnet101,17,27,1,0,resnet152,23,44,1,0,18714.5,18873.16,1003.834963726608
resnet101,30,34,1,0,resnet152,35,51,1,0,14559.5,14567.08,102.87523317106017
resnet101,16,29,1,0,resnet152,30,41,1,0,11888.0,12561.87,1742.3512025708249
resnet101,25,30,1,0,resnet152,22,49,1,0,24275.5,24495.64,721.2720779289879
resnet101,27,31,1,0,resnet152,11,18,1,0,6829.5,6903.44,414.8087829349808
resnet101,18,33,1,0,resnet152,45,50,1,0,13823.5,13899.0,541.8109633442276
resnet101,3,20,1,0,resnet152,2,6,1,0,15548.5,15568.88,114.71314484399771
resnet101,29,34,1,0,resnet152,30,46,1,0,14485.5,14720.34,1217.3557591764209
resnet101,12,18,1,0,resnet152,34,38,1,0,5706.0,5747.35,257.6035083223829
resnet101,6,21,1,0,resnet152,43,51,1,0,13762.0,13954.03,804.6132792217637
resnet101,22,28,1,0,resnet152,18,26,1,0,7472.5,7623.63,829.9835498972254
resnet101,22,33,1,0,resnet152,5,29,1,0,21545.0,21636.95,730.5750252369705
resnet101,12,32,1,0,resnet152,10,28,1,0,18262.0,18920.13,1709.1336323119967
resnet101,1,22,1,0,resnet152,37,48,1,0,18980.5,19054.31,442.6113576265299
resnet101,23,34,1,0,resnet152,30,39,1,0,10327.5,10625.08,1090.0182446179513
resnet101,18,24,1,0,resnet152,37,44,1,0,6615.5,6744.49,704.8949211761991
resnet101,29,33,1,0,resnet152,18,37,1,0,17068.0,17276.21,1279.361413323069
resnet101,8,33,1,0,resnet152,5,37,1,0,28866.0,30433.87,3331.551328300376
resnet101,12,32,1,0,resnet152,1,15,1,0,17982.5,18157.81,684.0274072725449
resnet101,18,23,1,0,resnet152,23,27,1,0,4787.0,4988.63,807.9648588274121
resnet101,14,29,1,0,resnet152,20,24,1,0,13604.5,13810.18,775.1431271707181
resnet101,21,30,1,0,resnet152,9,22,1,0,12063.0,12617.0,1760.5727931556821
resnet101,20,26,1,0,resnet152,0,50,1,0,44398.5,44906.6,2333.688616761028
resnet101,6,31,1,0,resnet152,10,17,1,0,22433.5,22846.89,1173.908147130771
resnet101,13,28,1,0,resnet152,25,34,1,0,13545.0,13774.81,841.5747108248916
resnet101,26,32,1,0,resnet152,32,50,1,0,16486.5,16731.13,967.1780565645603
