model,start,end,bs,model,start,end,bs,median,mean,var
resnet101,1,30,1,vgg16,9,18,1,30037.0,31230.99,4877.740598873623
resnet101,25,30,1,vgg16,11,15,1,4853.0,5748.24,1790.8763671454267
resnet101,13,19,1,vgg16,5,13,1,5599.5,6161.52,1788.277268658303
resnet101,24,29,1,vgg16,5,15,1,5903.5,6286.63,1843.059601071002
resnet101,5,34,1,vgg16,9,16,1,30137.5,30467.87,4070.603121541082
resnet101,1,23,1,vgg16,9,13,1,22584.0,23479.82,4226.789856096468
resnet101,14,28,1,vgg16,1,16,1,12679.0,15004.62,3399.107238025891
resnet101,11,34,1,vgg16,11,15,1,23263.0,24143.49,4459.474983661194
resnet101,1,28,1,vgg16,2,8,1,27718.0,27902.48,4222.441524710555
resnet101,17,21,1,vgg16,5,11,1,3871.5,4047.39,779.0228609610889
resnet101,8,33,1,vgg16,4,16,1,25772.5,26458.82,4591.033799439947
resnet101,6,26,1,vgg16,4,13,1,21670.5,22137.94,4107.482369578718
resnet101,6,26,1,vgg16,13,18,1,18500.0,20888.87,3812.9598048104313
resnet101,13,18,1,vgg16,12,16,1,4746.5,5445.24,1795.8113159238083
resnet101,30,34,1,vgg16,14,18,1,4064.5,4338.69,937.8460182247404
resnet101,17,28,1,vgg16,2,11,1,10110.5,11835.12,2787.2604768123124
resnet101,26,31,1,vgg16,10,15,1,4724.0,5212.0,1739.162884838565
resnet101,18,26,1,vgg16,13,17,1,7314.0,7899.79,1633.4853185443692
resnet101,9,32,1,vgg16,8,18,1,24183.5,24744.54,4579.5736732145715
resnet101,4,32,1,vgg16,14,18,1,29106.0,29992.51,4277.908847778316
resnet101,28,34,1,vgg16,11,15,1,5814.0,6483.56,1672.311402341083
resnet101,13,33,1,vgg16,4,9,1,20844.5,21572.32,4104.637282099357
resnet101,4,17,1,vgg16,0,10,1,13289.5,14683.05,3198.6337407555743
resnet101,22,32,1,vgg16,6,18,1,9409.0,10986.91,2527.6142233141513
resnet101,17,34,1,vgg16,8,14,1,16789.5,18375.11,3708.454828887632
resnet101,30,34,1,vgg16,8,13,1,4105.0,4461.2,1039.8155413341349
resnet101,30,34,1,vgg16,12,16,1,4097.0,4427.77,966.0102572436797
resnet101,24,30,1,vgg16,7,18,1,5629.5,6063.19,1580.994925323924
resnet101,23,33,1,vgg16,1,6,1,9458.0,10695.61,2397.4670504305163
resnet101,3,8,1,vgg16,2,12,1,4729.0,5252.35,1876.6787811183883
resnet101,3,12,1,vgg16,11,18,1,8641.5,10207.57,3051.556941153155
resnet101,11,23,1,vgg16,4,14,1,11192.0,13191.72,3098.8781811487847
resnet101,21,28,1,vgg16,7,14,1,6650.0,7768.57,2268.2804070705192
resnet101,10,18,1,vgg16,0,8,1,7474.5,8825.37,2468.889898942438
resnet101,0,23,1,vgg16,12,16,1,23873.0,24342.61,3978.9575089337154
resnet101,11,19,1,vgg16,11,16,1,7487.5,8519.95,2183.4749706603006
resnet101,10,23,1,vgg16,5,10,1,11865.5,13759.16,3269.0488608156347
resnet101,29,33,1,vgg16,4,11,1,4182.0,4803.51,1536.557206842622
resnet101,14,25,1,vgg16,3,18,1,9969.0,11320.03,2750.487227583506
resnet101,20,34,1,vgg16,12,18,1,12761.0,15117.15,3633.7584492505825
resnet101,5,10,1,vgg16,10,14,1,4944.0,5509.52,1477.3681428811167
resnet101,7,27,1,vgg16,2,10,1,20562.5,21055.49,3807.65316565204
resnet101,6,12,1,vgg16,14,18,1,5779.0,6338.65,1639.3068558082712
resnet101,28,34,1,vgg16,12,18,1,5863.5,6715.14,1917.5990510010167
resnet101,26,31,1,vgg16,9,15,1,4756.5,5184.48,1372.0843595056392
resnet101,7,32,1,vgg16,2,6,1,26373.5,26970.84,3991.646361390248
resnet101,5,22,1,vgg16,9,14,1,17804.0,18628.63,3953.1282439480765
resnet101,14,19,1,vgg16,2,17,1,5270.0,6009.1,1654.2156117024165
resnet101,24,33,1,vgg16,14,18,1,8461.5,9991.61,3028.590899725481
resnet101,30,34,1,vgg16,0,15,1,4114.5,4586.87,1394.1132712588314
resnet101,23,32,1,vgg16,13,17,1,8469.0,9299.14,2048.7585803115016
resnet101,23,31,1,vgg16,3,15,1,7378.0,8208.33,2113.6425954025435
resnet101,5,9,1,vgg16,14,18,1,4064.0,4445.6,1386.7005011897847
resnet101,7,13,1,vgg16,7,13,1,5868.5,6780.13,1737.3486158799565
resnet101,28,34,1,vgg16,7,11,1,5842.5,6665.9,1886.7027455325335
resnet101,28,34,1,vgg16,4,18,1,5882.0,6394.63,1837.4180235047222
resnet101,13,29,1,vgg16,4,13,1,14397.0,16911.97,3780.3729775116108
resnet101,21,26,1,vgg16,8,12,1,4803.0,5164.47,1311.3356126865465
resnet101,13,33,1,vgg16,12,16,1,20848.5,21638.21,4166.660771637163
resnet101,16,20,1,vgg16,12,16,1,3897.0,4224.19,949.2825785297019
resnet101,27,34,1,vgg16,5,17,1,6715.5,7369.59,1906.1770069697097
resnet101,28,34,1,vgg16,13,17,1,5858.5,6513.8,1708.786031075863
resnet101,5,19,1,vgg16,9,14,1,12961.0,15038.41,3297.612209144672
resnet101,21,26,1,vgg16,1,7,1,4742.0,5206.38,1334.6600449552686
resnet101,13,20,1,vgg16,10,16,1,6442.0,7292.99,2009.939563743149
resnet101,17,21,1,vgg16,5,9,1,3876.0,4114.22,1024.4062043935503
resnet101,4,21,1,vgg16,0,14,1,18685.0,19377.36,4003.2807783616677
resnet101,3,26,1,vgg16,11,15,1,23900.0,24436.66,4097.573231121074
resnet101,12,25,1,vgg16,7,16,1,11870.5,13756.27,2973.9705339999587
resnet101,2,10,1,vgg16,1,17,1,7579.0,8461.88,2166.9140835759963
resnet101,26,33,1,vgg16,3,10,1,6777.0,7750.23,2165.4400839321324
resnet101,27,32,1,vgg16,2,8,1,5037.0,5479.92,1454.6358972608919
resnet101,22,32,1,vgg16,10,15,1,9360.5,10436.48,2250.7817107840556
resnet101,14,32,1,vgg16,5,10,1,18741.5,19744.65,3919.2095488121076
resnet101,21,26,1,vgg16,9,13,1,4730.5,5030.5,1104.1430025137142
resnet101,20,24,1,vgg16,1,14,1,3859.5,4198.63,994.8478039881276
resnet101,10,28,1,vgg16,11,17,1,18877.0,19696.75,3885.0168271836355
resnet101,18,23,1,vgg16,13,18,1,4769.5,5193.06,1605.7280144532572
resnet101,24,30,1,vgg16,6,10,1,5678.0,6453.73,1928.014911015991
resnet101,15,24,1,vgg16,12,16,1,8233.0,9309.27,2346.4680473213352
resnet101,2,31,1,vgg16,13,18,1,29781.5,30561.61,4169.612622042964
resnet101,8,15,1,vgg16,11,18,1,6874.0,7913.86,1984.1895021393495
resnet101,29,34,1,vgg16,4,14,1,5000.5,5425.16,1278.8818453633626
resnet101,14,18,1,vgg16,7,15,1,3906.0,4044.72,663.4246615856242
resnet101,14,21,1,vgg16,8,17,1,6663.0,7718.29,2320.6967974942354
resnet101,11,15,1,vgg16,7,11,1,3966.5,4205.51,966.9275515259662
resnet101,26,33,1,vgg16,9,14,1,6912.0,7691.7,2003.6735387782112
resnet101,13,20,1,vgg16,8,14,1,6592.5,7298.43,1795.031288056005
resnet101,3,8,1,vgg16,9,16,1,4786.5,5380.87,1515.0876321520152
resnet101,3,13,1,vgg16,13,18,1,9658.0,11371.67,2772.960818529537
resnet101,10,33,1,vgg16,2,10,1,22263.5,24161.94,4230.237754122101
resnet101,14,24,1,vgg16,12,17,1,9137.5,10499.79,2680.3593277581276
resnet101,5,16,1,vgg16,3,15,1,10483.0,12138.53,2633.547791307384
resnet101,14,25,1,vgg16,12,16,1,10354.5,12529.92,3250.8583625867186
resnet101,21,34,1,vgg16,3,8,1,12397.5,14551.26,3271.575292179595
resnet101,3,27,1,vgg16,14,18,1,25420.0,26304.67,4349.052922315386
resnet101,0,23,1,vgg16,12,16,1,23612.0,24123.11,3810.709639673429
resnet101,8,23,1,vgg16,0,18,1,13816.5,15720.37,2853.3010975184516
resnet101,6,26,1,vgg16,5,12,1,20868.5,21703.65,4250.722897049395
resnet101,9,20,1,vgg16,2,9,1,9920.5,11386.39,2544.31167074712
resnet101,12,23,1,vgg16,2,15,1,9938.5,11650.08,3259.1851241683094
resnet101,23,32,1,vgg16,1,8,1,8414.5,9436.64,2212.2130707506453
resnet101,30,34,1,vgg16,13,17,1,4119.0,4499.94,1232.8565189834542
resnet101,19,34,1,vgg16,14,18,1,13794.5,16418.49,3536.9268171535577
resnet101,2,27,1,vgg16,13,18,1,25764.0,25925.71,4166.277862301074
resnet101,28,33,1,vgg16,4,18,1,5180.0,5703.77,1593.6239321433397
resnet101,21,30,1,vgg16,7,12,1,8192.0,9167.08,2125.078077059758
resnet101,26,32,1,vgg16,6,13,1,5951.5,6893.99,1495.1614795399191
resnet101,17,28,1,vgg16,9,17,1,9907.0,11402.07,2843.5564853014616
resnet101,7,32,1,vgg16,13,17,1,25713.5,26189.91,4374.795410290634
resnet101,27,33,1,vgg16,1,13,1,5844.0,6328.31,1487.3057634192103
resnet101,23,32,1,vgg16,7,17,1,8646.5,10026.27,2635.4778308875984
resnet101,23,29,1,vgg16,2,11,1,5565.5,5855.41,1066.8679871005597
resnet101,0,23,1,vgg16,3,13,1,23782.5,24472.94,4270.863406432006
resnet101,14,26,1,vgg16,1,5,1,10903.5,13217.81,3503.329612511503
resnet101,26,32,1,vgg16,5,9,1,5814.0,6639.22,1715.3305779353436
resnet101,15,26,1,vgg16,1,5,1,10051.5,12203.17,3093.554981101839
resnet101,5,34,1,vgg16,10,16,1,29775.0,30301.25,4278.607863254121
resnet101,13,29,1,vgg16,0,16,1,14427.5,16915.74,3427.829565833167
resnet101,17,26,1,vgg16,0,8,1,8273.0,9410.1,2660.6206851033835
resnet101,12,21,1,vgg16,11,16,1,8443.0,9853.6,2535.113244018894
resnet101,16,34,1,vgg16,7,11,1,17246.5,19385.71,4154.323803689356
resnet101,7,32,1,vgg16,4,11,1,26151.5,26632.74,4286.540415346623
resnet101,17,29,1,vgg16,12,18,1,11046.5,13280.43,3227.5393328509567
resnet101,0,7,1,vgg16,12,17,1,5802.0,6503.56,2068.639177430419
resnet101,11,23,1,vgg16,11,17,1,11097.5,13366.28,3339.976009135395
resnet101,9,28,1,vgg16,4,13,2,17444.5,19895.36,3815.4271255522626
resnet101,17,26,1,vgg16,12,18,2,8411.5,9860.27,2391.079630020715
resnet101,4,9,1,vgg16,6,12,2,5087.5,5390.01,1217.9869087555908
resnet101,22,29,1,vgg16,2,17,2,6685.0,7858.6,2364.267231088736
resnet101,5,29,1,vgg16,12,17,2,25345.0,25859.71,4031.258332816194
resnet101,1,11,1,vgg16,13,17,2,9785.5,11270.36,2652.3082532767567
resnet101,29,34,1,vgg16,6,15,2,5022.5,5445.24,1574.0686269664359
resnet101,7,30,1,vgg16,7,17,2,24502.5,25270.76,4478.364829086617
resnet101,0,17,1,vgg16,6,14,2,18100.0,18211.45,3356.128535604678
resnet101,7,13,1,vgg16,4,17,2,5951.5,6672.44,1736.549678644409
resnet101,1,7,1,vgg16,3,13,2,5563.5,5998.17,1265.5614805690002
resnet101,25,34,1,vgg16,6,18,2,8421.5,9836.26,2591.035652475666
resnet101,3,18,1,vgg16,8,16,2,13977.5,16410.73,3749.61113678472
resnet101,13,17,1,vgg16,5,18,2,3757.0,4045.53,1030.8010230398493
resnet101,3,12,1,vgg16,13,18,2,8481.5,9553.58,2744.7148965967303
resnet101,20,31,1,vgg16,1,10,2,9891.5,11312.16,2988.69480114648
resnet101,24,30,1,vgg16,12,16,2,5582.0,6636.97,2320.6705300623785
resnet101,29,34,1,vgg16,1,8,2,5005.0,5316.32,959.4438376476239
resnet101,13,21,1,vgg16,12,16,2,7449.5,8271.81,1975.6678956494686
resnet101,15,30,1,vgg16,13,17,2,13821.0,16360.6,3878.2084858862345
resnet101,15,20,1,vgg16,9,13,2,4700.0,5061.35,1134.207250682167
resnet101,5,12,1,vgg16,3,9,2,6654.5,7761.25,2494.3382183456997
resnet101,6,15,1,vgg16,7,17,2,8511.0,10276.54,2800.332221076635
resnet101,4,10,1,vgg16,3,12,2,6066.5,7069.44,1975.2219081409562
resnet101,29,34,1,vgg16,7,18,2,4876.0,5650.84,1740.0200097700026
resnet101,19,30,1,vgg16,10,16,2,10122.5,12124.05,3162.749207177199
resnet101,25,33,1,vgg16,9,13,2,7733.5,9026.71,2569.2869061083857
resnet101,29,34,1,vgg16,1,8,2,4916.5,5435.07,1612.4022900938835
resnet101,8,17,1,vgg16,9,13,2,8688.0,10169.41,2468.977829365829
resnet101,0,33,1,vgg16,4,15,2,33611.0,34484.82,4063.821780984004
resnet101,14,26,1,vgg16,0,11,2,10870.5,13023.41,3484.081026884995
resnet101,10,30,1,vgg16,4,14,2,19118.5,20844.57,3782.7440099879873
resnet101,10,21,1,vgg16,11,17,2,10517.5,12265.13,3128.447355014944
resnet101,21,30,1,vgg16,10,15,2,8276.5,9418.05,2631.161668826148
resnet101,15,26,1,vgg16,1,14,2,10362.5,12351.31,3099.5429362891555
resnet101,24,34,1,vgg16,11,18,2,9230.5,10260.93,2281.8643748259888
resnet101,21,31,1,vgg16,12,17,2,10106.0,11290.27,2776.7293705184884
resnet101,28,32,1,vgg16,10,16,2,4035.0,4615.08,1540.1196815832204
resnet101,11,29,1,vgg16,2,11,2,16741.5,19186.68,3840.08214203811
resnet101,14,24,1,vgg16,10,14,2,9020.0,10333.75,2705.2949723643815
resnet101,21,31,1,vgg16,12,17,2,9128.5,10837.66,2883.1027183227447
resnet101,11,25,1,vgg16,9,17,2,12693.0,14638.03,3238.0018018988194
resnet101,30,34,1,vgg16,3,8,2,4026.0,4271.01,983.8587245636438
resnet101,13,27,1,vgg16,8,16,2,12693.5,14508.73,3353.0961180825097
resnet101,24,33,1,vgg16,8,14,2,8643.5,10220.88,2751.3160061323383
resnet101,16,30,1,vgg16,8,17,2,12651.0,14662.68,3578.439718312997
resnet101,14,21,1,vgg16,14,18,2,6566.0,7829.95,2241.347685545462
resnet101,30,34,1,vgg16,11,16,2,4035.5,4623.48,1535.3670081123923
resnet101,24,34,1,vgg16,3,15,2,10056.5,11414.2,3002.956073604807
resnet101,30,34,1,vgg16,7,17,2,3976.5,4208.91,799.2507753515163
resnet101,27,32,1,vgg16,1,7,2,5034.5,5717.94,1649.9447676816335
resnet101,26,32,1,vgg16,9,16,2,5786.0,6273.21,1649.1222956166716
resnet101,18,30,1,vgg16,10,14,2,11579.5,13316.5,3123.975622504119
resnet101,0,13,1,vgg16,9,15,2,11534.5,13506.44,3217.2524467936923
resnet101,3,19,1,vgg16,11,17,2,18144.0,18604.02,4095.8249693559906
resnet101,5,34,1,vgg16,14,18,2,29813.5,31151.78,4830.069632168878
resnet101,21,27,1,vgg16,10,15,2,5559.0,6110.97,1752.7983423942412
resnet101,8,14,1,vgg16,11,16,2,5824.0,6558.29,1798.3051370387618
resnet101,25,29,1,vgg16,6,18,2,3757.0,4047.76,994.9232243746249
resnet101,26,32,1,vgg16,4,16,2,5791.5,6709.17,2030.1564178900107
resnet101,7,31,1,vgg16,0,4,2,24583.0,25026.98,4114.938364009842
resnet101,8,18,1,vgg16,8,16,2,9353.0,10713.42,2822.387057722594
resnet101,11,33,1,vgg16,0,6,2,23405.5,23978.52,4702.785422449126
resnet101,11,25,1,vgg16,0,16,2,12806.5,15257.52,3633.8457382778374
resnet101,15,32,1,vgg16,3,10,2,18745.0,18973.85,3880.644993747818
resnet101,26,33,1,vgg16,5,11,2,6716.5,7144.92,1362.6109399237919
resnet101,26,32,1,vgg16,2,14,2,5948.0,6858.06,1829.4081710760995
resnet101,15,26,1,vgg16,6,13,2,10058.0,11528.35,2757.6286565634614
resnet101,2,8,1,vgg16,13,17,2,5503.0,6134.87,1643.012085500286
resnet101,7,24,1,vgg16,8,17,2,17899.0,19016.94,3976.0082867619885
resnet101,5,22,1,vgg16,5,16,2,17714.0,18799.75,4039.288851703973
resnet101,18,33,1,vgg16,3,16,2,13968.5,16543.25,3680.310224356094
resnet101,15,27,1,vgg16,2,13,2,10965.0,12622.79,2903.711691249667
resnet101,19,29,1,vgg16,1,18,2,9755.0,11100.05,2684.7602365015764
resnet101,6,25,1,vgg16,2,18,2,17670.0,20562.16,4377.469841632264
resnet101,30,34,1,vgg16,13,18,2,4087.5,4326.27,846.3736864411607
resnet101,14,26,1,vgg16,3,7,2,10905.5,12710.55,3150.4980983171536
resnet101,22,34,1,vgg16,4,9,2,11214.5,13743.97,3596.9160386503318
resnet101,30,34,1,vgg16,12,18,2,4112.0,4508.01,1566.816418697481
resnet101,30,34,1,vgg16,2,16,2,4061.0,4399.68,1315.6656405029357
resnet101,4,15,1,vgg16,8,17,2,10460.5,12188.63,2998.420046140967
resnet101,23,29,1,vgg16,9,17,2,5779.0,7090.85,2171.4777934623235
resnet101,25,29,1,vgg16,6,12,2,3892.5,4138.8,1087.0781388658315
resnet101,19,23,1,vgg16,0,11,2,3991.0,4439.06,1474.1131287659027
resnet101,14,32,1,vgg16,8,17,2,19494.0,19954.05,4040.0116939806007
resnet101,19,23,1,vgg16,6,17,2,3920.0,4341.45,1363.3429383320984
resnet101,10,20,1,vgg16,1,9,2,9062.0,10203.46,2681.991381119634
resnet101,16,31,1,vgg16,10,14,2,16883.0,17129.4,3950.570477791783
resnet101,28,34,1,vgg16,13,18,2,5801.5,6763.59,2087.356663797541
resnet101,19,28,1,vgg16,2,13,2,8786.0,10340.9,3096.6672746680424
resnet101,6,29,1,vgg16,7,15,2,24076.5,25183.24,4770.808961004412
resnet101,15,19,1,vgg16,1,12,2,4029.0,4301.45,1204.6674842046662
resnet101,7,12,1,vgg16,13,17,2,4990.0,5622.17,1872.9237947925162
resnet101,16,27,1,vgg16,7,12,2,9944.5,11464.3,2943.6504530939133
resnet101,7,25,1,vgg16,5,9,2,19616.5,20080.88,3980.5634834279426
resnet101,14,18,1,vgg16,11,18,2,3852.5,4333.12,1492.8198034592117
resnet101,12,20,1,vgg16,9,15,2,7283.0,7975.1,2102.9030814566804
resnet101,2,17,1,vgg16,14,18,2,15474.5,16984.57,4039.1067905045543
resnet101,8,18,1,vgg16,0,11,2,9384.0,11105.56,2862.238167308933
resnet101,19,30,1,vgg16,14,18,2,9967.0,11851.11,3115.3671273061864
resnet101,30,34,1,vgg16,4,14,2,4337.5,4892.5,1410.7891018858913
resnet101,7,11,1,vgg16,3,11,2,4124.5,4555.72,1403.442347088045
resnet101,25,30,1,vgg16,5,17,2,4809.5,5571.63,1745.4164698145828
resnet101,24,30,1,vgg16,13,17,2,5606.5,6159.42,1791.5347452952178
resnet101,5,28,1,vgg16,8,15,2,24364.5,24988.46,3955.0321526379525
resnet101,26,31,1,vgg16,9,13,2,4790.5,5381.01,1666.717891516138
resnet101,13,23,1,vgg16,5,13,2,9168.5,10531.44,2563.592628792648
resnet101,19,34,1,vgg16,5,13,2,14015.0,16113.9,3210.357604691415
resnet101,4,29,1,vgg16,0,8,2,26151.0,27282.14,4883.814253265577
resnet101,26,33,1,vgg16,4,10,2,6686.0,7315.01,1870.0223608021377
resnet101,28,34,1,vgg16,7,18,2,5882.5,6645.3,1808.7965529600058
resnet101,20,25,1,vgg16,0,18,2,4684.5,5016.64,1341.0975394802572
resnet101,5,19,1,vgg16,0,15,2,15076.5,16094.13,3785.7190272258717
resnet101,7,27,1,vgg16,7,12,2,21448.5,21957.36,4087.6407682671916
resnet101,2,14,1,vgg16,13,17,2,11229.5,13354.56,3449.7782662658187
resnet101,28,34,1,vgg16,11,17,2,5933.5,7088.82,1995.211519513658
resnet101,20,26,1,vgg16,13,18,2,5631.5,6235.1,1766.676481419278
resnet101,8,27,1,vgg16,12,18,2,19981.0,20824.64,4380.05893686375
resnet101,6,22,1,vgg16,1,6,2,14776.0,17388.62,4006.0813540915515
resnet101,18,27,1,vgg16,6,18,2,8554.0,10099.31,2569.684971723188
resnet101,12,28,1,vgg16,10,16,2,14478.0,17248.7,4002.013854298858
resnet101,13,33,1,vgg16,0,13,2,21568.5,22265.26,4569.553487202004
resnet101,17,23,1,vgg16,10,18,2,5591.5,6117.52,1644.1789469519429
resnet101,9,16,1,vgg16,1,18,2,6762.5,7944.3,2373.338932811747
resnet101,13,23,1,vgg16,11,15,2,9053.0,10507.61,2848.911693594591
resnet101,5,22,1,vgg16,8,14,2,17536.0,18737.13,4000.1345693738854
resnet101,12,30,1,vgg16,12,17,2,16905.5,19284.52,4204.460822697722
resnet101,0,19,1,vgg16,4,13,2,19465.0,20467.76,4249.809697198218
resnet101,30,34,1,vgg16,12,18,2,4116.0,4470.1,1000.378763269193
resnet101,8,26,1,vgg16,12,16,2,16571.5,19145.65,3905.9376758340627
resnet101,30,34,1,vgg16,14,18,2,4100.5,4409.79,1151.4088178835527
resnet101,25,29,1,vgg16,6,13,2,3880.5,4315.27,1241.4466066247069
resnet101,15,20,1,vgg16,14,18,2,4865.5,5481.77,1530.8017759004592
resnet101,20,32,1,vgg16,13,18,2,11290.5,13039.99,2863.2872978274468
resnet101,23,33,1,vgg16,9,16,2,9597.0,11330.94,3058.28328910191
resnet101,16,23,1,vgg16,12,17,2,6480.5,6935.7,1668.1761927326502
resnet101,30,34,1,vgg16,1,12,2,4179.0,4513.83,1004.9887766039978
resnet101,3,28,1,vgg16,13,17,2,25499.0,26009.45,4106.321775932812
resnet101,16,26,1,vgg16,8,12,2,9059.0,10137.97,2535.1277461106374
resnet101,7,22,1,vgg16,7,12,2,14387.5,16380.89,3350.793911582746
resnet101,16,29,1,vgg16,6,17,2,11956.5,14300.02,3306.971926037474
resnet101,12,29,1,vgg16,8,12,2,16259.5,17792.93,3611.4839450148465
resnet101,5,31,1,vgg16,9,13,2,26290.0,26790.44,4062.638596577352
resnet101,26,31,1,vgg16,5,17,2,4745.0,5150.03,1302.1999267009655
