model,start,end,bs,model,start,end,bs,median,mean,var
resnet152,15,35,1,inception_v3,6,13,1,20102.0,21055.57,1770.8085964044787
resnet152,2,12,1,inception_v3,7,11,1,11882.0,12216.81,1106.8143809600597
resnet152,45,49,1,inception_v3,5,13,1,22187.5,22307.23,836.6783713590305
resnet152,11,36,1,inception_v3,8,12,1,22426.0,22585.55,563.0737318504567
resnet152,40,48,1,inception_v3,4,10,1,15083.5,15798.84,1491.4619185215558
resnet152,28,35,1,inception_v3,9,13,1,10384.0,10478.3,449.8733933008264
resnet152,10,24,1,inception_v3,6,11,1,13265.0,13801.64,1679.9622824337455
resnet152,36,43,1,inception_v3,3,13,1,23822.5,23919.64,488.0047442392338
resnet152,13,17,1,inception_v3,1,9,1,16416.0,16495.62,438.6907060788956
resnet152,33,44,1,inception_v3,8,13,1,13172.0,13445.83,865.3310586706107
resnet152,21,38,1,inception_v3,5,12,1,19117.0,18802.01,1974.918623614654
resnet152,16,48,1,inception_v3,6,12,1,28245.0,28331.48,417.24353751735936
resnet152,44,51,1,inception_v3,3,13,1,23841.0,24494.68,1490.3048002338312
resnet152,43,51,1,inception_v3,2,7,1,10406.0,10764.38,1155.3729681795398
resnet152,14,34,1,inception_v3,4,9,1,17828.0,18091.95,791.6578727581757
resnet152,35,51,1,inception_v3,4,9,1,14587.0,15109.31,1499.7551313131087
resnet152,31,40,1,inception_v3,5,9,1,11068.0,11339.81,1057.411903611833
resnet152,34,40,1,inception_v3,2,10,1,21019.0,21060.57,695.3032900109131
resnet152,35,40,1,inception_v3,6,13,1,18579.0,18616.77,349.9328751346464
resnet152,14,20,1,inception_v3,1,9,1,16450.5,16483.61,333.37090139962726
resnet152,9,17,1,inception_v3,6,10,1,11487.5,11713.14,943.0520454354573
resnet152,16,42,1,inception_v3,6,10,1,23063.0,23250.84,925.3966038407532
resnet152,15,48,1,inception_v3,4,8,1,29259.0,30112.73,2575.521628156129
resnet152,32,47,1,inception_v3,1,8,1,16687.0,17040.51,3517.6772066094977
resnet152,3,10,1,inception_v3,3,11,1,18664.5,21155.33,3670.9049185589106
resnet152,11,24,1,inception_v3,8,13,2,13314.5,14034.41,1740.050988304653
resnet152,1,15,1,inception_v3,9,13,2,12677.0,13284.56,1754.6546914991563
resnet152,6,30,1,inception_v3,7,13,2,21490.0,21878.06,1149.4563568922483
resnet152,34,50,1,inception_v3,1,13,2,26562.5,26665.12,475.452968862326
resnet152,16,27,1,inception_v3,4,11,2,16838.0,17079.2,783.7432998118709
resnet152,41,46,1,inception_v3,3,10,2,17066.0,17246.99,770.6954326450883
resnet152,25,35,1,inception_v3,3,8,2,11333.5,11721.83,1184.3143421828513
resnet152,10,50,1,inception_v3,6,12,2,35736.0,36488.81,1724.3261332764168
resnet152,38,44,1,inception_v3,4,11,2,16840.5,17064.53,1275.918198435934
resnet152,47,51,1,inception_v3,7,13,2,16140.0,16187.17,401.8378791254006
resnet152,14,30,1,inception_v3,5,10,2,14489.0,15336.18,2055.417390118124
resnet152,45,49,1,inception_v3,1,13,2,26521.0,26893.62,1033.9924253107467
resnet152,30,47,1,inception_v3,0,7,2,15265.5,15655.12,1411.5267711240901
resnet152,17,38,1,inception_v3,9,13,2,18775.0,18865.42,396.8148984098254
resnet152,13,34,1,inception_v3,5,12,2,18857.0,20003.27,2152.7536545317953
resnet152,1,5,1,inception_v3,4,8,2,9346.0,9514.01,986.3801751353278
resnet152,19,38,1,inception_v3,5,13,2,20313.5,20943.98,1572.7705934433031
resnet152,2,17,1,inception_v3,7,13,2,16178.0,16734.19,1351.5277629038922
resnet152,11,36,1,inception_v3,1,8,2,22506.0,22776.53,965.6631861575753
resnet152,27,34,1,inception_v3,8,12,2,10640.0,10855.99,984.2627748218459
resnet152,4,51,1,inception_v3,2,9,2,41903.0,42262.37,1097.1194069471196
resnet152,22,30,1,inception_v3,9,13,2,10453.0,10797.39,1226.6253290634431
resnet152,45,51,1,inception_v3,2,8,2,13267.0,13719.26,1419.3316358060931
resnet152,37,42,1,inception_v3,3,7,2,8437.0,8578.09,552.0206897390713
resnet152,0,50,1,inception_v3,4,8,2,43668.5,44411.13,2040.3497869483065
resnet152,6,46,1,inception_v3,8,13,2,35459.0,35787.63,1093.2574047771184
resnet152,35,50,1,inception_v3,7,11,2,13787.0,14209.38,1313.7026891956948
resnet152,9,46,1,inception_v3,7,13,2,32946.5,33057.97,478.7914045803245
resnet152,25,43,1,inception_v3,9,13,2,16172.0,16344.11,587.3926607474765
resnet152,46,50,1,inception_v3,5,9,2,10261.5,10464.45,940.8088262234787
resnet152,27,49,1,inception_v3,9,13,2,19849.5,19907.91,384.1030355256256
resnet152,45,49,1,inception_v3,4,9,2,12194.5,12297.11,668.8297675044078
resnet152,18,48,1,inception_v3,8,12,2,26545.5,26605.01,322.07311266232705
resnet152,27,50,1,inception_v3,1,5,2,20733.5,20765.64,235.38251931696203
resnet152,34,38,1,inception_v3,5,9,2,10283.5,10502.49,753.3764728872277
resnet152,40,47,1,inception_v3,0,6,2,8760.5,9068.5,1129.347541724867
resnet152,5,20,1,inception_v3,5,12,2,17565.5,17770.03,783.9080361241363
resnet152,22,40,1,inception_v3,7,11,2,16158.5,16383.72,1098.7295124824855
resnet152,25,43,1,inception_v3,3,9,2,16157.0,16703.86,1351.0427603891742
resnet152,38,51,1,inception_v3,8,12,2,12061.0,12773.74,1969.5156034923916
resnet152,34,47,1,inception_v3,4,10,2,16850.0,17108.69,1154.8195503627396
resnet152,24,34,1,inception_v3,1,12,2,26756.5,26811.66,422.4224004477036
resnet152,29,44,1,inception_v3,5,11,2,16643.5,17220.56,1429.3365196481896
resnet152,33,40,1,inception_v3,6,11,2,15285.0,15328.32,341.7557279695543
resnet152,37,49,1,inception_v3,7,11,2,12112.5,12785.11,1689.1129796138562
resnet152,31,49,1,inception_v3,1,7,2,16413.5,16608.86,830.0825142116897
resnet152,16,33,1,inception_v3,6,10,2,15285.0,15832.53,1343.8296577691683
resnet152,42,47,1,inception_v3,6,10,2,13273.5,13296.23,368.9319410135154
resnet152,34,39,1,inception_v3,7,13,2,18033.5,18324.25,861.9406519592866
resnet152,47,51,1,inception_v3,6,10,2,13285.5,13338.71,400.61266317978516
resnet152,11,48,1,inception_v3,1,7,2,32890.0,33077.94,939.4162636446104
resnet152,21,48,1,inception_v3,1,7,2,24015.0,24049.01,250.30259667050998
resnet152,42,48,1,inception_v3,4,11,2,18801.5,18961.21,837.9201906506371
resnet152,10,38,1,inception_v3,3,9,2,25059.5,25095.74,222.96145944983408
resnet152,43,47,1,inception_v3,6,13,2,21239.5,21421.4,708.6693728389848
resnet152,2,7,1,inception_v3,1,6,2,8918.0,9012.92,504.46311421153484
resnet152,8,27,1,inception_v3,3,10,2,19099.0,20071.47,2009.0953409681683
resnet152,43,51,1,inception_v3,9,13,2,11627.5,11826.66,769.0258671852333
resnet152,6,28,1,inception_v3,1,10,2,21801.0,22718.74,1946.616570462709
resnet152,35,42,1,inception_v3,3,10,2,19027.0,19156.84,540.1375698838214
resnet152,14,20,1,inception_v3,1,7,2,12158.5,12240.84,468.8637482254306
resnet152,27,38,1,inception_v3,5,10,2,14609.5,14789.33,654.7100282567848
resnet152,42,51,1,inception_v3,7,13,2,17979.0,18085.49,505.9822821996833
resnet152,3,15,1,inception_v3,6,10,2,13302.5,13726.81,1345.5151927421703
resnet152,2,8,1,inception_v3,8,12,2,11849.5,11868.15,131.49291806025144
resnet152,1,49,1,inception_v3,4,8,2,42492.0,42609.75,434.4257675368716
resnet152,33,42,1,inception_v3,2,7,2,11600.0,11846.16,1003.3898815515332
resnet152,15,20,1,inception_v3,5,10,2,14617.5,14624.84,82.69627802990894
resnet152,14,42,1,inception_v3,4,11,2,24892.0,24905.94,202.79782148731283
resnet152,11,22,1,inception_v3,4,9,2,13621.0,14001.05,1176.8985034827767
resnet152,14,22,1,inception_v3,3,8,2,12620.5,12857.0,580.8864260765611
resnet152,8,18,1,inception_v3,2,9,2,17985.0,18032.28,317.15384531800964
resnet152,26,39,1,inception_v3,8,12,2,11867.5,12512.99,1663.3715128918134
resnet152,30,37,1,inception_v3,6,11,2,15277.5,15354.66,495.49575618767915
resnet152,36,45,1,inception_v3,2,11,2,23193.5,23335.76,581.411938645914
resnet152,30,34,1,inception_v3,7,13,2,16136.0,16597.36,1199.2689149644461
resnet152,5,19,1,inception_v3,5,9,2,14328.0,14582.07,850.9873824564029
resnet152,32,38,1,inception_v3,6,11,2,13669.0,13770.28,587.8725555764618
resnet152,40,47,1,inception_v3,2,13,2,25957.0,26078.01,709.4725434433668
resnet152,23,34,1,inception_v3,8,13,2,13269.0,13612.39,1013.4269178880143
resnet152,14,41,1,inception_v3,5,10,2,26927.0,26972.07,254.88225732678998
resnet152,25,47,1,inception_v3,2,11,2,22103.5,23434.84,2285.093012198847
resnet152,2,28,1,inception_v3,9,13,2,25988.0,26139.64,825.1231728657245
resnet152,44,50,1,inception_v3,8,12,2,10598.0,10774.5,866.4121709671443
resnet152,31,45,1,inception_v3,2,7,2,14147.5,13992.82,1322.8932638727888
resnet152,1,46,1,inception_v3,1,11,2,39640.5,39725.88,399.75675804168714
resnet152,17,35,1,inception_v3,2,9,2,18123.5,18743.79,1438.1699989570077
resnet152,44,50,1,inception_v3,9,13,2,10379.5,10509.88,545.4696743174637
resnet152,26,36,1,inception_v3,4,11,2,16855.5,17405.76,2257.3565031691383
resnet152,35,51,1,inception_v3,2,7,2,16379.5,16602.07,920.1325258352733
resnet152,12,40,1,inception_v3,4,11,2,28136.5,28182.84,265.2389006160295
resnet152,45,49,1,inception_v3,4,13,2,22108.5,22272.0,815.0768430031612
resnet152,26,47,1,inception_v3,6,11,2,21099.0,21195.62,529.0056290815817
resnet152,39,49,1,inception_v3,8,12,2,10593.0,10990.08,1256.3140107473132
resnet152,27,36,1,inception_v3,9,13,2,10386.5,10545.37,738.2455100439149
resnet152,21,38,1,inception_v3,4,13,2,22141.5,22583.98,1637.344795576057
resnet152,16,21,1,inception_v3,1,8,2,13729.0,13866.38,628.7306701601251
resnet152,32,44,1,inception_v3,0,8,2,14494.5,14979.49,1216.2876180821704
resnet152,26,31,1,inception_v3,3,11,2,18804.5,18921.25,671.1741409649212
resnet152,15,41,1,inception_v3,5,10,2,25963.0,26357.66,1083.651477367147
resnet152,9,26,1,inception_v3,2,11,2,20745.5,21334.27,1917.7408837223031
resnet152,7,18,1,inception_v3,7,12,2,13520.0,14097.66,1502.55885888041
resnet152,21,33,1,inception_v3,4,11,2,16824.5,17042.93,677.8636921240139
resnet152,34,43,1,inception_v3,8,12,2,10573.5,10852.54,745.8271840044448
resnet152,15,35,1,inception_v3,4,8,2,20078.0,20333.33,944.9844872271715
resnet152,47,51,1,inception_v3,7,11,2,10882.5,11429.22,1975.0152180679522
resnet152,43,51,1,inception_v3,1,13,2,26478.5,26548.03,414.96714219321024
resnet152,4,39,1,inception_v3,2,10,2,35017.0,35291.39,849.1071533675831
resnet152,1,51,1,inception_v3,3,12,2,49792.5,50067.29,885.5677421293078
resnet152,24,49,1,inception_v3,4,12,2,25279.5,25717.81,1686.8526769993878
resnet152,42,48,1,inception_v3,6,12,2,16308.0,16341.25,353.2989774963975
resnet152,34,46,1,inception_v3,9,13,2,12240.0,12664.19,1209.2428101502196
resnet152,16,34,1,inception_v3,4,9,2,18079.0,18216.12,624.9696037408539
resnet152,16,35,1,inception_v3,6,11,2,19040.0,18835.71,1985.5260476508486
resnet152,31,39,1,inception_v3,2,8,2,13220.0,13435.12,764.4979173287525
resnet152,47,51,1,inception_v3,5,13,2,20126.5,20302.42,566.3421612417708
resnet152,36,44,1,inception_v3,0,7,2,13119.0,14278.76,3126.6886417422506
resnet152,7,17,1,inception_v3,2,8,2,14820.0,15307.91,1807.250254364348
resnet152,24,35,1,inception_v3,2,6,2,10030.5,10193.25,585.3534893549368
resnet152,25,37,1,inception_v3,3,12,2,24052.0,24404.77,958.3796101232539
resnet152,11,43,1,inception_v3,4,12,2,28567.5,28659.76,460.31315688344165
resnet152,15,45,1,inception_v3,8,13,2,26635.0,26677.55,258.4476881304996
resnet152,34,51,1,inception_v3,2,8,2,15556.0,16445.56,1867.8494389002556
resnet152,11,32,1,inception_v3,5,9,2,19014.5,19037.82,115.27023726877637
resnet152,2,7,1,inception_v3,6,12,2,18304.5,18325.38,142.90603766111494
resnet152,8,31,1,inception_v3,8,12,2,20684.0,20796.44,736.1432648608555
resnet152,8,31,1,inception_v3,8,12,2,20678.5,20765.71,449.35883868018
resnet152,5,19,1,inception_v3,2,7,2,12838.5,13366.54,1192.014164513157
resnet152,38,50,1,inception_v3,2,8,2,14852.5,15128.26,972.9019233201257
resnet152,30,51,1,inception_v3,0,13,2,30621.0,30717.54,488.4769681366768
resnet152,12,20,1,inception_v3,7,12,2,15092.0,15189.65,501.67801177647806
resnet152,12,21,1,inception_v3,3,9,2,15735.0,15321.97,1257.6161930811802
resnet152,32,39,1,inception_v3,7,13,2,16139.0,16319.03,792.9725021083643
resnet152,8,39,1,inception_v3,3,12,2,31048.5,31118.77,301.49679451032307
resnet152,15,40,1,inception_v3,8,13,2,24967.5,24988.92,238.78189546110903
resnet152,27,50,1,inception_v3,2,12,2,23453.0,24588.2,2437.540104285466
resnet152,25,50,1,inception_v3,0,10,2,25277.5,25495.14,656.5601727183883
