model,start,end,bs,model,start,end,bs,median,mean,var
resnet101,8,23,1,resnet101,20,32,1,13767.0,14282.66,1630.6345833447785
resnet101,4,33,1,resnet101,25,34,1,26091.0,26353.34,816.8132738882246
resnet101,20,30,1,resnet101,17,31,1,12821.5,13010.8,975.430889402217
resnet101,18,32,1,resnet101,6,10,1,12778.5,12774.08,76.37600146642923
resnet101,1,19,1,resnet101,26,33,1,16210.5,16412.46,661.1049904515924
resnet101,4,22,1,resnet101,16,29,1,16422.5,16641.03,819.6114256768263
resnet101,4,14,1,resnet101,17,21,1,9409.0,9467.78,292.7147956629456
resnet101,18,27,1,resnet101,29,33,1,8200.5,8261.58,372.4740844676311
resnet101,29,33,1,resnet101,29,34,1,5104.5,5209.4,656.5797285935653
resnet101,3,18,1,resnet101,3,22,1,17521.0,17832.46,1283.8247109321428
resnet101,4,9,1,resnet101,13,17,1,5118.0,5444.96,1026.7309766438334
resnet101,19,30,1,resnet101,8,22,1,13094.0,13327.39,1044.581991947018
resnet101,20,30,1,resnet101,20,29,1,9146.5,9390.2,847.7970629814661
resnet101,7,25,1,resnet101,18,31,1,16328.5,16656.0,1120.9382230970625
resnet101,5,15,1,resnet101,18,24,1,9284.0,9407.04,589.7233066447349
resnet101,0,24,1,resnet101,0,34,1,30293.0,30660.21,1354.1918792770837
resnet101,20,33,1,resnet101,13,18,1,11997.0,12021.63,237.77954727015526
resnet101,8,27,1,resnet101,26,34,1,17123.0,17354.05,946.6443722433467
resnet101,18,32,1,resnet101,23,29,1,12783.5,12883.86,445.6339084944053
resnet101,23,30,1,resnet101,25,29,1,6478.5,6690.05,1210.978194477506
resnet101,26,30,1,resnet101,21,25,1,4019.0,4268.16,847.6404039449748
resnet101,27,34,1,resnet101,26,34,1,7678.0,8080.6,1580.1176918191886
resnet101,23,27,1,resnet101,9,21,1,11038.5,11090.87,428.8121652891857
resnet101,26,33,1,resnet101,6,11,1,6765.5,6788.92,193.2030890022207
resnet101,26,30,1,resnet101,20,30,1,9306.0,9307.66,90.38874044923958
resnet101,20,28,1,resnet101,23,31,1,7502.5,8023.91,1757.5404239732297
resnet101,19,24,1,resnet101,18,27,1,8433.0,8606.28,705.9300118283682
resnet101,21,32,1,resnet101,26,30,1,10255.5,10356.6,470.04370009606555
resnet101,13,28,1,resnet101,7,34,1,24747.0,24841.53,752.7800403172231
resnet101,18,28,1,resnet101,29,33,1,9128.5,9197.23,615.0418173587873
resnet101,24,31,1,resnet101,24,30,1,6571.5,6728.21,1188.6209260735739
resnet101,20,34,1,resnet101,6,26,1,18202.0,18596.15,1097.7529082175095
resnet101,5,21,1,resnet101,9,23,1,14539.0,15176.0,1977.1469798677083
resnet101,29,33,1,resnet101,27,32,1,5112.0,5107.55,76.0258344248848
resnet101,2,21,1,resnet101,23,29,1,17055.0,17134.38,489.5508917364976
resnet101,1,15,1,resnet101,1,14,1,12798.0,13416.65,1772.9736454612068
resnet101,13,32,1,resnet101,8,27,1,17552.5,18812.65,2860.243592336149
resnet101,16,22,1,resnet101,27,31,1,5623.0,5709.44,378.2334548926099
resnet101,16,29,1,resnet101,22,27,1,11741.0,11777.06,263.6434645501383
resnet101,28,32,1,resnet101,1,23,1,19992.5,20269.02,1050.9775067050673
resnet101,3,23,1,resnet101,20,29,1,18049.0,18335.06,1144.3975429893233
resnet101,20,24,1,resnet101,13,29,1,14547.0,14611.69,339.22021446252285
resnet101,14,20,1,resnet101,24,32,1,7813.5,8008.49,952.668426001408
resnet101,12,28,1,resnet101,12,22,1,14305.5,14402.7,640.1739997844337
resnet101,0,25,1,resnet101,13,18,1,21646.5,21922.59,756.3983883510066
resnet101,6,19,1,resnet101,12,23,1,11977.0,12379.68,1383.677374824059
resnet101,12,29,1,resnet101,0,22,1,19502.5,19886.1,1201.374050826802
resnet101,20,31,1,resnet101,20,31,1,10197.0,10598.38,1337.8833340766303
resnet101,18,28,1,resnet101,2,14,1,11218.5,11473.99,1051.9124725470272
resnet101,6,27,1,resnet101,25,34,1,18888.5,18919.68,348.23112669604933
resnet101,26,31,1,resnet101,24,30,2,5733.0,5813.25,523.9277502671528
resnet101,24,29,1,resnet101,2,34,2,28328.0,28747.34,2057.040831971986
resnet101,29,34,1,resnet101,2,33,2,27488.0,28002.68,1140.3981136427751
resnet101,4,22,1,resnet101,7,13,2,16398.0,16631.22,1010.8483029614285
resnet101,21,34,1,resnet101,6,27,2,18776.5,18993.46,905.552962780201
resnet101,6,19,1,resnet101,9,28,2,16945.0,17090.72,704.5495877509261
resnet101,14,29,1,resnet101,15,28,2,13373.5,13855.97,1556.5841028033146
resnet101,20,32,1,resnet101,15,24,2,11020.5,11276.6,1005.02993985254
resnet101,11,19,1,resnet101,5,23,2,16134.0,17570.59,2940.3556454789614
resnet101,0,27,1,resnet101,24,31,2,23757.0,24922.95,3044.6228153089837
resnet101,19,26,1,resnet101,8,21,2,12027.5,12207.36,808.3999569520029
resnet101,27,31,1,resnet101,16,28,2,10924.0,11244.71,1047.5267184659301
resnet101,22,32,1,resnet101,14,18,2,9394.5,9561.69,597.6132644946897
resnet101,21,32,1,resnet101,27,33,2,10172.5,10271.9,452.08533486500085
resnet101,4,10,1,resnet101,25,29,2,5972.5,6072.76,549.4474701006457
resnet101,0,9,1,resnet101,3,21,2,16188.5,16405.41,1246.992967863091
resnet101,1,34,1,resnet101,12,16,2,29317.0,29583.64,917.225932036377
resnet101,2,20,1,resnet101,2,10,2,16158.5,16243.53,388.4559551609423
resnet101,24,31,1,resnet101,9,30,2,18787.5,18837.27,537.9888075973329
resnet101,12,27,1,resnet101,23,34,2,13475.0,13789.67,1274.0833022608845
resnet101,4,29,1,resnet101,23,29,2,22412.0,22861.95,1598.7555121093405
resnet101,16,28,1,resnet101,8,20,2,11178.5,11549.5,1478.0987280963338
resnet101,26,33,1,resnet101,5,14,2,8414.0,8650.07,968.3681351118488
resnet101,21,29,1,resnet101,7,27,2,18074.5,18345.34,888.9850304701424
resnet101,13,27,1,resnet101,30,34,2,12592.0,12769.44,674.8343844233191
resnet101,7,18,1,resnet101,1,26,2,22208.0,22292.93,654.7248010423923
resnet101,29,34,1,resnet101,7,26,2,17229.0,17472.35,1040.2483297270899
resnet101,15,32,1,resnet101,5,26,2,18937.5,19447.27,1411.8839602106113
resnet101,17,33,1,resnet101,13,21,2,14475.0,14599.45,532.9704002099929
resnet101,7,23,1,resnet101,4,12,2,14465.0,14573.5,322.9939163513765
resnet101,24,30,1,resnet101,10,20,2,9169.0,9489.26,1115.974136080223
resnet101,7,32,1,resnet101,0,8,2,22563.0,22832.52,773.2130169623375
resnet101,9,25,1,resnet101,27,33,2,14299.5,14340.14,353.43983985962876
resnet101,9,16,1,resnet101,11,24,2,11765.5,11919.6,859.4264948208194
resnet101,27,32,1,resnet101,8,33,2,22708.5,22907.29,907.9908512204294
resnet101,12,22,1,resnet101,23,33,2,9448.5,9865.55,1427.2539463949645
resnet101,25,31,1,resnet101,5,13,2,7559.5,7787.81,880.5034888630482
resnet101,11,18,1,resnet101,22,30,2,7440.0,7584.5,651.9159378324786
resnet101,29,33,1,resnet101,2,27,2,22103.5,22248.82,665.5101408693936
resnet101,18,24,1,resnet101,25,32,2,6865.0,6890.68,279.02666109173157
resnet101,10,34,1,resnet101,4,31,2,24279.0,25125.26,1936.4207374431828
resnet101,29,34,1,resnet101,18,23,2,4967.5,5133.58,724.06078722715
resnet101,4,13,1,resnet101,15,29,2,12700.0,12856.73,903.8127555528301
resnet101,27,32,1,resnet101,17,27,2,9176.5,9245.75,416.8151238858782
resnet101,15,28,1,resnet101,0,25,2,21550.0,21723.3,979.472608090701
resnet101,29,34,1,resnet101,14,20,2,5743.0,6060.85,1116.9962701370134
resnet101,23,33,1,resnet101,19,34,2,13769.5,14194.54,1420.418040014981
resnet101,15,22,1,resnet101,18,26,2,7491.0,7733.19,932.146208435136
resnet101,29,33,1,resnet101,29,33,2,4209.0,4450.18,897.9649478682339
resnet101,0,19,1,resnet101,1,12,2,16416.5,16626.65,1023.8923612860875
resnet101,15,28,1,resnet101,25,31,2,11688.0,11781.81,491.3178745985129
resnet101,10,14,1,resnet101,13,24,2,10045.0,10288.23,1223.7325431237007
resnet101,4,19,1,resnet101,29,33,2,13829.5,14649.31,2280.3363948987876
resnet101,0,15,1,resnet101,13,17,2,13288.5,14421.89,2528.854550562369
resnet101,23,31,1,resnet101,30,34,2,7370.0,7498.58,686.5748346684431
resnet101,19,24,1,resnet101,20,26,2,5962.0,6112.71,898.6485107649153
resnet101,8,22,1,resnet101,5,24,2,17731.0,18461.07,2050.4069998661244
resnet101,20,30,1,resnet101,15,33,2,16304.0,17093.74,2120.6356010404047
resnet101,28,32,1,resnet101,21,30,2,8307.5,9510.26,2451.6235666186603
resnet101,14,19,1,resnet101,25,32,2,6738.5,6958.77,901.4105707722758
resnet101,23,28,1,resnet101,30,34,2,4759.5,4984.88,832.7695873409405
resnet101,21,32,1,resnet101,3,31,2,24686.5,24829.36,498.9054523654758
resnet101,11,30,1,resnet101,15,24,2,16906.0,18205.69,2608.2972786666783
resnet101,29,34,1,resnet101,12,34,2,19854.5,21187.99,2858.712694535777
resnet101,9,20,1,resnet101,27,33,2,9988.0,10248.17,822.6476287572948
resnet101,29,33,1,resnet101,20,34,2,12913.5,13129.94,984.5431104832331
resnet101,1,17,1,resnet101,19,29,2,14463.5,14820.75,1456.7831367434208
resnet101,9,29,1,resnet101,6,16,2,17719.5,17760.13,254.06379730296092
resnet101,19,29,1,resnet101,18,30,2,10887.0,11412.0,1650.966153499217
resnet101,26,33,1,resnet101,6,13,2,6729.5,7430.85,1709.5253690717784
resnet101,18,32,1,resnet101,12,34,2,19921.5,20274.16,1128.5291464556865
resnet101,22,31,1,resnet101,13,25,2,10937.5,11232.16,1160.0922525385645
resnet101,25,30,1,resnet101,0,14,2,11993.0,12221.0,1008.9005798392625
resnet101,24,29,1,resnet101,4,14,2,9370.5,9656.51,1013.8989446192357
resnet101,26,30,1,resnet101,5,26,2,18819.5,19174.38,1554.9405762279148
resnet101,27,33,1,resnet101,19,33,2,12930.5,13075.62,641.7653586786996
resnet101,6,12,1,resnet101,4,25,2,18943.0,19117.18,941.0673555065015
resnet101,5,9,1,resnet101,23,33,2,9399.5,9560.94,939.6500818921903
resnet101,26,33,1,resnet101,25,31,2,6698.5,7049.31,1279.5480350108
resnet101,10,31,1,resnet101,25,31,2,18484.0,18537.65,404.1867235573182
resnet101,12,31,1,resnet101,14,30,2,16903.5,17457.41,1537.1794436239381
resnet101,17,21,1,resnet101,28,32,2,4149.5,4194.21,138.84403444152724
resnet101,20,33,1,resnet101,3,31,2,24864.0,25122.72,1020.0574599501736
resnet101,13,22,1,resnet101,24,31,2,8262.5,8515.34,920.4256756523039
resnet101,5,30,1,resnet101,2,19,2,22299.5,22605.98,1132.9973255043456
resnet101,13,17,1,resnet101,3,16,2,11819.0,11883.34,429.70790590818785
resnet101,13,28,1,resnet101,17,28,2,13418.0,13766.04,1284.6295490918772
resnet101,29,33,1,resnet101,0,23,2,19816.5,20190.8,1139.9980877176945
resnet101,11,29,1,resnet101,14,32,2,16529.5,17395.59,2174.5383284504323
resnet101,4,34,1,resnet101,4,34,2,27198.5,28648.79,2646.6725006883644
resnet101,5,25,1,resnet101,20,24,2,17928.5,18017.08,616.2351285021002
resnet101,15,22,1,resnet101,11,17,2,6466.0,6656.56,871.7319120004728
resnet101,27,33,1,resnet101,8,32,2,21863.5,22074.64,779.520590106509
resnet101,30,34,1,resnet101,29,34,2,5092.0,5147.63,309.6535049050794
resnet101,24,28,1,resnet101,7,31,2,21486.0,21559.21,447.266124248193
resnet101,7,32,1,resnet101,3,13,2,22550.5,22585.86,301.5803382185251
resnet101,3,17,1,resnet101,27,31,2,12838.5,13082.73,1214.2289393273413
resnet101,25,32,1,resnet101,17,22,2,6753.0,6785.82,246.15240726021753
resnet101,20,34,1,resnet101,8,23,2,13820.5,14417.39,1918.8211688169379
resnet101,1,17,1,resnet101,1,32,2,27626.0,28454.83,2531.178271299752
resnet101,21,25,1,resnet101,25,32,2,6734.5,6762.2,108.25617765282496
resnet101,16,33,1,resnet101,14,19,2,15270.5,15287.81,176.05094120736757
resnet101,26,33,1,resnet101,21,31,2,9221.0,9375.9,872.3637715998984
resnet101,1,14,1,resnet101,26,34,2,11850.0,12228.13,1168.9378397074843
resnet101,9,20,1,resnet101,25,34,2,9953.0,10743.86,1972.0458362827171
resnet101,0,18,1,resnet101,21,29,2,15716.5,15904.71,692.3264301613799
resnet101,22,28,1,resnet101,19,28,2,8299.5,8434.51,566.5366977522286
resnet101,3,17,1,resnet101,19,31,2,12842.5,13408.06,1738.8198976317242
resnet101,4,27,1,resnet101,7,26,2,20789.0,21455.52,1676.945726492065
resnet101,29,33,1,resnet101,13,24,2,10005.5,10150.93,785.4468696862953
resnet101,29,34,1,resnet101,24,33,2,8559.5,8699.79,652.7107980568422
resnet101,20,26,1,resnet101,13,19,2,5655.0,5991.37,1230.6833845876038
resnet101,7,22,1,resnet101,30,34,2,13630.5,13802.64,1274.6292678265318
resnet101,23,31,1,resnet101,16,22,2,7279.0,7345.74,379.2859243367726
resnet101,26,31,1,resnet101,9,13,2,4699.5,4823.41,497.7376034619045
resnet101,26,30,1,resnet101,23,32,2,8458.0,8602.78,811.887721055073
resnet101,22,32,1,resnet101,24,28,2,9329.0,9518.14,634.3783416857799
resnet101,14,34,1,resnet101,3,28,2,22293.0,22767.74,1693.6458462146097
resnet101,9,20,1,resnet101,9,22,2,11860.5,12415.55,1677.5268842853159
resnet101,28,34,1,resnet101,15,32,2,15534.0,15656.9,622.5664703467413
resnet101,8,22,1,resnet101,3,22,2,17102.0,17523.08,1359.608544250881
resnet101,30,34,1,resnet101,13,19,2,5719.0,5749.7,253.57702971681013
resnet101,5,17,1,resnet101,9,25,2,14422.0,14691.26,1081.07885577325
resnet101,19,27,1,resnet101,26,30,2,7365.5,7399.74,182.69436882400072
resnet101,20,24,1,resnet101,30,34,2,4198.0,4269.54,418.0441943144289
resnet101,13,23,1,resnet101,1,20,2,16813.0,17081.43,1361.8540983159687
resnet101,16,34,1,resnet101,4,34,2,26809.0,26887.17,411.03851534862275
resnet101,7,12,1,resnet101,11,34,2,20670.0,20902.3,1244.4067140609616
resnet101,5,24,1,resnet101,21,31,2,17007.0,17172.89,805.2710338140818
resnet101,9,13,1,resnet101,9,14,2,4824.0,4833.99,166.4433534269242
resnet101,11,16,1,resnet101,23,29,2,5709.0,5873.53,737.694604223184
resnet101,26,31,1,resnet101,18,30,2,10874.5,10889.55,79.21494492834037
resnet101,0,6,1,resnet101,26,31,2,4984.5,5208.92,947.7139408070349
resnet101,18,34,1,resnet101,24,29,2,14526.5,14618.88,482.5277666621891
resnet101,24,32,1,resnet101,16,33,2,15584.5,15704.4,723.577017324348
resnet101,24,31,1,resnet101,0,30,2,25914.0,26048.72,637.3035396104434
resnet101,22,34,1,resnet101,29,33,2,11048.0,11085.56,319.0632326044478
resnet101,2,32,1,resnet101,20,34,2,26731.0,26841.47,527.8294697153617
resnet101,3,14,1,resnet101,27,33,2,10211.5,10390.55,734.5029935269155
resnet101,25,34,1,resnet101,9,30,2,18715.0,18859.05,732.1162527222025
resnet101,5,24,1,resnet101,28,32,2,16999.5,17177.56,759.4064171443378
resnet101,14,24,1,resnet101,3,10,2,9092.0,9358.15,1079.953280239474
resnet101,6,27,1,resnet101,6,27,2,18984.5,19970.59,2375.8549370489773
resnet101,4,15,1,resnet101,6,13,2,10252.0,10381.6,645.466978241335
resnet101,13,29,1,resnet101,11,30,2,16951.5,17575.78,1694.5681608008572
resnet101,10,18,1,resnet101,13,22,2,8237.0,8714.88,1590.8125740010983
