model,start,end,bs,model,start,end,bs,median,mean,var
resnet50,7,16,1,resnet101,18,29,1,10396.0,10873.7,2025.9136432730788
resnet50,8,13,1,resnet101,28,32,1,4996.5,5059.87,284.93208506589775
resnet50,6,16,1,resnet101,19,30,1,10404.0,10556.99,465.2922199005696
resnet50,3,11,1,resnet101,4,9,1,7528.0,7617.45,637.9863223455501
resnet50,5,15,1,resnet101,30,34,1,9392.0,9453.15,455.21503435189834
resnet50,4,12,1,resnet101,30,34,1,7627.5,7760.14,639.1550675696783
resnet50,12,17,1,resnet101,30,34,1,4936.5,5210.85,965.3758270746166
resnet50,10,14,1,resnet101,24,33,1,8822.5,9261.04,1470.7876047886723
resnet50,10,17,1,resnet101,7,31,1,22314.0,22583.55,1307.8559276541127
resnet50,6,12,1,resnet101,28,34,1,6067.0,6166.45,557.2716281132568
resnet50,2,8,1,resnet101,3,26,1,21654.0,23579.85,3383.2983562641944
resnet50,6,16,1,resnet101,16,29,1,12158.0,12318.23,721.876621799044
resnet50,5,17,1,resnet101,11,18,1,11093.0,11132.49,201.09084986642233
resnet50,10,15,1,resnet101,29,34,1,5174.0,5216.73,277.76496737349726
resnet50,5,11,1,resnet101,4,27,1,21718.5,24208.36,3610.2272186664372
resnet50,3,11,1,resnet101,14,22,1,7661.0,7715.57,414.4992461995558
resnet50,12,16,1,resnet101,12,27,1,13846.5,13991.57,937.2833216802696
resnet50,2,15,1,resnet101,6,16,1,12005.5,13106.06,2493.2015073796183
resnet50,10,17,1,resnet101,7,33,1,24270.5,24727.12,1697.8533816557895
resnet50,8,16,1,resnet101,24,33,1,8887.5,8987.22,932.1589840794327
resnet50,11,17,1,resnet101,12,24,1,11318.5,11339.54,296.95078447446474
resnet50,0,8,1,resnet101,28,32,1,6603.5,6956.67,1109.2602855506907
resnet50,9,16,1,resnet101,28,32,1,6674.5,6910.39,830.517813114204
resnet50,4,9,1,resnet101,21,34,1,12471.5,13813.16,2772.857921783949
resnet50,9,15,1,resnet101,2,23,1,19494.0,19633.57,956.553116716474
resnet50,10,15,1,resnet101,11,27,1,15440.5,17717.99,3709.9249736214338
resnet50,5,15,1,resnet101,18,27,1,9494.5,9958.21,1248.3615365349897
resnet50,4,16,1,resnet101,12,31,1,17626.0,17877.97,1317.7124379393251
resnet50,8,14,1,resnet101,29,33,1,5830.5,5949.9,571.2419364857591
resnet50,4,8,1,resnet101,4,10,1,6227.0,6464.75,1164.0896733070008
resnet50,11,17,1,resnet101,0,19,1,17090.0,17319.92,1328.831446647768
resnet50,1,9,1,resnet101,2,21,1,17765.5,18140.53,2059.323376524435
resnet50,5,17,1,resnet101,18,28,1,11241.0,12397.43,1951.932397676723
resnet50,1,17,1,resnet101,3,12,1,14525.5,14649.21,547.1090438843065
resnet50,13,17,1,resnet101,30,34,1,4301.5,4393.24,485.8927272557185
resnet50,4,11,1,resnet101,7,31,1,22326.5,22910.96,1958.0819948102278
resnet50,11,16,1,resnet101,29,34,1,5272.0,5968.47,1751.7110974986715
resnet50,3,9,1,resnet101,27,33,1,6097.5,6199.42,566.8413919254663
resnet50,5,13,1,resnet101,8,31,1,21435.5,21574.57,737.2572719885509
resnet50,13,17,1,resnet101,16,33,1,15999.5,16577.62,2094.6542520425655
resnet50,5,14,1,resnet101,4,25,1,19826.5,21995.86,4027.813079128673
resnet50,11,16,1,resnet101,8,29,1,19609.5,19820.92,1214.1388115038576
resnet50,13,17,1,resnet101,6,14,1,7841.5,7972.8,802.828250624005
resnet50,5,17,1,resnet101,12,20,1,11183.0,11729.33,1467.9567095456187
resnet50,8,12,1,resnet101,16,24,1,7748.0,8555.03,2112.2818062701767
resnet50,3,13,1,resnet101,4,15,1,10770.5,11068.25,1215.1542484392671
resnet50,12,16,1,resnet101,18,23,1,4964.0,5087.16,603.8123006365472
resnet50,13,17,1,resnet101,12,28,1,14844.0,14985.8,927.7797799046929
resnet50,10,15,1,resnet101,21,29,1,7722.0,8863.51,2654.669864578268
resnet50,0,9,1,resnet101,11,31,1,18519.5,19796.5,3041.5435965969646
resnet50,0,6,1,resnet101,9,33,1,22263.0,22335.84,505.992306660882
resnet50,7,14,1,resnet101,27,33,1,6721.5,7211.57,1439.8102323223015
resnet50,9,13,1,resnet101,3,8,1,4938.0,5468.93,1643.614512317289
resnet50,2,16,1,resnet101,20,28,1,12810.5,12977.99,648.8334685418132
resnet50,7,16,1,resnet101,18,32,1,13312.0,13396.42,647.3239711303761
resnet50,5,12,1,resnet101,3,10,1,7042.0,7132.6,310.9754974270481
resnet50,1,5,1,resnet101,9,13,1,4029.5,4066.52,189.7722571926677
resnet50,5,9,1,resnet101,21,33,1,11526.0,12582.55,2633.7267867985092
resnet50,1,13,1,resnet101,0,34,1,30814.5,31887.56,3159.0761381138
resnet50,10,15,1,resnet101,6,17,1,10633.5,10708.02,451.25715462472175
resnet50,7,11,1,resnet101,5,11,1,6075.0,6726.41,1896.7594106528115
resnet50,3,15,1,resnet101,28,32,1,11181.5,11353.56,799.3928110760066
resnet50,9,15,1,resnet101,6,26,1,18676.5,19144.89,1623.3961247643779
resnet50,3,12,1,resnet101,2,14,1,11372.5,11596.73,1174.4065041969072
resnet50,2,6,1,resnet101,30,34,1,4297.5,4325.35,220.80508938880922
resnet50,7,15,1,resnet101,10,34,1,22406.0,24524.91,3796.410605018904
resnet50,7,17,1,resnet101,28,32,1,9401.5,9527.95,661.3552506028815
resnet50,5,12,1,resnet101,27,32,1,6649.5,6801.07,801.4420784436015
resnet50,6,13,1,resnet101,25,34,1,8833.0,8874.54,280.0309418617878
resnet50,8,16,1,resnet101,6,19,1,12457.5,13139.4,2290.32118708272
resnet50,10,17,1,resnet101,1,25,1,22261.0,23878.34,3421.775536822952
resnet50,8,13,1,resnet101,25,32,1,7049.5,7120.02,436.2901323660667
resnet50,9,16,1,resnet101,25,29,1,6658.0,6703.05,349.0409825507601
resnet50,5,9,1,resnet101,1,23,1,20448.0,22536.9,3382.3115897267653
resnet50,2,13,1,resnet101,23,28,1,10005.0,10116.73,610.2253002785119
resnet50,11,15,1,resnet101,12,22,1,9471.5,9559.97,780.8038736456166
resnet50,11,16,1,resnet101,17,33,1,15114.0,15373.3,1359.3091296684504
resnet50,3,14,1,resnet101,21,33,1,11547.0,12390.09,2352.4562699229928
resnet50,7,12,1,resnet101,20,34,1,13374.0,14885.4,2656.400248456546
resnet50,7,14,1,resnet101,20,31,1,10397.5,10510.25,825.6822678851714
resnet50,7,13,1,resnet101,14,27,1,12175.0,12231.65,383.98253541014077
resnet50,12,16,1,resnet101,27,31,1,4392.0,4507.33,559.9108867489541
resnet50,12,16,1,resnet101,4,9,1,5395.0,6054.73,1618.615277667921
resnet50,12,16,1,resnet101,10,26,1,14925.0,16874.63,3375.3642045118627
resnet50,3,8,1,resnet101,3,19,1,15149.0,15262.17,671.8092594628329
resnet50,13,17,1,resnet101,11,23,1,11085.0,11172.19,224.8585197407472
resnet50,2,9,1,resnet101,16,23,1,6782.5,7409.25,1993.7789164047251
resnet50,7,17,1,resnet101,23,32,1,9533.5,10833.13,2676.0235897876537
resnet50,13,17,1,resnet101,25,31,1,5875.0,5919.91,260.49357362514723
resnet50,5,16,1,resnet101,27,34,1,10293.5,10481.51,844.5260386157432
resnet50,2,15,1,resnet101,29,33,1,11967.5,12028.13,423.0528017872001
resnet50,3,8,1,resnet101,28,33,1,5242.5,5317.86,476.97966455604796
resnet50,0,8,1,resnet101,29,34,1,6623.0,6894.95,1007.1136418001694
resnet50,8,12,1,resnet101,18,23,1,4964.5,5426.9,1611.3323462278042
resnet50,9,17,1,resnet101,23,29,1,7490.5,7815.04,1141.9284471454419
resnet50,2,7,1,resnet101,11,28,1,15767.5,16192.93,1725.8572841054965
resnet50,1,16,1,resnet101,19,27,1,13686.0,13846.91,813.7442607478102
resnet50,3,7,1,resnet101,18,26,1,7680.0,8189.7,1700.9382205124323
resnet50,8,12,1,resnet101,27,32,1,5269.5,5861.65,1908.8438614774125
resnet50,11,16,1,resnet101,0,33,1,29887.5,30373.72,2174.175899415684
resnet50,7,15,1,resnet101,7,17,1,9740.5,9784.29,227.4873752541006
resnet50,10,17,1,resnet101,30,34,1,6685.0,6881.22,806.8834932008461
resnet50,1,5,1,resnet101,20,29,1,9094.0,10707.02,2879.0945555156745
resnet50,4,8,1,resnet101,8,13,1,5183.0,5231.9,274.36616044986306
resnet50,10,15,1,resnet101,20,31,1,10376.5,10652.75,1149.9881249386883
resnet50,2,6,1,resnet101,0,19,1,17122.0,17372.82,1294.9493301284028
resnet50,11,17,1,resnet101,17,28,1,10543.0,11543.03,2301.7079895373345
resnet50,4,14,1,resnet101,0,23,1,20737.0,22092.86,3094.150888434499
resnet50,10,15,1,resnet101,15,32,1,16051.5,16314.38,1480.6182274982298
resnet50,3,16,1,resnet101,12,21,1,12046.5,12495.16,1422.7896100267249
resnet50,6,15,1,resnet101,29,33,1,8586.5,8772.01,801.9220223313487
resnet50,13,17,1,resnet101,22,30,1,7679.5,7756.85,411.2061861159192
resnet50,7,13,1,resnet101,22,34,1,11529.5,11709.35,1038.293179935224
resnet50,4,8,1,resnet101,28,32,1,4313.0,4369.83,314.19242686608476
resnet50,5,13,1,resnet101,0,16,1,14398.0,14418.47,123.0002808939882
resnet50,1,12,1,resnet101,9,24,1,14102.5,16326.15,3427.393360485487
resnet50,4,15,1,resnet101,27,33,1,10433.0,10487.81,367.4346933810143
resnet50,4,9,1,resnet101,7,16,1,8848.5,8979.14,989.9685956635188
resnet50,7,14,1,resnet101,23,31,1,7683.0,7750.51,468.2270495176459
resnet50,4,11,1,resnet101,18,22,1,6792.0,6824.45,273.6189457987148
resnet50,3,11,1,resnet101,6,32,1,24412.5,26076.52,3260.985444555066
resnet50,6,16,1,resnet101,13,20,1,9435.0,9578.62,763.4117994896333
resnet50,8,14,1,resnet101,22,33,1,10640.5,10701.79,419.61714204736677
resnet50,8,16,1,resnet101,4,29,1,23526.0,25764.59,3708.4927425977257
resnet50,1,8,1,resnet101,3,12,1,8812.5,8864.32,199.1214644381665
resnet50,3,14,1,resnet101,20,28,1,10113.5,10321.45,909.239774481957
resnet50,12,17,1,resnet101,28,33,1,5185.0,5314.39,547.5618484701066
resnet50,4,16,1,resnet101,6,10,1,11292.5,11343.6,300.0415304587017
resnet50,13,17,1,resnet101,6,25,1,17849.0,19730.0,3576.925000611559
resnet50,1,8,1,resnet101,8,28,1,18732.5,19026.92,1893.6298671070858
resnet50,9,16,1,resnet101,30,34,1,6670.0,6717.84,346.21587831871614
resnet50,2,17,1,resnet101,7,31,1,22470.0,24478.66,3652.5185618145733
resnet50,8,16,1,resnet101,2,6,1,7655.5,7696.29,179.8866473643889
resnet50,12,16,1,resnet101,15,30,1,13975.5,14067.0,635.2031486068059
resnet50,11,15,1,resnet101,21,26,1,4969.5,4999.64,215.53749186626442
resnet50,11,17,1,resnet101,12,17,1,5787.0,6050.26,1064.8328283819953
resnet50,7,13,1,resnet101,29,34,1,5868.0,6501.05,1601.3888245832115
resnet50,11,17,1,resnet101,7,25,1,16953.5,18540.71,3173.576664569488
resnet50,13,17,1,resnet101,23,31,1,7663.0,7736.46,442.62081785654857
resnet50,9,14,1,resnet101,11,33,1,20508.5,20747.05,1591.9580105957568
resnet50,2,8,1,resnet101,2,29,1,24901.0,26532.82,2998.79477583912
resnet50,6,11,1,resnet101,17,34,1,16013.5,16351.73,1474.2138369653162
resnet50,3,15,1,resnet101,27,32,1,11154.0,11260.84,678.2117769546619
resnet50,0,11,1,resnet101,14,28,1,13216.0,14882.33,2970.945990942952
resnet50,3,9,1,resnet101,13,24,1,10361.5,10481.53,812.3114483373972
resnet50,1,10,1,resnet101,12,16,1,8290.0,8350.25,385.2409213725873
resnet50,13,17,1,resnet101,23,27,1,4071.0,4205.18,544.3970128499972
resnet50,12,17,1,resnet101,30,34,1,4955.5,5124.57,661.7487174902569
resnet50,8,16,1,resnet101,6,19,1,12408.0,13218.91,2551.4361606554066
resnet50,11,16,1,resnet101,9,32,1,21415.5,22627.34,2708.304311631173
resnet50,0,7,1,resnet101,13,18,1,5758.0,5901.4,677.7227751817111
resnet50,7,14,1,resnet101,24,28,1,6628.5,6687.96,428.0948941531539
resnet50,4,13,1,resnet101,16,24,1,8514.5,8937.75,1491.2135955321758
resnet50,11,16,1,resnet101,15,29,2,13125.5,15401.68,3562.9702605550888
resnet50,9,13,1,resnet101,6,23,2,15691.0,15880.2,1120.606541119585
resnet50,2,15,1,resnet101,30,34,2,11943.5,12035.54,689.6847456628282
resnet50,11,16,1,resnet101,26,34,2,7794.5,7883.93,798.2909651875061
resnet50,2,13,1,resnet101,25,31,2,9997.0,10275.39,881.4599355047285
resnet50,4,14,1,resnet101,16,23,2,9382.5,9902.73,1442.8690159193245
resnet50,7,13,1,resnet101,21,27,2,5835.5,5898.57,307.01811852071535
resnet50,12,16,1,resnet101,29,33,2,4214.0,4261.09,253.67854047987586
resnet50,4,14,1,resnet101,6,25,2,17531.0,17750.39,1210.2433135117915
resnet50,6,14,1,resnet101,7,30,2,21179.5,22945.73,3293.9760104014117
resnet50,11,17,1,resnet101,20,27,2,6620.5,6706.62,410.9430320616229
resnet50,5,14,1,resnet101,24,33,2,8785.5,8873.21,604.4659178977753
resnet50,12,16,1,resnet101,22,30,2,7551.0,7604.61,290.3608408515171
resnet50,12,17,1,resnet101,26,30,2,4737.5,4809.37,388.4185282655811
resnet50,5,9,1,resnet101,26,32,2,6149.5,6175.81,167.8988799843525
resnet50,5,17,1,resnet101,14,28,2,13051.5,14440.91,2805.431967077441
resnet50,4,15,1,resnet101,19,24,2,10448.0,10500.8,373.7131787882252
resnet50,5,14,1,resnet101,0,26,2,22891.5,23577.49,2146.2677768396
resnet50,12,16,1,resnet101,17,32,2,14110.0,15304.65,3139.646430332562
resnet50,10,17,1,resnet101,1,16,2,13686.0,14744.71,2457.6493659389253
resnet50,3,7,1,resnet101,30,34,2,4216.0,4312.51,512.4032883383946
resnet50,6,14,1,resnet101,21,33,2,11306.0,11424.48,839.3103178205306
resnet50,2,14,1,resnet101,11,22,2,10844.0,10955.37,779.272155989164
resnet50,11,17,1,resnet101,1,8,2,7503.5,7531.7,1196.304004005671
resnet50,12,16,1,resnet101,9,24,2,13723.0,13948.72,673.536236293193
resnet50,6,13,1,resnet101,3,12,2,8401.0,8616.6,966.457759035541
resnet50,13,17,1,resnet101,21,30,2,8419.5,8429.44,100.21300514404305
resnet50,0,15,1,resnet101,1,18,2,15400.5,16211.81,1794.6414332395204
resnet50,4,9,1,resnet101,27,34,2,6987.5,7487.28,1269.375847257226
resnet50,13,17,1,resnet101,18,27,2,8416.0,8509.92,418.01771924166087
resnet50,0,16,1,resnet101,20,34,2,13975.0,14156.47,942.4467884713704
resnet50,7,11,1,resnet101,10,28,2,16337.0,16361.14,109.94462424329804
resnet50,3,8,1,resnet101,8,23,2,13987.5,14113.04,959.9682798926223
resnet50,7,16,1,resnet101,10,27,2,15799.0,18233.73,4011.904667000451
resnet50,4,13,1,resnet101,25,30,2,8480.0,8532.89,459.15180267532435
resnet50,3,15,1,resnet101,23,29,2,11222.0,11299.2,446.29133982187017
resnet50,5,16,1,resnet101,15,19,2,10251.5,10354.69,510.4252676935185
resnet50,11,16,1,resnet101,16,26,2,9431.5,9764.48,1610.234526272493
resnet50,0,12,1,resnet101,29,33,2,10647.0,10771.5,788.5838256013117
resnet50,9,15,1,resnet101,30,34,2,5827.5,6047.7,722.1920866362357
resnet50,0,14,1,resnet101,3,29,2,23670.0,23976.86,1532.5763473315121
resnet50,13,17,1,resnet101,15,27,2,11172.5,11168.23,71.87000139140113
resnet50,1,15,1,resnet101,1,31,2,27166.5,29284.26,3800.870354589854
resnet50,0,17,1,resnet101,3,30,2,24660.5,24945.75,601.1105950655004
resnet50,3,12,1,resnet101,11,18,2,8463.0,9108.96,1634.6339401835505
resnet50,3,11,1,resnet101,1,10,2,8448.0,9603.75,2706.8127839767567
resnet50,8,14,1,resnet101,21,28,2,6755.0,7036.19,991.2918207571371
resnet50,9,13,1,resnet101,7,22,2,13984.0,14005.61,131.95460545202656
resnet50,6,13,1,resnet101,19,25,2,6679.0,6952.04,1212.402490264681
resnet50,12,17,1,resnet101,16,32,2,15016.5,16629.86,3450.750272100257
resnet50,13,17,1,resnet101,11,26,2,13824.0,14433.83,1970.9875598541964
resnet50,9,13,1,resnet101,24,34,2,9638.5,9758.12,550.4608483807
resnet50,7,15,1,resnet101,20,28,2,8374.5,8630.61,1154.8682426580099
resnet50,11,16,1,resnet101,13,34,2,19484.5,21263.89,3604.8137313736474
resnet50,12,17,1,resnet101,30,34,2,4986.5,5074.82,495.5698614726283
resnet50,8,15,1,resnet101,18,24,2,6949.5,7120.75,783.9554116784959
resnet50,2,13,1,resnet101,2,23,2,19039.0,19055.64,127.21474128417665
resnet50,5,13,1,resnet101,8,26,2,16838.0,17888.07,2696.6349521394254
resnet50,2,6,1,resnet101,4,20,2,14906.0,16198.97,2839.2523151527057
resnet50,1,8,1,resnet101,20,25,2,6337.5,6538.39,885.3406451191541
resnet50,8,13,1,resnet101,25,34,2,8758.0,8848.6,555.6832551013212
resnet50,7,17,1,resnet101,5,20,2,13954.5,14529.26,2202.033944425017
resnet50,7,16,1,resnet101,25,30,2,8635.0,8960.13,1186.1550375477905
resnet50,12,16,1,resnet101,22,30,2,7787.5,8545.33,1798.7229083713812
resnet50,7,12,1,resnet101,3,22,2,17391.5,17806.84,1562.528244352722
resnet50,0,8,1,resnet101,25,32,2,6949.0,7098.98,904.6953628708394
resnet50,7,12,1,resnet101,11,33,2,20389.0,22840.0,4014.076728215344
resnet50,5,12,1,resnet101,15,25,2,9480.5,9774.07,995.075798670634
resnet50,10,16,1,resnet101,7,26,2,17553.0,17630.55,462.2836223575306
resnet50,2,6,1,resnet101,8,25,2,15743.5,16460.01,2371.398163510295
resnet50,10,17,1,resnet101,5,23,2,16650.0,18663.02,3517.0821940352776
resnet50,0,11,1,resnet101,3,31,2,25464.0,25651.9,892.7065867349697
resnet50,7,11,1,resnet101,13,29,2,14986.0,17659.99,3909.031234193454
resnet50,1,14,1,resnet101,22,32,2,11773.0,12238.19,1523.5611355964681
resnet50,9,17,1,resnet101,21,26,2,7477.5,7596.62,522.040415676794
resnet50,9,13,1,resnet101,17,29,2,11122.0,11291.23,901.4806138237251
resnet50,6,14,1,resnet101,13,22,2,8531.0,9097.93,1794.8808554051716
resnet50,12,16,1,resnet101,14,30,2,14792.0,16850.95,3655.3857864116067
resnet50,9,16,1,resnet101,6,25,2,17516.0,17645.77,693.3847828586953
resnet50,6,16,1,resnet101,16,21,2,9462.5,9537.29,612.2534164053313
resnet50,4,12,1,resnet101,28,34,2,7631.0,8074.44,1343.347567236417
resnet50,7,13,1,resnet101,27,31,2,5790.5,5981.9,833.1675761814065
resnet50,4,12,1,resnet101,5,29,2,21947.5,23526.0,3483.9716416756323
resnet50,0,5,1,resnet101,17,28,2,10249.0,10460.89,1090.145585644413
resnet50,7,16,1,resnet101,18,30,2,11128.5,11632.95,1896.026884698632
resnet50,3,9,1,resnet101,14,24,2,9609.5,11245.07,2668.874583996033
resnet50,1,5,1,resnet101,23,33,2,9608.5,9716.67,630.7045117168577
resnet50,10,17,1,resnet101,3,27,2,21870.0,22251.07,1137.396265643597
resnet50,3,7,1,resnet101,11,17,2,5708.0,5792.68,336.558252907279
resnet50,3,10,1,resnet101,1,31,2,27060.0,28932.03,3544.0604042679633
resnet50,9,13,1,resnet101,1,10,2,8231.0,8396.82,1122.5719164490085
resnet50,3,14,1,resnet101,0,24,2,21103.5,21591.14,1970.102159889177
resnet50,11,15,1,resnet101,18,26,2,7690.0,9005.49,2124.4765166741668
resnet50,2,14,1,resnet101,8,12,2,10868.0,10926.56,379.51975758845543
resnet50,10,16,1,resnet101,10,14,2,5792.5,5887.57,437.8314117328723
resnet50,1,16,1,resnet101,3,28,2,22835.5,23387.92,2062.6670389570877
resnet50,8,17,1,resnet101,29,33,2,8661.0,8857.35,780.7909755497947
resnet50,2,11,1,resnet101,13,18,2,8269.0,8569.93,1061.262948142448
resnet50,2,6,1,resnet101,3,19,2,14766.5,15513.74,1966.3429844256573
resnet50,10,17,1,resnet101,12,20,2,7620.0,7643.43,241.90743084907498
resnet50,5,15,1,resnet101,9,24,2,13882.0,13959.46,480.05765112119605
resnet50,0,16,1,resnet101,29,34,2,14002.5,14092.58,422.99298292052083
resnet50,6,13,1,resnet101,26,34,2,8032.5,8948.4,2001.5639035514205
resnet50,6,16,1,resnet101,22,30,2,9439.5,9803.53,1233.066482027632
resnet50,0,15,1,resnet101,26,30,2,13067.0,13164.25,575.2386178795718
resnet50,12,16,1,resnet101,25,31,2,5864.5,5914.19,563.4207609770872
resnet50,5,12,1,resnet101,21,29,2,7611.5,7881.58,1249.0502566350162
resnet50,7,12,1,resnet101,12,17,2,4949.5,5405.21,1389.3692187104189
resnet50,1,8,1,resnet101,11,19,2,7700.0,8468.51,2084.7691406724152
resnet50,10,16,1,resnet101,2,6,2,5793.0,5812.46,188.31890080392884
resnet50,8,16,1,resnet101,9,33,2,22157.0,22556.43,1677.9073350754506
resnet50,6,15,1,resnet101,9,27,2,16620.0,17909.61,3053.1159981075075
resnet50,12,17,1,resnet101,26,30,2,4932.0,5118.64,859.2463386014514
resnet50,9,13,1,resnet101,21,27,2,5828.0,5851.88,261.8589039922072
resnet50,4,12,1,resnet101,12,31,2,17441.0,17595.29,1042.2851077800162
resnet50,2,12,1,resnet101,26,32,2,9151.5,9344.39,924.62157551076
resnet50,9,15,1,resnet101,17,32,2,14179.0,16404.53,3432.775312935584
resnet50,1,15,1,resnet101,28,33,2,12885.0,12965.03,605.5091156208963
resnet50,7,11,1,resnet101,21,29,2,7594.0,7667.1,579.2050155169584
resnet50,11,17,1,resnet101,23,27,2,5767.5,5806.25,226.66814399028374
resnet50,9,17,1,resnet101,18,33,2,14129.0,14322.17,1222.0377494578472
resnet50,2,15,1,resnet101,16,23,2,11881.5,12221.64,1145.1091172460378
resnet50,0,12,1,resnet101,26,32,2,10210.0,10489.77,1227.1951829680559
resnet50,10,15,1,resnet101,10,22,2,11122.5,11203.37,633.3923689941331
resnet50,8,15,1,resnet101,9,17,2,7600.0,7636.03,186.5202645826989
resnet50,9,16,1,resnet101,17,22,2,6684.5,6718.99,287.8238174647817
resnet50,2,13,1,resnet101,11,17,2,10009.5,10116.51,639.8674940173161
resnet50,1,12,1,resnet101,28,34,2,10046.5,10288.71,967.4272716333771
resnet50,11,17,1,resnet101,1,26,2,22651.5,23956.03,3322.705796350318
resnet50,6,14,1,resnet101,25,33,2,7912.5,8008.89,617.3598933361318
resnet50,2,10,1,resnet101,24,28,2,7387.0,7429.92,300.49088771541807
resnet50,1,15,1,resnet101,17,27,2,12917.0,13648.78,1759.20407332407
resnet50,1,17,1,resnet101,14,25,2,14609.0,14731.21,675.3044986522747
resnet50,11,17,1,resnet101,19,26,2,6694.0,6750.17,260.59052381082466
resnet50,13,17,1,resnet101,22,32,2,9659.0,9744.37,507.7563717965536
resnet50,0,12,1,resnet101,3,21,2,16511.0,16717.7,1075.816801318886
resnet50,9,15,1,resnet101,9,32,2,21246.0,21397.39,942.5649462503899
resnet50,10,14,1,resnet101,14,29,2,13845.0,14868.84,2987.322030581906
resnet50,2,6,1,resnet101,6,33,2,24887.0,25907.24,2931.628636509065
resnet50,12,16,1,resnet101,19,30,2,10306.5,10346.36,319.23710686572764
resnet50,2,11,1,resnet101,27,32,2,8280.0,8440.7,760.6669376277636
resnet50,8,16,1,resnet101,30,34,2,7781.5,7990.94,730.5391819745195
resnet50,4,10,1,resnet101,4,19,2,14111.0,15839.9,3140.1779678865337
resnet50,6,11,1,resnet101,2,11,2,8356.5,8511.77,879.0188036100252
resnet50,9,13,1,resnet101,2,25,2,20785.5,20963.4,1332.0713043977792
resnet50,1,13,1,resnet101,12,34,2,20402.5,20993.37,2353.109027032109
