model_id,bs,seq_len,latency
4.0,8.0,0.0,19.86980438232422
2.0,16.0,0.0,51.1629581451416
4.0,4.0,0.0,53.497314453125
2.0,1.0,0.0,79.6053409576416
4,2,0,-1
4,16,0,-1
2.0,1.0,0.0,51.99575424194336
4.0,1.0,0.0,53.012847900390625
2.0,8.0,0.0,72.40176200866699
4,16,0,-1
4.0,4.0,0.0,12.867927551269531
2.0,16.0,0.0,46.20170593261719
2.0,8.0,0.0,54.906606674194336
2.0,4.0,0.0,95.56412696838379
2,1,0,-1
2.0,2.0,0.0,98.61898422241211
2.0,2.0,0.0,93.02473068237305
4.0,4.0,0.0,68.6044692993164
2.0,16.0,0.0,49.082279205322266
4,16,0,-1
4,16,0,-1
4,16,0,-1
4.0,16.0,0.0,17.030954360961914
4.0,2.0,0.0,12.154340744018555
4.0,2.0,0.0,11.693477630615234
2.0,4.0,0.0,53.827524185180664
4.0,2.0,0.0,42.61183738708496
2.0,1.0,0.0,87.87322044372559
4.0,16.0,0.0,52.48880386352539
4.0,2.0,0.0,23.23150634765625
2.0,16.0,0.0,52.14047431945801
4.0,8.0,0.0,15.877246856689453
4.0,4.0,0.0,7.072687149047852
2.0,1.0,0.0,49.67617988586426
4.0,4.0,0.0,47.22929000854492
2.0,4.0,0.0,74.81718063354492
2,4,0,-1
2.0,1.0,0.0,89.88618850708008
2,2,0,-1
2.0,16.0,0.0,93.98937225341797
2,2,0,-1
2.0,4.0,0.0,102.14805603027344
2,1,0,-1
2,2,0,-1
2.0,1.0,0.0,72.19219207763672
2.0,16.0,0.0,102.73909568786621
4.0,1.0,0.0,55.84144592285156
4.0,1.0,0.0,51.54776573181152
2,1,0,-1
4.0,4.0,0.0,56.398868560791016
2,4,0,-1
4.0,16.0,0.0,67.77572631835938
2.0,2.0,0.0,79.35237884521484
2.0,2.0,0.0,103.58905792236328
4.0,8.0,0.0,54.24213409423828
2,4,0,-1
4.0,1.0,0.0,39.5352840423584
2,8,0,-1
4.0,4.0,0.0,41.95713996887207
2,8,0,-1
2.0,2.0,0.0,63.73476982116699
2.0,8.0,0.0,89.61009979248047
4.0,4.0,0.0,66.15853309631348
2.0,8.0,0.0,90.87300300598145
4.0,1.0,0.0,71.6848373413086
2.0,4.0,0.0,82.1835994720459
4.0,16.0,0.0,77.4695873260498
4.0,16.0,0.0,68.79186630249023
2,8,0,-1
2.0,4.0,0.0,85.23941040039062
4,1,0,-1
4.0,8.0,0.0,27.10866928100586
2,8,0,-1
2,8,0,-1
2.0,8.0,0.0,59.94248390197754
2.0,1.0,0.0,72.42584228515625
2.0,8.0,0.0,98.04701805114746
4.0,2.0,0.0,18.476247787475586
2.0,1.0,0.0,55.91225624084473
2.0,16.0,0.0,69.79513168334961
2,4,0,-1
2.0,8.0,0.0,64.9118423461914
4.0,2.0,0.0,30.75551986694336
2,8,0,-1
4.0,1.0,0.0,34.91997718811035
2,2,0,-1
2.0,4.0,0.0,46.15902900695801
4.0,16.0,0.0,57.49702453613281
2.0,16.0,0.0,42.62900352478027
4.0,8.0,0.0,14.345169067382812
4.0,16.0,0.0,16.98756217956543
2.0,16.0,0.0,49.94630813598633
4.0,2.0,0.0,53.951263427734375
4.0,4.0,0.0,59.751033782958984
2.0,16.0,0.0,93.82462501525879
4.0,16.0,0.0,20.474672317504883
2,2,0,-1
2,4,0,-1
2.0,8.0,0.0,54.39615249633789
2.0,4.0,0.0,90.11602401733398
2.0,1.0,0.0,80.91998100280762
4.0,4.0,0.0,48.65837097167969
2.0,8.0,0.0,54.45528030395508
2.0,16.0,0.0,80.68203926086426
4,1,0,-1
4,4,0,-1
4,4,0,-1
4.0,1.0,0.0,38.72871398925781
2.0,2.0,0.0,52.863121032714844
2.0,1.0,0.0,66.59913063049316
4.0,8.0,0.0,63.07172775268555
2,16,0,-1
2.0,4.0,0.0,95.40629386901855
2,4,0,-1
2.0,4.0,0.0,42.763710021972656
2.0,1.0,0.0,77.9423713684082
4.0,2.0,0.0,83.6491584777832
2.0,4.0,0.0,101.60350799560547
4.0,2.0,0.0,73.11367988586426
2,2,0,-1
2,8,0,-1
2,8,0,-1
2.0,8.0,0.0,43.67828369140625
4.0,4.0,0.0,34.54732894897461
4.0,2.0,0.0,19.775390625
2.0,4.0,0.0,46.77605628967285
4.0,2.0,0.0,53.47943305969238
2.0,16.0,0.0,62.29543685913086
2.0,2.0,0.0,83.07528495788574
4,2,0,-1
2,8,0,-1
4,8,0,-1
4,2,0,-1
4.0,16.0,0.0,48.87986183166504
4.0,16.0,0.0,13.35763931274414
2.0,16.0,0.0,47.266244888305664
2.0,2.0,0.0,79.2539119720459
4.0,16.0,0.0,65.08040428161621
4.0,8.0,0.0,57.19399452209473
4.0,2.0,0.0,26.391029357910156
2.0,1.0,0.0,58.04872512817383
2.0,16.0,0.0,75.64568519592285
4.0,8.0,0.0,75.8061408996582
2.0,2.0,0.0,46.019792556762695
4,4,0,-1
4.0,8.0,0.0,63.77291679382324
2.0,4.0,0.0,94.08283233642578
4.0,16.0,0.0,43.998003005981445
2,8,0,-1
2.0,2.0,0.0,88.46163749694824
4.0,16.0,0.0,79.2686939239502
2.0,2.0,0.0,106.19258880615234
4,1,0,-1
2,16,0,-1
4,8,0,-1
4.0,4.0,0.0,30.406475067138672
2,1,0,-1
2,16,0,-1
2.0,16.0,0.0,50.46343803405762
4.0,2.0,0.0,5.230426788330078
4.0,1.0,0.0,7.586002349853516
2.0,8.0,0.0,43.56503486633301
4.0,2.0,0.0,50.89116096496582
2.0,1.0,0.0,85.3884220123291
2.0,16.0,0.0,72.12519645690918
4,1,0,-1
2.0,16.0,0.0,91.76158905029297
4,1,0,-1
2.0,1.0,0.0,74.1274356842041
4,1,0,-1
2.0,4.0,0.0,79.95986938476562
4,1,0,-1
2,1,0,-1
4,8,0,-1
2.0,1.0,0.0,95.68524360656738
4,8,0,-1
2,2,0,-1
4,1,0,-1
2.0,4.0,0.0,99.82895851135254
4,1,0,-1
2.0,2.0,0.0,93.15252304077148
4,16,0,-1
4.0,4.0,0.0,62.345266342163086
4,2,0,-1
4.0,4.0,0.0,71.23589515686035
2.0,4.0,0.0,50.101280212402344
4,16,0,-1
4.0,1.0,0.0,59.80801582336426
2.0,2.0,0.0,84.59925651550293
4.0,1.0,0.0,42.85836219787598
2,4,0,-1
2.0,2.0,0.0,97.74041175842285
4.0,8.0,0.0,48.73037338256836
2,8,0,-1
4.0,8.0,0.0,32.41372108459473
2,2,0,-1
2.0,4.0,0.0,96.09746932983398
4.0,16.0,0.0,91.43185615539551
2,1,0,-1
4,4,0,-1
4.0,4.0,0.0,5.475759506225586
4.0,2.0,0.0,4.973173141479492
2.0,16.0,0.0,45.37224769592285
2.0,8.0,0.0,80.36017417907715
4.0,8.0,0.0,57.044267654418945
4.0,8.0,0.0,61.80286407470703
4.0,2.0,0.0,61.776161193847656
4.0,1.0,0.0,10.544061660766602
4.0,4.0,0.0,5.451202392578125
2.0,8.0,0.0,46.89168930053711
4.0,4.0,0.0,16.62158966064453
2.0,4.0,0.0,58.747053146362305
2.0,8.0,0.0,69.58413124084473
2.0,2.0,0.0,103.80911827087402
4.0,1.0,0.0,86.85564994812012
2,1,0,-1
4,4,0,-1
4.0,2.0,0.0,62.291622161865234
2,16,0,-1
2.0,4.0,0.0,100.74281692504883
4.0,1.0,0.0,103.88708114624023
4.0,16.0,0.0,48.78854751586914
2,2,0,-1
2.0,4.0,0.0,108.32452774047852
4.0,4.0,0.0,72.78060913085938
4.0,16.0,0.0,61.14649772644043
2,8,0,-1
2.0,1.0,0.0,98.21963310241699
4.0,8.0,0.0,103.13725471496582
2,4,0,-1
4,8,0,-1
2.0,16.0,0.0,98.69599342346191
4.0,1.0,0.0,90.88802337646484
2,2,0,-1
4,8,0,-1
2.0,8.0,0.0,66.99609756469727
2.0,1.0,0.0,104.9962043762207
2,8,0,-1
2.0,1.0,0.0,92.01431274414062
2,4,0,-1
2.0,16.0,0.0,42.46973991394043
4.0,8.0,0.0,48.03872108459473
2.0,8.0,0.0,61.02609634399414
2.0,2.0,0.0,98.20914268493652
4,8,0,-1
2.0,8.0,0.0,82.26704597473145
4,2,0,-1
2.0,1.0,0.0,99.08580780029297
4,8,0,-1
2,2,0,-1
4,8,0,-1
2,16,0,-1
4,1,0,-1
2.0,16.0,0.0,93.28746795654297
4.0,4.0,0.0,76.21908187866211
4.0,16.0,0.0,62.26658821105957
4.0,8.0,0.0,58.75539779663086
2.0,1.0,0.0,59.50188636779785
2.0,2.0,0.0,79.01191711425781
4,2,0,-1
2.0,1.0,0.0,75.26540756225586
4,1,0,-1
2.0,1.0,0.0,87.94927597045898
4,2,0,-1
2,4,0,-1
4,2,0,-1
2.0,4.0,0.0,85.8144760131836
4,16,0,-1
