model_id,bs,seq_len,latency
5.0,8.0,0.0,16.317367553710938
4.0,16.0,0.0,18.105506896972656
5.0,4.0,0.0,19.437789916992188
5.0,2.0,0.0,13.834476470947266
4.0,1.0,0.0,9.369373321533203
5.0,16.0,0.0,22.194623947143555
4.0,1.0,0.0,5.743265151977539
5.0,1.0,0.0,9.073495864868164
5.0,16.0,0.0,16.599178314208984
4.0,8.0,0.0,12.900590896606445
5.0,4.0,0.0,8.625507354736328
4.0,16.0,0.0,13.871908187866211
4.0,8.0,0.0,7.759571075439453
4.0,4.0,0.0,11.08098030090332
4.0,1.0,0.0,4.2285919189453125
4.0,2.0,0.0,5.810976028442383
4.0,2.0,0.0,6.928205490112305
5.0,4.0,0.0,9.517908096313477
5.0,16.0,0.0,23.858308792114258
5.0,16.0,0.0,37.61911392211914
5.0,16.0,0.0,29.32453155517578
4.0,16.0,0.0,13.957977294921875
5.0,16.0,0.0,16.07036590576172
5.0,2.0,0.0,8.613109588623047
5.0,2.0,0.0,5.148649215698242
4.0,4.0,0.0,8.61501693725586
5.0,2.0,0.0,4.535675048828125
4.0,1.0,0.0,9.921073913574219
5.0,16.0,0.0,16.136884689331055
5.0,2.0,0.0,4.999876022338867
4.0,16.0,0.0,14.104604721069336
5.0,8.0,0.0,9.119033813476562
5.0,4.0,0.0,6.999731063842773
4.0,1.0,0.0,4.492998123168945
5.0,4.0,0.0,6.760835647583008
4.0,4.0,0.0,6.748437881469727
4.0,4.0,0.0,7.824182510375977
4.0,1.0,0.0,6.075382232666016
4.0,2.0,0.0,6.573677062988281
4.0,16.0,0.0,14.052391052246094
4.0,2.0,0.0,4.491329193115234
4.0,4.0,0.0,8.7127685546875
4.0,1.0,0.0,4.462957382202148
4.0,2.0,0.0,7.340431213378906
4.0,1.0,0.0,5.016803741455078
4.0,16.0,0.0,13.997077941894531
4.0,1.0,0.0,3.8766860961914062
4.0,4.0,0.0,6.466150283813477
5.0,1.0,0.0,10.285139083862305
5.0,1.0,0.0,5.212545394897461
5.0,4.0,0.0,9.894609451293945
5.0,16.0,0.0,21.370649337768555
4.0,2.0,0.0,3.7877559661865234
4.0,2.0,0.0,4.520893096923828
4.0,4.0,0.0,4.897594451904297
4.0,8.0,0.0,7.893085479736328
4.0,8.0,0.0,7.759809494018555
5.0,8.0,0.0,16.376972198486328
5.0,1.0,0.0,4.386186599731445
5.0,4.0,0.0,6.49261474609375
4.0,2.0,0.0,4.617452621459961
4.0,8.0,0.0,7.799386978149414
5.0,4.0,0.0,8.132219314575195
4.0,8.0,0.0,7.905006408691406
5.0,1.0,0.0,6.535768508911133
4.0,4.0,0.0,7.547140121459961
4.0,8.0,0.0,8.206367492675781
5.0,16.0,0.0,19.135236740112305
5.0,16.0,0.0,16.136646270751953
5.0,1.0,0.0,19.751548767089844
4.0,4.0,0.0,5.0258636474609375
4.0,8.0,0.0,8.073806762695312
4.0,8.0,0.0,8.034706115722656
5.0,8.0,0.0,8.952617645263672
4.0,8.0,0.0,9.043455123901367
4.0,1.0,0.0,4.359006881713867
4.0,8.0,0.0,7.952690124511719
5.0,2.0,0.0,8.486032485961914
4.0,1.0,0.0,5.799055099487305
4.0,16.0,0.0,13.974428176879883
4.0,4.0,0.0,14.408111572265625
4.0,8.0,0.0,7.758855819702148
4.0,8.0,0.0,13.237953186035156
4.0,2.0,0.0,16.408205032348633
5.0,2.0,0.0,5.440235137939453
5.0,1.0,0.0,8.70370864868164
4.0,4.0,0.0,5.2013397216796875
5.0,16.0,0.0,16.694307327270508
4.0,16.0,0.0,14.95051383972168
5.0,8.0,0.0,10.608434677124023
5.0,16.0,0.0,18.20659637451172
4.0,16.0,0.0,24.455547332763672
5.0,2.0,0.0,25.45905113220215
5.0,4.0,0.0,31.622886657714844
4.0,16.0,0.0,38.460731506347656
4.0,2.0,0.0,34.22737121582031
4.0,4.0,0.0,38.41376304626465
5.0,16.0,0.0,20.647764205932617
4.0,8.0,0.0,18.034696578979492
4.0,4.0,0.0,15.624523162841797
4.0,1.0,0.0,4.8313140869140625
5.0,4.0,0.0,9.634256362915039
5.0,1.0,0.0,9.233951568603516
5.0,4.0,0.0,7.648229598999023
4.0,8.0,0.0,7.836341857910156
5.0,4.0,0.0,5.32841682434082
4.0,16.0,0.0,17.858505249023438
5.0,1.0,0.0,8.74948501586914
4.0,2.0,0.0,3.9026737213134766
4.0,1.0,0.0,5.281686782836914
4.0,16.0,0.0,17.342329025268555
5.0,8.0,0.0,16.055822372436523
4.0,4.0,0.0,8.608579635620117
4.0,4.0,0.0,4.864215850830078
4.0,4.0,0.0,6.674528121948242
4.0,1.0,0.0,5.611896514892578
5.0,2.0,0.0,13.03410530090332
4.0,4.0,0.0,5.972623825073242
4.0,2.0,0.0,5.695104598999023
4.0,8.0,0.0,7.557868957519531
5.0,2.0,0.0,14.307737350463867
4.0,8.0,0.0,12.79306411743164
4.0,8.0,0.0,7.621288299560547
5.0,4.0,0.0,9.429216384887695
5.0,2.0,0.0,9.576559066772461
4.0,4.0,0.0,7.81559944152832
5.0,2.0,0.0,16.86549186706543
5.0,2.0,0.0,23.743629455566406
5.0,8.0,0.0,15.427112579345703
4.0,16.0,0.0,13.741016387939453
4.0,2.0,0.0,5.95402717590332
4.0,8.0,0.0,11.984825134277344
5.0,2.0,0.0,14.198780059814453
5.0,16.0,0.0,15.532493591308594
5.0,16.0,0.0,15.731096267700195
4.0,16.0,0.0,13.438701629638672
4.0,2.0,0.0,3.7202835083007812
5.0,16.0,0.0,15.622377395629883
5.0,8.0,0.0,8.787870407104492
5.0,2.0,0.0,5.2967071533203125
4.0,1.0,0.0,6.123542785644531
4.0,16.0,0.0,13.44752311706543
5.0,8.0,0.0,14.772891998291016
5.0,4.0,0.0,13.68856430053711
5.0,8.0,0.0,8.732318878173828
4.0,2.0,0.0,3.852367401123047
4.0,4.0,0.0,5.105733871459961
4.0,8.0,0.0,7.587909698486328
5.0,16.0,0.0,18.368959426879883
4.0,2.0,0.0,20.115137100219727
5.0,16.0,0.0,15.63405990600586
5.0,1.0,0.0,10.301351547241211
4.0,2.0,0.0,5.579471588134766
4.0,16.0,0.0,13.71622085571289
4.0,1.0,0.0,17.866849899291992
5.0,8.0,0.0,8.759737014770508
4.0,16.0,0.0,17.682313919067383
5.0,4.0,0.0,7.311344146728516
4.0,16.0,0.0,13.525724411010742
5.0,2.0,0.0,8.606910705566406
5.0,1.0,0.0,8.868694305419922
4.0,8.0,0.0,7.425546646118164
5.0,2.0,0.0,15.742063522338867
5.0,1.0,0.0,14.669179916381836
4.0,1.0,0.0,11.031150817871094
5.0,1.0,0.0,5.3272247314453125
4.0,16.0,0.0,13.580799102783203
5.0,1.0,0.0,14.803171157836914
4.0,16.0,0.0,14.149188995361328
5.0,1.0,0.0,10.647773742675781
5.0,8.0,0.0,8.945703506469727
4.0,1.0,0.0,11.189937591552734
5.0,8.0,0.0,13.895273208618164
4.0,4.0,0.0,7.855415344238281
5.0,1.0,0.0,9.900569915771484
4.0,1.0,0.0,15.026330947875977
5.0,1.0,0.0,15.378713607788086
4.0,1.0,0.0,13.475418090820312
4.0,2.0,0.0,6.9675445556640625
4.0,4.0,0.0,9.332656860351562
5.0,16.0,0.0,16.050338745117188
4.0,2.0,0.0,4.019498825073242
5.0,4.0,0.0,9.723186492919922
5.0,2.0,0.0,16.208171844482422
5.0,4.0,0.0,21.388769149780273
5.0,16.0,0.0,28.698444366455078
5.0,1.0,0.0,5.391597747802734
4.0,4.0,0.0,7.735729217529297
4.0,2.0,0.0,5.928277969360352
4.0,4.0,0.0,5.245685577392578
4.0,2.0,0.0,5.022287368774414
5.0,1.0,0.0,6.634235382080078
4.0,8.0,0.0,7.63702392578125
4.0,2.0,0.0,7.049322128295898
5.0,8.0,0.0,8.871793746948242
4.0,4.0,0.0,9.266376495361328
5.0,8.0,0.0,14.867305755615234
5.0,16.0,0.0,28.940200805664062
4.0,1.0,0.0,16.84117317199707
5.0,4.0,0.0,14.745712280273438
5.0,4.0,0.0,7.540225982666016
5.0,2.0,0.0,10.836362838745117
4.0,16.0,0.0,22.356033325195312
4.0,8.0,0.0,23.4224796295166
5.0,8.0,0.0,8.748769760131836
5.0,8.0,0.0,13.427495956420898
5.0,2.0,0.0,13.815641403198242
5.0,1.0,0.0,5.159616470336914
5.0,4.0,0.0,6.595611572265625
4.0,8.0,0.0,7.413387298583984
5.0,4.0,0.0,7.9097747802734375
4.0,4.0,0.0,14.282703399658203
4.0,8.0,0.0,7.762670516967773
4.0,2.0,0.0,4.435300827026367
5.0,1.0,0.0,8.602142333984375
4.0,1.0,0.0,6.1244964599609375
4.0,16.0,0.0,13.45515251159668
5.0,4.0,0.0,15.640735626220703
5.0,2.0,0.0,15.651226043701172
4.0,4.0,0.0,13.69619369506836
5.0,1.0,0.0,21.259307861328125
4.0,2.0,0.0,11.369943618774414
4.0,4.0,0.0,6.256341934204102
5.0,16.0,0.0,15.826702117919922
4.0,8.0,0.0,8.742094039916992
5.0,4.0,0.0,5.969524383544922
5.0,16.0,0.0,15.844345092773438
4.0,1.0,0.0,9.161710739135742
5.0,8.0,0.0,14.191150665283203
4.0,4.0,0.0,10.343074798583984
5.0,8.0,0.0,8.765697479248047
4.0,16.0,0.0,13.800621032714844
5.0,1.0,0.0,6.964921951293945
5.0,8.0,0.0,8.878707885742188
4.0,2.0,0.0,5.659341812133789
4.0,8.0,0.0,7.539987564086914
4.0,1.0,0.0,5.951404571533203
4.0,8.0,0.0,7.400751113891602
4.0,1.0,0.0,5.567073822021484
4.0,4.0,0.0,5.796670913696289
4.0,16.0,0.0,13.448953628540039
5.0,8.0,0.0,19.156932830810547
5.0,8.0,0.0,23.923873901367188
4.0,8.0,0.0,7.672548294067383
4.0,2.0,0.0,5.091428756713867
5.0,2.0,0.0,14.659881591796875
5.0,8.0,0.0,20.833253860473633
5.0,8.0,0.0,21.002769470214844
4.0,8.0,0.0,7.470607757568359
4.0,1.0,0.0,5.583763122558594
5.0,1.0,0.0,7.835865020751953
4.0,2.0,0.0,13.542652130126953
4.0,16.0,0.0,18.000125885009766
4.0,16.0,0.0,13.563156127929688
5.0,4.0,0.0,9.39035415649414
5.0,16.0,0.0,15.987873077392578
5.0,8.0,0.0,12.890815734863281
5.0,2.0,0.0,5.141019821166992
5.0,1.0,0.0,7.09223747253418
4.0,1.0,0.0,5.841493606567383
5.0,2.0,0.0,11.799812316894531
4.0,2.0,0.0,6.646156311035156
5.0,2.0,0.0,9.624958038330078
5.0,16.0,0.0,16.14689826965332
4.0,1.0,0.0,19.45018768310547
5.0,8.0,0.0,9.549379348754883
5.0,16.0,0.0,17.512083053588867
4.0,1.0,0.0,19.664525985717773
4.0,4.0,0.0,23.166894912719727
4.0,4.0,0.0,4.70423698425293
5.0,8.0,0.0,8.861780166625977
5.0,2.0,0.0,7.090330123901367
4.0,16.0,0.0,13.878822326660156
4.0,8.0,0.0,14.289617538452148
5.0,8.0,0.0,22.80116081237793
5.0,1.0,0.0,28.725862503051758
4.0,1.0,0.0,20.018339157104492
4.0,2.0,0.0,23.12636375427246
5.0,8.0,0.0,21.20065689086914
5.0,2.0,0.0,8.526325225830078
4.0,2.0,0.0,12.766361236572266
5.0,4.0,0.0,5.6209564208984375
5.0,4.0,0.0,5.939722061157227
4.0,8.0,0.0,11.364936828613281
5.0,4.0,0.0,7.079601287841797
