model_id,bs,seq_len,latency
3.0,8.0,0.0,37.97316551208496
1.0,16.0,0.0,40.97914695739746
3.0,4.0,0.0,64.86320495605469
3.0,2.0,0.0,80.20210266113281
1.0,1.0,0.0,101.87792778015137
1.0,1.0,0.0,34.74068641662598
3,16,0,-1
3.0,1.0,0.0,63.599348068237305
1.0,8.0,0.0,68.16959381103516
3,16,0,-1
3.0,4.0,0.0,29.050827026367188
1.0,16.0,0.0,30.159473419189453
1.0,8.0,0.0,23.589611053466797
1.0,4.0,0.0,50.260066986083984
1.0,1.0,0.0,58.286190032958984
1.0,2.0,0.0,58.359622955322266
1.0,2.0,0.0,35.33530235290527
3.0,4.0,0.0,35.633087158203125
3.0,16.0,0.0,67.64507293701172
1.0,16.0,0.0,36.38434410095215
3,16,0,-1
3,16,0,-1
3.0,16.0,0.0,29.766559600830078
3.0,2.0,0.0,55.20939826965332
1.0,4.0,0.0,74.12481307983398
1.0,1.0,0.0,80.73234558105469
3,2,0,-1
3,2,0,-1
3.0,16.0,0.0,58.38656425476074
3.0,2.0,0.0,55.51791191101074
1.0,16.0,0.0,73.33064079284668
3.0,8.0,0.0,56.559085845947266
3.0,4.0,0.0,71.87485694885254
1.0,1.0,0.0,86.10367774963379
1,4,0,-1
3,4,0,-1
1.0,4.0,0.0,80.18779754638672
1.0,1.0,0.0,82.52406120300293
1,2,0,-1
1.0,16.0,0.0,66.85233116149902
1.0,2.0,0.0,59.015750885009766
1.0,4.0,0.0,84.13457870483398
1,1,0,-1
1,2,0,-1
1.0,1.0,0.0,35.51983833312988
1.0,16.0,0.0,45.5777645111084
1.0,1.0,0.0,57.425737380981445
1.0,4.0,0.0,46.29087448120117
3.0,1.0,0.0,83.91666412353516
1.0,2.0,0.0,64.52631950378418
3,1,0,-1
1.0,2.0,0.0,67.626953125
3,4,0,-1
1.0,4.0,0.0,61.557769775390625
3,16,0,-1
1.0,8.0,0.0,76.78604125976562
3.0,8.0,0.0,89.43796157836914
1,8,0,-1
3,1,0,-1
1.0,2.0,0.0,69.17953491210938
3,4,0,-1
1.0,8.0,0.0,77.91709899902344
3.0,4.0,0.0,80.9476375579834
3.0,1.0,0.0,62.11042404174805
1,8,0,-1
1.0,4.0,0.0,55.30571937561035
3.0,16.0,0.0,61.71679496765137
3.0,16.0,0.0,64.26191329956055
1,8,0,-1
1.0,4.0,0.0,62.697649002075195
3,1,0,-1
1.0,8.0,0.0,74.86963272094727
3.0,8.0,0.0,52.77824401855469
1,8,0,-1
1.0,8.0,0.0,77.17490196228027
1.0,1.0,0.0,71.21014595031738
1.0,8.0,0.0,79.04982566833496
3.0,2.0,0.0,32.663583755493164
1.0,1.0,0.0,58.13741683959961
1.0,16.0,0.0,55.93228340148926
1.0,4.0,0.0,77.12459564208984
1.0,8.0,0.0,59.58867073059082
1.0,8.0,0.0,82.1986198425293
3.0,2.0,0.0,84.26499366760254
1,2,0,-1
3,1,0,-1
1.0,4.0,0.0,75.44207572937012
3.0,16.0,0.0,96.50993347167969
1.0,16.0,0.0,67.91973114013672
3.0,8.0,0.0,62.65616416931152
3.0,16.0,0.0,59.45754051208496
1.0,16.0,0.0,79.66828346252441
1,16,0,-1
3,2,0,-1
1.0,2.0,0.0,85.1891040802002
3,4,0,-1
3.0,16.0,0.0,32.09424018859863
1,4,0,-1
1.0,8.0,0.0,50.58932304382324
1.0,4.0,0.0,68.69316101074219
1.0,1.0,0.0,41.661977767944336
3.0,4.0,0.0,32.99355506896973
3.0,1.0,0.0,48.31266403198242
3.0,4.0,0.0,69.77200508117676
1.0,8.0,0.0,91.60351753234863
1,16,0,-1
3,4,0,-1
3.0,1.0,0.0,67.86847114562988
1.0,2.0,0.0,65.4609203338623
1.0,1.0,0.0,59.11421775817871
3.0,8.0,0.0,77.86154747009277
1,16,0,-1
1,4,0,-1
1.0,4.0,0.0,87.1427059173584
1.0,4.0,0.0,25.7415771484375
1.0,1.0,0.0,41.135549545288086
3.0,2.0,0.0,69.06270980834961
1.0,4.0,0.0,70.04356384277344
3.0,2.0,0.0,58.670759201049805
1,2,0,-1
1,8,0,-1
1.0,8.0,0.0,74.05209541320801
1.0,8.0,0.0,27.746915817260742
3.0,4.0,0.0,34.911155700683594
3.0,2.0,0.0,37.17803955078125
1.0,4.0,0.0,29.485464096069336
3.0,2.0,0.0,54.856061935424805
3.0,2.0,0.0,78.9790153503418
1.0,16.0,0.0,65.36221504211426
1.0,2.0,0.0,67.48533248901367
3,8,0,-1
3.0,2.0,0.0,99.39169883728027
1,8,0,-1
3.0,16.0,0.0,89.9057388305664
3.0,16.0,0.0,52.78897285461426
1.0,16.0,0.0,34.25264358520508
1.0,2.0,0.0,44.71707344055176
3.0,16.0,0.0,40.506839752197266
3.0,8.0,0.0,57.22951889038086
3.0,2.0,0.0,48.334360122680664
1.0,1.0,0.0,62.38412857055664
1.0,16.0,0.0,64.42809104919434
3.0,8.0,0.0,88.65666389465332
1.0,2.0,0.0,39.960622787475586
3,4,0,-1
3.0,8.0,0.0,73.14682006835938
1.0,4.0,0.0,84.78879928588867
3.0,16.0,0.0,50.9645938873291
1,8,0,-1
1.0,2.0,0.0,74.45287704467773
3.0,16.0,0.0,82.95345306396484
1,2,0,-1
3,1,0,-1
1.0,16.0,0.0,77.09193229675293
3.0,8.0,0.0,80.88159561157227
3.0,4.0,0.0,72.63398170471191
1,1,0,-1
1,16,0,-1
1.0,16.0,0.0,83.7104320526123
3.0,2.0,0.0,54.59427833557129
3.0,1.0,0.0,49.2253303527832
1.0,8.0,0.0,50.61626434326172
3.0,2.0,0.0,78.86385917663574
1,1,0,-1
3,1,0,-1
3.0,1.0,0.0,50.21977424621582
1.0,16.0,0.0,70.61386108398438
1.0,16.0,0.0,74.73921775817871
3,1,0,-1
1.0,1.0,0.0,37.79435157775879
3,1,0,-1
3.0,8.0,0.0,70.7087516784668
3.0,8.0,0.0,72.5855827331543
1.0,4.0,0.0,86.1823558807373
1,1,0,-1
3,1,0,-1
1.0,1.0,0.0,80.18851280212402
3,1,0,-1
1.0,2.0,0.0,72.21126556396484
3.0,16.0,0.0,74.01585578918457
3.0,4.0,0.0,37.37020492553711
1,4,0,-1
3.0,2.0,0.0,72.24822044372559
1,2,0,-1
1.0,4.0,0.0,33.63442420959473
3,4,0,-1
1.0,2.0,0.0,45.013427734375
3,16,0,-1
1.0,4.0,0.0,60.65678596496582
3,1,0,-1
1.0,2.0,0.0,54.35585975646973
3.0,1.0,0.0,81.21609687805176
3.0,8.0,0.0,59.385061264038086
1,8,0,-1
3.0,8.0,0.0,64.26262855529785
1,2,0,-1
1,4,0,-1
3,16,0,-1
1.0,1.0,0.0,69.72670555114746
3.0,4.0,0.0,84.30743217468262
3.0,4.0,0.0,43.715476989746094
1.0,16.0,0.0,59.6776008605957
1.0,8.0,0.0,77.02445983886719
3,2,0,-1
3.0,8.0,0.0,78.76300811767578
3,8,0,-1
3,2,0,-1
3.0,1.0,0.0,40.63153266906738
3.0,4.0,0.0,57.9526424407959
1.0,8.0,0.0,53.96533012390137
3.0,4.0,0.0,43.19643974304199
1.0,4.0,0.0,67.83938407897949
1.0,8.0,0.0,62.537193298339844
3.0,1.0,0.0,64.09573554992676
3.0,4.0,0.0,73.52113723754883
1,2,0,-1
1,1,0,-1
3,2,0,-1
3.0,1.0,0.0,81.45737648010254
1,16,0,-1
3.0,16.0,0.0,44.5246696472168
1,4,0,-1
3.0,4.0,0.0,42.52481460571289
1,2,0,-1
3.0,16.0,0.0,43.7779426574707
1,4,0,-1
3.0,8.0,0.0,53.11870574951172
1,8,0,-1
1.0,1.0,0.0,90.78383445739746
3.0,8.0,0.0,91.46857261657715
3.0,1.0,0.0,87.81671524047852
1,4,0,-1
1,16,0,-1
3,8,0,-1
1,2,0,-1
1.0,8.0,0.0,48.213958740234375
1.0,1.0,0.0,66.82205200195312
1.0,8.0,0.0,53.64418029785156
1.0,1.0,0.0,57.59620666503906
1.0,4.0,0.0,73.9896297454834
1.0,16.0,0.0,30.596494674682617
3.0,8.0,0.0,51.496028900146484
3.0,8.0,0.0,70.3577995300293
1.0,8.0,0.0,69.40340995788574
3.0,2.0,0.0,88.55938911437988
1,2,0,-1
1.0,8.0,0.0,71.68769836425781
3,8,0,-1
1.0,1.0,0.0,66.8632984161377
3,8,0,-1
3.0,1.0,0.0,85.64901351928711
1.0,2.0,0.0,117.38133430480957
1,16,0,-1
3,4,0,-1
3.0,16.0,0.0,69.5950984954834
1,16,0,-1
3.0,8.0,0.0,92.67091751098633
1.0,1.0,0.0,74.65028762817383
1.0,2.0,0.0,76.02715492248535
3,2,0,-1
1.0,1.0,0.0,51.149606704711914
3,1,0,-1
1.0,1.0,0.0,45.762062072753906
3,2,0,-1
1.0,4.0,0.0,67.20471382141113
3,2,0,-1
1.0,4.0,0.0,52.03747749328613
3,16,0,-1
3,8,0,-1
3,16,0,-1
3.0,8.0,0.0,46.97108268737793
3.0,2.0,0.0,65.54317474365234
1.0,16.0,0.0,80.18612861633301
1,8,0,-1
3,8,0,-1
1.0,1.0,0.0,86.32254600524902
3,1,0,-1
1,2,0,-1
3,8,0,-1
3.0,2.0,0.0,99.61891174316406
1.0,2.0,0.0,128.88789176940918
1.0,8.0,0.0,81.89773559570312
3,4,0,-1
1.0,8.0,0.0,59.71121788024902
3,4,0,-1
1.0,1.0,0.0,82.88264274597168
3,4,0,-1
1.0,4.0,0.0,32.52840042114258
3,1,0,-1
1.0,8.0,0.0,41.77117347717285
3,1,0,-1
1.0,4.0,0.0,40.50159454345703
3,1,0,-1
1.0,2.0,0.0,33.519744873046875
3,16,0,-1
3,2,0,-1
3,2,0,-1
3.0,1.0,0.0,86.66634559631348
1.0,1.0,0.0,57.299137115478516
1.0,8.0,0.0,67.32463836669922
1.0,2.0,0.0,64.90278244018555
1.0,4.0,0.0,84.9466323852539
1.0,1.0,0.0,83.54926109313965
3.0,1.0,0.0,81.40277862548828
3.0,8.0,0.0,83.8782787322998
1,4,0,-1
3.0,1.0,0.0,83.2526683807373
1,2,0,-1
3.0,8.0,0.0,91.0177230834961
1.0,4.0,0.0,119.98224258422852
1.0,2.0,0.0,57.20162391662598
3,2,0,-1
3.0,2.0,0.0,85.77775955200195
1.0,2.0,0.0,69.1232681274414
1.0,1.0,0.0,69.25725936889648
3,2,0,-1
1,4,0,-1
3,16,0,-1
1.0,4.0,0.0,31.155824661254883
3,1,0,-1
3.0,2.0,0.0,26.545286178588867
3.0,4.0,0.0,56.96535110473633
3.0,4.0,0.0,74.15008544921875
1.0,1.0,0.0,71.49291038513184
3,8,0,-1
3,8,0,-1
3.0,2.0,0.0,85.43586730957031
1.0,16.0,0.0,50.30012130737305
1.0,2.0,0.0,63.512563705444336
1,1,0,-1
1.0,16.0,0.0,79.40888404846191
1.0,8.0,0.0,76.0810375213623
1.0,8.0,0.0,74.64456558227539
3.0,8.0,0.0,70.17040252685547
3.0,4.0,0.0,67.99626350402832
1,1,0,-1
3.0,8.0,0.0,79.1771411895752
1,1,0,-1
1,16,0,-1
3,8,0,-1
3,16,0,-1
3,1,0,-1
3.0,1.0,0.0,78.54056358337402
3.0,1.0,0.0,61.9349479675293
1.0,1.0,0.0,79.85877990722656
3,1,0,-1
3,16,0,-1
3.0,2.0,0.0,84.68770980834961
3.0,4.0,0.0,27.26125717163086
1.0,4.0,0.0,54.57758903503418
1.0,16.0,0.0,78.61876487731934
3.0,2.0,0.0,100.47340393066406
1.0,4.0,0.0,91.09020233154297
3,1,0,-1
3,4,0,-1
3,8,0,-1
3.0,1.0,0.0,93.24526786804199
1.0,8.0,0.0,38.37442398071289
1.0,1.0,0.0,57.73758888244629
3.0,4.0,0.0,83.85825157165527
1.0,8.0,0.0,62.79921531677246
3.0,2.0,0.0,101.4256477355957
1.0,2.0,0.0,71.62952423095703
3.0,4.0,0.0,42.05203056335449
1,16,0,-1
3.0,8.0,0.0,43.76101493835449
3.0,16.0,0.0,62.69359588623047
3.0,2.0,0.0,33.64968299865723
3.0,1.0,0.0,43.949127197265625
1.0,16.0,0.0,46.753644943237305
3.0,1.0,0.0,41.66579246520996
3.0,2.0,0.0,68.91083717346191
1.0,2.0,0.0,79.10823822021484
1,8,0,-1
1.0,2.0,0.0,76.89476013183594
3.0,1.0,0.0,60.96673011779785
3.0,4.0,0.0,45.538902282714844
1,8,0,-1
3.0,4.0,0.0,53.67541313171387
1,2,0,-1
3.0,1.0,0.0,67.48366355895996
1,1,0,-1
1,8,0,-1
3,4,0,-1
3.0,8.0,0.0,68.97878646850586
1.0,4.0,0.0,68.57442855834961
1.0,4.0,0.0,76.01428031921387
3.0,8.0,0.0,89.52069282531738
3.0,2.0,0.0,91.09640121459961
1.0,4.0,0.0,71.19393348693848
1,8,0,-1
3,2,0,-1
1.0,1.0,0.0,73.86660575866699
3.0,2.0,0.0,105.52525520324707
1,4,0,-1
3,2,0,-1
1,2,0,-1
3,1,0,-1
1.0,8.0,0.0,75.14214515686035
3.0,4.0,0.0,69.93699073791504
1,16,0,-1
3,4,0,-1
3.0,8.0,0.0,71.7611312866211
1,2,0,-1
1.0,8.0,0.0,91.76516532897949
3.0,1.0,0.0,72.35836982727051
1,16,0,-1
1,1,0,-1
1.0,8.0,0.0,66.54930114746094
1.0,16.0,0.0,71.94280624389648
1.0,2.0,0.0,64.97693061828613
