query_id,model_id,bs,seq_len,latency
1.0,4.0,32.0,0.0,58.49337577819824
2.0,3.0,32.0,0.0,56.1823844909668
3.0,4.0,16.0,0.0,62.204599380493164
4.0,4.0,8.0,0.0,19.88077163696289
5.0,3.0,4.0,0.0,35.823822021484375
6.0,4.0,8.0,0.0,36.99374198913574
7.0,4.0,4.0,0.0,4.183292388916016
8.0,4.0,4.0,0.0,7.691383361816406
9.0,4.0,8.0,0.0,5.934238433837891
10.0,4.0,16.0,0.0,9.341955184936523
11.0,3.0,4.0,0.0,16.77727699279785
12.0,3.0,32.0,0.0,17.76885986328125
13.0,3.0,16.0,0.0,28.594255447387695
14.0,3.0,4.0,0.0,27.12845802307129
15.0,3.0,8.0,0.0,20.13087272644043
16.0,3.0,8.0,0.0,21.90995216369629
17.0,4.0,16.0,0.0,9.337902069091797
18.0,4.0,16.0,0.0,16.967296600341797
19.0,3.0,8.0,0.0,29.770851135253906
20.0,4.0,32.0,0.0,30.293703079223633
21.0,4.0,16.0,0.0,28.32484245300293
22.0,3.0,8.0,0.0,43.875694274902344
24.0,4.0,8.0,0.0,28.202533721923828
23.0,3.0,16.0,0.0,65.97208976745605
25.0,3.0,4.0,0.0,69.7786808013916
26.0,4.0,16.0,0.0,28.112173080444336
27.0,3.0,32.0,0.0,18.328189849853516
28.0,4.0,16.0,0.0,9.547710418701172
29.0,3.0,4.0,0.0,23.411035537719727
30.0,4.0,16.0,0.0,25.083303451538086
31.0,3.0,16.0,0.0,30.939340591430664
32.0,3.0,16.0,0.0,49.06439781188965
33.0,3.0,4.0,0.0,43.62750053405762
34.0,3.0,8.0,0.0,54.31699752807617
35.0,3.0,4.0,0.0,42.44256019592285
36.0,3.0,8.0,0.0,29.883384704589844
37.0,3.0,16.0,0.0,50.66967010498047
38.0,3.0,4.0,0.0,61.208248138427734
39.0,3.0,8.0,0.0,81.10952377319336
40.0,3.0,4.0,0.0,41.150569915771484
42.0,4.0,4.0,0.0,18.984317779541016
41.0,3.0,4.0,0.0,54.25667762756348
43.0,4.0,8.0,0.0,44.43240165710449
44.0,3.0,4.0,0.0,59.02433395385742
45.0,3.0,32.0,0.0,67.3680305480957
46.0,3.0,32.0,0.0,68.66574287414551
47.0,3.0,8.0,0.0,80.48200607299805
48.0,3.0,8.0,0.0,74.29194450378418
49.0,3.0,16.0,0.0,71.47884368896484
