query_id,model_id,bs,seq_len,latency
1.0,5.0,32.0,0.0,62.229156494140625
2.0,0.0,32.0,0.0,52.74033546447754
3.0,5.0,16.0,0.0,60.204267501831055
4.0,5.0,8.0,0.0,17.919540405273438
5.0,0.0,4.0,0.0,27.629852294921875
6.0,5.0,8.0,0.0,28.94902229309082
7.0,5.0,4.0,0.0,4.897832870483398
8.0,5.0,4.0,0.0,8.363485336303711
9.0,5.0,8.0,0.0,8.09931755065918
10.0,5.0,16.0,0.0,13.884544372558594
11.0,0.0,4.0,0.0,12.136459350585938
12.0,0.0,32.0,0.0,16.054153442382812
13.0,0.0,16.0,0.0,17.705440521240234
14.0,0.0,4.0,0.0,14.390945434570312
15.0,0.0,8.0,0.0,13.170480728149414
16.0,0.0,8.0,0.0,8.785247802734375
17.0,5.0,16.0,0.0,10.946512222290039
18.0,5.0,16.0,0.0,20.340681076049805
19.0,0.0,8.0,0.0,28.013229370117188
20.0,5.0,32.0,0.0,31.93187713623047
21.0,5.0,16.0,0.0,30.85923194885254
22.0,0.0,8.0,0.0,26.36432647705078
23.0,0.0,16.0,0.0,31.05783462524414
24.0,5.0,8.0,0.0,18.00990104675293
25.0,0.0,4.0,0.0,30.46870231628418
26.0,5.0,16.0,0.0,10.744333267211914
27.0,0.0,32.0,0.0,16.419649124145508
28.0,5.0,16.0,0.0,11.055231094360352
29.0,0.0,4.0,0.0,21.12412452697754
30.0,5.0,16.0,0.0,23.70595932006836
31.0,0.0,16.0,0.0,21.933555603027344
32.0,0.0,16.0,0.0,25.67887306213379
33.0,0.0,4.0,0.0,10.418891906738281
34.0,0.0,8.0,0.0,11.361122131347656
35.0,0.0,4.0,0.0,9.248018264770508
36.0,0.0,8.0,0.0,12.67242431640625
37.0,0.0,16.0,0.0,28.725147247314453
38.0,0.0,4.0,0.0,36.065101623535156
39.0,0.0,8.0,0.0,49.6826171875
40.0,0.0,4.0,0.0,14.681339263916016
41.0,0.0,4.0,0.0,11.03353500366211
42.0,5.0,4.0,0.0,6.844043731689453
43.0,5.0,8.0,0.0,11.405706405639648
44.0,0.0,4.0,0.0,12.131214141845703
45.0,0.0,32.0,0.0,13.832807540893555
46.0,0.0,32.0,0.0,12.12310791015625
47.0,0.0,8.0,0.0,23.392200469970703
48.0,0.0,8.0,0.0,12.729644775390625
49.0,0.0,16.0,0.0,15.469551086425781
50.0,0.0,32.0,0.0,18.76997947692871
51.0,0.0,32.0,0.0,12.131452560424805
52.0,5.0,32.0,0.0,30.22146224975586
53.0,5.0,4.0,0.0,12.96234130859375
54.0,5.0,16.0,0.0,19.693851470947266
55.0,0.0,8.0,0.0,16.384124755859375
56.0,0.0,32.0,0.0,10.620355606079102
57.0,5.0,16.0,0.0,8.432865142822266
58.0,0.0,32.0,0.0,11.217594146728516
59.0,5.0,4.0,0.0,5.768060684204102
60.0,0.0,16.0,0.0,17.650365829467773
61.0,0.0,32.0,0.0,11.180639266967773
62.0,5.0,32.0,0.0,21.17466926574707
63.0,0.0,32.0,0.0,11.400461196899414
64.0,0.0,4.0,0.0,12.359142303466797
65.0,5.0,32.0,0.0,23.855209350585938
66.0,5.0,4.0,0.0,3.1859874725341797
67.0,0.0,16.0,0.0,10.936975479125977
68.0,5.0,32.0,0.0,15.576601028442383
69.0,0.0,4.0,0.0,25.538921356201172
70.0,0.0,32.0,0.0,26.717662811279297
