query_id,model_id,bs,seq_len,latency
1.0,3.0,32.0,0.0,66.90287590026855
2.0,1.0,32.0,0.0,63.54880332946777
3.0,3.0,16.0,0.0,80.04283905029297
4.0,3.0,8.0,0.0,46.030521392822266
5.0,1.0,4.0,0.0,55.2821159362793
6.0,3.0,8.0,0.0,64.03756141662598
7.0,3.0,4.0,0.0,15.661954879760742
8.0,3.0,4.0,0.0,28.88631820678711
9.0,3.0,8.0,0.0,31.18109703063965
10.0,3.0,16.0,0.0,34.844398498535156
11.0,1.0,4.0,0.0,40.168046951293945
12.0,1.0,32.0,0.0,29.11090850830078
13.0,1.0,16.0,0.0,30.705928802490234
14.0,1.0,4.0,0.0,29.733657836914062
15.0,1.0,8.0,0.0,28.26833724975586
16.0,1.0,8.0,0.0,17.83919334411621
17.0,3.0,16.0,0.0,20.781993865966797
18.0,3.0,16.0,0.0,34.7902774810791
19.0,1.0,8.0,0.0,49.70359802246094
20.0,3.0,32.0,0.0,50.562381744384766
22.0,1.0,8.0,0.0,49.201250076293945
21.0,3.0,16.0,0.0,82.25202560424805
23.0,1.0,16.0,0.0,81.66885375976562
24.0,3.0,8.0,0.0,78.40824127197266
25.0,1.0,4.0,0.0,100.49033164978027
26.0,3.0,16.0,0.0,64.72444534301758
27.0,1.0,32.0,0.0,50.01521110534668
28.0,3.0,16.0,0.0,27.8775691986084
29.0,1.0,4.0,0.0,35.816192626953125
30.0,3.0,16.0,0.0,43.370962142944336
31.0,1.0,16.0,0.0,43.53809356689453
32.0,1.0,16.0,0.0,54.663896560668945
33.0,1.0,4.0,0.0,46.85783386230469
34.0,1.0,8.0,0.0,55.37056922912598
35.0,1.0,4.0,0.0,41.83387756347656
36.0,1.0,8.0,0.0,24.492740631103516
37.0,1.0,16.0,0.0,39.94393348693848
38.0,1.0,4.0,0.0,46.76461219787598
39.0,1.0,8.0,0.0,62.62707710266113
40.0,1.0,4.0,0.0,19.545316696166992
41.0,1.0,4.0,0.0,23.60057830810547
42.0,3.0,4.0,0.0,23.807048797607422
43.0,3.0,8.0,0.0,37.66965866088867
44.0,1.0,4.0,0.0,45.59588432312012
45.0,1.0,32.0,0.0,50.03976821899414
46.0,1.0,32.0,0.0,42.748212814331055
47.0,1.0,8.0,0.0,53.536415100097656
48.0,1.0,8.0,0.0,46.45490646362305
49.0,1.0,16.0,0.0,31.958818435668945
50.0,1.0,32.0,0.0,40.708065032958984
52.0,3.0,32.0,0.0,46.43678665161133
51.0,1.0,32.0,0.0,64.08238410949707
53.0,3.0,4.0,0.0,66.13636016845703
54.0,3.0,16.0,0.0,78.87601852416992
55.0,1.0,8.0,0.0,73.13275337219238
56.0,1.0,32.0,0.0,74.6161937713623
57.0,3.0,16.0,0.0,61.32674217224121
58.0,1.0,32.0,0.0,59.28826332092285
