core,bs,duration
32,15,0.0929262638092041
32,16,0.09135913848876953
33,1,0.0809485912322998
33,2,0.08872675895690918
33,3,0.08906149864196777
33,4,0.0886390209197998
33,5,0.08996891975402832
33,6,0.08921599388122559
33,7,0.09022736549377441
33,8,0.09179306030273438
33,9,0.09622693061828613
33,10,0.09114313125610352
33,11,0.09017372131347656
33,12,0.09990072250366211
33,13,0.09330224990844727
33,14,0.09071207046508789
33,15,0.09087538719177246
33,16,0.09080338478088379
34,1,0.08172774314880371
34,2,0.08929038047790527
34,3,0.08931374549865723
34,4,0.08917641639709473
34,5,0.08905720710754395
34,6,0.08981013298034668
34,7,0.09384989738464355
34,8,0.0898282527923584
34,9,0.08991765975952148
34,10,0.08972930908203125
34,11,0.08996057510375977
34,12,0.09031319618225098
34,13,0.09076070785522461
34,14,0.09051966667175293
34,15,0.09169745445251465
34,16,0.0908360481262207
35,1,0.0897984504699707
35,2,0.08984017372131348
35,3,0.08897113800048828
35,4,0.08899831771850586
35,5,0.08927536010742188
35,6,0.08982276916503906
35,7,0.09873366355895996
35,8,0.09134268760681152
35,9,0.09418582916259766
35,10,0.09158802032470703
35,11,0.0909738540649414
35,12,0.0951697826385498
35,13,0.09458088874816895
35,14,0.0967409610748291
35,15,0.09310698509216309
35,16,0.09208393096923828
36,1,0.08209657669067383
36,2,0.09046578407287598
36,3,0.09018874168395996
36,4,0.09154200553894043
36,5,0.09683537483215332
36,6,0.08981466293334961
36,7,0.09892559051513672
36,8,0.09113621711730957
36,9,0.09130668640136719
36,10,0.09055042266845703
36,11,0.09071135520935059
36,12,0.09104204177856445
36,13,0.09096407890319824
36,14,0.09326386451721191
36,15,0.09427452087402344
36,16,0.09133028984069824
37,1,0.07735943794250488
37,2,0.09322834014892578
37,3,0.09814143180847168
37,4,0.08961820602416992
37,5,0.08929181098937988
37,6,0.09009146690368652
37,7,0.09068679809570312
37,8,0.09028315544128418
37,9,0.09275364875793457
37,10,0.09159469604492188
37,11,0.0940701961517334
37,12,0.09305143356323242
37,13,0.0936124324798584
37,14,0.09225344657897949
37,15,0.09421825408935547
37,16,0.09237289428710938
38,1,0.08281707763671875
38,2,0.09013032913208008
38,3,0.08929610252380371
38,4,0.09216618537902832
38,5,0.08946442604064941
38,6,0.08881640434265137
38,7,0.09278512001037598
38,8,0.09051299095153809
38,9,0.09003615379333496
38,10,0.0895838737487793
38,11,0.09118366241455078
38,12,0.09035420417785645
38,13,0.09216070175170898
38,14,0.09078717231750488
38,15,0.09505271911621094
38,16,0.09497475624084473
39,1,0.07895755767822266
39,2,0.09309077262878418
39,3,0.0885469913482666
39,4,0.08826661109924316
39,5,0.08877968788146973
39,6,0.08887863159179688
39,7,0.09008622169494629
39,8,0.09040951728820801
39,9,0.0913536548614502
39,10,0.0922081470489502
39,11,0.09074974060058594
39,12,0.09021162986755371
39,13,0.0958247184753418
39,14,0.09048700332641602
39,15,0.0904231071472168
39,16,0.09105372428894043
40,1,0.08519911766052246
40,2,0.09007644653320312
40,3,0.08930778503417969
40,4,0.09113955497741699
40,5,0.0908823013305664
40,6,0.09183788299560547
40,7,0.09265494346618652
40,8,0.09677457809448242
40,9,0.09131455421447754
40,10,0.08969402313232422
40,11,0.09020471572875977
40,12,0.09009456634521484
40,13,0.09132170677185059
40,14,0.09064602851867676
40,15,0.09325671195983887
40,16,0.09133219718933105
