8,14,0.08803915977478027
8,15,0.08899903297424316
8,16,0.08856415748596191
9,1,0.07313132286071777
9,2,0.08558511734008789
9,3,0.08664989471435547
9,4,0.08624482154846191
9,5,0.08612346649169922
9,6,0.08908462524414062
9,7,0.08940982818603516
9,8,0.08772158622741699
9,9,0.08787870407104492
9,10,0.08898019790649414
9,11,0.08810067176818848
9,12,0.0878305435180664
9,13,0.09085369110107422
9,14,0.08905363082885742
9,15,0.08856487274169922
9,16,0.08860301971435547
10,1,0.07339835166931152
10,2,0.09121012687683105
10,3,0.08686447143554688
10,4,0.08635640144348145
10,5,0.08759307861328125
10,6,0.09345531463623047
10,7,0.08807897567749023
10,8,0.08874940872192383
10,9,0.08844709396362305
10,10,0.08945941925048828
10,11,0.08767390251159668
10,12,0.08788752555847168
10,13,0.09271550178527832
10,14,0.08868694305419922
10,15,0.08811616897583008
10,16,0.08885025978088379
11,1,0.07220458984375
11,2,0.08614921569824219
11,3,0.08754420280456543
11,4,0.08784627914428711
11,5,0.08772826194763184
11,6,0.08705615997314453
11,7,0.08737659454345703
11,8,0.08814740180969238
11,9,0.09470772743225098
11,10,0.08909940719604492
11,11,0.08780288696289062
11,12,0.08908224105834961
11,13,0.08925008773803711
11,14,0.08857274055480957
11,15,0.08987545967102051
11,16,0.09040164947509766
12,1,0.07483720779418945
12,2,0.08917808532714844
12,3,0.08682727813720703
12,4,0.0908212661743164
12,5,0.08757567405700684
12,6,0.08859992027282715
12,7,0.08863425254821777
12,8,0.09344935417175293
12,9,0.09227347373962402
12,10,0.08837175369262695
12,11,0.08932137489318848
12,12,0.08842635154724121
12,13,0.08846378326416016
12,14,0.08809685707092285
12,15,0.09329938888549805
12,16,0.09049081802368164
13,1,0.07125306129455566
13,2,0.08639192581176758
13,3,0.0868539810180664
13,4,0.08681964874267578
13,5,0.08689999580383301
13,6,0.08683633804321289
13,7,0.0888214111328125
13,8,0.09178352355957031
13,9,0.09045863151550293
13,10,0.09374666213989258
13,11,0.09102892875671387
13,12,0.08924460411071777
13,13,0.08823013305664062
13,14,0.08910822868347168
13,15,0.08908534049987793
13,16,0.0906834602355957
14,1,0.07468795776367188
14,2,0.08847928047180176
14,3,0.08783578872680664
14,4,0.0863637924194336
14,5,0.08678436279296875
14,6,0.09165167808532715
14,7,0.09026885032653809
14,8,0.08735084533691406
14,9,0.08970475196838379
14,10,0.09001755714416504
14,11,0.08800315856933594
14,12,0.0894324779510498
14,13,0.08859968185424805
14,14,0.08842301368713379
14,15,0.08909344673156738
14,16,0.08871006965637207
15,1,0.07440590858459473
15,2,0.086944580078125
15,3,0.08664631843566895
15,4,0.08735036849975586
15,5,0.08651971817016602
15,6,0.08619308471679688
15,7,0.0903773307800293
15,8,0.08852267265319824
15,9,0.09123730659484863
15,10,0.08964896202087402
15,11,0.08736062049865723
15,12,0.08827972412109375
15,13,0.0914764404296875
15,14,0.08900737762451172
15,15,0.08894181251525879
15,16,0.08890175819396973
16,1,0.08221888542175293
16,2,0.08627772331237793
16,3,0.08693671226501465
16,4,0.08684372901916504
16,5,0.08690547943115234
16,6,0.08694767951965332
16,7,0.08747434616088867
16,8,0.09238100051879883
16,9,0.08932113647460938
16,10,0.08960485458374023
16,11,0.08912301063537598
16,12,0.09102439880371094
16,13,0.0892484188079834
16,14,0.09107232093811035
16,15,0.0893716812133789
16,16,0.0912482738494873
17,1,0.07232427597045898
17,2,0.08623671531677246
17,3,0.0884711742401123
17,4,0.08847165107727051
17,5,0.08611726760864258
17,6,0.08590841293334961
17,7,0.08841657638549805
17,8,0.0878744125366211
17,9,0.0882270336151123
17,10,0.0899660587310791
17,11,0.08780050277709961
17,12,0.08762979507446289
17,13,0.08788490295410156
17,14,0.08751034736633301
17,15,0.09267902374267578
17,16,0.08902645111083984
18,1,0.07320976257324219
18,2,0.08691549301147461
18,3,0.08641648292541504
18,4,0.08645415306091309
18,5,0.08761763572692871
18,6,0.08710002899169922
18,7,0.08855223655700684
18,8,0.09003853797912598
18,9,0.0881505012512207
18,10,0.09439349174499512
18,11,0.08960461616516113
18,12,0.08908772468566895
18,13,0.08882594108581543
18,14,0.0888357162475586
18,15,0.08843135833740234
18,16,0.09007382392883301
19,1,0.07189488410949707
19,2,0.08618927001953125
19,3,0.0876455307006836
19,4,0.08627080917358398
19,5,0.08691906929016113
19,6,0.09039616584777832
19,7,0.08778667449951172
19,8,0.08823609352111816
19,9,0.08855581283569336
19,10,0.08889079093933105
19,11,0.08903765678405762
19,12,0.09005999565124512
19,13,0.0920562744140625
19,14,0.08968830108642578
19,15,0.09012842178344727
19,16,0.09135651588439941
20,1,0.07474088668823242
20,2,0.08675742149353027
20,3,0.08732843399047852
20,4,0.08609700202941895
20,5,0.08719420433044434
20,6,0.08668732643127441
20,7,0.0879061222076416
20,8,0.0880885124206543
20,9,0.08833885192871094
20,10,0.0891103744506836
20,11,0.08819866180419922
20,12,0.09107446670532227
20,13,0.09069108963012695
20,14,0.08808422088623047
20,15,0.08835434913635254
20,16,0.08913254737854004
21,1,0.07248187065124512
21,2,0.08592033386230469
21,3,0.08635473251342773
21,4,0.08576655387878418
21,5,0.08661389350891113
21,6,0.08739137649536133
21,7,0.08703732490539551
21,8,0.09221029281616211
21,9,0.08821964263916016
21,10,0.0884249210357666
21,11,0.08823990821838379
21,12,0.08840417861938477
21,13,0.08840227127075195
21,14,0.08820986747741699
21,15,0.08925414085388184
21,16,0.08908486366271973
22,1,0.07372188568115234
22,2,0.08552980422973633
22,3,0.08885717391967773
22,4,0.08882713317871094
22,5,0.08628416061401367
22,6,0.08620142936706543
22,7,0.08802676200866699
22,8,0.08803248405456543
22,9,0.08802056312561035
22,10,0.09010648727416992
22,11,0.08807110786437988
22,12,0.08884048461914062
22,13,0.08911466598510742
22,14,0.08896517753601074
22,15,0.0966942310333252
22,16,0.0923774242401123
23,1,0.07211470603942871
23,2,0.08574461936950684
23,3,0.08661627769470215
23,4,0.0859375
23,5,0.08633279800415039
23,6,0.08614158630371094
23,7,0.0868983268737793
23,8,0.08715939521789551
23,9,0.08733105659484863
23,10,0.09118437767028809
23,11,0.0886077880859375
23,12,0.08907341957092285
23,13,0.08852744102478027
23,14,0.08902764320373535
23,15,0.08879470825195312
23,16,0.08902668952941895
24,1,0.07339048385620117
24,2,0.08861875534057617
24,3,0.0869452953338623
24,4,0.0866553783416748
24,5,0.08791542053222656
24,6,0.08714532852172852
24,7,0.08694195747375488
24,8,0.0872337818145752
24,9,0.08676695823669434
24,10,0.08724212646484375
24,11,0.08802032470703125
24,12,0.08811569213867188
24,13,0.08782792091369629
24,14,0.08863210678100586
24,15,0.0884096622467041
24,16,0.08863210678100586
25,1,0.07418489456176758
25,2,0.08588814735412598
25,3,0.08650088310241699
25,4,0.08534836769104004
25,5,0.08676409721374512
25,6,0.086181640625
25,7,0.08861541748046875
25,8,0.08812785148620605
25,9,0.08754086494445801
25,10,0.08786535263061523
25,11,0.08841300010681152
25,12,0.09199380874633789
25,13,0.09050583839416504
25,14,0.0883634090423584
25,15,0.08881640434265137
25,16,0.08870410919189453
26,1,0.07376575469970703
26,2,0.08691835403442383
26,3,0.08893799781799316
26,4,0.08667516708374023
26,5,0.08644890785217285
26,6,0.0867764949798584
26,7,0.08828020095825195
26,8,0.09445667266845703
26,9,0.0879371166229248
26,10,0.08800220489501953
26,11,0.08819842338562012
26,12,0.08921337127685547
26,13,0.08808302879333496
26,14,0.08931279182434082
26,15,0.0885477066040039
26,16,0.08824372291564941
27,1,0.07093024253845215
27,2,0.08653092384338379
27,3,0.0908970832824707
27,4,0.08585858345031738
27,5,0.0867462158203125
27,6,0.0863654613494873
27,7,0.08697152137756348
27,8,0.08667492866516113
27,9,0.08746671676635742
27,10,0.08735227584838867
27,11,0.08827352523803711
27,12,0.08839821815490723
27,13,0.08776617050170898
27,14,0.09012174606323242
27,15,0.09048962593078613
27,16,0.0881495475769043
28,1,0.07268333435058594
28,2,0.08674979209899902
28,3,0.08652067184448242
28,4,0.08606386184692383
28,5,0.08801674842834473
28,6,0.0866851806640625
28,7,0.08770036697387695
28,8,0.08724141120910645
28,9,0.08782672882080078
28,10,0.09422016143798828
28,11,0.08852767944335938
28,12,0.0891726016998291
28,13,0.08910131454467773
28,14,0.0893850326538086
28,15,0.0883781909942627
28,16,0.08917093276977539
29,1,0.07378077507019043
29,2,0.08693075180053711
29,3,0.08598637580871582
29,4,0.08742976188659668
29,5,0.09048032760620117
29,6,0.08741497993469238
29,7,0.08792638778686523
29,8,0.0875539779663086
29,9,0.08796286582946777
29,10,0.08910274505615234
29,11,0.08878040313720703
29,12,0.0900881290435791
29,13,0.08765578269958496
29,14,0.09028959274291992
29,15,0.0886378288269043
29,16,0.09336376190185547
30,1,0.0734412670135498
30,2,0.08579754829406738
30,3,0.08624482154846191
30,4,0.0864725112915039
30,5,0.0863485336303711
30,6,0.08626031875610352
30,7,0.0873100757598877
30,8,0.08747458457946777
30,9,0.08814024925231934
30,10,0.0873565673828125
30,11,0.08725595474243164
30,12,0.09008312225341797
30,13,0.08822917938232422
30,14,0.08800768852233887
30,15,0.0884244441986084
30,16,0.0900275707244873
31,1,0.07029199600219727
31,2,0.0864408016204834
31,3,0.08660173416137695
31,4,0.08624911308288574
31,5,0.0868825912475586
31,6,0.08655786514282227
31,7,0.09178948402404785
31,8,0.08925676345825195
31,9,0.08717489242553711
31,10,0.08780360221862793
31,11,0.08973884582519531
31,12,0.08832669258117676
31,13,0.08876442909240723
31,14,0.08800387382507324
31,15,0.08863544464111328
31,16,0.08976030349731445
32,1,0.07226872444152832
32,2,0.08899044990539551
32,3,0.08704328536987305
32,4,0.0862436294555664
32,5,0.08700704574584961
32,6,0.08943748474121094
32,7,0.09088921546936035
32,8,0.08815574645996094
32,9,0.0876014232635498
32,10,0.08776283264160156
32,11,0.0881798267364502
32,12,0.08867359161376953
32,13,0.08854436874389648
32,14,0.09473919868469238
32,15,0.09026122093200684
32,16,0.08918619155883789
33,1,0.08463811874389648
33,2,0.0862736701965332
33,3,0.08577466011047363
33,4,0.08591485023498535
33,5,0.08604836463928223
33,6,0.08647751808166504
33,7,0.08678174018859863
33,8,0.08663177490234375
33,9,0.0924534797668457
33,10,0.08791685104370117
33,11,0.08954477310180664
33,12,0.08795571327209473
33,13,0.08809542655944824
33,14,0.08740973472595215
33,15,0.08885312080383301
33,16,0.08978676795959473
34,1,0.07453799247741699
34,2,0.08911418914794922
34,3,0.08758091926574707
34,4,0.09053945541381836
34,5,0.08897566795349121
34,6,0.08859682083129883
34,7,0.0875844955444336
34,8,0.08826947212219238
34,9,0.08797049522399902
34,10,0.08758902549743652
34,11,0.08832812309265137
34,12,0.08805990219116211
34,13,0.08863067626953125
34,14,0.08846521377563477
34,15,0.09113144874572754
34,16,0.09177589416503906
35,1,0.07684826850891113
35,2,0.0861809253692627
35,3,0.0870816707611084
35,4,0.08684086799621582
35,5,0.0877375602722168
35,6,0.08707809448242188
35,7,0.08976435661315918
35,8,0.09069037437438965
35,9,0.08998990058898926
35,10,0.09110116958618164
35,11,0.09075140953063965
35,12,0.09058403968811035
35,13,0.08834385871887207
35,14,0.08901238441467285
35,15,0.0890653133392334
35,16,0.08889889717102051
36,1,0.0710453987121582
36,2,0.08750510215759277
36,3,0.08786892890930176
36,4,0.08634734153747559
36,5,0.0862877368927002
36,6,0.0902552604675293
36,7,0.08729720115661621
36,8,0.08678793907165527
36,9,0.088165283203125
36,10,0.08795285224914551
36,11,0.08797264099121094
36,12,0.08839225769042969
36,13,0.08841729164123535
36,14,0.08793449401855469
36,15,0.08855724334716797
36,16,0.08882737159729004
37,1,0.08035111427307129
37,2,0.08774232864379883
37,3,0.09034466743469238
37,4,0.08712267875671387
37,5,0.08754348754882812
37,6,0.08707690238952637
37,7,0.08816170692443848
37,8,0.09531474113464355
37,9,0.0897681713104248
37,10,0.09127306938171387
37,11,0.09195685386657715
37,12,0.09529256820678711
37,13,0.0931236743927002
37,14,0.0948946475982666
37,15,0.09262490272521973
37,16,0.09200215339660645
38,1,0.07211613655090332
38,2,0.08775568008422852
38,3,0.08727407455444336
38,4,0.0878591537475586
38,5,0.08676004409790039
38,6,0.08667469024658203
38,7,0.09132575988769531
38,8,0.09006166458129883
38,9,0.09351015090942383
38,10,0.09004378318786621
38,11,0.08885765075683594
38,12,0.08775925636291504
38,13,0.08804202079772949
38,14,0.0888667106628418
38,15,0.08857464790344238
38,16,0.08891749382019043
39,1,0.07019853591918945
39,2,0.09056377410888672
39,3,0.0876474380493164
39,4,0.08830404281616211
39,5,0.08660459518432617
39,6,0.0868227481842041
39,7,0.08813261985778809
39,8,0.08811283111572266
39,9,0.0890200138092041
39,10,0.08821678161621094
39,11,0.08878898620605469
39,12,0.08817601203918457
39,13,0.09310770034790039
39,14,0.09300613403320312
39,15,0.08916664123535156
39,16,0.09131002426147461
40,1,0.07847309112548828
40,2,0.08654165267944336
40,3,0.08595728874206543
40,4,0.08728790283203125
40,5,0.08611774444580078
40,6,0.08592915534973145
40,7,0.08678174018859863
40,8,0.08780169486999512
40,9,0.09098267555236816
40,10,0.08781838417053223
40,11,0.0894777774810791
40,12,0.08868885040283203
40,13,0.08896255493164062
40,14,0.08866024017333984
40,15,0.08932018280029297
40,16,0.08924102783203125
