1,1,0.07721066474914551
1,2,0.08781123161315918
1,3,0.09094667434692383
1,4,0.08934736251831055
1,5,0.08717155456542969
1,6,0.08782410621643066
1,7,0.08904361724853516
1,8,0.08951783180236816
1,9,0.08777737617492676
1,10,0.08893322944641113
1,11,0.09221720695495605
1,12,0.08946537971496582
1,13,0.08844971656799316
1,14,0.08892202377319336
1,15,0.08904123306274414
1,16,0.08948469161987305
2,1,0.06885075569152832
2,2,0.08591270446777344
2,3,0.0872488021850586
2,4,0.0865027904510498
2,5,0.08694791793823242
2,6,0.0870206356048584
2,7,0.09201645851135254
2,8,0.08839869499206543
2,9,0.08731412887573242
2,10,0.09070014953613281
2,11,0.09080123901367188
2,12,0.0891122817993164
2,13,0.08875823020935059
2,14,0.08985018730163574
2,15,0.08945870399475098
2,16,0.09489655494689941
3,1,0.0807490348815918
3,2,0.09824347496032715
3,3,0.0876312255859375
3,4,0.08629155158996582
3,5,0.08669590950012207
3,6,0.08673548698425293
3,7,0.08734488487243652
3,8,0.08746671676635742
3,9,0.0880429744720459
3,10,0.0888833999633789
3,11,0.08783555030822754
3,12,0.08817195892333984
3,13,0.09156203269958496
3,14,0.08906173706054688
3,15,0.0883951187133789
3,16,0.08886837959289551
4,1,0.0760035514831543
4,2,0.08786606788635254
4,3,0.08653497695922852
4,4,0.0867147445678711
4,5,0.08799481391906738
4,6,0.08693718910217285
4,7,0.08697628974914551
4,8,0.08694767951965332
4,9,0.09127402305603027
4,10,0.0885772705078125
4,11,0.08783102035522461
4,12,0.08859968185424805
4,13,0.08888792991638184
4,14,0.08886194229125977
4,15,0.08839178085327148
4,16,0.09033036231994629
5,1,0.07548832893371582
5,2,0.08719563484191895
5,3,0.08654475212097168
5,4,0.08934736251831055
5,5,0.08736276626586914
5,6,0.08731293678283691
5,7,0.08711004257202148
5,8,0.08786487579345703
5,9,0.0903937816619873
5,10,0.08851456642150879
5,11,0.08806538581848145
5,12,0.08987641334533691
5,13,0.0884709358215332
5,14,0.08884167671203613
5,15,0.09199237823486328
5,16,0.09121251106262207
6,1,0.07493114471435547
6,2,0.0867617130279541
6,3,0.09671711921691895
6,4,0.0963287353515625
6,5,0.08819127082824707
6,6,0.08666539192199707
6,7,0.08898258209228516
6,8,0.08733415603637695
6,9,0.08735775947570801
6,10,0.08690595626831055
6,11,0.08908295631408691
6,12,0.08830881118774414
6,13,0.08783388137817383
6,14,0.0894007682800293
6,15,0.08878207206726074
6,16,0.09272623062133789
7,1,0.07471609115600586
7,2,0.08678889274597168
7,3,0.08827590942382812
7,4,0.08604145050048828
7,5,0.08618831634521484
7,6,0.08979344367980957
7,7,0.08791732788085938
7,8,0.08682394027709961
7,9,0.0868062973022461
7,10,0.08773064613342285
7,11,0.0876305103302002
7,12,0.08875918388366699
7,13,0.08786892890930176
7,14,0.08956050872802734
7,15,0.08796262741088867
7,16,0.08844828605651855
8,1,0.07390451431274414
