colocation,FCFS_tail,FCFS_throughput,FCFS_violation,SJF_tail,SJF_throughput,SJF_violation,EDF_tail,EDF_throughput,EDF_violation,Abacus_tail,Abacus_throughput,Abacus_violation
Res101+Res152+VGG19+Bert,1.1690803367614746,948,0.10799999999999998,1.4936068389892576,900,0.244,1.2437525161743164,915,0.17700000000000005,0.981494770812988,999,0.01100000000000001
