model,start,end,bs,seq_len,model,start,end,bs,seq_len,model,start,end,bs,seq_len,median,mean,var
resnet152,10,14,1,0,inception_v3,4,14,1,0,bert,8,12,1,32,13174.0,13176.69387755102,105.41428553649017
resnet152,7,38,1,0,inception_v3,4,12,1,0,bert,4,11,1,64,19459.5,20486.11224489796,2393.3116620889305
resnet152,17,40,1,0,inception_v3,5,9,1,0,bert,3,8,1,32,14789.0,14854.113402061856,465.74349996379885
resnet152,27,39,1,0,inception_v3,3,10,1,0,bert,2,11,1,64,12181.0,12321.030612244898,531.871444765338
resnet152,17,44,1,0,inception_v3,7,12,1,0,bert,8,12,1,64,17197.0,17861.5,1927.091179281693
resnet152,19,41,1,0,inception_v3,0,5,1,0,bert,2,12,1,8,14047.5,14542.755102040815,1748.2933606002364
resnet152,43,48,1,0,inception_v3,7,13,1,0,bert,5,12,1,64,11025.0,11268.92857142857,805.7460511721989
resnet152,8,35,1,0,inception_v3,9,14,1,0,bert,5,10,1,32,16943.0,17571.683673469386,1896.5202754095635
resnet152,8,36,1,0,inception_v3,0,11,1,0,bert,7,11,1,8,17546.0,18366.061224489797,2470.8125607858797
resnet152,35,44,1,0,inception_v3,9,13,1,0,bert,0,8,1,8,12008.0,12031.826530612245,187.88946085453608
resnet152,25,42,1,0,inception_v3,9,14,1,0,bert,1,7,1,8,11178.0,11647.020408163266,1331.2632943062692
resnet152,31,42,1,0,inception_v3,8,13,1,0,bert,2,12,1,32,13475.5,13595.520408163266,535.5633545402112
resnet152,45,51,1,0,inception_v3,7,11,1,0,bert,4,9,1,32,7175.5,7637.163265306122,1242.6549317758686
resnet152,6,14,1,0,inception_v3,3,8,1,0,bert,2,9,1,64,9673.0,10332.84693877551,1699.071206974028
resnet152,39,43,1,0,inception_v3,9,13,1,0,bert,4,11,1,64,9538.5,9755.92857142857,849.3955383755233
resnet152,13,36,1,0,inception_v3,6,14,1,0,bert,2,9,1,64,15159.0,16248.765306122448,1976.6311156530353
