model,start,end,bs,seq_len,model,start,end,bs,seq_len,model,start,end,bs,seq_len,median,mean,var
resnet101,34,35,4,0,resnet152,38,47,4,0,vgg19,0,9,4,0,4819.5,4859.734693877551,277.91962393426525
resnet101,0,1,4,0,resnet152,0,52,4,0,vgg19,0,22,4,0,24443.5,24719.183673469386,1293.8351024711399
resnet101,0,27,4,0,resnet152,22,52,4,0,vgg19,0,22,4,0,14504.0,14760.19387755102,673.1175816586771
resnet101,0,6,4,0,resnet152,0,31,4,0,vgg19,0,22,4,0,14992.0,15040.275510204081,238.4649369088541
resnet101,0,2,4,0,resnet152,0,34,4,0,vgg19,20,22,4,0,16455.0,17856.224489795917,2246.772004320921
resnet101,0,35,4,0,resnet152,0,18,4,0,vgg19,0,22,4,0,16783.5,17526.571428571428,1467.774186046508
resnet101,0,35,4,0,resnet152,49,52,4,0,vgg19,0,22,4,0,16602.0,16617.26530612245,182.06466394542173
resnet101,0,30,4,0,resnet152,0,52,4,0,vgg19,0,22,4,0,24544.0,25402.061224489797,2014.145586900598
resnet101,3,35,4,0,resnet152,40,52,4,0,vgg19,0,22,4,0,17110.0,17206.61224489796,1427.7040054566635
resnet101,0,26,4,0,resnet152,0,52,4,0,vgg19,0,20,4,0,24643.5,26372.214285714286,2765.005178612709
resnet101,0,17,4,0,resnet152,0,52,4,0,vgg19,0,22,4,0,24809.0,25371.76530612245,1875.7588983978685
resnet101,0,32,4,0,resnet152,0,9,4,0,vgg19,0,22,4,0,15574.0,15762.040816326531,786.8908712343705
resnet101,0,35,4,0,resnet152,9,52,4,0,vgg19,20,22,4,0,20731.5,21836.34693877551,1962.633170326574
resnet101,0,35,4,0,resnet152,18,52,4,0,vgg19,0,22,4,0,16859.0,17141.673469387755,889.777165127225
resnet101,31,34,4,0,resnet152,29,52,4,0,vgg19,0,1,4,0,11068.5,11746.142857142857,1618.3927842404737
resnet101,2,35,4,0,resnet152,0,46,4,0,vgg19,17,22,4,0,22019.5,22116.85714285714,578.5401226098219
resnet101,0,35,4,0,resnet152,0,47,4,0,vgg19,19,22,4,0,22479.5,22581.23469387755,658.3080167511131
resnet101,0,35,4,0,resnet152,0,51,4,0,vgg19,0,22,4,0,26125.0,26072.70408163265,380.26556802876354
resnet101,0,21,4,0,resnet152,0,52,4,0,vgg19,0,0,4,0,24466.5,24466.79591836735,186.1807854782535
resnet101,17,30,4,0,resnet152,34,52,4,0,vgg19,0,20,4,0,10081.5,10077.34693877551,86.40555797986943
resnet101,0,20,4,0,resnet152,28,52,4,0,vgg19,0,8,4,0,12138.0,12147.795918367347,107.56317167928631
resnet101,0,35,4,0,resnet152,12,52,4,0,vgg19,0,22,4,0,20891.0,20697.948979591838,1535.4156013358368
resnet101,0,35,4,0,resnet152,0,24,4,0,vgg19,0,15,4,0,16592.5,17333.551020408162,1808.6608481756464
resnet101,0,32,4,0,resnet152,17,52,4,0,vgg19,0,22,4,0,16694.0,16729.285714285714,186.02781227218554
resnet101,26,35,4,0,resnet152,16,52,4,0,vgg19,0,20,4,0,17591.0,18720.428571428572,1943.7722004769332
resnet101,0,35,4,0,resnet152,0,52,4,0,vgg19,0,11,4,0,24914.0,25344.969387755104,1683.0265404317258
resnet101,0,35,4,0,resnet152,0,29,4,0,vgg19,0,4,4,0,16886.5,17098.95918367347,878.6751264977654
resnet101,0,6,4,0,resnet152,0,52,4,0,vgg19,0,22,4,0,24390.5,24431.79591836735,242.51677657868495
resnet101,0,35,4,0,resnet152,0,20,4,0,vgg19,14,16,4,0,16621.5,17656.98979591837,1908.568463935347
resnet101,15,35,4,0,resnet152,0,7,4,0,vgg19,0,17,4,0,10767.5,10467.19387755102,519.4273467328652
resnet101,0,32,4,0,resnet152,0,52,4,0,vgg19,0,21,4,0,24402.5,25662.663265306124,2410.969658194021
resnet101,0,0,4,0,resnet152,0,52,4,0,vgg19,0,14,4,0,24071.5,24112.520408163266,196.1487997014593
resnet101,15,35,4,0,resnet152,0,24,4,0,vgg19,16,20,4,0,11552.0,11623.80612244898,216.2508774625711
resnet101,0,35,4,0,resnet152,0,20,4,0,vgg19,0,22,4,0,18495.5,18529.081632653062,153.50408313850022
resnet101,33,33,4,0,resnet152,20,52,4,0,vgg19,0,22,4,0,15444.0,17107.908163265307,2253.8170845811087
resnet101,0,35,4,0,resnet152,26,52,4,0,vgg19,6,22,4,0,16857.0,17503.816326530614,1574.319401680915
resnet101,0,35,4,0,resnet152,0,41,4,0,vgg19,0,22,4,0,19827.0,20534.397959183672,2114.8777826404153
resnet101,0,35,4,0,resnet152,37,51,4,0,vgg19,21,21,4,0,16874.0,17280.020408163266,1263.7355459888558
resnet101,0,35,4,0,resnet152,0,32,4,0,vgg19,5,18,4,0,17063.0,18059.51020408163,1673.9842198369802
resnet101,0,35,4,0,resnet152,51,52,4,0,vgg19,2,22,4,0,16488.0,16967.632653061224,1658.4621865571432
resnet101,0,16,4,0,resnet152,0,7,4,0,vgg19,0,22,4,0,8022.5,8211.142857142857,513.4529964776101
resnet101,27,32,4,0,resnet152,0,52,4,0,vgg19,13,16,4,0,24532.0,25049.071428571428,1900.8489148111628
resnet101,6,26,4,0,resnet152,1,37,4,0,vgg19,0,22,4,0,17827.5,17841.285714285714,187.803414369866
resnet101,0,35,4,0,resnet152,0,52,4,0,vgg19,0,16,4,0,24698.5,25166.836734693876,1722.007375685676
resnet101,0,13,4,0,resnet152,0,52,4,0,vgg19,6,22,4,0,24492.0,24813.448979591838,1252.0251441894577
resnet101,5,35,4,0,resnet152,0,52,4,0,vgg19,4,22,4,0,24965.5,25317.836734693876,1248.1904673294835
resnet101,0,35,4,0,resnet152,29,52,4,0,vgg19,0,22,4,0,16877.0,17655.551020408162,1467.1962858712766
resnet101,0,35,4,0,resnet152,42,44,4,0,vgg19,9,22,4,0,16533.5,16577.683673469386,412.9464707351645
resnet101,3,10,4,0,resnet152,0,52,4,0,vgg19,1,22,4,0,24568.0,26634.5,3494.455737745325
resnet101,2,35,4,0,resnet152,0,38,4,0,vgg19,17,18,4,0,18648.5,19735.469387755104,2010.977629058338
resnet101,0,27,4,0,resnet152,15,28,4,0,vgg19,2,22,4,0,13166.0,13483.061224489797,992.220348884943
resnet101,30,32,4,0,resnet152,0,52,4,0,vgg19,4,22,4,0,24345.5,25241.244897959183,2417.2622862306753
resnet101,20,31,4,0,resnet152,45,52,4,0,vgg19,0,12,4,0,6769.5,6795.285714285715,87.61196917577611
resnet101,0,32,4,0,resnet152,0,50,4,0,vgg19,0,22,4,0,24415.0,25165.418367346938,1880.39874691985
resnet101,1,29,4,0,resnet152,0,37,4,0,vgg19,0,22,4,0,19551.5,19694.673469387755,978.8641874434838
resnet101,23,35,4,0,resnet152,34,52,4,0,vgg19,0,22,4,0,8812.0,9363.326530612245,1143.33687052426
resnet101,0,32,4,0,resnet152,0,52,4,0,vgg19,0,22,4,0,24682.5,24736.755102040817,241.7514350557618
resnet101,0,35,4,0,resnet152,0,52,4,0,vgg19,0,0,4,0,24579.5,24675.908163265307,360.06745645596357
resnet101,0,35,4,0,resnet152,36,45,4,0,vgg19,0,7,4,0,16989.0,17739.122448979593,1719.8081422736484
resnet101,0,13,4,0,resnet152,0,52,4,0,vgg19,0,22,4,0,24500.0,25842.061224489797,2838.2311997422507
resnet101,15,33,4,0,resnet152,36,52,4,0,vgg19,0,22,4,0,9609.0,10213.448979591836,1385.1281759185497
resnet101,6,12,4,0,resnet152,0,52,4,0,vgg19,18,18,4,0,24531.5,24751.80612244898,1104.345162493004
resnet101,28,35,4,0,resnet152,0,52,4,0,vgg19,9,22,4,0,25926.0,25964.877551020407,267.783009371932
resnet101,4,15,4,0,resnet152,16,52,4,0,vgg19,0,22,4,0,19184.0,19233.98979591837,238.38369409454674
resnet101,0,34,4,0,resnet152,0,52,4,0,vgg19,0,7,4,0,25497.0,25569.877551020407,311.93351153489795
resnet101,0,35,4,0,resnet152,0,52,4,0,vgg19,6,22,4,0,26431.0,26502.34693877551,261.16735982424694
resnet101,0,11,4,0,resnet152,0,52,4,0,vgg19,0,18,4,0,24547.5,25648.244897959183,2559.9758013095156
resnet101,13,35,4,0,resnet152,0,52,4,0,vgg19,9,22,4,0,24495.0,24887.85714285714,1510.287464190111
resnet101,10,14,4,0,resnet152,48,52,4,0,vgg19,0,8,4,0,2594.5,2607.5204081632655,115.57506877472485
resnet101,0,31,4,0,resnet152,38,52,4,0,vgg19,0,3,4,0,14847.5,15095.530612244898,790.5236988545288
