model,start,end,bs,seq_len,model,start,end,bs,seq_len,median,mean,var
resnet152,23,29,1,0,bert,2,11,1,32,13469.0,13549.724489795919,512.2155712598615
resnet152,24,32,1,0,bert,1,9,1,8,11357.0,11600.826530612245,776.9741285518995
resnet152,10,16,1,0,bert,6,11,1,32,7621.5,7857.632653061224,770.8279459121105
resnet152,44,50,1,0,bert,1,9,1,16,11364.5,11479.438775510203,559.7629065574855
resnet152,37,49,1,0,bert,6,11,1,64,9104.0,10220.938775510203,2297.468335223274
resnet152,36,45,1,0,bert,7,11,1,16,6961.0,7777.765306122449,1434.3642038926446
resnet152,25,48,1,0,bert,7,11,1,16,17003.5,19254.581632653062,3376.8412903894323
resnet152,40,51,1,0,bert,3,11,1,8,11379.5,11934.836734693878,1348.4070321549232
resnet152,13,23,1,0,bert,1,6,1,8,8377.5,9093.530612244898,1856.8552151094648
resnet152,41,48,1,0,bert,4,9,1,8,7217.5,7273.395833333333,297.430856081385
resnet152,41,47,1,0,bert,6,11,1,8,7247.5,7374.959183673469,533.0764948433158
resnet152,9,22,1,0,bert,0,10,1,16,14181.5,14732.84693877551,1285.0266046006384
resnet152,11,19,1,0,bert,1,5,1,16,6001.0,6296.357142857143,859.5938439348041
resnet152,31,47,1,0,bert,2,6,1,64,11669.0,11775.877551020409,656.2379991564493
resnet152,29,37,1,0,bert,5,10,1,32,7596.5,7657.918367346939,309.5717803897199
resnet152,22,31,1,0,bert,1,8,1,16,9955.5,10221.285714285714,865.3043112225942
resnet152,18,34,1,0,bert,5,11,1,32,11766.0,13547.510204081633,2775.865763990002
resnet152,3,14,1,0,bert,3,8,1,32,7888.5,8053.581632653061,562.9974068064647
resnet152,43,50,1,0,bert,1,6,1,64,7606.0,7667.969072164949,284.7979009829493
resnet152,47,51,1,0,bert,0,5,1,16,7239.0,7306.306122448979,312.32735339192004
resnet152,8,12,1,0,bert,0,11,1,8,15527.5,15547.540816326531,101.62999801875819
resnet152,34,48,1,0,bert,1,10,1,8,12780.0,13788.122448979591,1834.938297718705
resnet152,29,46,1,0,bert,5,9,1,8,12410.5,12561.051020408164,776.8860969286293
resnet152,35,39,1,0,bert,4,8,1,8,5819.0,5866.693877551021,277.18285455719445
resnet152,12,16,1,0,bert,5,10,1,16,7242.0,7255.010204081633,117.19019034118533
resnet152,38,47,1,0,bert,5,11,1,64,9084.0,9339.5,815.8706786530046
resnet152,23,39,1,0,bert,6,11,1,64,12050.5,14000.102040816326,2823.0738981623613
resnet152,9,45,1,0,bert,1,7,1,64,25903.5,26191.65306122449,1218.3005317884151
resnet152,11,16,1,0,bert,4,8,1,8,5836.0,5949.969387755102,420.28150075778615
resnet152,29,40,1,0,bert,1,7,1,32,9087.0,9766.360824742267,1669.3487413722062
resnet152,32,43,1,0,bert,1,11,1,16,14130.5,14250.397959183674,463.63619930065596
resnet152,34,51,1,0,bert,2,11,1,8,12731.0,13110.734693877552,1500.2655652741469
resnet152,31,42,1,0,bert,0,11,1,32,16338.5,16367.448979591836,252.02648558779347
resnet152,43,49,1,0,bert,3,9,1,8,8592.5,8717.255102040815,527.2116159419984
resnet152,15,31,1,0,bert,7,11,1,8,11709.0,12776.612244897959,2030.1955853937086
resnet152,39,47,1,0,bert,5,11,1,8,8598.5,8732.816326530612,535.9726300303101
resnet152,27,35,1,0,bert,1,9,1,64,11998.0,12052.19387755102,291.3264407233858
resnet152,14,43,1,0,bert,6,11,1,32,20992.5,23323.785714285714,3666.643611322074
resnet152,1,24,1,0,bert,7,11,1,32,16365.5,16461.14285714286,654.3336227001623
resnet152,24,37,1,0,bert,5,10,1,32,9538.0,9723.164948453608,792.5281572338628
resnet152,13,32,1,0,bert,1,5,1,64,13915.0,15984.030612244898,3157.8200968973856
resnet152,44,50,1,0,bert,6,11,1,8,7198.0,7234.1122448979595,180.63436305246185
resnet152,5,40,1,0,bert,6,10,1,64,25037.0,25253.163265306124,1011.73058136186
resnet152,8,33,1,0,bert,1,7,1,16,18726.0,21066.938775510203,3757.176322002856
resnet152,22,41,1,0,bert,6,11,1,64,13802.5,13860.367346938776,396.37673760887003
resnet152,30,51,1,0,bert,2,11,1,8,15567.5,15629.234693877552,556.4385805265265
resnet152,43,51,1,0,bert,0,9,1,32,13444.5,13593.642857142857,534.2599353979564
resnet152,2,37,1,0,bert,0,6,1,8,24859.0,25854.102040816328,2647.7098324655235
resnet152,17,49,1,0,bert,1,6,1,64,23317.0,23688.5,1462.1706484203685
resnet152,7,14,1,0,bert,0,6,1,64,9192.0,9308.316326530612,523.0497614938282
resnet152,42,46,1,0,bert,7,11,1,8,6021.0,6042.102040816327,117.08766032301055
resnet152,42,46,1,0,bert,1,7,1,64,9343.5,9467.15306122449,472.34152621655875
resnet152,46,50,1,0,bert,4,8,1,64,6380.0,6443.397959183673,284.07981559499814
resnet152,29,50,1,0,bert,6,11,1,64,15813.5,17991.622448979593,3347.776223580291
resnet152,32,37,1,0,bert,0,7,1,8,10185.0,10195.5,78.23489617550366
resnet152,40,51,1,0,bert,2,7,1,8,8546.0,8586.755102040815,93.95798683611581
resnet152,28,36,1,0,bert,0,5,1,32,7804.0,8024.132653061224,814.416964832663
resnet152,24,42,1,0,bert,0,4,1,64,13628.0,15950.642857142857,3449.7054599203216
resnet152,10,37,1,0,bert,0,6,1,32,19687.5,19952.428571428572,1203.7482701791034
resnet152,16,47,1,0,bert,4,10,1,32,22601.5,24180.20408163265,3271.397495046358
resnet152,44,49,1,0,bert,0,5,1,64,7856.0,7889.948979591837,272.1653673648363
resnet152,1,8,1,0,bert,3,9,1,8,8815.0,8840.326530612245,178.06670244775248
resnet152,21,30,1,0,bert,0,5,1,16,7402.0,7553.255102040816,625.8908477444735
resnet152,40,46,1,0,bert,3,7,1,8,6059.5,6109.010204081633,274.5563952662385
resnet152,33,42,1,0,bert,4,10,1,8,8850.0,9172.84693877551,954.3168338813921
resnet152,29,40,1,0,bert,4,9,1,64,8231.5,8285.326530612245,227.06709318245714
resnet152,14,18,1,0,bert,2,9,1,16,10213.5,10222.69387755102,62.00039633896777
resnet152,43,51,1,0,bert,5,11,1,32,9309.5,9385.65306122449,432.0774000494426
resnet152,8,31,1,0,bert,2,7,1,64,16851.5,18679.622448979593,3220.946636472925
resnet152,20,38,1,0,bert,0,8,1,16,13260.5,13437.663265306122,968.2263180353428
resnet152,40,51,1,0,bert,1,8,1,16,10183.5,10497.316326530612,890.6207603200345
resnet152,36,48,1,0,bert,2,8,1,64,9257.0,9380.438775510203,526.039787940475
resnet152,28,42,1,0,bert,0,9,1,16,13017.0,14195.265306122448,2103.3324411951835
resnet152,2,34,1,0,bert,5,9,1,16,22853.0,23483.030612244896,1983.7770635427764
resnet152,23,34,1,0,bert,1,10,1,16,12967.5,13095.959183673469,609.0234223297758
resnet152,14,48,1,0,bert,0,10,1,16,24726.0,26843.173469387755,3394.5915297104366
resnet152,24,48,1,0,bert,4,9,1,8,17528.5,17541.70408163265,103.69511916402969
resnet152,21,38,1,0,bert,6,11,1,8,12542.5,13485.275510204081,2295.0193444590104
resnet152,30,51,1,0,bert,0,8,1,64,15759.5,17253.948979591838,2909.49401019423
resnet152,35,44,1,0,bert,1,9,1,64,12232.5,12336.295918367347,409.0957976024605
resnet152,45,49,1,0,bert,5,11,1,16,8829.0,8841.530612244898,61.60194869725004
resnet152,35,50,1,0,bert,5,10,1,16,11463.5,13203.15306122449,2903.2079981726924
resnet152,12,35,1,0,bert,5,11,1,32,16847.5,17201.15306122449,1348.9441248926755
resnet152,38,48,1,0,bert,6,10,1,32,7519.5,7594.173469387755,367.99134931908065
resnet152,3,49,1,0,bert,3,11,1,16,33259.5,35452.52040816326,3890.672658985773
resnet152,8,24,1,0,bert,1,8,1,16,11721.0,11754.979591836734,116.79661195042733
resnet152,0,45,1,0,bert,2,8,1,32,31746.5,33831.26530612245,3691.924666883005
resnet152,33,50,1,0,bert,7,11,1,64,12822.0,12882.377551020409,398.9036637653647
resnet152,11,31,1,0,bert,0,7,1,32,14673.0,14800.755102040815,704.639755423258
resnet152,25,34,1,0,bert,7,11,1,8,6837.5,7462.306122448979,1703.2354470012942
resnet152,34,48,1,0,bert,3,10,1,32,10856.5,11948.683673469388,2112.202417619758
resnet152,5,22,1,0,bert,6,10,1,64,12381.0,12603.989795918367,960.0431271658193
resnet152,25,49,1,0,bert,2,10,1,64,17706.0,18200.15306122449,1787.7463486704446
resnet152,14,50,1,0,bert,4,10,1,64,26325.5,26333.581632653062,93.42976446042428
resnet152,14,34,1,0,bert,0,10,1,64,15162.0,16839.45918367347,2954.1697931400918
resnet152,35,47,1,0,bert,0,8,1,64,12962.5,13208.020408163266,694.8004996237297
resnet152,5,10,1,0,bert,1,7,1,8,8858.5,8934.224489795919,183.1577066975312
resnet152,32,45,1,0,bert,7,11,1,64,9637.0,9694.581632653062,225.23633499374847
resnet152,40,47,1,0,bert,7,11,1,16,6027.5,6112.510204081633,452.010344944331
resnet152,36,42,1,0,bert,0,8,1,32,12219.0,12231.897959183674,115.75506246221367
resnet152,6,42,1,0,bert,2,11,1,16,25919.5,27263.755102040817,3141.5486206556407
resnet152,20,29,1,0,bert,2,8,1,32,9237.0,9461.734693877552,873.2992164484039
resnet152,0,19,1,0,bert,7,11,1,8,13230.0,14644.581632653062,2822.3299316940447
resnet152,23,29,1,0,bert,3,10,1,64,10755.5,10787.15306122449,211.2314405343597
resnet152,27,40,1,0,bert,6,10,1,16,9663.5,9771.65306122449,601.482303369051
resnet152,2,30,1,0,bert,1,10,1,16,20017.0,20095.918367346938,420.8519705207663
resnet152,34,48,1,0,bert,1,7,1,64,10425.5,12218.520408163266,2842.0224482790913
resnet152,46,50,1,0,bert,3,8,1,64,7839.0,7843.785714285715,62.98967359489836
resnet152,44,50,1,0,bert,4,8,1,16,6027.0,6185.65306122449,674.2545559090412
resnet152,23,37,1,0,bert,0,11,1,8,15728.0,15865.15306122449,505.8035908241745
resnet152,0,43,1,0,bert,7,11,1,16,30281.0,30762.285714285714,1712.2360365609522
resnet152,43,47,1,0,bert,5,10,1,32,7844.5,7846.755102040816,63.46058735497622
resnet152,18,40,1,0,bert,4,9,1,8,16187.5,18336.581632653062,3337.484608000797
resnet152,10,33,1,0,bert,5,9,1,64,16824.5,16837.632653061224,98.36026945493278
resnet152,24,40,1,0,bert,3,10,1,64,11755.5,11807.540816326531,241.85900633689948
resnet152,12,35,1,0,bert,0,10,1,32,16883.5,19101.591836734693,3535.8474544524474
resnet152,12,32,1,0,bert,3,8,1,8,14721.0,14754.061224489797,164.25538951966152
