query_id,model_id,bs,seq_len,search_times,latency
1,5,32,0,0,87.15343475341797
2,2,32,0,1,79.7281265258789
3,5,16,0,1,73.34756851196289
4,5,8,0,0,29.379844665527344
5,6,8,8,0,33.117055892944336
6,6,8,32,0,41.46456718444824
7,2,16,0,0,43.42150688171387
8,5,16,0,0,27.776002883911133
9,5,8,0,0,16.679048538208008
10,6,16,8,0,25.799036026000977
11,6,4,64,0,25.00772476196289
12,6,4,64,0,11.216402053833008
13,5,16,0,0,10.231256484985352
14,6,8,16,0,18.784523010253906
15,2,8,0,0,24.79243278503418
16,6,4,32,0,12.190103530883789
17,6,32,8,0,11.919498443603516
18,5,4,0,0,6.471395492553711
19,6,8,32,0,18.693208694458008
20,5,32,0,0,30.03525733947754
21,5,16,0,0,37.78529167175293
22,2,8,0,0,46.40960693359375
23,2,16,0,0,67.75546073913574
25,2,4,0,1,85.45374870300293
24,5,8,0,1,87.09836006164551
26,6,32,32,0,48.53701591491699
27,6,8,64,0,14.796018600463867
28,6,32,32,0,12.33816146850586
29,2,4,0,0,43.40863227844238
30,5,16,0,0,58.34054946899414
31,2,16,0,0,50.879716873168945
32,2,16,0,0,77.20065116882324
33,2,4,0,0,84.03396606445312
34,2,8,0,0,-1
35,2,4,0,0,78.04489135742188
37,6,4,64,0,41.05830192565918
36,2,8,0,0,72.38888740539551
38,2,4,0,0,61.41042709350586
39,2,8,0,0,76.61223411560059
40,2,32,0,0,-1
41,2,4,0,0,58.9756965637207
43,5,4,0,0,32.25851058959961
42,6,32,8,0,32.84144401550293
44,6,32,16,0,46.21291160583496
45,2,4,0,1,70.84798812866211
47,5,32,0,1,54.41570281982422
46,6,32,16,1,56.68473243713379
48,6,8,8,0,58.56442451477051
51,2,32,0,1,78.98592948913574
49,6,8,32,1,88.61017227172852
50,6,32,16,0,96.27676010131836
52,6,16,32,0,-1
53,5,16,0,1,46.8144416809082
54,2,4,0,0,36.96703910827637
55,5,16,0,0,29.725313186645508
57,2,32,0,0,30.87759017944336
56,6,16,16,0,32.01460838317871
58,5,16,0,0,11.689901351928711
59,6,8,32,0,12.358427047729492
60,5,4,0,0,8.162498474121094
61,2,16,0,0,26.136159896850586
62,2,32,0,0,41.706085205078125
63,5,32,0,0,38.6660099029541
64,2,32,0,1,39.3218994140625
65,6,8,64,1,28.858423233032227
66,2,8,0,0,29.67548370361328
67,5,32,0,0,40.184974670410156
68,6,4,8,0,25.021076202392578
