colocation,FCFS_tail,FCFS_throughput,FCFS_violation,SJF_tail,SJF_throughput,SJF_violation,EDF_tail,EDF_throughput,EDF_violation,Abacus_tail,Abacus_throughput,Abacus_violation
Res101+Res152+VGG19,1.2385600852966308,898,0.18100000000000005,1.531830366516113,824,0.33299999999999996,1.2287154907226563,923,0.14800000000000002,0.9870449142456051,986,0.02300000000000002
Res101+Res152+Bert,1.1718072285970054,838,0.263,1.4085413370768232,803,0.32899999999999996,1.1435344299316406,920,0.136,0.850284552001953,999,0.0030000000000000027
Res101+VGG19+Bert,1.10676317024231,980,0.049000000000000044,1.3744448833465577,952,0.122,1.0412714653015138,990,0.028000000000000025,0.929495239257812,997,0.008000000000000007
Res152+VGG19+Bert,1.3146563529968263,938,0.15100000000000002,1.5593197326660158,893,0.245,1.4153883323669434,899,0.22999999999999998,1.0335054435729976,985,0.029000000000000026
